id,iconAtlas,iconBigAtlas,broadcast,buff_type,desc,effect_condition,effect_name,effect_pos,effect_scale,icon,icon_atlas,icon_big,icon_big_atlas,isShow,maxNum,name,overwrite,property_type,property_value,time_para,time_type
11000802,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11000803,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11000804,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11000805,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001601,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[100],-1,-1
11001602,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[200],-1,-1
11001603,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[300],-1,-1
11001604,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[400],-1,-1
11001605,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[500],-1,-1
11000901,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11000902,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11000903,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11000904,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11000905,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001001,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11001002,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11001003,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11001004,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11001005,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001501,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11001502,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11001503,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11001504,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11001505,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001301,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[100],-1,-1
11001302,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[200],-1,-1
11001303,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[300],-1,-1
11001304,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[400],-1,-1
11001305,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[500],-1,-1
11001101,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11001102,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11001103,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11001104,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11001105,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001201,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11001202,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11001203,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11001204,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11001205,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001401,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11001402,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11001403,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11001404,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11001405,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11001701,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[18],[200],-1,-1
11001702,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[18],[400],-1,-1
11001703,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[18],[600],-1,-1
11001704,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[18],[800],-1,-1
11001705,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[18],[1000],-1,-1
11001801,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[100],-1,-1
11001802,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[200],-1,-1
11001803,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[300],-1,-1
11001804,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[400],-1,-1
11001805,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[500],-1,-1
11001901,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[100],-1,-1
11001902,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[200],-1,-1
11001903,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[300],-1,-1
11001904,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[400],-1,-1
11001905,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[19],[500],-1,-1
11002001,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[100],-1,-1
11002002,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[200],-1,-1
11002003,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[300],-1,-1
11002004,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[400],-1,-1
11002005,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[500],-1,-1
11002101,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11002102,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11002103,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11002104,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11002105,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11002201,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11002202,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11002203,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11002204,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11002205,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
