id,rank_id,reward_id,stage_first_number,stage_last_number
34020002,3402,38706,2,2
34020003,3402,38707,3,3
34020004,3402,38708,4,10
34020005,3402,38709,11,20
34020006,3402,38710,21,50
34020007,3402,38711,51,100
34020008,3402,38712,101,500
34020009,3402,38713,501,999
34030001,3403,38714,1,1
34030002,3403,38715,2,2
34030003,3403,38716,3,3
34030004,3403,38717,4,10
34030005,3403,38718,11,20
34030006,3403,38719,21,50
34030007,3403,38720,51,100
34030008,3403,38721,101,500
34030009,3403,38722,501,999
34040001,3404,38723,1,1
34040002,3404,38724,2,2
34040003,3404,38725,3,3
34040004,3404,38726,4,10
34040005,3404,38727,11,20
34040006,3404,38728,21,50
34040007,3404,38729,51,100
34040008,3404,38730,101,500
34040009,3404,38731,501,999
34050001,3405,38732,1,1
34050002,3405,38733,2,2
34050003,3405,38734,3,3
34050004,3405,38735,4,6
34050005,3405,38736,7,999
34060001,3406,506035024,1,1
34060002,3406,506035025,2,2
34060003,3406,506035026,3,3
34060004,3406,506035027,4,10
34060011,3406,506035028,11,20
34060021,3406,506035029,21,40
34060041,3406,506035030,41,100
34060101,3406,506036207,101,1000
34070001,3407,506035031,1,1
34070002,3407,506035032,2,2
34070003,3407,506035033,3,3
34070004,3407,506035034,4,10
34070011,3407,506035035,11,30
34070031,3407,506035036,31,100
34070101,3407,506035037,101,1000
34080001,3408,506035038,1,1
34080002,3408,506035039,2,2
34080003,3408,506035040,3,3
34080004,3408,506035041,4,10
34080011,3408,506035042,11,20
34080021,3408,506035043,21,40
34080041,3408,506035044,41,100
34090001,3409,511030110,1,1
34090002,3409,511030111,2,2
34090003,3409,511030112,3,3
34090004,3409,511030113,4,10
34090011,3409,511030114,11,20
34090021,3409,511030115,21,40
34090041,3409,511030116,41,100
34090101,3409,511030117,101,500
34090501,3409,511030118,501,1000
34100001,3410,1440001,1,1
34100002,3410,1440002,2,2
34100003,3410,1440003,3,3
34100004,3410,1440004,4,10
34100011,3410,1440005,11,20
34100021,3410,1440006,21,40
34100041,3410,1440007,41,100
34100101,3410,1440008,101,500
34100501,3410,1440009,501,99999
34110001,3411,511053101,1,1
34110002,3411,511053102,2,2
34110003,3411,511053103,3,3
34110004,3411,511053104,4,4
34110005,3411,511053105,5,5
34110006,3411,511053106,6,6
34110007,3411,511053107,7,7
34110008,3411,511053108,8,8
34110009,3411,511053109,9,9
34110010,3411,511053110,10,10
34110011,3411,511053111,11,20
34110021,3411,511053112,21,40
34110041,3411,511053113,41,100
34110101,3411,511053114,101,500
34110501,3411,511053115,501,2000
34120001,3412,38853,1,1
34120002,3412,38854,2,2
34120003,3412,38855,3,3
34120004,3412,38856,4,10
34120011,3412,38857,11,20
34120021,3412,38858,21,50
34120051,3412,38859,51,100
34120101,3412,38860,101,500
34120501,3412,38861,501,2000
34130001,3413,38862,1,1
34130002,3413,38863,2,2
34130003,3413,38864,3,3
34130004,3413,38865,4,10
34130011,3413,38866,11,20
34130021,3413,38867,21,50
34130051,3413,38868,51,100
34130101,3413,38869,101,500
34130501,3413,38870,501,2000
34140001,3414,38871,1,1
34140002,3414,38872,2,2
34140003,3414,38873,3,3
34140004,3414,38874,4,10
34140011,3414,38875,11,20
34140021,3414,38876,21,50
34140051,3414,38877,51,100
34140101,3414,38878,101,500
34140501,3414,38879,501,2000
34150001,3415,38880,1,1
34150002,3415,38881,2,2
34150003,3415,38882,3,3
34150004,3415,38883,4,10
34150011,3415,38884,11,20
34150021,3415,38885,21,50
34150051,3415,38886,51,100
34150101,3415,38887,101,500
34150501,3415,38888,501,2000
34160001,3416,504071001,1,1
34160002,3416,504071002,2,2
34160003,3416,504071003,3,3
34160004,3416,504071004,4,10
34160011,3416,504071005,11,20
34160021,3416,504071006,21,40
34160041,3416,504071007,41,100
34170001,3417,412190901,1,1
34170002,3417,412190902,2,2
34170003,3417,412190903,3,3
34170004,3417,412190904,4,5
34170006,3417,412190905,6,10
34180001,3418,512155003,1,1
34180002,3418,512155004,2,2
34180003,3418,512155005,3,3
34180004,3418,512155006,4,4
34180005,3418,512155007,5,5
34180006,3418,512155008,6,6
34180007,3418,512155009,7,7
34180008,3418,512155010,8,8
34180009,3418,512155011,9,9
34180010,3418,512155012,10,10
34180011,3418,512155013,11,20
34180021,3418,512155014,21,40
34180041,3418,512155015,41,100
34180101,3418,512155016,101,500
34180501,3418,512155115,501,2000
34190001,3419,38901,1,1
34190002,3419,38902,2,2
34190003,3419,38903,3,3
34190004,3419,38904,4,10
34190011,3419,38905,11,20
34190021,3419,38906,21,50
34190051,3419,38907,51,100
34190101,3419,38908,101,500
34190501,3419,38909,501,2000
34200001,3420,38910,1,1
34200002,3420,38911,2,2
34200003,3420,38912,3,3
34200004,3420,38913,4,10
34200011,3420,38914,11,20
34200021,3420,38915,21,50
34200051,3420,38916,51,100
34200101,3420,38917,101,500
34200501,3420,38918,501,2000
34210001,3421,38919,1,1
34210002,3421,38920,2,2
34210003,3421,38921,3,3
34210004,3421,38922,4,10
34210011,3421,38923,11,20
34210021,3421,38924,21,50
34210051,3421,38925,51,100
34210101,3421,38926,101,500
34210501,3421,38927,501,2000
34220001,3422,38928,1,1
34220002,3422,38929,2,2
34220003,3422,38930,3,3
34220004,3422,38931,4,10
34220011,3422,38932,11,20
34220021,3422,38933,21,50
34220051,3422,38934,51,100
34220101,3422,38935,101,500
34220501,3422,38936,501,2000
34230001,3423,38937,1,1
34230002,3423,38938,2,2
34230003,3423,38939,3,3
34230004,3423,38940,4,6
34230007,3423,38941,7,999
34240001,3424,511053101,1,1
34240002,3424,511053102,2,2
34240003,3424,511053103,3,3
34240004,3424,511053104,4,10
34240011,3424,511053105,11,20
34240021,3424,511053106,21,50
34240051,3424,511053107,51,100
34240101,3424,511053108,101,500
34240501,3424,511053109,501,2000
34250001,3425,511053101,1,1
34250002,3425,511053102,2,2
34250003,3425,511053103,3,3
34250004,3425,511053104,4,10
34250011,3425,511053105,11,20
34250021,3425,511053106,21,50
34250051,3425,511053107,51,100
34250101,3425,511053108,101,500
34250501,3425,511053109,501,2000
34260001,3426,47000,1,1
34260002,3426,47001,2,2
34260003,3426,47002,3,3
34260004,3426,47003,4,10
34260011,3426,47004,11,20
34260021,3426,47005,21,50
34260051,3426,47006,51,100
34260101,3426,47007,101,500
34260501,3426,47008,501,999
34270001,3427,104001,1,1
34270002,3427,104002,2,2
34270003,3427,104003,3,3
34270004,3427,104004,4,10
34270011,3427,104005,11,20
34270021,3427,104006,21,50
34270051,3427,104007,51,100
34270101,3427,104008,101,500
34270501,3427,104009,501,2000
34280001,3428,104010,1,1
34280002,3428,104011,2,2
34280003,3428,104012,3,3
34280004,3428,104013,4,10
34280011,3428,104014,11,20
34280021,3428,104015,21,50
34280051,3428,104016,51,100
34280101,3428,104017,101,500
34280501,3428,104018,501,2000
34290001,3429,104019,1,1
34290002,3429,104020,2,2
34290003,3429,104021,3,3
34290004,3429,104022,4,10
34290011,3429,104023,11,20
34290021,3429,104024,21,50
34290051,3429,104025,51,100
34290101,3429,104026,101,500
34290501,3429,104027,501,2000
34300001,3430,104028,1,1
34300002,3430,104029,2,2
34300003,3430,104030,3,3
34300004,3430,104031,4,10
34300011,3430,104032,11,20
34300021,3430,104033,21,50
34300051,3430,104034,51,100
34300101,3430,104035,101,500
34300501,3430,104036,501,2000
34310001,3431,104037,1,1
34310002,3431,104038,2,2
34310003,3431,104039,3,3
34310004,3431,104040,4,6
34310007,3431,104041,7,999
34320001,3432,105001,1,1
34320002,3432,105002,2,2
34320003,3432,105003,3,3
34320004,3432,105004,4,10
34320011,3432,105005,11,20
34320021,3432,105006,21,50
34320051,3432,105007,51,100
34320101,3432,105008,101,500
34320501,3432,105009,501,2000
34330001,3433,105010,1,1
34330002,3433,105011,2,2
34330003,3433,105012,3,3
34330004,3433,105013,4,10
34330011,3433,105014,11,20
34330021,3433,105015,21,50
34330051,3433,105016,51,100
34330101,3433,105017,101,500
34330501,3433,105018,501,2000
34340001,3434,105019,1,1
34340002,3434,105020,2,2
34340003,3434,105021,3,3
34340004,3434,105022,4,10
34340011,3434,105023,11,20
34340021,3434,105024,21,50
34340051,3434,105025,51,100
34340101,3434,105026,101,500
34340501,3434,105027,501,2000
34350001,3435,105028,1,1
34350002,3435,105029,2,2
34350003,3435,105030,3,3
34350004,3435,105031,4,10
34350011,3435,105032,11,20
34350021,3435,105033,21,50
34350051,3435,105034,51,100
34350101,3435,105035,101,500
34350501,3435,105036,501,2000
34360001,3436,105037,1,1
34360002,3436,105038,2,2
34360003,3436,105039,3,3
34360004,3436,105040,4,6
34360007,3436,105041,7,999
34370001,3437,106001,1,1
34370002,3437,106002,2,2
34370003,3437,106003,3,3
34370004,3437,106004,4,10
34370011,3437,106005,11,20
34370021,3437,106006,21,50
34370051,3437,106007,51,100
34370101,3437,106008,101,500
34370501,3437,106009,501,2000
34380001,3438,106010,1,1
34380002,3438,106011,2,2
34380003,3438,106012,3,3
34380004,3438,106013,4,10
34380011,3438,106014,11,20
34380021,3438,106015,21,50
34380051,3438,106016,51,100
34380101,3438,106017,101,500
34380501,3438,106018,501,2000
34390001,3439,106019,1,1
34390002,3439,106020,2,2
34390003,3439,106021,3,3
34390004,3439,106022,4,10
34390011,3439,106023,11,20
34390021,3439,106024,21,50
34390051,3439,106025,51,100
34390101,3439,106026,101,500
34390501,3439,106027,501,2000
34400001,3440,106028,1,1
34400002,3440,106029,2,2
34400003,3440,106030,3,3
34400004,3440,106031,4,10
34400011,3440,106032,11,20
34400021,3440,106033,21,50
34400051,3440,106034,51,100
34400101,3440,106035,101,500
34400501,3440,106036,501,2000
34410001,3441,106037,1,1
34410002,3441,106038,2,2
34410003,3441,106039,3,3
34410004,3441,106040,4,6
34410007,3441,106041,7,999
34420001,3442,39888,1,1
34420002,3442,39889,2,2
34420003,3442,39890,3,3
34420004,3442,39891,4,5
34420006,3442,39892,6,10
34420011,3442,39893,11,20
34420021,3442,39894,21,50
34420051,3442,39895,51,300
34430001,3443,39896,1,1
34430002,3443,39897,2,2
34430003,3443,39898,3,3
34430004,3443,39899,4,5
34430006,3443,39900,6,10
34430011,3443,39901,11,20
34430021,3443,39902,21,50
34430051,3443,39903,51,100
34430101,3443,39904,101,400
34440001,3444,39905,1,1
34440002,3444,39906,2,2
34440003,3444,39907,3,3
34440004,3444,39908,4,5
34440006,3444,39909,6,10
34440011,3444,39910,11,20
34440021,3444,39911,21,50
34440051,3444,39912,51,100
34440101,3444,39913,101,600
34450001,3445,39914,1,1
34450002,3445,39915,2,2
34450003,3445,39916,3,3
34450004,3445,39917,4,5
34450006,3445,39918,6,10
34450011,3445,39919,11,20
34450021,3445,39920,21,50
34450051,3445,39921,51,200
34450201,3445,39922,201,800
34460001,3446,39923,1,1
34460002,3446,39924,2,2
34460003,3446,39925,3,3
34460004,3446,39926,4,5
34460006,3446,39927,6,10
34460011,3446,39928,11,20
34460021,3446,39929,21,50
34460051,3446,39930,51,200
34460201,3446,39931,201,2000
34470001,3447,1442301,1,1
34470002,3447,1442302,2,2
34470003,3447,1442303,3,3
34470004,3447,1442304,4,10
34470011,3447,1442305,11,20
34470021,3447,1442306,21,40
34470041,3447,1442307,41,100
34470101,3447,1442308,101,500
34470501,3447,1442309,501,2000
34480001,3448,1442001,1,1
34480002,3448,1442002,2,2
34480003,3448,1442003,3,3
34480004,3448,1442004,4,10
34480011,3448,1442005,11,20
34480021,3448,1442006,21,40
34480041,3448,1442007,41,100
34480101,3448,1442008,101,500
34480501,3448,1442009,501,2000
34490001,3449,1442101,1,1
34490002,3449,1442102,2,2
34490003,3449,1442103,3,3
34490004,3449,1442104,4,10
34490011,3449,1442105,11,20
34490021,3449,1442106,21,40
34490041,3449,1442107,41,100
34490101,3449,1442108,101,500
34490501,3449,1442109,501,2000
34500001,3450,1442201,1,1
34500002,3450,1442202,2,2
34500003,3450,1442203,3,3
34500004,3450,1442204,4,10
34500011,3450,1442205,11,20
34500021,3450,1442206,21,40
34500041,3450,1442207,41,100
34500101,3450,1442208,101,500
34500501,3450,1442209,501,2000
34510001,3451,39932,1,1
34510002,3451,39933,2,2
34510003,3451,39934,3,3
34510004,3451,39935,4,5
34510006,3451,39936,6,10
34510011,3451,39937,11,20
34510021,3451,39938,21,50
34510051,3451,39939,51,300
34520001,3452,39940,1,1
34520002,3452,39941,2,2
34520003,3452,39942,3,3
34520004,3452,39943,4,5
34520006,3452,39944,6,10
34520011,3452,39945,11,20
34520021,3452,39946,21,50
34520051,3452,39947,51,100
34520101,3452,39948,101,400
34530001,3453,39949,1,1
34530002,3453,39950,2,2
34530003,3453,39951,3,3
34530004,3453,39952,4,5
34530006,3453,39953,6,10
34530011,3453,39954,11,20
34530021,3453,39955,21,50
34530051,3453,39956,51,100
34530101,3453,39957,101,600
34540001,3454,39958,1,1
34540002,3454,39959,2,2
34540003,3454,39960,3,3
34540004,3454,39961,4,5
34540006,3454,39962,6,10
34540011,3454,39963,11,20
34540021,3454,39964,21,50
34540051,3454,39965,51,200
34540201,3454,39966,201,800
34550001,3455,39967,1,1
34550002,3455,39968,2,2
34550003,3455,39969,3,3
34550004,3455,39970,4,5
34550006,3455,39971,6,10
34550011,3455,39972,11,20
34550021,3455,39973,21,50
34550051,3455,39974,51,200
34550201,3455,39975,201,2000
34560001,3456,512113501,1,1
34560002,3456,512113502,2,2
34560003,3456,512113503,3,3
34560004,3456,512113504,4,4
34560005,3456,512113505,5,5
34560006,3456,512113506,6,6
34560007,3456,512113507,7,7
34560008,3456,512113508,8,8
34560009,3456,512113509,9,9
34560010,3456,512113510,10,10
34560011,3456,512113511,11,20
34560021,3456,512113512,21,40
34560041,3456,512113513,41,100
34560101,3456,512113514,101,500
34560501,3456,512113515,501,2000
34570001,3457,512114301,1,1
34570002,3457,512114302,2,2
34570003,3457,512114303,3,3
34570004,3457,512114304,4,4
34570005,3457,512114305,5,5
34570006,3457,512114306,6,6
34570007,3457,512114307,7,7
34570008,3457,512114308,8,8
34570009,3457,512114309,9,9
34570010,3457,512114310,10,10
34570011,3457,512114311,11,20
34570021,3457,512114312,21,40
34570041,3457,512114313,41,100
34570101,3457,512114314,101,500
34570501,3457,512114315,501,2000
34580001,3458,512113001,1,1
34580002,3458,512113002,2,2
34580003,3458,512113003,3,3
34580004,3458,512113004,4,4
34580005,3458,512113005,5,5
34580006,3458,512113006,6,6
34580007,3458,512113007,7,7
34580008,3458,512113008,8,8
34580009,3458,512113009,9,9
34580010,3458,512113010,10,10
34580011,3458,512113011,11,20
34580021,3458,512113012,21,40
34580041,3458,512113013,41,100
34580101,3458,512113014,101,500
34580501,3458,512113015,501,2000
34590001,3459,46007,1,1
34590002,3459,46008,2,2
34590003,3459,46009,3,3
34590004,3459,46010,4,10
34590011,3459,46011,11,20
34590021,3459,46012,21,50
34590051,3459,46013,51,100
34590101,3459,46014,101,500
34590501,3459,46015,501,999
34600001,3460,46024,1,1
34600002,3460,46025,2,2
34600003,3460,46026,3,3
34600004,3460,46027,4,10
34600011,3460,46028,11,20
34600021,3460,46029,21,50
34600051,3460,46030,51,100
34600101,3460,46031,101,500
34600501,3460,46032,501,999
34610001,3461,46054,1,1
34610002,3461,46055,2,2
34610003,3461,46056,3,3
34610004,3461,46057,4,10
34610011,3461,46058,11,20
34610021,3461,46059,21,50
34610051,3461,46060,51,100
34610101,3461,46061,101,500
34610501,3461,46062,501,999
34620001,3462,46063,1,1
34620002,3462,46064,2,2
34620003,3462,46065,3,3
34620004,3462,46066,4,10
34620011,3462,46067,11,20
34620021,3462,46068,21,50
34620051,3462,46069,51,100
34620101,3462,46070,101,500
34620501,3462,46071,501,999
34630001,3463,1443101,1,1
34630002,3463,1443102,2,2
34630003,3463,1443103,3,3
34630004,3463,1443104,4,10
34630011,3463,1443105,11,50
34630051,3463,1443106,51,100
34630101,3463,1443107,101,500
34640001,3464,1443201,1,1
34640002,3464,1443202,2,2
34640003,3464,1443203,3,3
34640004,3464,1443204,4,10
34640011,3464,1443205,11,50
34640051,3464,1443206,51,100
34640101,3464,1443207,101,500
34640501,3464,1443208,501,2000
34650001,3465,1443301,1,1
34650002,3465,1443302,2,2
34650003,3465,1443303,3,3
34660001,3466,1443401,1,1
34660002,3466,1443402,2,2
34660003,3466,1443403,3,3
34670001,3467,1444001,1,1
34670002,3467,1444002,2,2
34670003,3467,1444003,3,3
34670004,3467,1444004,4,10
34670011,3467,1444005,11,20
34670021,3467,1444006,21,50
34670051,3467,1444007,51,100
34670101,3467,1444008,101,500
34670501,3467,1444009,501,2000
34680001,3468,1444011,1,1
34680002,3468,1444012,2,2
34680003,3468,1444013,3,3
34680004,3468,1444014,4,10
34680011,3468,1444015,11,20
34680021,3468,1444016,21,50
34680051,3468,1444017,51,100
34680101,3468,1444018,101,500
34680501,3468,1444019,501,2000
34690001,3469,1444021,1,1
34690002,3469,1444022,2,2
34690003,3469,1444023,3,3
34690004,3469,1444024,4,10
34690011,3469,1444025,11,20
34690021,3469,1444026,21,50
34690051,3469,1444027,51,100
34690101,3469,1444028,101,500
34690501,3469,1444029,501,2000
34700001,3470,1444031,1,1
34700002,3470,1444032,2,2
34700003,3470,1444033,3,3
34700004,3470,1444034,4,10
34700011,3470,1444035,11,20
34700021,3470,1444036,21,50
34700051,3470,1444037,51,100
34700101,3470,1444038,101,500
34700501,3470,1444039,501,2000
34710001,3471,1444041,1,1
34710002,3471,1444042,2,2
34710003,3471,1444043,3,3
34710004,3471,1444044,4,10
34710011,3471,1444045,11,20
34710021,3471,1444046,21,50
34710051,3471,1444047,51,100
34710101,3471,1444048,101,500
34710501,3471,1444049,501,2000
34720001,3472,1444051,1,1
34720002,3472,1444052,2,2
34720003,3472,1444053,3,3
34720004,3472,1444054,4,10
34720011,3472,1444055,11,20
34720021,3472,1444056,21,50
34720051,3472,1444057,51,100
34720101,3472,1444058,101,500
34720501,3472,1444059,501,2000
34730001,3473,52519,1,1
34730002,3473,52520,2,2
34730003,3473,52521,3,3
34730004,3473,52522,4,10
34730005,3473,52523,11,20
34730006,3473,52524,21,50
34730007,3473,52525,51,100
34730008,3473,52526,101,500
34730009,3473,52527,501,999
34740001,3474,52528,1,1
34740002,3474,52529,2,2
34740003,3474,52530,3,3
34740004,3474,52531,4,10
34740005,3474,52532,11,20
34740006,3474,52533,21,50
34740007,3474,52534,51,100
34740008,3474,52535,101,500
34740009,3474,52536,501,999
34750001,3475,52537,1,1
34750002,3475,52538,2,2
34750003,3475,52539,3,3
34750004,3475,52540,4,10
34750005,3475,52541,11,20
34750006,3475,52542,21,50
34750007,3475,52543,51,100
34750008,3475,52544,101,500
34750009,3475,52545,501,999
34760001,3476,512154001,1,1
34760002,3476,512154002,2,2
34760003,3476,512154003,3,3
34760004,3476,512154004,4,10
34760011,3476,512154005,11,20
34760021,3476,512154006,21,40
34760041,3476,512154007,41,100
34760101,3476,512154008,101,500
34760501,3476,512154009,501,1000
34770001,3477,512160001,1,1
34770002,3477,512160002,2,2
34770003,3477,512160003,3,3
34770004,3477,512160004,4,10
34770011,3477,512160005,11,20
34770021,3477,512160006,21,40
34770041,3477,512160007,41,100
34780001,3478,512180601,1,1
34780002,3478,512180602,2,2
34780003,3478,512180603,3,3
34780004,3478,512180604,4,10
34780011,3478,512180605,11,20
34780021,3478,512180606,21,40
34780041,3478,512180607,41,100
34790001,3479,47096,1,1
34790002,3479,47097,2,2
34790003,3479,47098,3,3
34790004,3479,47099,4,10
34790011,3479,47100,11,20
34790021,3479,47101,21,50
34790051,3479,47102,51,100
34790101,3479,47103,101,500
34790501,3479,47104,501,999
34800001,3480,47122,1,1
34800002,3480,47123,2,2
34800003,3480,47124,3,3
34800004,3480,47125,4,10
34800011,3480,47126,11,20
34800021,3480,47127,21,50
34800051,3480,47128,51,100
34800101,3480,47129,101,500
34800501,3480,47130,501,2000
34810001,3481,47131,1,1
34810002,3481,47132,2,2
34810003,3481,47133,3,3
34810004,3481,47134,4,10
34810011,3481,47135,11,20
34810021,3481,47136,21,50
34810051,3481,47137,51,100
34810101,3481,47138,101,500
34810501,3481,47139,501,2000
34820001,3482,47140,1,1
34820002,3482,47141,2,2
34820003,3482,47142,3,3
34820004,3482,47143,4,10
34820011,3482,47144,11,20
34820021,3482,47145,21,50
34820051,3482,47146,51,100
34820101,3482,47147,101,500
34820501,3482,47148,501,2000
34830001,3483,47149,1,1
34830002,3483,47150,2,2
34830003,3483,47151,3,3
34830004,3483,47152,4,10
34830011,3483,47153,11,20
34830021,3483,47154,21,50
34830051,3483,47155,51,100
34830101,3483,47156,101,500
34830501,3483,47157,501,2000
34840001,3484,47158,1,1
34840002,3484,47159,2,2
34840003,3484,47160,3,3
34840004,3484,47161,4,10
34840011,3484,47162,11,20
34840021,3484,47163,21,50
34840051,3484,47164,51,100
34840101,3484,47165,101,500
34840501,3484,47166,501,2000
34850001,3485,47167,1,1
34850002,3485,47168,2,2
34850003,3485,47169,3,3
34850004,3485,47170,4,10
34850011,3485,47171,11,20
34850021,3485,47172,21,50
34850051,3485,47173,51,100
34850101,3485,47174,101,500
34850501,3485,47175,501,2000
34860001,3486,47176,1,1
34860002,3486,47177,2,2
34860003,3486,47178,3,3
34860004,3486,47179,4,10
34860011,3486,47180,11,20
34860021,3486,47181,21,50
34860051,3486,47182,51,100
34860101,3486,47183,101,500
34860501,3486,47184,501,2000
34870001,3487,47185,1,1
34870002,3487,47186,2,2
34870003,3487,47187,3,3
34870004,3487,47188,4,10
34870011,3487,47189,11,20
34870021,3487,47190,21,50
34870051,3487,47191,51,100
34870101,3487,47192,101,500
34870501,3487,47193,501,2000
34880001,3488,47194,1,1
34880002,3488,47195,2,2
34880003,3488,47196,3,3
34880004,3488,47197,4,10
34880011,3488,47198,11,20
34880021,3488,47199,21,50
34880051,3488,47200,51,100
34880101,3488,47201,101,500
34880501,3488,47202,501,2000
34890001,3489,47203,1,1
34890002,3489,47204,2,2
34890003,3489,47205,3,3
34890004,3489,47206,4,10
34890011,3489,47207,11,20
34890021,3489,47208,21,50
34890051,3489,47209,51,100
34890101,3489,47210,101,500
34890501,3489,47211,501,2000
34900001,3490,47212,1,1
34900002,3490,47213,2,2
34900003,3490,47214,3,3
34900004,3490,47215,4,10
34900011,3490,47216,11,20
34900021,3490,47217,21,50
34900051,3490,47218,51,100
34900101,3490,47219,101,500
34900501,3490,47220,501,2000
34910001,3491,47221,1,1
34910002,3491,47222,2,2
34910003,3491,47223,3,3
34910004,3491,47224,4,10
34910011,3491,47225,11,20
34910021,3491,47226,21,50
34910051,3491,47227,51,100
34910101,3491,47228,101,500
34910501,3491,47229,501,2000
34920001,3492,47230,1,1
34920002,3492,47231,2,2
34920003,3492,47232,3,3
34920004,3492,47233,4,10
34920011,3492,47234,11,20
34920021,3492,47235,21,50
34920051,3492,47236,51,100
34920101,3492,47237,101,500
34920501,3492,47238,501,2000
34930001,3493,47239,1,1
34930002,3493,47240,2,2
34930003,3493,47241,3,3
34930004,3493,47242,4,10
34930011,3493,47243,11,20
34930021,3493,47244,21,50
34930051,3493,47245,51,100
34930101,3493,47246,101,500
34930501,3493,47247,501,2000
34940001,3494,47248,1,1
34940002,3494,47249,2,2
34940003,3494,47250,3,3
34940004,3494,47251,4,10
34940011,3494,47252,11,20
34940021,3494,47253,21,50
34940051,3494,47254,51,100
34940101,3494,47255,101,500
34940501,3494,47256,501,2000
34950001,3495,47257,1,1
34950002,3495,47258,2,2
34950003,3495,47259,3,3
34950004,3495,47260,4,10
34950011,3495,47261,11,20
34950021,3495,47262,21,50
34950051,3495,47263,51,100
34950101,3495,47264,101,500
34950501,3495,47265,501,2000
34960001,3496,47266,1,1
34960002,3496,47267,2,2
34960003,3496,47268,3,3
34960004,3496,47269,4,10
34960011,3496,47270,11,20
34960021,3496,47271,21,50
34960051,3496,47272,51,100
34960101,3496,47273,101,500
34960501,3496,47274,501,2000
34970001,3497,47275,1,1
34970002,3497,47276,2,2
34970003,3497,47277,3,3
34970004,3497,47278,4,10
34970011,3497,47279,11,20
34970021,3497,47280,21,50
34970051,3497,47281,51,100
34970101,3497,47282,101,500
34970501,3497,47283,501,2000
34980001,3498,47284,1,1
34980002,3498,47285,2,2
34980003,3498,47286,3,3
34980004,3498,47287,4,10
34980011,3498,47288,11,20
34980021,3498,47289,21,50
34980051,3498,47290,51,100
34980101,3498,47291,101,500
34980501,3498,47292,501,2000
34990001,3499,47293,1,1
34990002,3499,47294,2,2
34990003,3499,47295,3,3
34990004,3499,47296,4,10
34990011,3499,47297,11,20
34990021,3499,47298,21,50
34990051,3499,47299,51,100
34990101,3499,47300,101,500
34990501,3499,47301,501,2000
35000001,3500,47305,1,1
35000002,3500,47306,2,2
35000003,3500,47307,3,3
35000004,3500,47308,4,5
35000006,3500,47309,6,10
35000011,3500,47310,11,20
35000021,3500,47311,21,50
35000051,3500,47312,51,300
35010001,3501,47313,1,1
35010002,3501,47314,2,2
35010003,3501,47315,3,3
35010004,3501,47316,4,5
35010006,3501,47317,6,10
35010011,3501,47318,11,20
35010021,3501,47319,21,50
35010051,3501,47320,51,100
35010101,3501,47321,101,400
35020001,3502,47322,1,1
35020002,3502,47323,2,2
35020003,3502,47324,3,3
35020004,3502,47325,4,5
35020006,3502,47326,6,10
35020011,3502,47327,11,20
35020021,3502,47328,21,50
35020051,3502,47329,51,100
35020101,3502,47330,101,600
35030001,3503,47331,1,1
35030002,3503,47332,2,2
35030003,3503,47333,3,3
35030004,3503,47334,4,5
35030006,3503,47335,6,10
35030011,3503,47336,11,20
35030021,3503,47337,21,50
35030051,3503,47338,51,200
35030201,3503,47339,201,800
35040001,3504,47340,1,1
35040002,3504,47341,2,2
35040003,3504,47342,3,3
35040004,3504,47343,4,5
35040006,3504,47344,6,10
35040011,3504,47345,11,20
35040021,3504,47346,21,50
35040051,3504,47347,51,200
35040201,3504,47348,201,2000
35050001,3505,47349,1,1
35050002,3505,47350,2,2
35050003,3505,47351,3,3
35050004,3505,47352,4,5
35050006,3505,47353,6,10
35050011,3505,47354,11,20
35050021,3505,47355,21,50
35050051,3505,47356,51,300
35060001,3506,47357,1,1
35060002,3506,47358,2,2
35060003,3506,47359,3,3
35060004,3506,47360,4,5
35060006,3506,47361,6,10
35060011,3506,47362,11,20
35060021,3506,47363,21,50
35060051,3506,47364,51,100
35060101,3506,47365,101,400
35070001,3507,47366,1,1
35070002,3507,47367,2,2
35070003,3507,47368,3,3
35070004,3507,47369,4,5
35070006,3507,47370,6,10
35070011,3507,47371,11,20
35070021,3507,47372,21,50
35070051,3507,47373,51,100
35070101,3507,47374,101,600
35080001,3508,47375,1,1
35080002,3508,47376,2,2
35080003,3508,47377,3,3
35080004,3508,47378,4,5
35080006,3508,47379,6,10
35080011,3508,47380,11,20
35080021,3508,47381,21,50
35080051,3508,47382,51,200
35080201,3508,47383,201,800
35090001,3509,47384,1,1
35090002,3509,47385,2,2
35090003,3509,47386,3,3
35090004,3509,47387,4,5
35090006,3509,47388,6,10
35090011,3509,47389,11,20
35090021,3509,47390,21,50
35090051,3509,47391,51,200
35090201,3509,47392,201,2000
35100001,3510,601146001,1,1
35100002,3510,601146002,2,2
35100003,3510,601146003,3,3
35100004,3510,601146004,4,4
35100005,3510,601146005,5,5
35100006,3510,601146006,6,6
35100007,3510,601146007,7,7
35100008,3510,601146008,8,8
35100009,3510,601146009,9,9
35100010,3510,601146010,10,10
35100011,3510,601146011,11,20
35100021,3510,601146012,21,40
35100041,3510,601146013,41,100
35100101,3510,601146014,101,500
35100501,3510,601146015,501,2000
35110001,3511,512113501,1,1
35110002,3511,512113502,2,2
35110003,3511,512113503,3,3
35110004,3511,512113504,4,4
35110005,3511,512113505,5,5
35110006,3511,512113506,6,6
35110007,3511,512113507,7,7
35110008,3511,512113508,8,8
35110009,3511,512113509,9,9
