id,newFightAttrs,SkillId,SkillId2,artifact_id,attribute,fightforce,level,level_2,need_wear,new_fight_attr,originID,originID_2,skill_desc,skill_desc_parameter,skill_icon,skill_name,star,star_up_cost
15000819,{20005:6036|20006:40780},25008031,-1,150008,"3|6036,4|40780,18|760",202280,4,-1,1,[20005|6036|20006|40780],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[850|10|3|20|10],,hero_skill_name_25008001,19,[305008|8]
15000820,{20005:6280|20006:42400},25008041,-1,150008,"3|6280,4|42400,18|800",210400,5,-1,1,[20005|6280|20006|42400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[967|10|3|20|10],,hero_skill_name_25008001,20,[305008|8]
15000821,{20005:6580|20006:44400},25008041,-1,150008,"3|6580,4|44400,18|840",220400,5,-1,1,[20005|6580|20006|44400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[967|10|3|20|10],,hero_skill_name_25008001,21,[305008|8]
15000822,{20005:6880|20006:46400},25008041,-1,150008,"3|6880,4|46400,18|880",230400,5,-1,1,[20005|6880|20006|46400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[967|10|3|20|10],,hero_skill_name_25008001,22,[305008|8]
15000823,{20005:7180|20006:48400},25008041,-1,150008,"3|7180,4|48400,18|920",240400,5,-1,1,[20005|7180|20006|48400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[967|10|3|20|10],,hero_skill_name_25008001,23,[305008|8]
15000824,{20005:7480|20006:50400},25008041,-1,150008,"3|7480,4|50400,18|960",250400,5,-1,1,[20005|7480|20006|50400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[967|10|3|20|10],,hero_skill_name_25008001,24,[305008|8]
15000825,{20005:7780|20006:52400},25008051,-1,150008,"3|7780,4|52400,18|1000",260400,6,-1,1,[20005|7780|20006|52400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1083|10|3|20|10],,hero_skill_name_25008001,25,[305008|8]
15000826,{20005:8138|20006:54800},25008051,-1,150008,"3|8138,4|54800,18|1040",272360,6,-1,1,[20005|8138|20006|54800],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1083|10|3|20|10],,hero_skill_name_25008001,26,[305008|12]
15000827,{20005:8496|20006:57200},25008051,-1,150008,"3|8496,4|57200,18|1080",284320,6,-1,1,[20005|8496|20006|57200],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1083|10|3|20|10],,hero_skill_name_25008001,27,[305008|12]
15000828,{20005:8854|20006:59600},25008051,-1,150008,"3|8854,4|59600,18|1120",296280,6,-1,1,[20005|8854|20006|59600],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1083|10|3|20|10],,hero_skill_name_25008001,28,[305008|12]
15000829,{20005:9212|20006:62000},25008051,-1,150008,"3|9212,4|62000,18|1160",308240,6,-1,1,[20005|9212|20006|62000],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1083|10|3|20|10],,hero_skill_name_25008001,29,[305008|12]
15000830,{20005:9570|20006:64400},25008061,-1,150008,"3|9570,4|64400,18|1200",320200,7,-1,1,[20005|9570|20006|64400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1200|20|3|20|10],,hero_skill_name_25008001,30,[305008|12]
15000831,{20005:10004|20006:67280},25008061,-1,150008,"3|10004,4|67280,18|1240",334640,7,-1,1,[20005|10004|20006|67280],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1200|20|3|20|10],,hero_skill_name_25008001,31,[305008|12]
15000832,{20005:10438|20006:70160},25008061,-1,150008,"3|10438,4|70160,18|1280",349080,7,-1,1,[20005|10438|20006|70160],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1200|20|3|20|10],,hero_skill_name_25008001,32,[305008|12]
15000833,{20005:10872|20006:73040},25008061,-1,150008,"3|10872,4|73040,18|1320",363520,7,-1,1,[20005|10872|20006|73040],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1200|20|3|20|10],,hero_skill_name_25008001,33,[305008|12]
15000834,{20005:11306|20006:75920},25008061,-1,150008,"3|11306,4|75920,18|1360",377960,7,-1,1,[20005|11306|20006|75920],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1200|20|3|20|10],,hero_skill_name_25008001,34,[305008|12]
15000835,{20005:11740|20006:78800},25008071,-1,150008,"3|11740,4|78800,18|1400",392400,8,-1,1,[20005|11740|20006|78800],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1317|20|3|20|10],,hero_skill_name_25008001,35,[305008|12]
15000836,{20005:12258|20006:82260},25008071,-1,150008,"3|12258,4|82260,18|1440",409680,8,-1,1,[20005|12258|20006|82260],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1317|20|3|20|10],,hero_skill_name_25008001,36,[305008|16]
15000837,{20005:12776|20006:85720},25008071,-1,150008,"3|12776,4|85720,18|1480",426960,8,-1,1,[20005|12776|20006|85720],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1317|20|3|20|10],,hero_skill_name_25008001,37,[305008|16]
15000838,{20005:13294|20006:89180},25008071,-1,150008,"3|13294,4|89180,18|1520",444240,8,-1,1,[20005|13294|20006|89180],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1317|20|3|20|10],,hero_skill_name_25008001,38,[305008|16]
15000839,{20005:13812|20006:92640},25008071,-1,150008,"3|13812,4|92640,18|1560",461520,8,-1,1,[20005|13812|20006|92640],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1317|20|3|20|10],,hero_skill_name_25008001,39,[305008|16]
15000840,{20005:14330|20006:96100},25008081,-1,150008,"3|14330,4|96100,18|1600",478800,9,-1,1,[20005|14330|20006|96100],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1433|20|3|20|10],,hero_skill_name_25008001,40,[305008|16]
15000841,{20005:14946|20006:100200},25008081,-1,150008,"3|14946,4|100200,18|1640",499320,9,-1,1,[20005|14946|20006|100200],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1433|20|3|20|10],,hero_skill_name_25008001,41,[305008|16]
15000842,{20005:15562|20006:104300},25008081,-1,150008,"3|15562,4|104300,18|1680",519840,9,-1,1,[20005|15562|20006|104300],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1433|20|3|20|10],,hero_skill_name_25008001,42,[305008|16]
15000843,{20005:16178|20006:108400},25008081,-1,150008,"3|16178,4|108400,18|1720",540360,9,-1,1,[20005|16178|20006|108400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1433|20|3|20|10],,hero_skill_name_25008001,43,[305008|16]
15000844,{20005:16794|20006:112500},25008081,-1,150008,"3|16794,4|112500,18|1760",560880,9,-1,1,[20005|16794|20006|112500],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1433|20|3|20|10],,hero_skill_name_25008001,44,[305008|16]
15000845,{20005:17410|20006:116600},25008091,-1,150008,"3|17410,4|116600,18|1800",581400,10,-1,1,[20005|17410|20006|116600],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1550|20|3|20|20],,hero_skill_name_25008001,45,[305008|16]
15000846,{20005:18138|20006:121460},25008091,-1,150008,"3|18138,4|121460,18|1840",605680,10,-1,1,[20005|18138|20006|121460],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1550|20|3|20|20],,hero_skill_name_25008001,46,[305008|16]
15000847,{20005:18866|20006:126320},25008091,-1,150008,"3|18866,4|126320,18|1880",629960,10,-1,1,[20005|18866|20006|126320],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1550|20|3|20|20],,hero_skill_name_25008001,47,[305008|16]
15000848,{20005:19594|20006:131180},25008091,-1,150008,"3|19594,4|131180,18|1920",654240,10,-1,1,[20005|19594|20006|131180],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1550|20|3|20|20],,hero_skill_name_25008001,48,[305008|16]
15000849,{20005:20322|20006:136040},25008091,-1,150008,"3|20322,4|136040,18|1960",678520,10,-1,1,[20005|20322|20006|136040],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1550|20|3|20|20],,hero_skill_name_25008001,49,[305008|16]
15000850,{20005:21050|20006:140900},25008101,-1,150008,"3|21050,4|140900,18|2000",702800,11,-1,1,[20005|21050|20006|140900],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1667|20|3|20|20],,hero_skill_name_25008001,50,[305008|16]
15000851,{20005:21834|20006:146120},25008101,-1,150008,"3|21834,4|146120,18|2040",728920,11,-1,1,[20005|21834|20006|146120],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1667|20|3|20|20],,hero_skill_name_25008001,51,[305008|20]
15000852,{20005:22618|20006:151340},25008101,-1,150008,"3|22618,4|151340,18|2080",755040,11,-1,1,[20005|22618|20006|151340],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1667|20|3|20|20],,hero_skill_name_25008001,52,[305008|20]
15000853,{20005:23402|20006:156560},25008101,-1,150008,"3|23402,4|156560,18|2120",781160,11,-1,1,[20005|23402|20006|156560],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1667|20|3|20|20],,hero_skill_name_25008001,53,[305008|20]
15000854,{20005:24186|20006:161780},25008101,-1,150008,"3|24186,4|161780,18|2160",807280,11,-1,1,[20005|24186|20006|161780],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1667|20|3|20|20],,hero_skill_name_25008001,54,[305008|20]
15000855,{20005:24970|20006:167000},25008111,-1,150008,"3|24970,4|167000,18|2200",833400,12,-1,1,[20005|24970|20006|167000],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1783|20|3|20|20],,hero_skill_name_25008001,55,[305008|20]
15000856,{20005:25812|20006:172600},25008111,-1,150008,"3|25812,4|172600,18|2240",861440,12,-1,1,[20005|25812|20006|172600],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1783|20|3|20|20],,hero_skill_name_25008001,56,[305008|20]
15000857,{20005:26654|20006:178200},25008111,-1,150008,"3|26654,4|178200,18|2280",889480,12,-1,1,[20005|26654|20006|178200],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1783|20|3|20|20],,hero_skill_name_25008001,57,[305008|20]
15000858,{20005:27496|20006:183800},25008111,-1,150008,"3|27496,4|183800,18|2320",917520,12,-1,1,[20005|27496|20006|183800],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1783|20|3|20|20],,hero_skill_name_25008001,58,[305008|20]
15000859,{20005:28338|20006:189400},25008111,-1,150008,"3|28338,4|189400,18|2360",945560,12,-1,1,[20005|28338|20006|189400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1783|20|3|20|20],,hero_skill_name_25008001,59,[305008|20]
15000860,{20005:29180|20006:195000},25008121,-1,150008,"3|29180,4|195000,18|2400",973600,13,-1,1,[20005|29180|20006|195000],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1900|30|3|20|20],,hero_skill_name_25008001,60,[305008|20]
15000861,{20005:30076|20006:200980},25008121,-1,150008,"3|30076,4|200980,18|2440",1003480,13,-1,1,[20005|30076|20006|200980],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1900|30|3|20|20],,hero_skill_name_25008001,61,[305008|26]
15000862,{20005:30972|20006:206960},25008121,-1,150008,"3|30972,4|206960,18|2480",1033360,13,-1,1,[20005|30972|20006|206960],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1900|30|3|20|20],,hero_skill_name_25008001,62,[305008|26]
15000863,{20005:31868|20006:212940},25008121,-1,150008,"3|31868,4|212940,18|2520",1063240,13,-1,1,[20005|31868|20006|212940],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1900|30|3|20|20],,hero_skill_name_25008001,63,[305008|26]
15000864,{20005:32764|20006:218920},25008121,-1,150008,"3|32764,4|218920,18|2560",1093120,13,-1,1,[20005|32764|20006|218920],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[1900|30|3|20|20],,hero_skill_name_25008001,64,[305008|26]
15000865,{20005:33660|20006:224900},25008131,-1,150008,"3|33660,4|224900,18|2600",1123000,14,-1,1,[20005|33660|20006|224900],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2017|30|3|20|20],,hero_skill_name_25008001,65,[305008|26]
15000866,{20005:34612|20006:231240},25008131,-1,150008,"3|34612,4|231240,18|2640",1154720,14,-1,1,[20005|34612|20006|231240],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2017|30|3|20|20],,hero_skill_name_25008001,66,[305008|28]
15000867,{20005:35564|20006:237580},25008131,-1,150008,"3|35564,4|237580,18|2680",1186440,14,-1,1,[20005|35564|20006|237580],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2017|30|3|20|20],,hero_skill_name_25008001,67,[305008|28]
15000868,{20005:36516|20006:243920},25008131,-1,150008,"3|36516,4|243920,18|2720",1218160,14,-1,1,[20005|36516|20006|243920],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2017|30|3|20|20],,hero_skill_name_25008001,68,[305008|28]
15000869,{20005:37468|20006:250260},25008131,-1,150008,"3|37468,4|250260,18|2760",1249880,14,-1,1,[20005|37468|20006|250260],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2017|30|3|20|20],,hero_skill_name_25008001,69,[305008|28]
15000870,{20005:38420|20006:256600},25008141,-1,150008,"3|38420,4|256600,18|2800",1281600,15,-1,1,[20005|38420|20006|256600],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2133|30|3|20|20],,hero_skill_name_25008001,70,[305008|28]
15000871,{20005:39428|20006:263340},25008141,-1,150008,"3|39428,4|263340,18|2840",1315240,15,-1,1,[20005|39428|20006|263340],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2133|30|3|20|20],,hero_skill_name_25008001,71,[305008|28]
15000872,{20005:40436|20006:270080},25008141,-1,150008,"3|40436,4|270080,18|2880",1348880,15,-1,1,[20005|40436|20006|270080],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2133|30|3|20|20],,hero_skill_name_25008001,72,[305008|28]
15000873,{20005:41444|20006:276820},25008141,-1,150008,"3|41444,4|276820,18|2920",1382520,15,-1,1,[20005|41444|20006|276820],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2133|30|3|20|20],,hero_skill_name_25008001,73,[305008|28]
15000874,{20005:42452|20006:283560},25008141,-1,150008,"3|42452,4|283560,18|2960",1416160,15,-1,1,[20005|42452|20006|283560],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2133|30|3|20|20],,hero_skill_name_25008001,74,[305008|28]
15000875,{20005:43460|20006:290300},25008151,-1,150008,"3|43460,4|290300,18|3000",1449800,16,-1,1,[20005|43460|20006|290300],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2250|30|4.5|20|30],,hero_skill_name_25008001,75,[305008|28]
15000876,{20005:44328|20006:296100},25008151,-1,150008,"3|44328,4|296100,18|3020",1478760,16,-1,1,[20005|44328|20006|296100],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2250|30|4.5|20|30],,hero_skill_name_25008001,76,[305008|28]
15000877,{20005:45196|20006:301900},25008151,-1,150008,"3|45196,4|301900,18|3040",1507720,16,-1,1,[20005|45196|20006|301900],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2250|30|4.5|20|30],,hero_skill_name_25008001,77,[305008|28]
15000878,{20005:46064|20006:307700},25008151,-1,150008,"3|46064,4|307700,18|3060",1536680,16,-1,1,[20005|46064|20006|307700],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2250|30|4.5|20|30],,hero_skill_name_25008001,78,[305008|28]
15000879,{20005:46932|20006:313500},25008151,-1,150008,"3|46932,4|313500,18|3080",1565640,16,-1,1,[20005|46932|20006|313500],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2250|30|4.5|20|30],,hero_skill_name_25008001,79,[305008|28]
15000880,{20005:47800|20006:319300},25008161,-1,150008,"3|47800,4|319300,18|3100",1594600,17,-1,1,[20005|47800|20006|319300],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2367|30|4.5|20|30],,hero_skill_name_25008001,80,[305008|28]
15000881,{20005:48670|20006:325100},25008161,-1,150008,"3|48670,4|325100,18|3120",1623600,17,-1,1,[20005|48670|20006|325100],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2367|30|4.5|20|30],,hero_skill_name_25008001,81,[305008|28]
15000882,{20005:49540|20006:330900},25008161,-1,150008,"3|49540,4|330900,18|3140",1652600,17,-1,1,[20005|49540|20006|330900],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2367|30|4.5|20|30],,hero_skill_name_25008001,82,[305008|28]
15000883,{20005:50410|20006:336700},25008161,-1,150008,"3|50410,4|336700,18|3160",1681600,17,-1,1,[20005|50410|20006|336700],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2367|30|4.5|20|30],,hero_skill_name_25008001,83,[305008|28]
15000884,{20005:51280|20006:342500},25008161,-1,150008,"3|51280,4|342500,18|3180",1710600,17,-1,1,[20005|51280|20006|342500],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2367|30|4.5|20|30],,hero_skill_name_25008001,84,[305008|28]
15000885,{20005:52150|20006:348300},25008171,-1,150008,"3|52150,4|348300,18|3200",1739600,18,-1,1,[20005|52150|20006|348300],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2483|30|4.5|20|30],,hero_skill_name_25008001,85,[305008|28]
15000886,{20005:53018|20006:354100},25008171,-1,150008,"3|53018,4|354100,18|3220",1768560,18,-1,1,[20005|53018|20006|354100],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2483|30|4.5|20|30],,hero_skill_name_25008001,86,[305008|28]
15000887,{20005:53886|20006:359900},25008171,-1,150008,"3|53886,4|359900,18|3240",1797520,18,-1,1,[20005|53886|20006|359900],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2483|30|4.5|20|30],,hero_skill_name_25008001,87,[305008|28]
15000888,{20005:54754|20006:365700},25008171,-1,150008,"3|54754,4|365700,18|3260",1826480,18,-1,1,[20005|54754|20006|365700],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2483|30|4.5|20|30],,hero_skill_name_25008001,88,[305008|28]
15000889,{20005:55622|20006:371500},25008171,-1,150008,"3|55622,4|371500,18|3280",1855440,18,-1,1,[20005|55622|20006|371500],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2483|30|4.5|20|30],,hero_skill_name_25008001,89,[305008|28]
15000890,{20005:56490|20006:377300},25008181,-1,150008,"3|56490,4|377300,18|3300",1884400,19,-1,1,[20005|56490|20006|377300],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2600|30|4.5|20|30],,hero_skill_name_25008001,90,[305008|28]
15000891,{20005:57360|20006:383100},25008181,-1,150008,"3|57360,4|383100,18|3320",1913400,19,-1,1,[20005|57360|20006|383100],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2600|30|4.5|20|30],,hero_skill_name_25008001,91,[305008|28]
15000892,{20005:58230|20006:388900},25008181,-1,150008,"3|58230,4|388900,18|3340",1942400,19,-1,1,[20005|58230|20006|388900],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2600|30|4.5|20|30],,hero_skill_name_25008001,92,[305008|28]
15000893,{20005:59100|20006:394700},25008181,-1,150008,"3|59100,4|394700,18|3360",1971400,19,-1,1,[20005|59100|20006|394700],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2600|30|4.5|20|30],,hero_skill_name_25008001,93,[305008|28]
15000894,{20005:59970|20006:400500},25008181,-1,150008,"3|59970,4|400500,18|3380",2000400,19,-1,1,[20005|59970|20006|400500],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2600|30|4.5|20|30],,hero_skill_name_25008001,94,[305008|28]
15000895,{20005:60840|20006:406300},25008191,-1,150008,"3|60840,4|406300,18|3400",2029400,20,-1,1,[20005|60840|20006|406300],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2716|30|4.5|20|30],,hero_skill_name_25008001,95,[305008|28]
15000896,{20005:61708|20006:412120},25008191,-1,150008,"3|61708,4|412120,18|3420",2058400,20,-1,1,[20005|61708|20006|412120],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2716|30|4.5|20|30],,hero_skill_name_25008001,96,[305008|28]
15000897,{20005:62576|20006:417940},25008191,-1,150008,"3|62576,4|417940,18|3440",2087400,20,-1,1,[20005|62576|20006|417940],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2716|30|4.5|20|30],,hero_skill_name_25008001,97,[305008|28]
15000898,{20005:63444|20006:423760},25008191,-1,150008,"3|63444,4|423760,18|3460",2116400,20,-1,1,[20005|63444|20006|423760],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2716|30|4.5|20|30],,hero_skill_name_25008001,98,[305008|28]
15000899,{20005:64312|20006:429580},25008191,-1,150008,"3|64312,4|429580,18|3480",2145400,20,-1,1,[20005|64312|20006|429580],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2716|30|4.5|20|30],,hero_skill_name_25008001,99,[305008|28]
150008100,{20005:65180|20006:435400},25008201,-1,150008,"3|65180,4|435400,18|3500",2174400,21,-1,1,[20005|65180|20006|435400],25008001,-1,[hero_skill_desc_25008001|hero_skill_desc_25008001_1],[2833|30|4.5|18|40],,hero_skill_name_25008001,100,[305008|28]
15000900,{20005:2780|20006:19100},25009001,-1,150009,"3|2780,4|19100,19|200",93800,1,-1,1,[20005|2780|20006|19100],25009001,-1,[hero_skill_desc_25009001],[3|1|5|4|20],,hero_skill_name_25009001,0,
15000901,{20005:2898|20006:19880},25009001,-1,150009,"3|2898,4|19880,19|220",97720,1,-1,1,[20005|2898|20006|19880],25009001,-1,[hero_skill_desc_25009001],[3|1|5|4|20],,hero_skill_name_25009001,1,[305009|2]
15000902,{20005:3016|20006:20660},25009001,-1,150009,"3|3016,4|20660,19|240",101640,1,-1,1,[20005|3016|20006|20660],25009001,-1,[hero_skill_desc_25009001],[3|1|5|4|20],,hero_skill_name_25009001,2,[305009|2]
15000903,{20005:3134|20006:21440},25009001,-1,150009,"3|3134,4|21440,19|260",105560,1,-1,1,[20005|3134|20006|21440],25009001,-1,[hero_skill_desc_25009001],[3|1|5|4|20],,hero_skill_name_25009001,3,[305009|2]
15000904,{20005:3252|20006:22220},25009001,-1,150009,"3|3252,4|22220,19|280",109480,1,-1,1,[20005|3252|20006|22220],25009001,-1,[hero_skill_desc_25009001],[3|1|5|4|20],,hero_skill_name_25009001,4,[305009|2]
15000905,{20005:3370|20006:23000},25009011,-1,150009,"3|3370,4|23000,19|300",113400,2,-1,1,[20005|3370|20006|23000],25009001,-1,[hero_skill_desc_25009001],[3|1|6|4|20],,hero_skill_name_25009001,5,[305009|2]
15000906,{20005:3518|20006:23980},25009011,-1,150009,"3|3518,4|23980,19|320",118320,2,-1,1,[20005|3518|20006|23980],25009001,-1,[hero_skill_desc_25009001],[3|1|6|4|20],,hero_skill_name_25009001,6,[305009|4]
15000907,{20005:3666|20006:24960},25009011,-1,150009,"3|3666,4|24960,19|340",123240,2,-1,1,[20005|3666|20006|24960],25009001,-1,[hero_skill_desc_25009001],[3|1|6|4|20],,hero_skill_name_25009001,7,[305009|4]
15000908,{20005:3814|20006:25940},25009011,-1,150009,"3|3814,4|25940,19|360",128160,2,-1,1,[20005|3814|20006|25940],25009001,-1,[hero_skill_desc_25009001],[3|1|6|4|20],,hero_skill_name_25009001,8,[305009|4]
15000909,{20005:3962|20006:26920},25009011,-1,150009,"3|3962,4|26920,19|380",133080,2,-1,1,[20005|3962|20006|26920],25009001,-1,[hero_skill_desc_25009001],[3|1|6|4|20],,hero_skill_name_25009001,9,[305009|4]
15000910,{20005:4110|20006:27900},25009021,-1,150009,"3|4110,4|27900,19|400",138000,3,-1,1,[20005|4110|20006|27900],25009001,-1,[hero_skill_desc_25009001],[3|1|7|4|20],,hero_skill_name_25009001,10,[305009|4]
15000911,{20005:4300|20006:29180},25009021,-1,150009,"3|4300,4|29180,19|440",144360,3,-1,1,[20005|4300|20006|29180],25009001,-1,[hero_skill_desc_25009001],[3|1|7|4|20],,hero_skill_name_25009001,11,[305009|4]
15000912,{20005:4490|20006:30460},25009021,-1,150009,"3|4490,4|30460,19|480",150720,3,-1,1,[20005|4490|20006|30460],25009001,-1,[hero_skill_desc_25009001],[3|1|7|4|20],,hero_skill_name_25009001,12,[305009|4]
15000913,{20005:4680|20006:31740},25009021,-1,150009,"3|4680,4|31740,19|520",157080,3,-1,1,[20005|4680|20006|31740],25009001,-1,[hero_skill_desc_25009001],[3|1|7|4|20],,hero_skill_name_25009001,13,[305009|4]
15000914,{20005:4870|20006:33020},25009021,-1,150009,"3|4870,4|33020,19|560",163440,3,-1,1,[20005|4870|20006|33020],25009001,-1,[hero_skill_desc_25009001],[3|1|7|4|20],,hero_skill_name_25009001,14,[305009|4]
15000915,{20005:5060|20006:34300},25009031,-1,150009,"3|5060,4|34300,19|600",169800,4,-1,1,[20005|5060|20006|34300],25009001,-1,[hero_skill_desc_25009001],[3|1|8|4|18],,hero_skill_name_25009001,15,[305009|4]
15000916,{20005:5304|20006:35920},25009031,-1,150009,"3|5304,4|35920,19|640",177920,4,-1,1,[20005|5304|20006|35920],25009001,-1,[hero_skill_desc_25009001],[3|1|8|4|18],,hero_skill_name_25009001,16,[305009|8]
15000917,{20005:5548|20006:37540},25009031,-1,150009,"3|5548,4|37540,19|680",186040,4,-1,1,[20005|5548|20006|37540],25009001,-1,[hero_skill_desc_25009001],[3|1|8|4|18],,hero_skill_name_25009001,17,[305009|8]
15000918,{20005:5792|20006:39160},25009031,-1,150009,"3|5792,4|39160,19|720",194160,4,-1,1,[20005|5792|20006|39160],25009001,-1,[hero_skill_desc_25009001],[3|1|8|4|18],,hero_skill_name_25009001,18,[305009|8]
15000919,{20005:6036|20006:40780},25009031,-1,150009,"3|6036,4|40780,19|760",202280,4,-1,1,[20005|6036|20006|40780],25009001,-1,[hero_skill_desc_25009001],[3|1|8|4|18],,hero_skill_name_25009001,19,[305009|8]
15000920,{20005:6280|20006:42400},25009041,-1,150009,"3|6280,4|42400,19|800",210400,5,-1,1,[20005|6280|20006|42400],25009001,-1,[hero_skill_desc_25009001],[3|1|9|4|18],,hero_skill_name_25009001,20,[305009|8]
15000921,{20005:6580|20006:44400},25009041,-1,150009,"3|6580,4|44400,19|840",220400,5,-1,1,[20005|6580|20006|44400],25009001,-1,[hero_skill_desc_25009001],[3|1|9|4|18],,hero_skill_name_25009001,21,[305009|8]
