id,activity_id,condition,conditions,group,mission_key,mission_reward,mission_reward_int,mission_reward2,mission_reward3,order,point_limit,point_limit2,vip
9094,-1,,[],558,,507176001,507176001,-1,-1,1,200,-1,-1
9095,-1,,[],558,,507176002,507176002,-1,-1,2,500,-1,-1
9096,-1,,[],558,,507176003,507176003,-1,-1,3,1000,-1,-1
9097,-1,,[],558,,507176004,507176004,-1,-1,4,3000,-1,-1
9098,-1,,[],558,,507176005,507176005,-1,-1,5,6000,-1,-1
9099,-1,,[],558,,507246001,507246001,-1,-1,6,12000,-1,8
9100,-1,,[],559,,508013025,508013025,508013055,-1,1,100,-1,-1
9101,-1,,[],559,,508013026,508013026,508013056,-1,2,200,-1,-1
9102,-1,,[],559,,508013027,508013027,508013057,-1,3,400,-1,-1
9103,-1,,[],559,,508013028,508013028,508013058,-1,4,600,-1,-1
9104,-1,,[],559,,508013029,508013029,508013059,-1,5,800,-1,-1
9105,-1,,[],559,,508013030,508013030,508013060,-1,6,1000,-1,-1
9106,-1,,[],559,,508013031,508013031,508013061,-1,7,1200,-1,-1
9107,-1,,[],559,,508013032,508013032,508013062,-1,8,1400,-1,-1
9108,-1,,[],559,,508013033,508013033,508013063,-1,9,1600,-1,-1
9109,-1,,[],559,,508013034,508013034,508013064,-1,10,1800,-1,-1
9110,-1,,[],559,,508013035,508013035,508013065,-1,11,2000,-1,-1
9111,-1,,[],559,,508013036,508013036,508013066,-1,12,2200,-1,-1
9112,-1,,[],559,,508013037,508013037,508013067,-1,13,2400,-1,-1
9113,-1,,[],559,,508013038,508013038,508013068,-1,14,2600,-1,-1
9114,-1,,[],559,,508013039,508013039,508013069,-1,15,2800,-1,-1
9115,-1,,[],559,,508013040,508013040,508013070,-1,16,3000,-1,-1
9116,-1,,[],559,,508013041,508013041,508013071,-1,17,3200,-1,-1
9117,-1,,[],559,,508013042,508013042,508013072,-1,18,3400,-1,-1
9118,-1,,[],559,,508013043,508013043,508013073,-1,19,3600,-1,-1
9119,-1,,[],559,,508013044,508013044,508013074,-1,20,3800,-1,-1
9120,-1,,[],559,,508013045,508013045,508013075,-1,21,4000,-1,-1
9121,-1,,[],559,,508013046,508013046,508013076,-1,22,4200,-1,-1
9122,-1,,[],559,,508013047,508013047,508013077,-1,23,4400,-1,-1
9123,-1,,[],559,,508013048,508013048,508013078,-1,24,4600,-1,-1
9124,-1,,[],559,,508013049,508013049,508013079,-1,25,4800,-1,-1
9125,-1,,[],559,,508013050,508013050,508013080,-1,26,5000,-1,-1
9126,-1,,[],559,,508013051,508013051,508013081,-1,27,5200,-1,-1
9127,-1,,[],559,,508013052,508013052,508013082,-1,28,5400,-1,-1
9128,-1,,[],559,,508013053,508013053,508013083,-1,29,5600,-1,-1
9129,-1,,[],559,,508013054,508013054,508013084,-1,30,5800,-1,-1
9130,-1,,[],560,,508013101,508013101,508013201,508013301,1,100,-1,-1
9131,-1,,[],560,,508013102,508013102,508013202,508013302,2,200,-1,-1
9132,-1,,[],560,,508013103,508013103,508013203,508013303,3,400,-1,-1
9133,-1,,[],560,,508013104,508013104,508013204,508013304,4,600,-1,-1
9134,-1,,[],560,,508013105,508013105,508013205,508013305,5,800,-1,-1
9135,-1,,[],560,,508013106,508013106,508013206,508013306,6,1000,-1,-1
9136,-1,,[],560,,508013107,508013107,508013207,508013307,7,1200,-1,-1
9137,-1,,[],560,,508013108,508013108,508013208,508013308,8,1400,-1,-1
9138,-1,,[],560,,508013109,508013109,508013209,508013309,9,1600,-1,-1
9139,-1,,[],560,,508013110,508013110,508013210,508013310,10,1800,-1,-1
9140,-1,,[],560,,508013111,508013111,508013211,508013311,11,2000,-1,-1
9141,-1,,[],560,,508013112,508013112,508013212,508013312,12,2200,-1,-1
9142,-1,,[],560,,508013113,508013113,508013213,508013313,13,2400,-1,-1
9143,-1,,[],560,,508013114,508013114,508013214,508013314,14,2600,-1,-1
9144,-1,,[],560,,508013115,508013115,508013215,508013315,15,2800,-1,-1
9145,-1,,[],560,,508013116,508013116,508013216,508013316,16,3000,-1,-1
9146,-1,,[],560,,508013117,508013117,508013217,508013317,17,3200,-1,-1
9147,-1,,[],560,,508013118,508013118,508013218,508013318,18,3400,-1,-1
9148,-1,,[],560,,508013119,508013119,508013219,508013319,19,3600,-1,-1
9149,-1,,[],560,,508013120,508013120,508013220,508013320,20,3800,-1,-1
9150,-1,,[],560,,508013121,508013121,508013221,508013321,21,4000,-1,-1
9151,-1,,[],560,,508013122,508013122,508013222,508013322,22,4200,-1,-1
9152,-1,,[],560,,508013123,508013123,508013223,508013323,23,4400,-1,-1
9153,-1,,[],560,,508013124,508013124,508013224,508013324,24,4600,-1,-1
9154,-1,,[],560,,508013125,508013125,508013225,508013325,25,4800,-1,-1
9155,-1,,[],560,,508013126,508013126,508013226,508013326,26,5000,-1,-1
9156,-1,,[],560,,508013127,508013127,508013227,508013327,27,5200,-1,-1
9157,-1,,[],560,,508013128,508013128,508013228,508013328,28,5400,-1,-1
9158,-1,,[],560,,508013129,508013129,508013229,508013329,29,5600,-1,-1
9159,-1,,[],560,,508013130,508013130,508013230,508013330,30,5800,-1,-1
9160,-1,,[],561,,508013401,508013401,508013501,-1,1,100,-1,-1
9161,-1,,[],561,,508013402,508013402,508013502,-1,2,200,-1,-1
9162,-1,,[],561,,508013403,508013403,508013503,-1,3,400,-1,-1
9163,-1,,[],561,,508013404,508013404,508013504,-1,4,600,-1,-1
9164,-1,,[],561,,508013405,508013405,508013505,-1,5,800,-1,-1
9165,-1,,[],561,,508013406,508013406,508013506,-1,6,1000,-1,-1
9166,-1,,[],561,,508013407,508013407,508013507,-1,7,1200,-1,-1
9167,-1,,[],561,,508013408,508013408,508013508,-1,8,1400,-1,-1
9168,-1,,[],561,,508013409,508013409,508013509,-1,9,1600,-1,-1
9169,-1,,[],561,,508013410,508013410,508013510,-1,10,1800,-1,-1
9170,-1,,[],561,,508013411,508013411,508013511,-1,11,2000,-1,-1
9171,-1,,[],561,,508013412,508013412,508013512,-1,12,2200,-1,-1
9172,-1,,[],561,,508013413,508013413,508013513,-1,13,2400,-1,-1
9173,-1,,[],561,,508013414,508013414,508013514,-1,14,2600,-1,-1
9174,-1,,[],561,,508013415,508013415,508013515,-1,15,2800,-1,-1
9175,-1,,[],561,,508013416,508013416,508013516,-1,16,3000,-1,-1
9176,-1,,[],561,,508013417,508013417,508013517,-1,17,3200,-1,-1
9177,-1,,[],561,,508013418,508013418,508013518,-1,18,3400,-1,-1
9178,-1,,[],561,,508013419,508013419,508013519,-1,19,3600,-1,-1
9179,-1,,[],561,,508013420,508013420,508013520,-1,20,3800,-1,-1
9180,-1,,[],561,,508013421,508013421,508013521,-1,21,4000,-1,-1
9181,-1,,[],561,,508013422,508013422,508013522,-1,22,4200,-1,-1
9182,-1,,[],561,,508013423,508013423,508013523,-1,23,4400,-1,-1
9183,-1,,[],561,,508013424,508013424,508013524,-1,24,4600,-1,-1
9184,-1,,[],561,,508013425,508013425,508013525,-1,25,4800,-1,-1
9185,-1,,[],561,,508013426,508013426,508013526,-1,26,5000,-1,-1
9186,-1,,[],561,,508013427,508013427,508013527,-1,27,5200,-1,-1
9187,-1,,[],561,,508013428,508013428,508013528,-1,28,5400,-1,-1
9188,-1,,[],561,,508013429,508013429,508013529,-1,29,5600,-1,-1
9189,-1,,[],561,,508013430,508013430,508013530,-1,30,5800,-1,-1
9190,-1,,[],562,,508013607,508013607,-1,-1,1,150,-1,-1
9191,-1,,[],562,,508013608,508013608,-1,-1,2,300,-1,-1
9192,-1,,[],562,,508013609,508013609,-1,-1,3,1000,-1,-1
9193,-1,,[],562,,508013610,508013610,-1,-1,4,3000,-1,-1
9194,-1,,[],562,,508013611,508013611,-1,-1,5,6000,-1,-1
9195,-1,,[],563,,38078,38078,-1,-1,1,50,-1,-1
9196,-1,,[],563,,38079,38079,-1,-1,2,100,-1,-1
9197,-1,,[],563,,38080,38080,-1,-1,3,150,-1,-1
9198,-1,,[],563,,38081,38081,-1,-1,4,200,-1,-1
9199,-1,,[],563,,38082,38082,-1,-1,5,350,-1,-1
9200,-1,,[],563,,38083,38083,-1,-1,6,500,-1,-1
9201,-1,,[],564,,508066101,508066101,-1,-1,1,10,-1,-1
9202,-1,,[],564,,508066102,508066102,-1,-1,2,20,-1,-1
9203,-1,,[],564,,508066103,508066103,-1,-1,3,40,-1,-1
9204,-1,,[],564,,508066104,508066104,-1,-1,4,80,-1,-1
9205,-1,,[],564,,508066105,508066105,-1,-1,5,200,-1,-1
9206,-1,,[],564,,508066106,508066106,-1,-1,6,400,-1,-1
9207,-1,,[],564,,508066107,508066107,-1,-1,7,800,-1,-1
9208,-1,,[],565,,508064007,508064007,-1,-1,1,150,-1,-1
9209,-1,,[],565,,508064008,508064008,-1,-1,2,300,-1,-1
9210,-1,,[],565,,508064009,508064009,-1,-1,3,1000,-1,-1
9211,-1,,[],565,,508064010,508064010,-1,-1,4,3000,-1,-1
9212,-1,,[],565,,508064011,508064011,-1,-1,5,6000,-1,-1
9213,-1,,[],566,,508065001,508065001,508065026,508065051,1,100,-1,-1
9214,-1,,[],566,,508065002,508065002,508065027,508065052,2,200,-1,-1
9215,-1,,[],566,,508065003,508065003,508065028,508065053,3,300,-1,-1
9216,-1,,[],566,,508065004,508065004,508065029,508065054,4,400,-1,-1
9217,-1,,[],566,,508065005,508065005,508065030,508065055,5,500,-1,-1
9218,-1,,[],566,,508065006,508065006,508065031,508065056,6,600,-1,-1
9219,-1,,[],566,,508065007,508065007,508065032,508065057,7,700,-1,-1
9220,-1,,[],566,,508065008,508065008,508065033,508065058,8,800,-1,-1
9221,-1,,[],566,,508065009,508065009,508065034,508065059,9,900,-1,-1
9222,-1,,[],566,,508065010,508065010,508065035,508065060,10,1000,-1,-1
9223,-1,,[],566,,508065011,508065011,508065036,508065061,11,1100,-1,-1
9224,-1,,[],566,,508065012,508065012,508065037,508065062,12,1200,-1,-1
9225,-1,,[],566,,508065013,508065013,508065038,508065063,13,1300,-1,-1
9226,-1,,[],566,,508065014,508065014,508065039,508065064,14,1400,-1,-1
9227,-1,,[],566,,508065015,508065015,508065040,508065065,15,1500,-1,-1
9228,-1,,[],566,,508065016,508065016,508065041,508065066,16,1600,-1,-1
9229,-1,,[],566,,508065017,508065017,508065042,508065067,17,1700,-1,-1
9230,-1,,[],566,,508065018,508065018,508065043,508065068,18,1800,-1,-1
9231,-1,,[],566,,508065019,508065019,508065044,508065069,19,1900,-1,-1
9232,-1,,[],566,,508065020,508065020,508065045,508065070,20,2000,-1,-1
9233,-1,,[],566,,508065021,508065021,508065046,508065071,21,2100,-1,-1
9234,-1,,[],566,,508065022,508065022,508065047,508065072,22,2200,-1,-1
9235,-1,,[],566,,508065023,508065023,508065048,508065073,23,2300,-1,-1
9236,-1,,[],566,,508065024,508065024,508065049,508065074,24,2400,-1,-1
9237,-1,,[],566,,508065025,508065025,508065050,508065075,25,2500,-1,-1
1000101,-1,,[],10001,,1211301,1211301,-1,-1,1,500000,-1,-1
1000102,-1,,[],10001,,1211302,1211302,-1,-1,2,1000000,-1,-1
1000103,-1,,[],10001,,1211303,1211303,-1,-1,3,1500000,-1,-1
1000104,-1,,[],10001,,1211304,1211304,-1,-1,4,2000000,-1,-1
1000105,-1,,[],10001,,1211305,1211305,-1,-1,5,2500000,-1,-1
1000106,-1,,[],10001,,1211306,1211306,-1,-1,6,3000000,-1,-1
1000201,-1,,[],10002,,1221301,1221301,-1,-1,1,1000000,-1,-1
1000202,-1,,[],10002,,1221302,1221302,-1,-1,2,2000000,-1,-1
1000203,-1,,[],10002,,1221303,1221303,-1,-1,3,4000000,-1,-1
1000204,-1,,[],10002,,1221304,1221304,-1,-1,4,6000000,-1,-1
1000205,-1,,[],10002,,1221305,1221305,-1,-1,5,8000000,-1,-1
1000206,-1,,[],10002,,1221306,1221306,-1,-1,6,10000000,-1,-1
9238,-1,,[],567,,508123001,508123001,508123031,-1,1,100,-1,-1
9239,-1,,[],567,,508123002,508123002,508123032,-1,2,200,-1,-1
9240,-1,,[],567,,508123003,508123003,508123033,-1,3,400,-1,-1
9241,-1,,[],567,,508123004,508123004,508123034,-1,4,600,-1,-1
9242,-1,,[],567,,508123005,508123005,508123035,-1,5,800,-1,-1
9243,-1,,[],567,,508123006,508123006,508123036,-1,6,1000,-1,-1
9244,-1,,[],567,,508123007,508123007,508123037,-1,7,1200,-1,-1
9245,-1,,[],567,,508123008,508123008,508123038,-1,8,1400,-1,-1
9246,-1,,[],567,,508123009,508123009,508123039,-1,9,1600,-1,-1
9247,-1,,[],567,,508123010,508123010,508123040,-1,10,1800,-1,-1
9248,-1,,[],567,,508123011,508123011,508123041,-1,11,2000,-1,-1
9249,-1,,[],567,,508123012,508123012,508123042,-1,12,2200,-1,-1
9250,-1,,[],567,,508123013,508123013,508123043,-1,13,2400,-1,-1
9251,-1,,[],567,,508123014,508123014,508123044,-1,14,2600,-1,-1
9252,-1,,[],567,,508123015,508123015,508123045,-1,15,2800,-1,-1
9253,-1,,[],567,,508123016,508123016,508123046,-1,16,3000,-1,-1
9254,-1,,[],567,,508123017,508123017,508123047,-1,17,3200,-1,-1
9255,-1,,[],567,,508123018,508123018,508123048,-1,18,3400,-1,-1
9256,-1,,[],567,,508123019,508123019,508123049,-1,19,3600,-1,-1
9257,-1,,[],567,,508123020,508123020,508123050,-1,20,3800,-1,-1
9258,-1,,[],567,,508123021,508123021,508123051,-1,21,4000,-1,-1
9259,-1,,[],567,,508123022,508123022,508123052,-1,22,4200,-1,-1
9260,-1,,[],567,,508123023,508123023,508123053,-1,23,4400,-1,-1
9261,-1,,[],567,,508123024,508123024,508123054,-1,24,4600,-1,-1
9262,-1,,[],567,,508123025,508123025,508123055,-1,25,4800,-1,-1
9263,-1,,[],567,,508123026,508123026,508123056,-1,26,5000,-1,-1
9264,-1,,[],567,,508123027,508123027,508123057,-1,27,5200,-1,-1
9265,-1,,[],567,,508123028,508123028,508123058,-1,28,5400,-1,-1
9266,-1,,[],567,,508123029,508123029,508123059,-1,29,5600,-1,-1
9267,-1,,[],567,,508123030,508123030,508123060,-1,30,5800,-1,-1
9268,-1,,[],568,,508124001,508124001,508124031,-1,1,100,-1,-1
9269,-1,,[],568,,508124002,508124002,508124032,-1,2,200,-1,-1
9270,-1,,[],568,,508124003,508124003,508124033,-1,3,400,-1,-1
9271,-1,,[],568,,508124004,508124004,508124034,-1,4,600,-1,-1
9272,-1,,[],568,,508124005,508124005,508124035,-1,5,800,-1,-1
9273,-1,,[],568,,508124006,508124006,508124036,-1,6,1000,-1,-1
9274,-1,,[],568,,508124007,508124007,508124037,-1,7,1200,-1,-1
9275,-1,,[],568,,508124008,508124008,508124038,-1,8,1400,-1,-1
9276,-1,,[],568,,508124009,508124009,508124039,-1,9,1600,-1,-1
9277,-1,,[],568,,508124010,508124010,508124040,-1,10,1800,-1,-1
9278,-1,,[],568,,508124011,508124011,508124041,-1,11,2000,-1,-1
9279,-1,,[],568,,508124012,508124012,508124042,-1,12,2200,-1,-1
9280,-1,,[],568,,508124013,508124013,508124043,-1,13,2400,-1,-1
9281,-1,,[],568,,508124014,508124014,508124044,-1,14,2600,-1,-1
9282,-1,,[],568,,508124015,508124015,508124045,-1,15,2800,-1,-1
9283,-1,,[],568,,508124016,508124016,508124046,-1,16,3000,-1,-1
9284,-1,,[],568,,508124017,508124017,508124047,-1,17,3200,-1,-1
9285,-1,,[],568,,508124018,508124018,508124048,-1,18,3400,-1,-1
9286,-1,,[],568,,508124019,508124019,508124049,-1,19,3600,-1,-1
9287,-1,,[],568,,508124020,508124020,508124050,-1,20,3800,-1,-1
9288,-1,,[],568,,508124021,508124021,508124051,-1,21,4000,-1,-1
9289,-1,,[],568,,508124022,508124022,508124052,-1,22,4200,-1,-1
9290,-1,,[],568,,508124023,508124023,508124053,-1,23,4400,-1,-1
9291,-1,,[],568,,508124024,508124024,508124054,-1,24,4600,-1,-1
9292,-1,,[],568,,508124025,508124025,508124055,-1,25,4800,-1,-1
9293,-1,,[],568,,508124026,508124026,508124056,-1,26,5000,-1,-1
9294,-1,,[],568,,508124027,508124027,508124057,-1,27,5200,-1,-1
9295,-1,,[],568,,508124028,508124028,508124058,-1,28,5400,-1,-1
9296,-1,,[],568,,508124029,508124029,508124059,-1,29,5600,-1,-1
9297,-1,,[],568,,508124030,508124030,508124060,-1,30,5800,-1,-1
9298,-1,,[],569,,508123101,508123101,508123131,-1,1,100,-1,-1
9299,-1,,[],569,,508123102,508123102,508123132,-1,2,200,-1,-1
9300,-1,,[],569,,508123103,508123103,508123133,-1,3,400,-1,-1
9301,-1,,[],569,,508123104,508123104,508123134,-1,4,600,-1,-1
9302,-1,,[],569,,508123105,508123105,508123135,-1,5,800,-1,-1
9303,-1,,[],569,,508123106,508123106,508123136,-1,6,1000,-1,-1
9304,-1,,[],569,,508123107,508123107,508123137,-1,7,1200,-1,-1
9305,-1,,[],569,,508123108,508123108,508123138,-1,8,1400,-1,-1
9306,-1,,[],569,,508123109,508123109,508123139,-1,9,1600,-1,-1
9307,-1,,[],569,,508123110,508123110,508123140,-1,10,1800,-1,-1
9308,-1,,[],569,,508123111,508123111,508123141,-1,11,2000,-1,-1
9309,-1,,[],569,,508123112,508123112,508123142,-1,12,2200,-1,-1
9310,-1,,[],569,,508123113,508123113,508123143,-1,13,2400,-1,-1
9311,-1,,[],569,,508123114,508123114,508123144,-1,14,2600,-1,-1
9312,-1,,[],569,,508123115,508123115,508123145,-1,15,2800,-1,-1
9313,-1,,[],569,,508123116,508123116,508123146,-1,16,3000,-1,-1
9314,-1,,[],569,,508123117,508123117,508123147,-1,17,3200,-1,-1
9315,-1,,[],569,,508123118,508123118,508123148,-1,18,3400,-1,-1
9316,-1,,[],569,,508123119,508123119,508123149,-1,19,3600,-1,-1
9317,-1,,[],569,,508123120,508123120,508123150,-1,20,3800,-1,-1
9318,-1,,[],569,,508123121,508123121,508123151,-1,21,4000,-1,-1
9319,-1,,[],569,,508123122,508123122,508123152,-1,22,4200,-1,-1
9320,-1,,[],569,,508123123,508123123,508123153,-1,23,4400,-1,-1
9321,-1,,[],569,,508123124,508123124,508123154,-1,24,4600,-1,-1
9322,-1,,[],569,,508123125,508123125,508123155,-1,25,4800,-1,-1
9323,-1,,[],569,,508123126,508123126,508123156,-1,26,5000,-1,-1
9324,-1,,[],569,,508123127,508123127,508123157,-1,27,5200,-1,-1
9325,-1,,[],569,,508123128,508123128,508123158,-1,28,5400,-1,-1
9326,-1,,[],569,,508123129,508123129,508123159,-1,29,5600,-1,-1
9327,-1,,[],569,,508123130,508123130,508123160,-1,30,5800,-1,-1
9328,-1,,[],570,,508124101,508124101,508124131,-1,1,100,-1,-1
9329,-1,,[],570,,508124102,508124102,508124132,-1,2,200,-1,-1
9330,-1,,[],570,,508124103,508124103,508124133,-1,3,400,-1,-1
9331,-1,,[],570,,508124104,508124104,508124134,-1,4,600,-1,-1
9332,-1,,[],570,,508124105,508124105,508124135,-1,5,800,-1,-1
9333,-1,,[],570,,508124106,508124106,508124136,-1,6,1000,-1,-1
9334,-1,,[],570,,508124107,508124107,508124137,-1,7,1200,-1,-1
9335,-1,,[],570,,508124108,508124108,508124138,-1,8,1400,-1,-1
9336,-1,,[],570,,508124109,508124109,508124139,-1,9,1600,-1,-1
9337,-1,,[],570,,508124110,508124110,508124140,-1,10,1800,-1,-1
9338,-1,,[],570,,508124111,508124111,508124141,-1,11,2000,-1,-1
9339,-1,,[],570,,508124112,508124112,508124142,-1,12,2200,-1,-1
9340,-1,,[],570,,508124113,508124113,508124143,-1,13,2400,-1,-1
9341,-1,,[],570,,508124114,508124114,508124144,-1,14,2600,-1,-1
9342,-1,,[],570,,508124115,508124115,508124145,-1,15,2800,-1,-1
9343,-1,,[],570,,508124116,508124116,508124146,-1,16,3000,-1,-1
9344,-1,,[],570,,508124117,508124117,508124147,-1,17,3200,-1,-1
9345,-1,,[],570,,508124118,508124118,508124148,-1,18,3400,-1,-1
9346,-1,,[],570,,508124119,508124119,508124149,-1,19,3600,-1,-1
9347,-1,,[],570,,508124120,508124120,508124150,-1,20,3800,-1,-1
9348,-1,,[],570,,508124121,508124121,508124151,-1,21,4000,-1,-1
9349,-1,,[],570,,508124122,508124122,508124152,-1,22,4200,-1,-1
9350,-1,,[],570,,508124123,508124123,508124153,-1,23,4400,-1,-1
9351,-1,,[],570,,508124124,508124124,508124154,-1,24,4600,-1,-1
9352,-1,,[],570,,508124125,508124125,508124155,-1,25,4800,-1,-1
9353,-1,,[],570,,508124126,508124126,508124156,-1,26,5000,-1,-1
9354,-1,,[],570,,508124127,508124127,508124157,-1,27,5200,-1,-1
9355,-1,,[],570,,508124128,508124128,508124158,-1,28,5400,-1,-1
9356,-1,,[],570,,508124129,508124129,508124159,-1,29,5600,-1,-1
9357,-1,,[],570,,508124130,508124130,508124160,-1,30,5800,-1,-1
9358,-1,,[],571,,507176001,507176001,-1,-1,1,200,-1,-1
9359,-1,,[],571,,507176002,507176002,-1,-1,2,500,-1,-1
9360,-1,,[],571,,507176003,507176003,-1,-1,3,1000,-1,-1
9361,-1,,[],571,,507176004,507176004,-1,-1,4,3000,-1,-1
9362,-1,,[],571,,507176005,507176005,-1,-1,5,6000,-1,-1
9363,-1,,[],571,,507258106,507258106,-1,-1,6,12000,-1,8
9364,-1,,[],572,,506136101,506136101,-1,-1,1,20,-1,-1
9365,-1,,[],572,,506136102,506136102,-1,-1,2,80,-1,-1
9366,-1,,[],572,,506136103,506136103,-1,-1,3,300,-1,-1
9367,-1,,[],572,,506136104,506136104,-1,-1,4,600,-1,-1
9368,-1,,[],572,,506136105,506136105,-1,-1,5,1500,-1,-1
9369,-1,,[],572,,506136106,506136106,-1,-1,6,2500,-1,-1
9370,-1,,[],573,,508153001,508153001,508153031,-1,1,100,-1,-1
9371,-1,,[],573,,508153002,508153002,508153032,-1,2,200,-1,-1
9372,-1,,[],573,,508153003,508153003,508153033,-1,3,400,-1,-1
9373,-1,,[],573,,508153004,508153004,508153034,-1,4,600,-1,-1
9374,-1,,[],573,,508153005,508153005,508153035,-1,5,800,-1,-1
9375,-1,,[],573,,508153006,508153006,508153036,-1,6,1000,-1,-1
9376,-1,,[],573,,508153007,508153007,508153037,-1,7,1200,-1,-1
9377,-1,,[],573,,508153008,508153008,508153038,-1,8,1400,-1,-1
9378,-1,,[],573,,508153009,508153009,508153039,-1,9,1600,-1,-1
9379,-1,,[],573,,508153010,508153010,508153040,-1,10,1800,-1,-1
9380,-1,,[],573,,508153011,508153011,508153041,-1,11,2000,-1,-1
9381,-1,,[],573,,508153012,508153012,508153042,-1,12,2200,-1,-1
9382,-1,,[],573,,508153013,508153013,508153043,-1,13,2400,-1,-1
9383,-1,,[],573,,508153014,508153014,508153044,-1,14,2600,-1,-1
9384,-1,,[],573,,508153015,508153015,508153045,-1,15,2800,-1,-1
9385,-1,,[],573,,508153016,508153016,508153046,-1,16,3000,-1,-1
9386,-1,,[],573,,508153017,508153017,508153047,-1,17,3200,-1,-1
9387,-1,,[],573,,508153018,508153018,508153048,-1,18,3400,-1,-1
9388,-1,,[],573,,508153019,508153019,508153049,-1,19,3600,-1,-1
9389,-1,,[],573,,508153020,508153020,508153050,-1,20,3800,-1,-1
9390,-1,,[],573,,508153021,508153021,508153051,-1,21,4000,-1,-1
9391,-1,,[],573,,508153022,508153022,508153052,-1,22,4200,-1,-1
9392,-1,,[],573,,508153023,508153023,508153053,-1,23,4400,-1,-1
9393,-1,,[],573,,508153024,508153024,508153054,-1,24,4600,-1,-1
9394,-1,,[],573,,508153025,508153025,508153055,-1,25,4800,-1,-1
9395,-1,,[],573,,508153026,508153026,508153056,-1,26,5000,-1,-1
9396,-1,,[],573,,508153027,508153027,508153057,-1,27,5200,-1,-1
9397,-1,,[],573,,508153028,508153028,508153058,-1,28,5400,-1,-1
9398,-1,,[],573,,508153029,508153029,508153059,-1,29,5600,-1,-1
9399,-1,,[],573,,508153030,508153030,508153060,-1,30,5800,-1,-1
9400,-1,,[],574,,508154025,508154025,-1,-1,1,100,-1,-1
9401,-1,,[],574,,508154026,508154026,-1,-1,2,1000,-1,-1
9402,-1,,[],574,,508154027,508154027,-1,-1,3,2000,-1,-1
9403,-1,,[],574,,508154028,508154028,-1,-1,4,3000,-1,-1
9404,-1,,[],574,,508154029,508154029,-1,-1,5,4000,-1,-1
9405,-1,,[],575,,508158101,508158101,-1,-1,1,100,-1,-1
9406,-1,,[],575,,508158102,508158102,-1,-1,2,500,-1,-1
9407,-1,,[],575,,508158103,508158103,-1,-1,3,1000,-1,-1
9408,-1,,[],575,,508158104,508158104,-1,-1,4,1500,-1,-1
9409,-1,,[],575,,508158105,508158105,-1,-1,5,2000,-1,-1
9410,-1,,[],576,,508158201,508158201,-1,-1,1,100,-1,-1
9411,-1,,[],576,,508158202,508158202,-1,-1,2,500,-1,-1
9412,-1,,[],576,,508158203,508158203,-1,-1,3,1000,-1,-1
9413,-1,,[],576,,508158204,508158204,-1,-1,4,1500,-1,-1
9414,-1,,[],576,,508158205,508158205,-1,-1,5,2000,-1,-1
9415,-1,,[],577,,508158301,508158301,-1,-1,1,100,-1,-1
9416,-1,,[],577,,508158302,508158302,-1,-1,2,500,-1,-1
9417,-1,,[],577,,508158303,508158303,-1,-1,3,1000,-1,-1
9418,-1,,[],577,,508158304,508158304,-1,-1,4,1500,-1,-1
9419,-1,,[],577,,508158305,508158305,-1,-1,5,2000,-1,-1
9420,-1,,[],578,,508158401,508158401,-1,-1,1,100,-1,-1
9421,-1,,[],578,,508158402,508158402,-1,-1,2,500,-1,-1
9422,-1,,[],578,,508158403,508158403,-1,-1,3,1000,-1,-1
9423,-1,,[],578,,508158404,508158404,-1,-1,4,1500,-1,-1
9424,-1,,[],578,,508158405,508158405,-1,-1,5,2000,-1,-1
9425,-1,,[],579,,508158501,508158501,-1,-1,1,50,-1,-1
9426,-1,,[],579,,508158502,508158502,-1,-1,2,250,-1,-1
9427,-1,,[],579,,508158503,508158503,-1,-1,3,500,-1,-1
9428,-1,,[],579,,508158504,508158504,-1,-1,4,750,-1,-1
9429,-1,,[],579,,508158505,508158505,-1,-1,5,1000,-1,-1
9430,-1,,[],580,,508159101,508159101,-1,-1,1,100,-1,-1
9431,-1,,[],580,,508159102,508159102,-1,-1,2,500,-1,-1
9432,-1,,[],580,,508159103,508159103,-1,-1,3,1000,-1,-1
9433,-1,,[],580,,508159104,508159104,-1,-1,4,1500,-1,-1
9434,-1,,[],580,,508159105,508159105,-1,-1,5,2000,-1,-1
9435,-1,,[],581,,508159201,508159201,-1,-1,1,100,-1,-1
9436,-1,,[],581,,508159202,508159202,-1,-1,2,500,-1,-1
9437,-1,,[],581,,508159203,508159203,-1,-1,3,1000,-1,-1
9438,-1,,[],581,,508159204,508159204,-1,-1,4,1500,-1,-1
9439,-1,,[],581,,508159205,508159205,-1,-1,5,2000,-1,-1
9440,-1,,[],582,,508159301,508159301,-1,-1,1,100,-1,-1
9441,-1,,[],582,,508159302,508159302,-1,-1,2,500,-1,-1
9442,-1,,[],582,,508159303,508159303,-1,-1,3,1000,-1,-1
9443,-1,,[],582,,508159304,508159304,-1,-1,4,1500,-1,-1
9444,-1,,[],582,,508159305,508159305,-1,-1,5,2000,-1,-1
9445,-1,,[],583,,508159401,508159401,-1,-1,1,100,-1,-1
9446,-1,,[],583,,508159402,508159402,-1,-1,2,500,-1,-1
9447,-1,,[],583,,508159403,508159403,-1,-1,3,1000,-1,-1
9448,-1,,[],583,,508159404,508159404,-1,-1,4,1500,-1,-1
9449,-1,,[],583,,508159405,508159405,-1,-1,5,2000,-1,-1
9450,-1,,[],584,,508159501,508159501,-1,-1,1,50,-1,-1
9451,-1,,[],584,,508159502,508159502,-1,-1,2,250,-1,-1
