id,bind,FX,FX_Scale,FX_time,is_stop_delete,parent,skin_FX,type
1001751,-1,Effect/Battle/Fx_Barbarian_ZW_hit,0,-1,0,-1,,1
1001801,-1,Effect/Battle/SecretKeeper_Skill0,0,-1,0,-1,[Effect/Battle/SecretKeeper_Skill0|Effect/Battle/SecretKeeper_Skill0|Effect/Battle/SecretKeeper_Skill0_skin],1
1001802,-1,Effect/Battle/SecretKeeperV2_Skill0,0,-1,0,-1,[Effect/Battle/SecretKeeperV2_Skill0|Effect/Battle/SecretKeeperV2_Skill0|Effect/Battle/SecretKeeper_Skill0_skin],1
1001911,-1,Effect/Battle/TreeGuard_Skill2_buff,0,-1,0,-1,,1
1001941,-1,Effect/Battle/TreeGuard_ZW_Hit,0,-1,0,-1,,1
1002001,-1,Effect/Battle/Swordinstructor_Skill2,0,-1,0,-1,,1
1002011,-1,Effect/Battle/Swordinstructor_Skill2,180,-1,0,-1,,1
1002012,-1,Effect/Battle/Swordinstructor_Skill2,180,-1,0,-1,,1
1002013,-1,Effect/Battle/Swordinstructor_Skill2,270,-1,0,-1,,1
1002014,-1,Effect/Battle/Swordinstructor_Skill2,270,-1,0,-1,,1
1002015,-1,Effect/Battle/Swordinstructor_Skill2,270,-1,0,-1,,1
1002016,-1,Effect/Battle/Swordinstructor_Skill2,270,-1,0,-1,,1
1002041,-1,Effect/Battle/Swordinstructor_Skill3,0,-1,0,-1,,1
1002061,-1,Effect/Battle/SwordInstructor_ZW_buff,0,-1,0,-1,,1
1002121,-1,Effect/Battle/Watchman_Buff_heal,0,-1,0,-1,,1
1002131,-1,Effect/Battle/Watchman_Buff_ZhongDu,0,-1,0,-1,,1
1002301,-1,Effect/Battle/CommonEffect/Fx_LiuXue_01,0,-1,0,-1,,1
1002321,-1,Effect/Battle/WilderHunter_Skill2_SF,0,-1,0,-1,,1
1002415,-1,Effect/Battle/E_ZXZ_skill0_attack3,0,-1,0,-1,,1
1002431,-1,Effect/Battle/AstrologyScholar_Skill2_FaZhen,0,-1,0,-1,[Effect/Battle/AstrologyScholar_Skill2_FaZhen|Effect/Battle/AstrologyScholar_Skill2_FaZhen|Effect/Battle/AstrologyScholar_Skill2_FaZhen|Effect/Battle/AstrologyScholar_Skill2_FaZhen|Effect/Battle/AstrologyScholar_Skill2_FaZhen_skin4],1
1002441,-1,Effect/Battle/Fx_AstrologyScholar_ZW_hit,0,-1,0,-1,,1
1002511,-1,Effect/Battle/Fx_FireMage_Skill1_01_buff,0,-1,0,-1,,1
1002521,-1,Effect/Battle/Fx_FireMage_Skill1,0,-1,0,-1,,1
1002601,-1,Effect/Battle/Stonemason_Skill0,0,-1,0,-1,,1
1002711,-1,Effect/Battle/Nun_Skill2_buff,0,-1,0,-1,,1
1002741,-1,Effect/Battle/Nun_ZW_hit,0,-1,0,-1,,1
1002801,-1,Effect/Battle/Magus_Skill1_Buff,0,-1,0,-1,,1
1002811,-1,Effect/Battle/Magus_Skill2_Buff,0,-1,0,-1,,1
1002821,-1,Effect/Battle/Magus_Skill2,0,-1,0,-1,[Effect/Battle/Magus_Skill2|Effect/Battle/Magus_Skill2|Effect/Battle/Magus_Skill2_Buff_skin2],1
1003011,-1,Effect/Battle/Bard_Skill0_YinFu,0,-1,0,-1,,1
1003031,-1,Effect/Battle/Bard_Skill1_YinFu,0,-1,0,-1,,1
1003081,-1,Effect/Battle/Fx_Bard_ZW_hit,0,-1,0,-1,,1
1003111,-1,Effect/Battle/Fx_Judge_Skill0_Buff,0,-1,0,-1,,1
1003131,-1,Effect/Battle/Fx_Judge_Skill2,0,-1,0,-1,[Effect/Battle/Fx_Judge_Skill2|Effect/Battle/Fx_Judge_Skill2|Effect/Battle/Fx_Judge_Skill2_skin|Effect/Battle/Fx_Judge_Skill2_skin3|Effect/Battle/Fx_Judge_Skill2_skin4],1
1003151,-1,Effect/Battle/Fx_Judge_Skill3_Buff,0,-1,0,-1,,1
1003181,-1,Effect/Battle/Fx_Judge_Skill2_LV2,0,-1,0,-1,[Effect/Battle/Fx_Judge_Skill2_LV2|Effect/Battle/Fx_Judge_Skill2_LV2|Effect/Battle/Fx_Judge_Skill2_LV2_skin|Effect/Battle/Fx_Judge_Skill2_LV2_skin3|Effect/Battle/Fx_Judge_Skill2_LV2_skin4],1
1003191,-1,Effect/Battle/Judge_ZW_hit,80,-1,0,-1,,1
1003192,-1,Effect/Battle/Judge_ZW_hit,110,-1,0,-1,,1
10031100,-1,Effect/Battle/FX_illusion_10031_lv1_fight,0,-1,0,-1,,1
10031101,-1,Effect/Battle/FX_illusion_10031_lv2_fight,0,-1,0,-1,,1
10031102,-1,Effect/Battle/FX_illusion_10031_lv3_fight,0,-1,0,-1,,1
10031107,-1,Effect/Battle/Fx_Judge_fx1_chuxian,0,-1,0,-1,,1
10031108,-1,Effect/Battle/Fx_Judge_fx2_chuxian,0,-1,0,-1,,1
10031109,-1,Effect/Battle/Fx_Judge_fx3_chuxian,0,-1,0,-1,,1
1003380,-1,Effect/Battle/Fx_shengtutianshi_FX01,0,-1,0,-1,,1
1003381,-1,Effect/Battle/Fx_shengtutianshi_FX02,0,-1,0,-1,,1
1003382,-1,Effect/Battle/Fx_shengtutianshi_FX03,0,-1,0,-1,,1
1003390,-1,Effect/Battle/Fx_shengtutianshi_FX01_chuxian,0,-1,0,-1,,1
1003391,-1,Effect/Battle/Fx_shengtutianshi_FX02_chuxian,0,-1,0,-1,,1
1003392,-1,Effect/Battle/Fx_shengtutianshi_FX03_chuxian,0,-1,0,-1,,1
1003411,-1,Effect/Battle/SaMan_Skill2_Buff,0,-1,0,-1,,1
1003431,-1,Effect/Battle/SaMan_ZW_BUFF,0,-1,0,-1,,1
1003501,-1,Effect/Battle/xianzhe_skill03_BUFF,0,-1,0,-1,[Effect/Battle/xianzhe_skill03_BUFF|Effect/Battle/xianzhe_skill03_BUFF|Effect/Battle/xianzhe_skill03_BUFF_skin|Effect/Battle/xianzhe_skill03_BUFF_skin2],1
1003502,-1,Effect/Battle/xianzhe_beidong,0,-1,0,-1,,1
1003511,-1,Effect/Battle/xianzhe_skill03_BUFF,180,-1,0,-1,,1
1003512,-1,Effect/Battle/xianzhe_skill03_BUFF,180,-1,0,-1,,1
1003513,-1,Effect/Battle/xianzhe_skill03_BUFF,270,-1,0,-1,,1
1003514,-1,Effect/Battle/xianzhe_skill03_BUFF,270,-1,0,-1,,1
1003515,-1,Effect/Battle/xianzhe_skill03_BUFF,270,-1,0,-1,,1
1003516,-1,Effect/Battle/xianzhe_skill03_BUFF,270,-1,0,-1,,1
1003761,-1,Effect/Battle/yaojing_ZW_buff,0,-1,0,-1,,1
1003801,1,Effect/Battle/E_TLL_skill0_dandao2,0,-1,0,-1,[Effect/Battle/E_TLL_skill0_dandao2|Effect/Battle/E_TLL_skill0_dandao2|Effect/Battle/E_TLL_skill0_dandao2|Effect/Battle/E_TLL_skill0_dandao2_skin],3
1003810,-1,Effect/Battle/E_TLL_skill1_hit2,0,-1,0,-1,,1
1003811,-1,Effect/Battle/E_TLL_skill1_hit1,0,-1,0,-1,,1
1003881,-1,Effect/Battle/Tonglingmao_ZW_hit,0,-1,0,-1,,1
1003821,-1,Effect/Battle/E_TLL_Buff,0,-1,0,-1,,1
1003901,-1,Effect/Battle/shamowangzi_skill_00,0,-1,0,-1,,1
1003905,-1,Effect/Battle/shamowangzi_skill_00_dunsui,0,-1,0,-1,,1
1003931,-1,Effect/Battle/shamowangzi_skill_00_duiyou,0,-1,0,-1,,1
1004001,-1,Effect/Battle/E_FXZ_skill0_attack,0,-1,0,-1,,1
1004141,-1,Effect/Battle/FengBaoSN_ZW_hit,0,-1,0,-1,,1
1004150,-1,Effect/Battle/Fx_fengbaoshengnv_FX01,0,-1,0,-1,,1
1004151,-1,Effect/Battle/Fx_fengbaoshengnv_FX02,0,-1,0,-1,,1
1004152,-1,Effect/Battle/Fx_fengbaoshengnv_FX03,0,-1,0,-1,,1
1004160,-1,Effect/Battle/Fx_fengbaoshengnv_FX01_chuxian,0,-1,0,-1,,1
1004161,-1,Effect/Battle/Fx_fengbaoshengnv_FX02_chuxian,0,-1,0,-1,,1
1004162,-1,Effect/Battle/Fx_fengbaoshengnv_FX03_chuxian,0,-1,0,-1,,1
1004201,-1,Effect/Battle/HaoShi_Skill2_Buff,0,-1,0,-1,,1
1004280,-1,Effect/Battle/FX_illusion_10042_lv1_fight,0,-1,0,-1,,1
1004281,-1,Effect/Battle/FX_illusion_10042_lv2_fight,0,-1,0,-1,,1
1004282,-1,Effect/Battle/FX_illusion_10042_lv3_fight,0,-1,0,-1,,1
1004290,-1,Effect/Battle/Fx_xiongmaoren_fx1_chuxian,0,-1,0,-1,,1
1004291,-1,Effect/Battle/Fx_xiongmaoren_fx1_chuxian,0,-1,0,-1,,1
1004292,-1,Effect/Battle/Fx_xiongmaoren_fx1_chuxian,0,-1,0,-1,,1
1004301,-1,Effect/Battle/QiangWeiGZ_Skill3,0,-1,0,-1,,1
1004461,-1,Effect/Battle/Fx_huanchaoshi_FX01,0,-1,0,-1,,1
1004462,-1,Effect/Battle/Fx_huanchaoshi_FX02,0,-1,0,-1,,1
1004463,-1,Effect/Battle/Fx_huanchaoshi_FX03,0,-1,0,-1,,1
1004471,-1,Effect/Battle/Fx_huanchaoshi_FX01_chuxian,0,-1,0,-1,,1
1004472,-1,Effect/Battle/Fx_huanchaoshi_FX02_chuxian,0,-1,0,-1,,1
1004473,-1,Effect/Battle/Fx_huanchaoshi_FX03_chuxian,0,-1,0,-1,,1
1004501,-1,Effect/Battle/nvwu_skill1_buff,0,-1,0,-1,,1
1004502,-1,Effect/Battle/nvwu_skill02_buff_kongju,0,-1,0,-1,,1
1004503,-1,Effect/Battle/nvwu_skill02_shu_chixun,0,-1,0,-1,[Effect/Battle/nvwu_skill02_shu_chixun|Effect/Battle/nvwu_skill02_shu_chixun_skin|Effect/Battle/nvwu_skill02_shu_chixun_skin2|Effect/Battle/nvwu_skill02_shu_chixun|Effect/Battle/nvwu_skill02_FZ_chixun_skin4|Effect/Battle/nvwu_skill02_chixu_skin5|Effect/Battle/nvwu_skill02_chixun_skin6],1
1004504,-1,Effect/Battle/nvwu_buff01,0,-1,0,-1,,1
1004581,-1,Effect/Battle/FX_illusion_10045_lv1,0,-1,0,-1,,1
1004582,-1,Effect/Battle/FX_illusion_10045_lv2,0,-1,0,-1,,1
1004583,-1,Effect/Battle/FX_illusion_10045_lv3,0,-1,0,-1,,1
1004586,-1,Effect/Battle/FX_illusion_10045_lv3_buff,0,-1,0,-1,,1
1004589,-1,Effect/Battle/FX_illusion_10045_lv3_skill,0,-1,0,-1,,1
1004590,-1,Effect/Battle/FX_illusion_10045_lv3_skill,0,-1,0,-1,,1
1004591,-1,Effect/Battle/FX_illusion_10045_lv3_skill,0,-1,0,-1,,1
1004601,-1,Effect/Battle/zhujiao_SkIll2_Buff01,0,-1,0,-1,,1
1004701,2,Effect/Battle/sunwukong_skill0,0,-1,0,-1,,1
1004811,-1,Effect/Battle/tinayutuntun_skill1_1,0,-1,0,-1,,1
1004815,-1,Effect/Battle/tinayutuntun_skill1,0,-1,0,-1,,1
1004821,-1,Effect/Battle/tinayutuntun_buff03,0,-1,0,-1,,1
1004831,-1,Effect/Battle/tinayutuntun_buff02,0,-1,0,-1,,1
1004841,-1,Effect/Battle/tinayutuntun_buff01,0,-1,0,-1,,1
1004861,-1,Effect/Battle/Healing_SF_Skill_2_Jin,0,-1,0,-1,,1
1004891,-1,Effect/Battle/FX_illusion_10048_lv1_fight,0,-1,0,-1,,1
1004892,-1,Effect/Battle/FX_illusion_10048_lv2_fight,0,-1,0,-1,,1
1004893,-1,Effect/Battle/FX_illusion_10048_lv3_fight,0,-1,0,-1,,1
1004895,-1,Effect/Battle/Fx_xunshoushi_fx1_buff,0,-1,0,-1,,1
1004896,-1,Effect/Battle/Fx_xunshoushi_fx2_buff,0,-1,0,-1,,1
1004897,-1,Effect/Battle/Fx_xunshoushi_fx3_buff,0,-1,0,-1,,1
1004898,-1,Effect/Battle/Fx_xunshoushi_fx1_chuxia,0,-1,0,-1,,1
1004899,-1,Effect/Battle/Fx_xunshoushi_fx2_chuxian,0,-1,0,-1,,1
10048100,-1,Effect/Battle/Fx_xunshoushi_fx3_chuxian,0,-1,0,-1,,1
1004901,-1,Effect/Battle/Fx_nezha_skill0,0,-1,0,-1,[Effect/Battle/Fx_nezha_skill0|Effect/Battle/Fx_nezha_skill0|Effect/Battle/Fx_nezha_skill0_skin|Effect/Battle/Fx_nezha_skill0_skin_xl02|Effect/Battle/Fx_nezha_skill0_skin_xl01],1
1004902,-1,Effect/Battle/Fx_nezha_hit2,0,-1,0,-1,,1
1004903,-1,Effect/Battle/Fx_nezha_beidong,0,-1,0,-1,,1
1005001,-1,Effect/Battle/Fx_famingjia_skill1_buff,0,-1,0,-1,,1
1005002,-1,Effect/Battle/Fx_famingjia_skill04_buff,0,-1,0,-1,,1
1005003,-1,Effect/Battle/Fx_famingjia_skill2_hit,0,-1,0,-1,,1
1005004,-1,Effect/Battle/Fx_famingjia_ZW_hit01,0,-1,0,-1,,1
1005081,-1,Effect/Battle/Fx_famingjia_fx01,0,-1,0,-1,,1
1005082,-1,Effect/Battle/Fx_famingjia_fx02,0,-1,0,-1,,1
1005083,-1,Effect/Battle/Fx_famingjia_fx03,0,-1,0,-1,,1
1005086,-1,Effect/Battle/Fx_famingjia_fx_buff,0,-1,0,-1,,1
1005089,-1,Effect/Battle/Fx_famingjia_fx01_chuxian,0,-1,0,-1,,1
1005090,-1,Effect/Battle/Fx_famingjia_fx02_chuxian,0,-1,0,-1,,1
1005091,-1,Effect/Battle/Fx_famingjia_fx03_chuxian,0,-1,0,-1,,1
1005101,-1,Effect/Battle/huajiang_skill0_dun,0,-1,0,-1,,1
1005102,-1,Effect/Battle/huajiang_BUFF,0,-1,0,-1,,1
1005103,-1,Effect/Battle/huajiang_ZW_hit01,0,-1,0,-1,,1
1005104,-1,Effect/Battle/huajiang_skill0_dun,120,-1,0,-1,,1
1005105,-1,Effect/Battle/huajiang_dun_loop,0,-1,0,-1,,1
1005106,-1,Effect/Battle/huajiang_dun_loop,120,-1,0,-1,,1
1005181,-1,Effect/Battle/Fx_huajiang_FX01,0,-1,0,-1,,1
1005182,-1,Effect/Battle/Fx_huajiang_FX02,0,-1,0,-1,,1
1005183,-1,Effect/Battle/Fx_huajiang_FX03,0,-1,0,-1,,1
1005186,-1,Effect/Battle/Fx_huajiang_fx_BUFF,0,-1,0,-1,,1
1005189,-1,Effect/Battle/Fx_huajiang_fx_SF,0,-1,0,-1,,1
1005190,-1,Effect/Battle/Fx_huajiang_fx_SF,0,-1,0,-1,,1
1005191,-1,Effect/Battle/Fx_huajiang_fx_SF,0,-1,0,-1,,1
1005201,-1,Effect/Battle/Fx_anyingmushi_skill0_buff,0,-1,0,-1,,1
1005202,-1,Effect/Battle/Fx_anyingmushi_skill1_buff,0,-1,0,-1,,1
1005203,-1,Effect/Battle/Fx_anyingmushi_ZW_hit,0,-1,0,-1,,1
1005301,-1,Effect/Battle/Fx_nvpu_skill04_buff,0,-1,0,-1,,1
1005302,-1,Effect/Battle/Fx_nvpu_skill01_buff,0,-1,0,-1,,1
1005401,-1,Effect/Battle/Fx_zhihuanshi_attack1_hit,0,2000,0,-1,[Effect/Battle/huajiang_skill02_hit|Effect/Battle/huajiang_skill02_hit|Effect/Battle/huajiang_skill02_hit_skin|Effect/Battle/huajiang_skill02_hit_skin3|Effect/Battle/huajiang_skill02_hit_skin4],1
1005402,-1,Effect/Battle/Fx_zhihuanshi_skill0_hit,0,-1,0,-1,,1
1005403,-1,Effect/Battle/Fx_zhihuanshi_skill1_buff,0,-1,0,-1,,1
1005411,-1,Effect/Battle/Fx_anyingmushi_ZW_hit,0,-1,0,-1,,1
8400101,-1,Effect/Battle/EF_CW_ying02,0,-1,0,-1,,1
8400201,-1,Effect/Battle/EF_CW_xiong,0,-1,0,-1,,1
8400301,-1,Effect/Battle/EF_CW_lang,0,-1,0,-1,,1
8401001,-1,Effect/Battle/EF_CW_lazhu02,0,-1,0,-1,,1
8401101,-1,Effect/Battle/Boss/CommonEffect/Fx_Enchantment,0,-1,0,-1,,1
8401601,-1,Effect/Battle/EF_CW_shulan,0,-1,0,-1,,1
2100101,-1,Effect/Battle/YiJi_MiBao/LianMengZhanGu_Buff,0,-1,0,-1,,1
2100201,-1,Effect/Battle/YiJi_MiBao/BuZuZhanGu_Buff,0,-1,0,-1,,1
2100301,-1,Effect/Battle/YiJi_MiBao/ZiRanZhanGu_Buff,0,-1,0,-1,,1
2300300,-1,Effect/Battle/mibao_yingxionghufu,0,-1,0,-1,,1
2400301,-1,Effect/Battle/YiJi_MiBao/E_mb_YueDing_HuDun,0,-1,0,-1,,1
2400401,-1,Effect/Battle/YiJi_MiBao/E_mb_hj_buff,0,-1,0,-1,,1
2400701,-1,Effect/Battle/YiJi_MiBao/E_mb_KongJuZhiYan_Buff,0,-1,0,-1,,1
2500301,-1,Effect/Battle/YiJi_MiBao/E_mb_hudun,0,-1,0,-1,,1
2500401,-1,Effect/Battle/YiJi_MiBao/E_mb_PiFeng_Buff,0,-1,0,-1,,1
2500501,-1,Effect/Battle/YiJi_MiBao/E_mb_TXZQ_Bao,0,-1,0,-1,,1
2500601,-1,Effect/Battle/YiJi_MiBao/E_mb_BYTC_Buff_02,0,-1,0,-1,,1
2500602,-1,Effect/Battle/YiJi_MiBao/E_mb_BYTC_Buff_01,0,-1,0,-1,,1
2500701,-1,Effect/Battle/YiJi_MiBao/E_mb_ShuangMianBi_02,0,-1,0,-1,,1
2500702,-1,Effect/Battle/YiJi_MiBao/E_mb_ShuangMianBi_01,0,-1,0,-1,,1
2500901,-1,Effect/Battle/YiJi_MiBao/E_mb_JinMoShouKao_Buff,0,-1,0,-1,,1
2501201,-1,Effect/Battle/YiJi_MiBao/E_mb_juanzhou_hit,0,-1,0,-1,,1
2501301,-1,Effect/Battle/YiJi_MiBao/E_mb_longxin_buff,0,-1,0,-1,,1
2501401,-1,Effect/Battle/YiJi_MiBao/E_mb_xybz_buff,0,-1,0,-1,,1
2501501,-1,Effect/Battle/YiJi_MiBao/E_mb_qiyuezhiyu_hit,0,-1,0,-1,,1
2501701,-1,Effect/Battle/YiJi_MiBao/E_mb_longhaibilei_buff,0,-1,0,-1,,1
2501801,-1,Effect/Battle/YiJi_MiBao/E_mb_janyu_buff,0,-1,0,-1,,1
2501901,-1,Effect/Battle/YiJi_MiBao/E_mb_bubaihuaguan_buff,0,-1,0,-1,,1
10,-1,Effect/Battle/CommonEffect/Fx_Test_Fire_01,0,-1,0,1,,1
11,-1,Effect/Battle/CommonEffect/Fx_Test_Fire_02,0,-1,0,1,,1
12,-1,Effect/Battle/CommonEffect/Fx_Test_Fire_03,0,-1,0,1,,1
13,-1,Effect/Battle/CommonEffect/Fx_Test_Fire_04,0,-1,0,1,,1
14,-1,Effect/Battle/CommonEffect/Fx_Test_Fire_05,0,-1,0,1,,1
6002501,-1,Effect/Battle/Boss/WyvernType10_Skill,0,2000,0,-1,,1
6003801,-1,Effect/Battle/Boss/WyvernType1 _Skill,0,2000,0,-1,,1
6021301,-1,Effect/Battle/Boss/KED_Skill1_Fire,0,3000,0,-1,,1
6023501,-1,Effect/Battle/Boss/JYTDS_hit,0,1000,0,-1,,1
6028201,-1,Effect/Battle/Boss/yanjiangshou_skill0_hit,0,3000,0,-1,,1
6028801,-1,Effect/Battle/Boss/dakuloulong_hit,0,3000,0,-1,,1
6030501,-1,Seasons/S2/Effect/Boss/BSTF_skill0_hit,0,2000,0,-1,,1
6030602,-1,Seasons/S2/Effect/Boss/DTZM_skill03_hit,0,5000,0,-1,,1
6030701,-1,Seasons/S2/Effect/Boss/SHMX_skill02_hit,0,1000,0,-1,,1
6031901,-1,Seasons/S2/Effect/Boss/SGJL_skill1_hit,0,2500,0,-1,,1
6033701,-1,Seasons/S2/Effect/monster/Fx_BYL_atk_hit,0,1000,0,-1,,1
6035501,-1,Effect/Battle/Boss/EF_SMFS_SKILL,0,5000,0,-1,,1
6036503,-1,Seasons/S3/Effect/BOSS/S3_YGJX_skill1_hit,0,1000,0,-1,,1
6036803,-1,Seasons/S3/Effect/BOSS/S3_XXGNW_skill1_sj,0,8000,0,-1,,1
6037401,-1,Seasons/S3/Effect/BOSS/S3_GZGR_skill1_hit,0,3000,0,-1,,1
6037601,-1,Seasons/S3/Effect/BOSS/S3_JSXN_skill1_hit,0,1200,0,-1,,1
6038001,-1,Seasons/S3/Effect/monster/S3_daocaoguai_skill0_hit,0,1000,0,-1,,1
6039201,-1,Seasons/S3/Effect/monster/S3_NXXG_Skill0_hit,0,1000,0,-1,,1
6039301,-1,Seasons/S3/Effect/monster/S3_XXG_skill0_sj,0,5500,0,-1,,1
6040901,-1,Effect/xunlong/FX_GLkL_skill1_hit,0,2000,0,-1,,1
6040902,-1,Effect/xunlong/FX_GLkL_skill2_buff,0,2000,0,-1,,1
6040903,-1,Effect/xunlong/FX_GLkL_skill3_hit,0,3000,0,-1,,1
6041101,-1,Effect/xunlong/Fx_KBL_skill2_hit,70,1500,0,-1,,1
6041201,1,Effect/xunlong/Fx_SWJX_attack_hit,0,800,0,-1,,1
6041202,1,Effect/xunlong/Fx_SWJX_skill5_hit,0,800,0,-1,,1
7002201,-1,Effect/Battle/Boss/SnowMonster_Skill1_Hit,0,1000,0,-1,,1
1000201,-1,Effect/Battle/Archer_Attack_Hit,0,500,0,-1,,1
1002901,-1,Effect/Battle/Shepherd_Attack_Hit,0,1000,0,-1,[|Effect/Battle/Shepherd_Attack_Hit|Effect/Battle/Shepherd_Attack_Hit|Effect/Battle/Shepherd_Attack_Hit_skin1],1
1005005,-1,Effect/Battle/Fx_famingjia_skill04_hit,0,1800,0,-1,,1
1005107,-1,Effect/Battle/huajiang_skill02_hit,0,1000,0,-1,[Effect/Battle/huajiang_skill02_hit|Effect/Battle/huajiang_skill02_hit|Effect/Battle/huajiang_skill02_hit_skin|Effect/Battle/huajiang_skill02_hit_skin3|Effect/Battle/huajiang_skill02_hit_skin4],1
