id,attribute,auto_finish,cost,des,effect,fightforce,isAutoFinish,lv,lvup_pre_id,lvUpCosts,lvUpPreTechs,num,quality,race,tech_building_lv,time,tree_id
2001030206,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,257500,false,206,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030207,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,258750,false,207,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030208,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,260000,false,208,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030209,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,261250,false,209,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030210,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,262500,false,210,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030211,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,263750,false,211,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030212,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,265000,false,212,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030213,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,266250,false,213,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030214,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,267500,false,214,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030215,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,268750,false,215,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030216,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,270000,false,216,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030217,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,271250,false,217,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030218,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,272500,false,218,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030219,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,273750,false,219,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030220,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,275000,false,220,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030221,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,276250,false,221,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030222,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,277500,false,222,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030223,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,278750,false,223,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030224,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,280000,false,224,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030225,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,281250,false,225,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030226,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,282500,false,226,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030227,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,283750,false,227,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030228,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,285000,false,228,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030229,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,286250,false,229,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030230,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,287500,false,230,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030231,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,288750,false,231,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030232,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,290000,false,232,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030233,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,291250,false,233,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030234,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,292500,false,234,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030235,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,293750,false,235,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030236,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,295000,false,236,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030237,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,296250,false,237,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030238,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,297500,false,238,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030239,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,298750,false,239,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030240,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,300000,false,240,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030241,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,301250,false,241,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030242,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,302500,false,242,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030243,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,303750,false,243,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030244,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,305000,false,244,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030245,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,306250,false,245,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030246,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,307500,false,246,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030247,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,308750,false,247,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030248,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,310000,false,248,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030249,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,311250,false,249,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030250,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,312500,false,250,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030251,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,313750,false,251,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030252,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,315000,false,252,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030253,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,316250,false,253,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030254,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,317500,false,254,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030255,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,318750,false,255,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030256,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,320000,false,256,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030257,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,321250,false,257,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030258,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,322500,false,258,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030259,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,323750,false,259,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030260,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,325000,false,260,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030261,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,326250,false,261,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030262,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,327500,false,262,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030263,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,328750,false,263,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030264,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,330000,false,264,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030265,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,331250,false,265,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030266,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,332500,false,266,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030267,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,333750,false,267,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030268,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,335000,false,268,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030269,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,336250,false,269,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030270,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,337500,false,270,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030271,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,338750,false,271,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030272,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,340000,false,272,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030273,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,341250,false,273,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030274,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,342500,false,274,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030275,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,343750,false,275,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030276,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,345000,false,276,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030277,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,346250,false,277,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030278,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,347500,false,278,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030279,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,348750,false,279,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030280,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,350000,false,280,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030281,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,351250,false,281,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030282,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,352500,false,282,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030283,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,353750,false,283,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030284,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,355000,false,284,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030285,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,356250,false,285,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030286,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,357500,false,286,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030287,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,358750,false,287,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030288,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,360000,false,288,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030289,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,361250,false,289,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030290,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,362500,false,290,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030291,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,363750,false,291,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030292,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,365000,false,292,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030293,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,366250,false,293,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030294,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,367500,false,294,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030295,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,368750,false,295,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030296,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,370000,false,296,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030297,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,371250,false,297,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030298,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,372500,false,298,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030299,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,373750,false,299,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030300,21033,-1,[999|4|462823|999|5|462823|999|6|762363],technology_adv_desc_21033,-1,375000,false,300,,[[999|4|462823]|[999|5|462823]|[999|6|762363]],[],10,1,-1,20,83163,200103
2001030301,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,376250,false,301,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030302,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,377500,false,302,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030303,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,378750,false,303,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030304,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,380000,false,304,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030305,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,381250,false,305,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030306,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,382500,false,306,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030307,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,383750,false,307,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030308,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,385000,false,308,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030309,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,386250,false,309,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030310,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,387500,false,310,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030311,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,388750,false,311,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030312,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,390000,false,312,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030313,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,391250,false,313,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030314,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,392500,false,314,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030315,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,393750,false,315,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030316,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,395000,false,316,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030317,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,396250,false,317,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030318,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,397500,false,318,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030319,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,398750,false,319,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030320,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,400000,false,320,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030321,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,401250,false,321,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030322,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,402500,false,322,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030323,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,403750,false,323,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030324,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,405000,false,324,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030325,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,406250,false,325,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030326,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,407500,false,326,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030327,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,408750,false,327,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030328,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,410000,false,328,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030329,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,411250,false,329,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030330,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,412500,false,330,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030331,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,413750,false,331,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030332,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,415000,false,332,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030333,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,416250,false,333,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030334,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,417500,false,334,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030335,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,418750,false,335,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030336,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,420000,false,336,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030337,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,421250,false,337,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030338,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,422500,false,338,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030339,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,423750,false,339,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030340,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,425000,false,340,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
2001030341,21033,-1,[999|4|617098|999|5|617098|999|6|1016484],technology_adv_desc_21033,-1,426250,false,341,,[[999|4|617098]|[999|5|617098]|[999|6|1016484]],[],10,1,-1,20,110885,200103
