id,equipTierAtlas,iconAtlas,attr_para1,attrs,cost,costs,equip_tier,equip_tier_atlas,fightforce,icon,icon_atlas,level,lord_equip_desc,lord_equip_name,quality,star,type
1350122,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5380|14104|14800|10103|1870],[[4104|5380]|[14104|14800]|[10103|1870]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,476890,icon_lord_2,,122,lord_equip_desc011,lord_equip_name05,6,1,5
1350123,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5430|14104|14930|10103|1885],[[4104|5430]|[14104|14930]|[10103|1885]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,484864,icon_lord_2,,123,lord_equip_desc011,lord_equip_name05,6,1,5
1350124,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5475|14104|15060|10103|1900],[[4104|5475]|[14104|15060]|[10103|1900]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,492837,icon_lord_2,,124,lord_equip_desc011,lord_equip_name05,6,1,5
1350125,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5525|14104|15195|10103|1920],[[4104|5525]|[14104|15195]|[10103|1920]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,500810,icon_lord_2,,125,lord_equip_desc011,lord_equip_name05,6,1,5
1350126,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5570|14104|15325|10103|1935],[[4104|5570]|[14104|15325]|[10103|1935]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,508783,icon_lord_2,,126,lord_equip_desc011,lord_equip_name05,6,2,5
1350127,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5620|14104|15455|10103|1950],[[4104|5620]|[14104|15455]|[10103|1950]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,516757,icon_lord_2,,127,lord_equip_desc011,lord_equip_name05,6,2,5
1350128,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5665|14104|15585|10103|1970],[[4104|5665]|[14104|15585]|[10103|1970]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,524730,icon_lord_2,,128,lord_equip_desc011,lord_equip_name05,6,2,5
1350129,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5715|14104|15715|10103|1985],[[4104|5715]|[14104|15715]|[10103|1985]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,532703,icon_lord_2,,129,lord_equip_desc011,lord_equip_name05,6,2,5
1350130,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5760|14104|15845|10103|2000],[[4104|5760]|[14104|15845]|[10103|2000]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,540676,icon_lord_2,,130,lord_equip_desc011,lord_equip_name05,6,2,5
1350131,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5810|14104|15975|10103|2015],[[4104|5810]|[14104|15975]|[10103|2015]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,548650,icon_lord_2,,131,lord_equip_desc011,lord_equip_name05,6,3,5
1350132,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5855|14104|16110|10103|2035],[[4104|5855]|[14104|16110]|[10103|2035]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,556623,icon_lord_2,,132,lord_equip_desc011,lord_equip_name05,6,3,5
1350133,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5905|14104|16240|10103|2050],[[4104|5905]|[14104|16240]|[10103|2050]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,564596,icon_lord_2,,133,lord_equip_desc011,lord_equip_name05,6,3,5
1350134,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|5950|14104|16370|10103|2065],[[4104|5950]|[14104|16370]|[10103|2065]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,572569,icon_lord_2,,134,lord_equip_desc011,lord_equip_name05,6,3,5
1350135,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6000|14104|16500|10103|2085],[[4104|6000]|[14104|16500]|[10103|2085]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,580543,icon_lord_2,,135,lord_equip_desc011,lord_equip_name05,6,3,5
1350136,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6050|14104|16645|10103|2100],[[4104|6050]|[14104|16645]|[10103|2100]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,591566,icon_lord_2,,136,lord_equip_desc011,lord_equip_name03,6,0,5
1350137,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6105|14104|16785|10103|2120],[[4104|6105]|[14104|16785]|[10103|2120]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,602692,icon_lord_2,,137,lord_equip_desc011,lord_equip_name03,6,1,5
1350138,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6155|14104|16930|10103|2140],[[4104|6155]|[14104|16930]|[10103|2140]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,613921,icon_lord_2,,138,lord_equip_desc011,lord_equip_name03,6,1,5
1350139,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6210|14104|17075|10103|2155],[[4104|6210]|[14104|17075]|[10103|2155]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,625253,icon_lord_2,,139,lord_equip_desc011,lord_equip_name03,6,1,5
1350140,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6260|14104|17220|10103|2175],[[4104|6260]|[14104|17220]|[10103|2175]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,636687,icon_lord_2,,140,lord_equip_desc011,lord_equip_name03,6,1,5
1350141,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6315|14104|17360|10103|2190],[[4104|6315]|[14104|17360]|[10103|2190]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,648225,icon_lord_2,,141,lord_equip_desc011,lord_equip_name03,6,1,5
1350142,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6365|14104|17505|10103|2210],[[4104|6365]|[14104|17505]|[10103|2210]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,659866,icon_lord_2,,142,lord_equip_desc011,lord_equip_name03,6,1,5
1350143,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6420|14104|17650|10103|2230],[[4104|6420]|[14104|17650]|[10103|2230]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,671610,icon_lord_2,,143,lord_equip_desc011,lord_equip_name03,6,1,5
1350144,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6470|14104|17795|10103|2245],[[4104|6470]|[14104|17795]|[10103|2245]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,683457,icon_lord_2,,144,lord_equip_desc011,lord_equip_name03,6,1,5
1350145,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6525|14104|17935|10103|2265],[[4104|6525]|[14104|17935]|[10103|2265]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,695407,icon_lord_2,,145,lord_equip_desc011,lord_equip_name03,6,1,5
1350146,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6575|14104|18080|10103|2285],[[4104|6575]|[14104|18080]|[10103|2285]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,707461,icon_lord_2,,146,lord_equip_desc011,lord_equip_name03,6,1,5
1350147,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6630|14104|18240|10103|2305],[[4104|6630]|[14104|18240]|[10103|2305]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,720149,icon_lord_2,,147,lord_equip_desc011,lord_equip_name03,6,2,5
1350148,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6690|14104|18395|10103|2325],[[4104|6690]|[14104|18395]|[10103|2325]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,732950,icon_lord_2,,148,lord_equip_desc011,lord_equip_name03,6,2,5
1350149,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6745|14104|18555|10103|2345],[[4104|6745]|[14104|18555]|[10103|2345]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,745863,icon_lord_2,,149,lord_equip_desc011,lord_equip_name03,6,2,5
1350150,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6805|14104|18710|10103|2360],[[4104|6805]|[14104|18710]|[10103|2360]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,758890,icon_lord_2,,150,lord_equip_desc011,lord_equip_name03,6,2,5
1350151,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6860|14104|18865|10103|2380],[[4104|6860]|[14104|18865]|[10103|2380]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,772029,icon_lord_2,,151,lord_equip_desc011,lord_equip_name03,6,2,5
1350152,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6920|14104|19025|10103|2400],[[4104|6920]|[14104|19025]|[10103|2400]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,785280,icon_lord_2,,152,lord_equip_desc011,lord_equip_name03,6,2,5
1350153,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|6975|14104|19180|10103|2420],[[4104|6975]|[14104|19180]|[10103|2420]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,798645,icon_lord_2,,153,lord_equip_desc011,lord_equip_name03,6,2,5
1350154,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7030|14104|19340|10103|2440],[[4104|7030]|[14104|19340]|[10103|2440]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,812122,icon_lord_2,,154,lord_equip_desc011,lord_equip_name03,6,2,5
1350155,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7090|14104|19495|10103|2460],[[4104|7090]|[14104|19495]|[10103|2460]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,825712,icon_lord_2,,155,lord_equip_desc011,lord_equip_name03,6,2,5
1350156,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7145|14104|19655|10103|2480],[[4104|7145]|[14104|19655]|[10103|2480]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,839414,icon_lord_2,,156,lord_equip_desc011,lord_equip_name03,6,2,5
1350157,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7210|14104|19835|10103|2505],[[4104|7210]|[14104|19835]|[10103|2505]],[2|154|36000|2|155|360|2|156|70|2|157|14],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|14]],icon_txt_T4,,854197,icon_lord_2,,157,lord_equip_desc011,lord_equip_name03,6,3,5
1350158,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7275|14104|20015|10103|2525],[[4104|7275]|[14104|20015]|[10103|2525]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,869108,icon_lord_2,,158,lord_equip_desc011,lord_equip_name03,6,3,5
1350159,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7345|14104|20190|10103|2550],[[4104|7345]|[14104|20190]|[10103|2550]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,884148,icon_lord_2,,159,lord_equip_desc011,lord_equip_name03,6,3,5
1350160,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7410|14104|20370|10103|2570],[[4104|7410]|[14104|20370]|[10103|2570]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,899317,icon_lord_2,,160,lord_equip_desc011,lord_equip_name03,6,3,5
1350161,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7475|14104|20550|10103|2595],[[4104|7475]|[14104|20550]|[10103|2595]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,914615,icon_lord_2,,161,lord_equip_desc011,lord_equip_name03,6,3,5
1350162,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7540|14104|20730|10103|2620],[[4104|7540]|[14104|20730]|[10103|2620]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,930041,icon_lord_2,,162,lord_equip_desc011,lord_equip_name03,6,3,5
1350163,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7605|14104|20910|10103|2640],[[4104|7605]|[14104|20910]|[10103|2640]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,945596,icon_lord_2,,163,lord_equip_desc011,lord_equip_name03,6,3,5
1350164,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7670|14104|21090|10103|2665],[[4104|7670]|[14104|21090]|[10103|2665]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,961281,icon_lord_2,,164,lord_equip_desc011,lord_equip_name03,6,3,5
1350165,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7735|14104|21270|10103|2685],[[4104|7735]|[14104|21270]|[10103|2685]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,977093,icon_lord_2,,165,lord_equip_desc011,lord_equip_name03,6,3,5
1350166,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|7800|14104|21450|10103|2710],[[4104|7800]|[14104|21450]|[10103|2710]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,993035,icon_lord_2,,166,lord_equip_desc011,lord_equip_name03,6,3,5
1360001,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|35|14103|75|10104|70],[[4103|35]|[14103|75]|[10104|70]],[2|154|1500|2|155|20],[[2|154|1500]|[2|155|20]],,,1818,icon_lord_5,,1,lord_equip_desc001,lord_equip_name06,2,0,6
1360002,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|75|14103|155|10104|135],[[4103|75]|[14103|155]|[10104|135]],[2|154|3800|2|155|40],[[2|154|3800]|[2|155|40]],,,3897,icon_lord_5,,2,lord_equip_desc001,lord_equip_name06,2,1,6
1360003,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|115|14103|240|10104|210],[[4103|115]|[14103|240]|[10104|210]],[2|154|4000|2|155|50],[[2|154|4000]|[2|155|50]],,,5600,icon_lord_5,,3,lord_equip_desc002,lord_equip_name06,3,0,6
1360004,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|135|14103|280|10104|250],[[4103|135]|[14103|280]|[10104|250]],[2|154|6400|2|155|60],[[2|154|6400]|[2|155|60]],,,7304,icon_lord_5,,4,lord_equip_desc002,lord_equip_name06,3,1,6
1360005,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|155|14103|325|10104|285],[[4103|155]|[14103|325]|[10104|285]],[2|154|6400|2|155|60],[[2|154|6400]|[2|155|60]],,,9008,icon_lord_5,,5,lord_equip_desc002,lord_equip_name06,3,1,6
1360006,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|175|14103|365|10104|325],[[4103|175]|[14103|365]|[10104|325]],[2|154|1300|2|155|5|2|156|10],[[2|154|1300]|[2|155|5]|[2|156|10]],,,10712,icon_lord_5,,6,lord_equip_desc002,lord_equip_name06,3,2,6
1360007,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|195|14103|410|10104|360],[[4103|195]|[14103|410]|[10104|360]],[2|154|1300|2|155|5|2|156|10],[[2|154|1300]|[2|155|5]|[2|156|10]],,,12416,icon_lord_5,,7,lord_equip_desc002,lord_equip_name06,3,2,6
1360008,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|215|14103|455|10104|400],[[4103|215]|[14103|455]|[10104|400]],[2|154|1500|2|155|5|2|156|10],[[2|154|1500]|[2|155|5]|[2|156|10]],,,14120,icon_lord_5,,8,lord_equip_desc002,lord_equip_name06,3,3,6
1360009,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|240|14103|495|10104|435],[[4103|240]|[14103|495]|[10104|435]],[2|154|1500|2|155|5|2|156|10],[[2|154|1500]|[2|155|5]|[2|156|10]],,,15824,icon_lord_5,,9,lord_equip_desc002,lord_equip_name06,3,3,6
1360010,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|280|14103|590|10104|515],[[4103|280]|[14103|590]|[10104|515]],[2|154|1800|2|155|5|2|156|12],[[2|154|1800]|[2|155|5]|[2|156|12]],,,17597,icon_lord_5,,10,lord_equip_desc003,lord_equip_name06,4,0,6
1360011,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|295|14103|620|10104|545],[[4103|295]|[14103|620]|[10104|545]],[2|154|1300|2|155|5|2|156|12],[[2|154|1300]|[2|155|5]|[2|156|12]],,,19370,icon_lord_5,,11,lord_equip_desc003,lord_equip_name06,4,1,6
1360012,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|310|14103|650|10104|570],[[4103|310]|[14103|650]|[10104|570]],[2|154|1300|2|155|5|2|156|12],[[2|154|1300]|[2|155|5]|[2|156|12]],,,21143,icon_lord_5,,12,lord_equip_desc003,lord_equip_name06,4,1,6
1360013,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|325|14103|680|10104|600],[[4103|325]|[14103|680]|[10104|600]],[2|154|1300|2|155|5|2|156|12],[[2|154|1300]|[2|155|5]|[2|156|12]],,,22916,icon_lord_5,,13,lord_equip_desc003,lord_equip_name06,4,1,6
1360014,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|340|14103|710|10104|625],[[4103|340]|[14103|710]|[10104|625]],[2|154|2500|2|155|20|2|156|12],[[2|154|2500]|[2|155|20]|[2|156|12]],,,24690,icon_lord_5,,14,lord_equip_desc003,lord_equip_name06,4,2,6
1360015,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|355|14103|745|10104|655],[[4103|355]|[14103|745]|[10104|655]],[2|154|2500|2|155|20|2|156|12],[[2|154|2500]|[2|155|20]|[2|156|12]],,,26463,icon_lord_5,,15,lord_equip_desc003,lord_equip_name06,4,2,6
1360016,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|370|14103|775|10104|680],[[4103|370]|[14103|775]|[10104|680]],[2|154|2500|2|155|20|2|156|12],[[2|154|2500]|[2|155|20]|[2|156|12]],,,28236,icon_lord_5,,16,lord_equip_desc003,lord_equip_name06,4,2,6
1360017,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|385|14103|805|10104|710],[[4103|385]|[14103|805]|[10104|710]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,30009,icon_lord_5,,17,lord_equip_desc003,lord_equip_name06,4,3,6
1360018,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|400|14103|835|10104|735],[[4103|400]|[14103|835]|[10104|735]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,31782,icon_lord_5,,18,lord_equip_desc003,lord_equip_name06,4,3,6
1360019,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|415|14103|865|10104|760],[[4103|415]|[14103|865]|[10104|760]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,33556,icon_lord_5,,19,lord_equip_desc003,lord_equip_name06,4,3,6
1360020,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|465|14103|970|10104|855],[[4103|465]|[14103|970]|[10104|855]],[2|154|3300|2|155|30|2|156|15],[[2|154|3300]|[2|155|30]|[2|156|15]],icon_txt_T1,,35469,icon_lord_5,,20,lord_equip_desc006,lord_equip_name06,5,0,6
1360021,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|480|14103|995|10104|875],[[4103|480]|[14103|995]|[10104|875]],[2|154|3900|2|155|30|2|156|15],[[2|154|3900]|[2|155|30]|[2|156|15]],icon_txt_T1,,37382,icon_lord_5,,21,lord_equip_desc006,lord_equip_name06,5,1,6
1360022,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|490|14103|1025|10104|900],[[4103|490]|[14103|1025]|[10104|900]],[2|154|3900|2|155|30|2|156|15],[[2|154|3900]|[2|155|30]|[2|156|15]],icon_txt_T1,,39295,icon_lord_5,,22,lord_equip_desc006,lord_equip_name06,5,1,6
1360023,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|505|14103|1050|10104|925],[[4103|505]|[14103|1050]|[10104|925]],[2|154|4400|2|155|30|2|156|15],[[2|154|4400]|[2|155|30]|[2|156|15]],icon_txt_T1,,41208,icon_lord_5,,23,lord_equip_desc006,lord_equip_name06,5,1,6
1360024,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|515|14103|1075|10104|945],[[4103|515]|[14103|1075]|[10104|945]],[2|154|4400|2|155|30|2|156|15],[[2|154|4400]|[2|155|30]|[2|156|15]],icon_txt_T1,,43121,icon_lord_5,,24,lord_equip_desc006,lord_equip_name06,5,1,6
1360025,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|530|14103|1100|10104|970],[[4103|530]|[14103|1100]|[10104|970]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,45034,icon_lord_5,,25,lord_equip_desc006,lord_equip_name06,5,2,6
1360026,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|540|14103|1125|10104|990],[[4103|540]|[14103|1125]|[10104|990]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,46948,icon_lord_5,,26,lord_equip_desc006,lord_equip_name06,5,2,6
1360027,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|555|14103|1155|10104|1015],[[4103|555]|[14103|1155]|[10104|1015]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,48861,icon_lord_5,,27,lord_equip_desc006,lord_equip_name06,5,2,6
1360028,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|565|14103|1180|10104|1040],[[4103|565]|[14103|1180]|[10104|1040]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,50774,icon_lord_5,,28,lord_equip_desc006,lord_equip_name06,5,2,6
1360029,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|580|14103|1205|10104|1060],[[4103|580]|[14103|1205]|[10104|1060]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,52687,icon_lord_5,,29,lord_equip_desc006,lord_equip_name06,5,3,6
1360030,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|590|14103|1230|10104|1085],[[4103|590]|[14103|1230]|[10104|1085]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,54600,icon_lord_5,,30,lord_equip_desc006,lord_equip_name06,5,3,6
1360031,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|605|14103|1260|10104|1105],[[4103|605]|[14103|1260]|[10104|1105]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,56513,icon_lord_5,,31,lord_equip_desc006,lord_equip_name06,5,3,6
1360032,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|615|14103|1285|10104|1130],[[4103|615]|[14103|1285]|[10104|1130]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,58427,icon_lord_5,,32,lord_equip_desc006,lord_equip_name06,5,3,6
1360033,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|675|14103|1405|10104|1235],[[4103|675]|[14103|1405]|[10104|1235]],[2|154|5500|2|155|50|2|156|20],[[2|154|5500]|[2|155|50]|[2|156|20]],icon_txt_T2,,61024,icon_lord_5,,33,lord_equip_desc007,lord_equip_name06,5,0,6
1360034,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|690|14103|1435|10104|1260],[[4103|690]|[14103|1435]|[10104|1260]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,63621,icon_lord_5,,34,lord_equip_desc007,lord_equip_name06,5,1,6
1360035,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|705|14103|1465|10104|1290],[[4103|705]|[14103|1465]|[10104|1290]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,66218,icon_lord_5,,35,lord_equip_desc007,lord_equip_name06,5,1,6
