id,IsAutoFinish,IsShowInTeleBubble,taskConditionVo,arrow_offset,Atlas,chapter_id,coordinate,coordinates,icon,inherit_type,is_auto_finish,is_change,is_close,is_land_guide,is_show_hand,is_transform_bubble,jumpParams,link_task,map_id,offsetPos,param1,param2,point,portal_use,portal_use2,reward,scene,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_guide_mun2,task_guide2,task_order,task_show_quality,task_type,taskConditionType,unlock_building,unlock_id
311621,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,21,3,,,60002,10,1,101,116|21,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,372,3,BuildLevelUp,,311620
311622,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,22,3,,,60002,10,1,101,116|22,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,382,3,BuildLevelUp,,311621
311623,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,23,3,,,60002,10,1,101,116|23,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,392,3,BuildLevelUp,,311622
311624,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,24,3,,,60002,10,1,101,116|24,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,402,3,BuildLevelUp,,311623
311625,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,25,3,,,60002,10,1,101,116|25,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,412,3,BuildLevelUp,,311624
311626,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,26,3,,,60002,10,1,101,116|26,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,422,3,BuildLevelUp,,311625
311627,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,27,3,,,60002,10,1,101,116|27,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,432,3,BuildLevelUp,,311626
311628,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,28,3,,,60002,10,1,101,116|28,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,442,3,BuildLevelUp,,311627
311629,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,29,3,,,60002,10,1,101,116|29,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,452,3,BuildLevelUp,,311628
311630,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,30,3,,,60002,10,1,101,116|30,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,462,3,BuildLevelUp,,311629
311631,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,31,3,,,60002,10,1,101,116|31,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,472,3,BuildLevelUp,,311630
311632,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,32,3,,,60002,10,1,101,116|32,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,482,3,BuildLevelUp,,311631
311633,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,33,3,,,60002,10,1,101,116|33,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,492,3,BuildLevelUp,,311632
311634,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,34,3,,,60002,10,1,101,116|34,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,502,3,BuildLevelUp,,311633
311635,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,35,3,,,60002,10,1,101,116|35,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,512,3,BuildLevelUp,,311634
311636,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,36,3,,,60002,10,1,101,116|36,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,522,3,BuildLevelUp,,311635
311637,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,37,3,,,60002,10,1,101,116|37,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,532,3,BuildLevelUp,,311636
311638,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,38,3,,,60002,10,1,101,116|38,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,542,3,BuildLevelUp,,311637
311639,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,39,3,,,60002,10,1,101,116|39,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,552,3,BuildLevelUp,,311638
311640,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingying_lianmeng,-1,-1,-1,-1,-1,-1,-1,[116|4|2],,-1,,116,40,3,,,60002,10,1,101,116|40,task_dec_build_lvup,125,1,[116|4|2],[116|4|2],1,-1,562,3,BuildLevelUp,,311639
311301,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_yiyuan,-1,-1,-1,-1,-1,-1,-1,[113|3],,-1,,113,0,20,,,60005,1,1,4,113,task_dec_build,128,1,[113|3],[113|3],1,-1,211,3,BuildUnlock,,311705
314001,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|3],,-1,,155,0,20,,,60004,1,1,4,155,task_dec_build,130,1,[155|3],[155|3],1,-1,230,3,BuildUnlock,,311707
314002,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,5,20,,,60004,10,1,101,155|5,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,235,3,BuildLevelUp,,314001
314003,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,9,20,,,60004,10,1,101,155|9,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,240,3,BuildLevelUp,,314002
314004,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,13,20,,,60004,10,1,101,155|13,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,244,3,BuildLevelUp,,314003
314005,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,17,20,,,60004,10,1,101,155|17,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,248,3,BuildLevelUp,,314004
314006,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,18,20,,,60004,10,1,101,155|18,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,252,3,BuildLevelUp,,314005
314007,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,22,20,,,60004,10,1,101,155|22,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,256,3,BuildLevelUp,,314006
314008,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,26,20,,,60004,10,1,101,155|26,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,258,3,BuildLevelUp,,314007
314009,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,30,20,,,60004,10,1,101,155|30,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,260,3,BuildLevelUp,,314008
314010,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,34,20,,,60004,10,1,101,155|34,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,263,3,BuildLevelUp,,314009
314011,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,35,20,,,60004,10,1,101,155|35,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,266,3,BuildLevelUp,,314010
314012,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,39,20,,,60004,10,1,101,155|39,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,270,3,BuildLevelUp,,314011
314013,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,43,20,,,60004,10,1,101,155|43,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,273,3,BuildLevelUp,,314012
314014,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,47,20,,,60004,10,1,101,155|47,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,276,3,BuildLevelUp,,314013
314015,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,51,20,,,60004,10,1,101,155|51,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,280,3,BuildLevelUp,,314014
314016,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,52,20,,,60004,10,1,101,155|52,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,285,3,BuildLevelUp,,314015
314017,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,56,20,,,60004,10,1,101,155|56,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,290,3,BuildLevelUp,,314016
314018,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,60,20,,,60004,10,1,101,155|60,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,294,3,BuildLevelUp,,314017
314019,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,64,20,,,60004,10,1,101,155|64,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,298,3,BuildLevelUp,,314018
314020,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,68,20,,,60004,10,1,101,155|68,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,300,3,BuildLevelUp,,314019
314021,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,69,20,,,60004,10,1,101,155|69,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,310,3,BuildLevelUp,,314020
314022,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,74,20,,,60004,10,1,101,155|74,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,320,3,BuildLevelUp,,314021
314023,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,79,20,,,60004,10,1,101,155|79,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,330,3,BuildLevelUp,,314022
314024,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,84,20,,,60004,10,1,101,155|84,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,340,3,BuildLevelUp,,314023
314025,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,89,20,,,60004,10,1,101,155|89,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,350,3,BuildLevelUp,,314024
314026,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,90,20,,,60004,10,1,101,155|90,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,360,3,BuildLevelUp,,314025
314027,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,95,20,,,60004,10,1,101,155|95,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,370,3,BuildLevelUp,,314026
314028,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,100,20,,,60004,10,1,101,155|100,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,380,3,BuildLevelUp,,314027
314029,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,105,20,,,60004,10,1,101,155|105,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,390,3,BuildLevelUp,,314028
314030,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,110,20,,,60004,10,1,101,155|110,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,400,3,BuildLevelUp,,314029
314031,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,111,20,,,60004,10,1,101,155|111,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,410,3,BuildLevelUp,,314030
314032,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,116,20,,,60004,10,1,101,155|116,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,420,3,BuildLevelUp,,314031
314033,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,121,20,,,60004,10,1,101,155|121,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,430,3,BuildLevelUp,,314032
314034,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,126,20,,,60004,10,1,101,155|126,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,440,3,BuildLevelUp,,314033
314035,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,131,20,,,60004,10,1,101,155|131,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,450,3,BuildLevelUp,,314034
314036,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,132,20,,,60004,10,1,101,155|132,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,460,3,BuildLevelUp,,314035
314037,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,137,20,,,60004,10,1,101,155|137,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,470,3,BuildLevelUp,,314036
314038,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,142,20,,,60004,10,1,101,155|142,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,480,3,BuildLevelUp,,314037
314039,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,147,20,,,60004,10,1,101,155|147,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,490,3,BuildLevelUp,,314038
314040,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_team_01,-1,-1,-1,-1,-1,-1,-1,[155|4|2],,-1,,155,152,20,,,60004,10,1,101,155|152,task_dec_build_lvup,130,1,[155|4|2],[155|4|2],1,-1,500,3,BuildLevelUp,,314039
314201,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|3],,-1,,142,0,10,,,60004,1,1,4,142,task_dec_build,131,1,[142|3],[142|3],1,-1,305,3,BuildUnlock,,311725
314202,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,2,10,,,60004,10,1,101,142|2,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,315,3,BuildLevelUp,,314201
314203,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,3,10,,,60004,10,1,101,142|3,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,325,3,BuildLevelUp,,314202
314204,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,4,10,,,60004,10,1,101,142|4,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,335,3,BuildLevelUp,,314203
314205,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,5,10,,,60004,10,1,101,142|5,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,345,3,BuildLevelUp,,314204
314206,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,6,10,,,60004,10,1,101,142|6,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,355,3,BuildLevelUp,,314205
314207,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,7,10,,,60004,10,1,101,142|7,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,365,3,BuildLevelUp,,314206
314208,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,8,10,,,60004,10,1,101,142|8,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,375,3,BuildLevelUp,,314207
314209,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,9,10,,,60004,10,1,101,142|9,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,385,3,BuildLevelUp,,314208
314210,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,10,10,,,60004,10,1,101,142|10,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,395,3,BuildLevelUp,,314209
314211,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,11,10,,,60004,10,1,101,142|11,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,405,3,BuildLevelUp,,314210
314212,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,12,10,,,60004,10,1,101,142|12,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,415,3,BuildLevelUp,,314211
314213,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,13,10,,,60004,10,1,101,142|13,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,425,3,BuildLevelUp,,314212
314214,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,14,10,,,60004,10,1,101,142|14,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,435,3,BuildLevelUp,,314213
314215,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,15,10,,,60004,10,1,101,142|15,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,445,3,BuildLevelUp,,314214
314216,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,16,10,,,60004,10,1,101,142|16,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,455,3,BuildLevelUp,,314215
314217,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,17,10,,,60004,10,1,101,142|17,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,465,3,BuildLevelUp,,314216
314218,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,18,10,,,60004,10,1,101,142|18,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,475,3,BuildLevelUp,,314217
314219,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,19,10,,,60004,10,1,101,142|19,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,485,3,BuildLevelUp,,314218
314220,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,20,10,,,60004,10,1,101,142|20,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,495,3,BuildLevelUp,,314219
314221,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,21,10,,,60004,10,1,101,142|21,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,505,3,BuildLevelUp,,314220
314222,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,22,10,,,60004,10,1,101,142|22,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,515,3,BuildLevelUp,,314221
314223,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,23,10,,,60004,10,1,101,142|23,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,525,3,BuildLevelUp,,314222
314224,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,24,10,,,60004,10,1,101,142|24,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,535,3,BuildLevelUp,,314223
314225,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,25,10,,,60004,10,1,101,142|25,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,545,3,BuildLevelUp,,314224
314226,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,26,10,,,60004,10,1,101,142|26,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,555,3,BuildLevelUp,,314225
