id,eliteMonsterAttrList,monsterAttrList,alert_range,attr_level,boss_reward,Cannot_push,chase_range,elite_kill_exp,elite_kill_exp_hero,elite_monster_attr,elite_monster_attr_group,elite_probability,elite_reward_id,elite_rewardIds,fight_bubble,fightBubbleMeta,first_reward_id,first_rewardIds,firstkill_dialog,firstkill_event_id,haloFX,haloFX__scale,ini_action,Is_Boss,kill_event_id,kill_exp,kill_exp_hero,level,map_id,model_scale,monster_attr,monster_attr_group,name,OutRangeRecaver,patrol_distance,patrol_idle_time,patrol_range,relive_cdtime,reward_id,rewardIds,unitID
5908602,[[3|1400000]|[4|500000000]|[36|6000]],[[3|1400000]|[4|500000000]|[36|6000]],600,185,,1,2000,-1,-1,"3|1400000,4|500000000,36|6000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,185,-1,50,"3|1400000,4|500000000,36|6000",2,,1,200|100,3000|1000,400,-1,,[],60196
5908603,[[3|1800000]|[4|600000000]|[36|6000]],[[3|1800000]|[4|600000000]|[36|6000]],600,190,,1,2000,-1,-1,"3|1800000,4|600000000,36|6000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,190,-1,50,"3|1800000,4|600000000,36|6000",2,,1,200|100,3000|1000,400,-1,,[],60238
5908604,[[3|2200000]|[4|700000000]|[36|6000]],[[3|2200000]|[4|700000000]|[36|6000]],800,54,,1,1500,-1,-1,"3|2200000,4|700000000,36|6000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,54,8,50,"3|2200000,4|700000000,36|6000",2,,1,200|100,3000|1000,400,-1,,[],60197
5908605,[[3|2600000]|[4|800000000]|[36|6000]],[[3|2600000]|[4|800000000]|[36|6000]],800,60,,1,1500,-1,-1,"3|2600000,4|800000000,36|6000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,-1,-1,60,8,50,"3|2600000,4|800000000,36|6000",2,,1,200|100,3000|1000,400,-1,,[],60245
5908606,[[3|3000000]|[4|900000000]|[36|6000]],[[3|3000000]|[4|900000000]|[36|6000]],600,200,,1,2000,-1,-1,"3|3000000,4|900000000,36|6000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,200,-1,50,"3|3000000,4|900000000,36|6000",2,,1,200|100,3000|1000,400,-1,,[],60243
5909601,[[3|3250000]|[4|950000000]|[36|8000]],[[3|3250000]|[4|950000000]|[36|8000]],600,180,,1,2000,-1,-1,"3|3250000,4|950000000,36|8000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,180,-1,50,"3|3250000,4|950000000,36|8000",2,,1,200|100,3000|1000,400,-1,,[],71013
5909602,[[3|3500000]|[4|1000000000]|[36|8000]],[[3|3500000]|[4|1000000000]|[36|8000]],600,185,,1,2000,-1,-1,"3|3500000,4|1000000000,36|8000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,185,-1,50,"3|3500000,4|1000000000,36|8000",2,,1,200|100,3000|1000,400,-1,,[],60210
5909603,[[3|3750000]|[4|1050000000]|[36|8000]],[[3|3750000]|[4|1050000000]|[36|8000]],600,190,,1,2000,-1,-1,"3|3750000,4|1050000000,36|8000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,190,-1,50,"3|3750000,4|1050000000,36|8000",2,,1,200|100,3000|1000,400,-1,,[],88033
5909604,[[3|4000000]|[4|1100000000]|[36|8000]],[[3|4000000]|[4|1100000000]|[36|8000]],800,54,,1,1500,-1,-1,"3|4000000,4|1100000000,36|8000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,54,8,50,"3|4000000,4|1100000000,36|8000",2,,1,200|100,3000|1000,400,-1,,[],70026
5909605,[[3|4250000]|[4|1150000000]|[36|8000]],[[3|4250000]|[4|1150000000]|[36|8000]],800,60,,1,1500,-1,-1,"3|4250000,4|1150000000,36|8000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,-1,-1,60,8,50,"3|4250000,4|1150000000,36|8000",2,,1,200|100,3000|1000,400,-1,,[],88035
5909606,[[3|4500000]|[4|1200000000]|[36|8000]],[[3|4500000]|[4|1200000000]|[36|8000]],600,200,,1,2000,-1,-1,"3|4500000,4|1200000000,36|8000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,200,-1,50,"3|4500000,4|1200000000,36|8000",2,,1,200|100,3000|1000,400,-1,,[],60214
5910601,[[3|4875000]|[4|1300000000]|[36|9000]],[[3|4875000]|[4|1300000000]|[36|9000]],600,180,,1,2000,-1,-1,"3|4875000,4|1300000000,36|9000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,180,-1,50,"3|4875000,4|1300000000,36|9000",2,,1,200|100,3000|1000,400,-1,,[],60196
5910602,[[3|5250000]|[4|1400000000]|[36|9000]],[[3|5250000]|[4|1400000000]|[36|9000]],600,185,,1,2000,-1,-1,"3|5250000,4|1400000000,36|9000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,185,-1,50,"3|5250000,4|1400000000,36|9000",2,,1,200|100,3000|1000,400,-1,,[],60038
5910603,[[3|5625000]|[4|1500000000]|[36|9000]],[[3|5625000]|[4|1500000000]|[36|9000]],600,190,,1,2000,-1,-1,"3|5625000,4|1500000000,36|9000",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,190,-1,50,"3|5625000,4|1500000000,36|9000",2,,1,200|100,3000|1000,400,-1,,[],71045
5910604,[[3|6000000]|[4|1600000000]|[36|9500]],[[3|6000000]|[4|1600000000]|[36|9500]],800,54,,1,1500,-1,-1,"3|6000000,4|1600000000,36|9500",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,54,8,50,"3|6000000,4|1600000000,36|9500",2,,1,200|100,3000|1000,400,-1,,[],60212
5910605,[[3|6375000]|[4|1700000000]|[36|9500]],[[3|6375000]|[4|1700000000]|[36|9500]],800,60,,1,1500,-1,-1,"3|6375000,4|1700000000,36|9500",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,-1,-1,60,8,50,"3|6375000,4|1700000000,36|9500",2,,1,200|100,3000|1000,400,-1,,[],60216
5910606,[[3|6750000]|[4|1800000000]|[36|9800]],[[3|6750000]|[4|1800000000]|[36|9800]],600,200,,1,2000,-1,-1,"3|6750000,4|1800000000,36|9800",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,200,-1,50,"3|6750000,4|1800000000,36|9800",2,骸灵龙,1,200|100,3000|1000,400,-1,,[],64008
5911601,[[3|7087500]|[4|1810000000]|[36|9500]],[[3|7087500]|[4|1810000000]|[36|9500]],600,180,,1,2000,-1,-1,"3|7087500,4|1810000000,36|9500",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,180,-1,50,"3|7087500,4|1810000000,36|9500",2,裂甲熊,1,200|100,3000|1000,400,-1,,[],64048
5911602,[[3|7425000]|[4|1820000000]|[36|9500]],[[3|7425000]|[4|1820000000]|[36|9500]],600,185,,1,2000,-1,-1,"3|7425000,4|1820000000,36|9500",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,185,-1,50,"3|7425000,4|1820000000,36|9500",2,兽王猎头,1,200|100,3000|1000,400,-1,,[],64049
5911603,[[3|7762500]|[4|1830000000]|[36|9500]],[[3|7762500]|[4|1830000000]|[36|9500]],600,190,,1,2000,-1,-1,"3|7762500,4|1830000000,36|9500",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,190,-1,50,"3|7762500,4|1830000000,36|9500",2,龙裔守护者,1,200|100,3000|1000,400,-1,,[],64050
5911604,[[3|8100000]|[4|1840000000]|[36|9800]],[[3|8100000]|[4|1840000000]|[36|9800]],800,54,,1,1500,-1,-1,"3|8100000,4|1840000000,36|9800",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,54,8,50,"3|8100000,4|1840000000,36|9800",2,群山石匠,1,200|100,3000|1000,400,-1,,[],64051
5911605,[[3|8437500]|[4|1850000000]|[36|9800]],[[3|8437500]|[4|1850000000]|[36|9800]],800,60,,1,1500,-1,-1,"3|8437500,4|1850000000,36|9800",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,-1,-1,60,8,50,"3|8437500,4|1850000000,36|9800",2,沙漠圣徒,1,200|100,3000|1000,400,-1,,[],64052
5911606,[[3|8775000]|[4|1860000000]|[36|9900]],[[3|8775000]|[4|1860000000]|[36|9900]],600,200,,1,2000,-1,-1,"3|8775000,4|1860000000,36|9900",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,200,-1,50,"3|8775000,4|1860000000,36|9900",2,沙漠暴君,1,200|100,3000|1000,400,-1,,[],64053
5912601,[[3|9213750]|[4|1870000000]|[36|9800]],[[3|9213750]|[4|1870000000]|[36|9800]],600,180,,1,2000,-1,-1,"3|9213750,4|1870000000,36|9800",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,180,-1,50,"3|9213750,4|1870000000,36|9800",2,利斧鲍勃,1,200|100,3000|1000,400,-1,,[],64054
5912602,[[3|9652500]|[4|1880000000]|[36|9800]],[[3|9652500]|[4|1880000000]|[36|9800]],600,185,,1,2000,-1,-1,"3|9652500,4|1880000000,36|9800",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,185,-1,50,"3|9652500,4|1880000000,36|9800",2,长鞭珍妮,1,200|100,3000|1000,400,-1,,[],64055
5912603,[[3|10091250]|[4|1890000000]|[36|9800]],[[3|10091250]|[4|1890000000]|[36|9800]],600,190,,1,2000,-1,-1,"3|10091250,4|1890000000,36|9800",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,190,-1,50,"3|10091250,4|1890000000,36|9800",2,护火者,1,200|100,3000|1000,400,-1,,[],64056
5912604,[[3|10530000]|[4|1900000000]|[36|9900]],[[3|10530000]|[4|1900000000]|[36|9900]],800,54,,1,1500,-1,-1,"3|10530000,4|1900000000,36|9900",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,54,8,50,"3|10530000,4|1900000000,36|9900",2,重锤汉克,1,200|100,3000|1000,400,-1,,[],64057
5912605,[[3|10968750]|[4|1910000000]|[36|9900]],[[3|10968750]|[4|1910000000]|[36|9900]],800,60,,1,1500,-1,-1,"3|10968750,4|1910000000,36|9900",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,-1,-1,60,8,50,"3|10968750,4|1910000000,36|9900",2,熔铁之王,1,200|100,3000|1000,400,-1,,[],64058
5912606,[[3|11407500]|[4|1920000000]|[36|9950]],[[3|11407500]|[4|1920000000]|[36|9950]],600,200,,1,2000,-1,-1,"3|11407500,4|1920000000,36|9950",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,200,-1,50,"3|11407500,4|1920000000,36|9950",2,熔岩霸龙,1,200|100,3000|1000,400,-1,,[],64033
5913601,[[3|11977875]|[4|1930000000]|[36|9900]],[[3|11977875]|[4|1930000000]|[36|9900]],600,180,,1,2000,-1,-1,"3|11977875,4|1930000000,36|9900",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,180,-1,50,"3|11977875,4|1930000000,36|9900",2,沙漠圣徒,1,200|100,3000|1000,400,-1,,[],64052
5913602,[[3|12548250]|[4|1940000000]|[36|9900]],[[3|12548250]|[4|1940000000]|[36|9900]],600,185,,1,2000,-1,-1,"3|12548250,4|1940000000,36|9900",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,185,-1,50,"3|12548250,4|1940000000,36|9900",2,圣鹿,1,200|100,3000|1000,400,-1,,[],64031
5913603,[[3|13118625]|[4|1950000000]|[36|9900]],[[3|13118625]|[4|1950000000]|[36|9900]],600,190,,1,2000,-1,-1,"3|13118625,4|1950000000,36|9900",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,190,-1,50,"3|13118625,4|1950000000,36|9900",2,荒骨猎手,1,200|100,3000|1000,400,-1,,[],64059
5913604,[[3|13689000]|[4|1960000000]|[36|9950]],[[3|13689000]|[4|1960000000]|[36|9950]],800,54,,1,1500,-1,-1,"3|13689000,4|1960000000,36|9950",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,54,8,50,"3|13689000,4|1960000000,36|9950",2,骸灵龙,1,200|100,3000|1000,400,-1,,[],64008
5913605,[[3|14259375]|[4|1970000000]|[36|9950]],[[3|14259375]|[4|1970000000]|[36|9950]],800,60,,1,1500,-1,-1,"3|14259375,4|1970000000,36|9950",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,-1,-1,60,8,50,"3|14259375,4|1970000000,36|9950",2,熔岩霸龙,1,200|100,3000|1000,400,-1,,[],64060
5913606,[[3|14829750]|[4|1980000000]|[36|9999]],[[3|14829750]|[4|1980000000]|[36|9999]],600,200,,1,2000,-1,-1,"3|14829750,4|1980000000,36|9999",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,200,-1,50,"3|14829750,4|1980000000,36|9999",2,荒芜领主,1,200|100,3000|1000,400,-1,,[],64061
5801101,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60076
5801102,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60275
5801103,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60276
5801104,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60277
5801105,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60278
5801106,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60279
5801107,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60282
5801108,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60280
5801109,[[3|40]|[4|1800]],[[3|40]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|40,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|40,4|1800",2,,1,,,-1,-1,,[],60281
5801110,[[3|20]|[4|600]],[[3|20]|[4|600]],800,-1,,-1,1500,-1,-1,"3|20,4|600",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|20,4|600",2,,1,,,-1,-1,,[],60287
5801111,[[3|800]|[4|48000]],[[3|800]|[4|48000]],800,-1,,1,1500,-1,-1,"3|800,4|48000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|800,4|48000",2,,1,,,-1,-1,,[],60039
5801112,[[3|800]|[4|48000]],[[3|800]|[4|48000]],800,-1,,1,1500,-1,-1,"3|800,4|48000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|800,4|48000",2,,1,,,-1,-1,,[],60038
5801113,[[3|2000]|[4|120000]],[[3|2000]|[4|120000]],800,-1,,1,1500,-1,-1,"3|2000,4|120000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|2000,4|120000",2,,1,,,-1,-1,,[],60266
5801201,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60071
5801202,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60085
5801203,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60084
5801204,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60080
5801205,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60104
5801206,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60090
5801207,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60088
5801208,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60086
5801209,[[3|53]|[4|2400]],[[3|53]|[4|2400]],800,-1,,-1,1500,-1,-1,"3|53,4|2400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|53,4|2400",2,,1,,,-1,-1,,[],60087
5801210,[[3|26]|[4|800]],[[3|26]|[4|800]],800,-1,,-1,1500,-1,-1,"3|26,4|800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|26,4|800",2,,1,,,-1,-1,,[],60255
5801211,[[3|1000]|[4|60000]],[[3|1000]|[4|60000]],800,-1,,1,1500,-1,-1,"3|1000,4|60000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|1000,4|60000",2,,1,,,-1,-1,,[],60099
5801212,[[3|1000]|[4|60000]],[[3|1000]|[4|60000]],800,-1,,1,1500,-1,-1,"3|1000,4|60000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|1000,4|60000",2,,1,,,-1,-1,,[],60098
5801213,[[3|2400]|[4|144000]],[[3|2400]|[4|144000]],800,-1,,1,1500,-1,-1,"3|2400,4|144000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|2400,4|144000",2,,1,,,-1,-1,,[],60317
5801601,[[3|18000]|[4|12000000]],[[3|18000]|[4|12000000]],800,-1,,1,1500,-1,-1,"3|18000,4|12000000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|18000,4|12000000",2,,1,,,-1,-1,,[],64069
5801602,[[3|22500]|[4|14400000]],[[3|22500]|[4|14400000]],800,-1,,1,1500,-1,-1,"3|22500,4|14400000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|22500,4|14400000",2,,1,,,-1,-1,,[],64067
5801603,[[3|22500]|[4|14400000]],[[3|22500]|[4|14400000]],800,-1,,1,1500,-1,-1,"3|22500,4|14400000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|22500,4|14400000",2,,1,,,-1,-1,,[],64068
5801604,[[3|27000]|[4|26000000]],[[3|27000]|[4|26000000]],800,-1,,1,1500,-1,-1,"3|27000,4|26000000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|27000,4|26000000",2,,1,,,-1,-1,,[],64070
5802101,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60076
5802102,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60275
5802103,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60276
5802104,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60277
5802105,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60278
5802106,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60279
5802107,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60282
5802108,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60280
5802109,[[3|120]|[4|5400]],[[3|120]|[4|5400]],800,-1,,-1,1500,-1,-1,"3|120,4|5400",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|120,4|5400",2,,1,,,-1,-1,,[],60281
5802110,[[3|60]|[4|1800]],[[3|60]|[4|1800]],800,-1,,-1,1500,-1,-1,"3|60,4|1800",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|60,4|1800",2,,1,,,-1,-1,,[],60287
5802111,[[3|2100]|[4|126000]],[[3|2100]|[4|126000]],800,-1,,1,1500,-1,-1,"3|2100,4|126000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|2100,4|126000",2,,1,,,-1,-1,,[],60039
5802112,[[3|2100]|[4|126000]],[[3|2100]|[4|126000]],800,-1,,1,1500,-1,-1,"3|2100,4|126000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|2100,4|126000",2,,1,,,-1,-1,,[],60038
5802113,[[3|4800]|[4|312000]],[[3|4800]|[4|312000]],800,-1,,1,1500,-1,-1,"3|4800,4|312000",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|4800,4|312000",2,,1,,,-1,-1,,[],60266
5802201,[[3|140]|[4|6300]],[[3|140]|[4|6300]],800,-1,,-1,1500,-1,-1,"3|140,4|6300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|140,4|6300",2,,1,,,-1,-1,,[],60071
5802202,[[3|140]|[4|6300]],[[3|140]|[4|6300]],800,-1,,-1,1500,-1,-1,"3|140,4|6300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|140,4|6300",2,,1,,,-1,-1,,[],60085
5802203,[[3|140]|[4|6300]],[[3|140]|[4|6300]],800,-1,,-1,1500,-1,-1,"3|140,4|6300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|140,4|6300",2,,1,,,-1,-1,,[],60084
5802204,[[3|140]|[4|6300]],[[3|140]|[4|6300]],800,-1,,-1,1500,-1,-1,"3|140,4|6300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|140,4|6300",2,,1,,,-1,-1,,[],60080
5802205,[[3|140]|[4|6300]],[[3|140]|[4|6300]],800,-1,,-1,1500,-1,-1,"3|140,4|6300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|140,4|6300",2,,1,,,-1,-1,,[],60104
5802206,[[3|140]|[4|6300]],[[3|140]|[4|6300]],800,-1,,-1,1500,-1,-1,"3|140,4|6300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,-1,50,"3|140,4|6300",2,,1,,,-1,-1,,[],60090
