id,day_need,drop_client,first_drop_client,first_reward,force,group_id,icon,kill_exp,kill_exp_hero,level,level_need,level_show,map_instance,map_stage,model,new_ui_banner,pve_id,recommend,reward,reward_join
10003022,-1,1422122,1422022,1422022,6700000,10003,Head_60458,-1,-1,22,1,22,30001,10003022,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422122,-1
10003023,-1,1422123,1422023,1422023,6800000,10003,Head_60458,-1,-1,23,1,23,30001,10003023,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422123,-1
10003024,-1,1422124,1422024,1422024,6900000,10003,Head_60458,-1,-1,24,1,24,30001,10003024,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422124,-1
10003025,-1,1422125,1422025,1422025,7000000,10003,Head_60458,-1,-1,25,1,25,30001,10003025,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422125,-1
10003026,-1,1422126,1422026,1422026,7100000,10003,Head_60458,-1,-1,26,1,26,30001,10003026,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422126,-1
10003027,-1,1422127,1422027,1422027,7200000,10003,Head_60458,-1,-1,27,1,27,30001,10003027,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422127,-1
10003028,-1,1422128,1422028,1422028,7300000,10003,Head_60458,-1,-1,28,1,28,30001,10003028,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422128,-1
10003029,-1,1422129,1422029,1422029,7400000,10003,Head_60458,-1,-1,29,1,29,30001,10003029,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422129,-1
10003030,-1,1422130,1422030,1422030,7500000,10003,Head_60458,-1,-1,30,1,30,30001,10003030,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10004.prefab,banner_bubble_monster_10004,-1,,1422130,-1
10011001,-1,1421001,,-1,2800000,10011,Head_60459,-1,-1,1,1,1,-1,10011001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421001,6911
10011002,-1,1421002,,-1,4200000,10011,Head_60459,-1,-1,2,4,2,-1,10011002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421002,6911
10011003,-1,1421003,,-1,5600000,10011,Head_60459,-1,-1,3,8,3,-1,10011003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421003,6911
10011004,-1,1421004,,-1,6600000,10011,Head_60459,-1,-1,4,12,4,-1,10011004,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421004,6911
10011005,-1,1421005,,-1,7600000,10011,Head_60459,-1,-1,5,16,5,-1,10011005,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421005,6911
10011006,-1,1421006,,-1,8600000,10011,Head_60459,-1,-1,6,20,6,-1,10011006,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421006,6911
10011007,-1,1421007,,-1,9600000,10011,Head_60459,-1,-1,7,24,7,-1,10011007,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421007,6911
10011008,-1,1421008,,-1,10600000,10011,Head_60459,-1,-1,8,28,8,-1,10011008,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421008,6911
10011009,-1,1421009,,-1,11600000,10011,Head_60459,-1,-1,9,32,9,-1,10011009,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421009,6911
10011010,-1,1421010,,-1,12600000,10011,Head_60459,-1,-1,10,36,10,-1,10011010,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10013.prefab,banner_bubble_monster_10013,-1,,1421010,6911
10012001,-1,7011,,-1,150000,10012,Head_60459,-1,-1,1,1,1,30001,10012001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7101,6911
10012002,-1,7012,,-1,175000,10012,Head_60459,-1,-1,2,4,2,30001,10012002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7102,6911
10012003,-1,7013,,-1,200000,10012,Head_60459,-1,-1,3,8,3,30001,10012003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7103,6911
10012004,-1,7014,,-1,300000,10012,Head_60459,-1,-1,4,12,4,30001,10012004,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7104,6911
10012005,-1,7015,,-1,500000,10012,Head_60459,-1,-1,5,16,5,30001,10012005,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7105,6911
10012006,-1,7016,,-1,800000,10012,Head_60459,-1,-1,6,20,6,30001,10012006,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7106,6911
10012007,-1,7017,,-1,1000000,10012,Head_60459,-1,-1,7,24,7,30001,10012007,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7107,6911
10012008,-1,7018,,-1,1500000,10012,Head_60459,-1,-1,8,28,8,30001,10012008,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7108,6911
10012009,-1,7019,,-1,2000000,10012,Head_60459,-1,-1,9,32,9,30001,10012009,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7109,6911
10012010,-1,7020,,-1,2500000,10012,Head_60459,-1,-1,10,36,10,30001,10012010,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10011.prefab,banner_bubble_monster_10011,-1,,7110,6911
10013001,-1,1421101,,-1,24000000,10013,Head_60403,-1,-1,1,1,1,-1,10013001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421201,6930
10013002,-1,1421102,,-1,30000000,10013,Head_60403,-1,-1,2,35,2,-1,10013002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421202,6930
10013003,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,3,40,3,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013004,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,4,12,4,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013005,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,5,16,5,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013006,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,6,20,6,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013007,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,7,24,7,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013008,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,8,28,8,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013009,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,9,32,9,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10013010,-1,1421103,,-1,40000000,10013,Head_60403,-1,-1,10,36,10,-1,10013003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/map_boss_10012.prefab,banner_bubble_monster_10012,-1,,1421203,6930
10021001,-1,,,-1,38400,10021,Head_60405,-1,-1,1,1,1,-1,10021001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021002,-1,,,-1,146000,10021,Head_60405,-1,-1,2,1,2,-1,10021002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021003,-1,,,-1,309000,10021,Head_60405,-1,-1,3,1,3,-1,10021003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021004,-1,,,-1,477000,10021,Head_60405,-1,-1,4,1,4,-1,10021004,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021005,-1,,,-1,765000,10021,Head_60405,-1,-1,5,1,5,-1,10021005,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021006,-1,,,-1,1030000,10021,Head_60405,-1,-1,6,1,6,-1,10021006,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021007,-1,,,-1,1280000,10021,Head_60405,-1,-1,7,1,7,-1,10021007,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021008,-1,,,-1,1510000,10021,Head_60405,-1,-1,8,1,8,-1,10021008,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021009,-1,,,-1,1760000,10021,Head_60405,-1,-1,9,1,9,-1,10021009,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10021010,-1,,,-1,2100000,10021,Head_60405,-1,-1,10,1,10,-1,10021010,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_1.prefab,banner_bubble_K1boss01,-1,,-1,-1
10022001,-1,,,-1,38400,10022,Head_60406,-1,-1,1,1,1,-1,10022001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022002,-1,,,-1,146000,10022,Head_60406,-1,-1,2,1,2,-1,10022002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022003,-1,,,-1,309000,10022,Head_60406,-1,-1,3,1,3,-1,10022003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022004,-1,,,-1,477000,10022,Head_60406,-1,-1,4,1,4,-1,10022004,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022005,-1,,,-1,765000,10022,Head_60406,-1,-1,5,1,5,-1,10022005,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022006,-1,,,-1,1030000,10022,Head_60406,-1,-1,6,1,6,-1,10022006,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022007,-1,,,-1,1280000,10022,Head_60406,-1,-1,7,1,7,-1,10022007,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022008,-1,,,-1,1510000,10022,Head_60406,-1,-1,8,1,8,-1,10022008,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022009,-1,,,-1,1760000,10022,Head_60406,-1,-1,9,1,9,-1,10022009,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10022010,-1,,,-1,2100000,10022,Head_60406,-1,-1,10,1,10,-1,10022010,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_2.prefab,banner_bubble_K1boss02,-1,,-1,-1
10023001,-1,,,-1,38400,10023,Head_70023,-1,-1,1,1,1,-1,10023001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023002,-1,,,-1,146000,10023,Head_70023,-1,-1,2,1,2,-1,10023002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023003,-1,,,-1,309000,10023,Head_70023,-1,-1,3,1,3,-1,10023003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023004,-1,,,-1,477000,10023,Head_70023,-1,-1,4,1,4,-1,10023004,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023005,-1,,,-1,765000,10023,Head_70023,-1,-1,5,1,5,-1,10023005,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023006,-1,,,-1,1030000,10023,Head_70023,-1,-1,6,1,6,-1,10023006,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023007,-1,,,-1,1280000,10023,Head_70023,-1,-1,7,1,7,-1,10023007,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023008,-1,,,-1,1510000,10023,Head_70023,-1,-1,8,1,8,-1,10023008,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023009,-1,,,-1,1760000,10023,Head_70023,-1,-1,9,1,9,-1,10023009,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10023010,-1,,,-1,2100000,10023,Head_70023,-1,-1,10,1,10,-1,10023010,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_3.prefab,banner_bubble_K1boss03,-1,,-1,-1
10024001,-1,,,-1,38400,10024,Head_60404,-1,-1,1,1,1,-1,10024001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024002,-1,,,-1,146000,10024,Head_60404,-1,-1,2,1,2,-1,10024002,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024003,-1,,,-1,309000,10024,Head_60404,-1,-1,3,1,3,-1,10024003,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024004,-1,,,-1,477000,10024,Head_60404,-1,-1,4,1,4,-1,10024004,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024005,-1,,,-1,765000,10024,Head_60404,-1,-1,5,1,5,-1,10024005,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024006,-1,,,-1,1030000,10024,Head_60404,-1,-1,6,1,6,-1,10024006,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024007,-1,,,-1,1280000,10024,Head_60404,-1,-1,7,1,7,-1,10024007,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024008,-1,,,-1,1510000,10024,Head_60404,-1,-1,8,1,8,-1,10024008,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024009,-1,,,-1,1760000,10024,Head_60404,-1,-1,9,1,9,-1,10024009,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10024010,-1,,,-1,2100000,10024,Head_60404,-1,-1,10,1,10,-1,10024010,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_4.prefab,banner_bubble_K1boss04,-1,,-1,-1
10031001,-1,,,-1,1150000,10031,Head_60017,-1,-1,1,1,1,-1,10031001,,,-1,,-1,-1
10031002,-1,,,-1,1150000,10031,Head_60047,-1,-1,2,1,2,-1,10031002,,,-1,,-1,-1
10031003,-1,,,-1,1150000,10031,Head_60198,-1,-1,3,1,3,-1,10031003,,,-1,,-1,-1
10031004,-1,,,-1,1150000,10031,Head_60198,-1,-1,4,1,4,-1,10031004,,,-1,,-1,-1
10032001,-1,,,-1,1150000,10032,Head_60214,-1,-1,1,1,1,-1,10032001,,,-1,,-1,-1
10032002,-1,,,-1,1150000,10032,Head_60266,-1,-1,2,1,2,-1,10032002,,,-1,,-1,-1
10032003,-1,,,-1,1150000,10032,Head_60247,-1,-1,3,1,3,-1,10032003,,,-1,,-1,-1
10032004,-1,,,-1,1150000,10032,Head_60247,-1,-1,4,1,4,-1,10032004,,,-1,,-1,-1
10033001,-1,,,-1,1150000,10033,Head_60313,-1,-1,1,1,1,-1,10033001,,,-1,,-1,-1
10033002,-1,,,-1,1150000,10033,Head_60317,-1,-1,2,1,2,-1,10033002,,,-1,,-1,-1
10033003,-1,,,-1,1150000,10033,Head_60316,-1,-1,3,1,3,-1,10033003,,,-1,,-1,-1
10033004,-1,,,-1,1150000,10033,Head_60316,-1,-1,4,1,4,-1,10033004,,,-1,,-1,-1
10034004,-1,,,-1,1150000,10034,Head_60407,-1,-1,4,1,4,-1,10034004,,,-1,,-1,-1
10034005,-1,,,-1,1150000,10034,Head_60408,-1,-1,5,1,5,-1,10034005,,,-1,,-1,-1
10034006,-1,,,-1,1150000,10034,Head_60404,-1,-1,6,1,6,-1,10034006,,,-1,,-1,-1
10034007,-1,,,-1,1150000,10034,Head_60404,-1,-1,7,1,7,-1,10034007,,,-1,,-1,-1
10035001,-1,,,-1,4200000,10035,Head_60403,-1,-1,1,1,1,-1,10035001,,,-1,,-1,-1
10035002,-1,,,-1,6600000,10035,Head_60403,-1,-1,2,1,2,-1,10035002,,,-1,,-1,-1
10035003,-1,,,-1,8600000,10035,Head_60403,-1,-1,3,1,3,-1,10035003,,,-1,,-1,-1
10035004,-1,,,-1,10600000,10035,Head_60403,-1,-1,4,1,4,-1,10035004,,,-1,,-1,-1
10035005,-1,,,-1,12600000,10035,Head_60403,-1,-1,5,1,5,-1,10035005,,,-1,,-1,-1
10035006,-1,,,-1,12600000,10035,Head_60403,-1,-1,6,1,6,-1,10035006,,,-1,,-1,-1
10035007,-1,,,-1,12600000,10035,Head_60403,-1,-1,7,1,7,-1,10035007,,,-1,,-1,-1
10036001,-1,,,-1,4200000,10036,Head_60403,-1,-1,1,1,1,-1,10036001,,,-1,,-1,-1
10036002,-1,,,-1,6600000,10036,Head_60403,-1,-1,2,1,2,-1,10036002,,,-1,,-1,-1
10036003,-1,,,-1,8600000,10036,Head_60403,-1,-1,3,1,3,-1,10036003,,,-1,,-1,-1
10036004,-1,,,-1,10600000,10036,Head_60403,-1,-1,4,1,4,-1,10036004,,,-1,,-1,-1
10036005,-1,,,-1,12600000,10036,Head_60403,-1,-1,5,1,5,-1,10036005,,,-1,,-1,-1
10037001,-1,,,-1,4200000,10037,Head_60403,-1,-1,1,1,1,-1,10037001,,,-1,,-1,-1
10037002,-1,,,-1,6600000,10037,Head_60403,-1,-1,2,1,2,-1,10037002,,,-1,,-1,-1
10037003,-1,,,-1,8600000,10037,Head_60403,-1,-1,3,1,3,-1,10037003,,,-1,,-1,-1
10037004,-1,,,-1,10600000,10037,Head_60403,-1,-1,4,1,4,-1,10037004,,,-1,,-1,-1
10037005,-1,,,-1,12600000,10037,Head_60403,-1,-1,5,1,5,-1,10037005,,,-1,,-1,-1
10038001,-1,,,-1,1000000,10038,Head_64010,-1,-1,1,1,1,30001,10038001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_5.prefab,banner_bubble_K1boss09,-1,,-1,-1
10039001,-1,,,-1,1000000,10039,Head_64009,-1,-1,1,1,1,30001,10039001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_7.prefab,banner_bubble_K1boss08,-1,,-1,-1
10040001,-1,,,-1,1000000,10040,Head_64008,-1,-1,1,1,1,30001,10040001,Assets/BundleResources/Prefabs/KVKMatches/KM1/WorldMap/Monster/K1_boss_8.prefab,banner_bubble_K1boss07,-1,,-1,-1
20001001,-1,1430001,1431001,1431001,4200000,20001,Head_60130,-1,-1,1,1,1,-1,20001001,map_meats_101,banner_bubble_monster_102,-1,,1430001,-1
20001002,-1,1430002,1431002,1431002,4400000,20001,Head_60130,-1,-1,2,1,2,-1,20001002,map_meats_101,banner_bubble_monster_102,-1,,1430002,-1
20001003,-1,1430003,1431003,1431003,4600000,20001,Head_60130,-1,-1,3,1,3,-1,20001003,map_meats_101,banner_bubble_monster_102,-1,,1430003,-1
20001004,-1,1430004,1431004,1431004,4800000,20001,Head_60130,-1,-1,4,1,4,-1,20001004,map_meats_101,banner_bubble_monster_102,-1,,1430004,-1
20001005,-1,1430005,1431005,1431005,5000000,20001,Head_60130,-1,-1,5,1,5,-1,20001005,map_meats_101,banner_bubble_monster_102,-1,,1430005,-1
20001006,-1,1430006,1431006,1431006,5100000,20001,Head_60130,-1,-1,6,1,6,-1,20001006,map_meats_101,banner_bubble_monster_102,-1,,1430006,-1
20001007,-1,1430007,1431007,1431007,5200000,20001,Head_60130,-1,-1,7,1,7,-1,20001007,map_meats_101,banner_bubble_monster_102,-1,,1430007,-1
20001008,-1,1430008,1431008,1431008,5300000,20001,Head_60130,-1,-1,8,1,8,-1,20001008,map_meats_101,banner_bubble_monster_102,-1,,1430008,-1
20001009,-1,1430009,1431009,1431009,5400000,20001,Head_60130,-1,-1,9,1,9,-1,20001009,map_meats_101,banner_bubble_monster_102,-1,,1430009,-1
20001010,-1,1430010,1431010,1431010,5500000,20001,Head_60130,-1,-1,10,1,10,-1,20001010,map_meats_101,banner_bubble_monster_102,-1,,1430010,-1
20001011,-1,1430011,1431011,1431011,5600000,20001,Head_60130,-1,-1,11,1,11,-1,20001011,map_meats_101,banner_bubble_monster_102,-1,,1430011,-1
20001012,-1,1430012,1431012,1431012,5700000,20001,Head_60130,-1,-1,12,1,12,-1,20001012,map_meats_101,banner_bubble_monster_102,-1,,1430012,-1
20001013,-1,1430013,1431013,1431013,5800000,20001,Head_60130,-1,-1,13,1,13,-1,20001013,map_meats_101,banner_bubble_monster_102,-1,,1430013,-1
20001014,-1,1430014,1431014,1431014,5900000,20001,Head_60130,-1,-1,14,1,14,-1,20001014,map_meats_101,banner_bubble_monster_102,-1,,1430014,-1
20001015,-1,1430015,1431015,1431015,6000000,20001,Head_60130,-1,-1,15,1,15,-1,20001015,map_meats_101,banner_bubble_monster_102,-1,,1430015,-1
20001016,-1,1430016,1431016,1431016,6100000,20001,Head_60130,-1,-1,16,1,16,-1,20001016,map_meats_101,banner_bubble_monster_102,-1,,1430016,-1
20001017,-1,1430017,1431017,1431017,6200000,20001,Head_60130,-1,-1,17,1,17,-1,20001017,map_meats_101,banner_bubble_monster_102,-1,,1430017,-1
20001018,-1,1430018,1431018,1431018,6300000,20001,Head_60130,-1,-1,18,1,18,-1,20001018,map_meats_101,banner_bubble_monster_102,-1,,1430018,-1
20001019,-1,1430019,1431019,1431019,6400000,20001,Head_60130,-1,-1,19,1,19,-1,20001019,map_meats_101,banner_bubble_monster_102,-1,,1430019,-1
20001020,-1,1430020,1431020,1431020,6500000,20001,Head_60130,-1,-1,20,1,20,-1,20001020,map_meats_101,banner_bubble_monster_102,-1,,1430020,-1
20001021,-1,1430021,1431021,1431021,6600000,20001,Head_60130,-1,-1,21,1,21,-1,20001021,map_meats_101,banner_bubble_monster_102,-1,,1430021,-1
20001022,-1,1430022,1431022,1431022,6700000,20001,Head_60130,-1,-1,22,1,22,-1,20001022,map_meats_101,banner_bubble_monster_102,-1,,1430022,-1
20001023,-1,1430023,1431023,1431023,6800000,20001,Head_60130,-1,-1,23,1,23,-1,20001023,map_meats_101,banner_bubble_monster_102,-1,,1430023,-1
20001024,-1,1430024,1431024,1431024,6900000,20001,Head_60130,-1,-1,24,1,24,-1,20001024,map_meats_101,banner_bubble_monster_102,-1,,1430024,-1
20001025,-1,1430025,1431025,1431025,7000000,20001,Head_60130,-1,-1,25,1,25,-1,20001025,map_meats_101,banner_bubble_monster_102,-1,,1430025,-1
20001026,-1,1430026,1431026,1431026,7100000,20001,Head_60130,-1,-1,26,1,26,-1,20001026,map_meats_101,banner_bubble_monster_102,-1,,1430026,-1
20001027,-1,1430027,1431027,1431027,7200000,20001,Head_60130,-1,-1,27,1,27,-1,20001027,map_meats_101,banner_bubble_monster_102,-1,,1430027,-1
20001028,-1,1430028,1431028,1431028,7300000,20001,Head_60130,-1,-1,28,1,28,-1,20001028,map_meats_101,banner_bubble_monster_102,-1,,1430028,-1
20001029,-1,1430029,1431029,1431029,7400000,20001,Head_60130,-1,-1,29,1,29,-1,20001029,map_meats_101,banner_bubble_monster_102,-1,,1430029,-1
