id,building_ratio,compensation_id,compensation_num,compensation_type,hero_limit,is_removal,level_limit,num,num_1,num_2,num_3,num_4,num_5,reward_1,reward_2,reward_3,reward_4,reward_5,type,type_1,type_2,type_3,type_4,type_5,weight_1,weight_2,weight_3,weight_4,weight_5
409241207,-1,,,,-1,-1,-1,1,[3],,,,,[409231004],,,,,2,2,-1,-1,-1,-1,,,,,
409241208,-1,,,,-1,-1,-1,1,[2],,,,,[220005],,,,,2,2,-1,-1,-1,-1,,,,,
409241209,-1,,,,-1,-1,-1,1,[2],,,,,[100003],,,,,2,2,-1,-1,-1,-1,,,,,
409241210,-1,,,,-1,-1,-1,1,[3],,,,,[209001],,,,,2,2,-1,-1,-1,-1,,,,,
409241211,-1,,,,-1,-1,-1,1,[2],,,,,[203034],,,,,2,2,-1,-1,-1,-1,,,,,
409241212,-1,,,,-1,-1,-1,1,[2],,,,,[203028],,,,,2,2,-1,-1,-1,-1,,,,,
409241213,-1,,,,-1,-1,-1,1,[2],,,,,[203025],,,,,2,2,-1,-1,-1,-1,,,,,
409241214,-1,,,,-1,-1,-1,1,[2],,,,,[203031],,,,,2,2,-1,-1,-1,-1,,,,,
409241215,-1,,,,-1,-1,-1,1,[3],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241216,-1,,,,-1,-1,-1,1,[3],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241217,-1,,,,-1,-1,-1,1,[3],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241218,-1,,,,-1,-1,-1,1,[3],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241219,-1,,,,-1,-1,-1,1,[3],,,,,[404100005],,,,,2,2,-1,-1,-1,-1,,,,,
409241220,-1,,,,-1,-1,-1,1,[3],,,,,[209002],,,,,2,2,-1,-1,-1,-1,,,,,
409241221,-1,,,,-1,-1,-1,1,[400],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
409241222,-1,,,,-1,-1,-1,1,[400],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
409241301,-1,,,,-1,-1,-1,1,[50],,,,,[409231002],,,,,2,2,-1,-1,-1,-1,,,,,
409241302,-1,,,,-1,-1,-1,1,[16],,,,,[409231002],,,,,2,2,-1,-1,-1,-1,,,,,
409241303,-1,,,,-1,-1,-1,1,[16],,,,,[409231002],,,,,2,2,-1,-1,-1,-1,,,,,
409241304,-1,,,,-1,-1,-1,1,[16],,,,,[409231002],,,,,2,2,-1,-1,-1,-1,,,,,
409241305,-1,,,,-1,-1,-1,1,[4],,,,,[409231004],,,,,2,2,-1,-1,-1,-1,,,,,
409241306,-1,,,,-1,-1,-1,1,[4],,,,,[409231004],,,,,2,2,-1,-1,-1,-1,,,,,
409241307,-1,,,,-1,-1,-1,1,[4],,,,,[409231004],,,,,2,2,-1,-1,-1,-1,,,,,
409241308,-1,,,,-1,-1,-1,1,[3],,,,,[220005],,,,,2,2,-1,-1,-1,-1,,,,,
409241309,-1,,,,-1,-1,-1,1,[3],,,,,[100003],,,,,2,2,-1,-1,-1,-1,,,,,
409241310,-1,,,,-1,-1,-1,1,[4],,,,,[209001],,,,,2,2,-1,-1,-1,-1,,,,,
409241311,-1,,,,-1,-1,-1,1,[3],,,,,[203034],,,,,2,2,-1,-1,-1,-1,,,,,
409241312,-1,,,,-1,-1,-1,1,[3],,,,,[203028],,,,,2,2,-1,-1,-1,-1,,,,,
409241313,-1,,,,-1,-1,-1,1,[3],,,,,[203025],,,,,2,2,-1,-1,-1,-1,,,,,
409241314,-1,,,,-1,-1,-1,1,[3],,,,,[203031],,,,,2,2,-1,-1,-1,-1,,,,,
409241315,-1,,,,-1,-1,-1,1,[4],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241316,-1,,,,-1,-1,-1,1,[4],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241317,-1,,,,-1,-1,-1,1,[4],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241318,-1,,,,-1,-1,-1,1,[4],,,,,[206304],,,,,2,2,-1,-1,-1,-1,,,,,
409241319,-1,,,,-1,-1,-1,1,[4],,,,,[404100005],,,,,2,2,-1,-1,-1,-1,,,,,
409241320,-1,,,,-1,-1,-1,1,[4],,,,,[209002],,,,,2,2,-1,-1,-1,-1,,,,,
409241321,-1,,,,-1,-1,-1,1,[600],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
409241322,-1,,,,-1,-1,-1,1,[600],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
409250201,-1,,,,-1,-1,-1,1,[1],,,,,[409231001],,,,,2,2,-1,-1,-1,-1,,,,,
409250202,-1,,,,-1,-1,-1,1,[1],,,,,[2024544],,,,,2,2,-1,-1,-1,-1,,,,,
409250203,-1,,,,-1,-1,-1,1,[1],,,,,[62010],,,,,2,2,-1,-1,-1,-1,,,,,
409250204,-1,,,,-1,-1,-1,1,[5],,,,,[220202],,,,,2,2,-1,-1,-1,-1,,,,,
409250205,-1,,,,-1,-1,-1,1,[1],,,,,[210030],,,,,2,6,-1,-1,-1,-1,,,,,
409250206,-1,,,,-1,-1,-1,1,[1],,,,,[210023],,,,,2,6,-1,-1,-1,-1,,,,,
409250207,-1,,,,-1,-1,-1,1,[1],,,,,[210018],,,,,2,6,-1,-1,-1,-1,,,,,
409250208,-1,,,,-1,-1,-1,1,[1],,,,,[20002],,,,,2,6,-1,-1,-1,-1,,,,,
409250209,-1,,,,-1,-1,-1,1,[1],,,,,[107501],,,,,2,6,-1,-1,-1,-1,,,,,
409250210,-1,,,,-1,-1,-1,1,[1],,,,,[107402],,,,,2,6,-1,-1,-1,-1,,,,,
409250211,-1,,,,-1,-1,-1,1,[1],,,,,[107401],,,,,2,6,-1,-1,-1,-1,,,,,
409250212,-1,,,,-1,-1,-1,1,[1],,,,,[107403],,,,,2,6,-1,-1,-1,-1,,,,,
409250213,-1,,,,-1,-1,-1,1,[1],,,,,[107404],,,,,2,6,-1,-1,-1,-1,,,,,
409250214,-1,,,,-1,-1,-1,1,[1],,,,,[30002],,,,,2,6,-1,-1,-1,-1,,,,,
409250215,-1,,,,-1,-1,-1,1,[1],,,,,[104501],,,,,2,6,-1,-1,-1,-1,,,,,
409250216,-1,,,,-1,-1,-1,1,[1],,,,,[105501],,,,,2,6,-1,-1,-1,-1,,,,,
409250217,-1,,,,-1,-1,-1,1,[1],,,,,[203036],,,,,2,2,-1,-1,-1,-1,,,,,
409250218,-1,,,,-1,-1,-1,1,[1],,,,,[200402],,,,,2,2,-1,-1,-1,-1,,,,,
1223401,-1,,,,-1,0,-1,1,[1],[2],,[5],[5],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223402,-1,,,,-1,0,-1,1,[1],[2],,[5],[5],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223403,-1,,,,-1,0,-1,1,[1],[2],,[5],[5],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223404,-1,,,,-1,0,-1,1,[1],[2],,[5],[5],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223405,-1,,,,-1,0,-1,1,[2],[2],,[10],[10],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223406,-1,,,,-1,0,-1,1,[2],[2],,[10],[10],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223407,-1,,,,-1,0,-1,1,[2],[3],,[10],[10],[220005],[161005],,[200102],[200202],2,2,2,-1,2,2,,,,,
1223111,-1,,,,-1,0,-1,1,[15],[50],[2000],[80000],[5|36],[220005],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223112,-1,,,,-1,0,-1,1,[10],[30],[1500],[50000],[5|30],[220005],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223113,-1,,,,-1,0,-1,1,[7],[20],[1000],[30000],[5|27],[220005],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223114,-1,,,,-1,0,-1,1,[5],[15],[800],[20000],[4|24],[220005],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223115,-1,,,,-1,0,-1,1,[3],[12],[600],[15000],[3|21],[220005],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223116,-1,,,,-1,0,-1,1,[2],[10],[400],[12000],[2|18],[220005],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223117,-1,,,,-1,0,-1,1,[5],[8],[300],[10000],[2|12],[220004],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223118,-1,,,,-1,0,-1,1,[3],[5],[200],[8000],[1|8],[220004],[161005],[2],[17],[512|200202],2,2,2,999,999,2,,,,,
1223121,-1,,,,-1,0,-1,1,[30],[10],[10],[10],[5|36],[220005],[203026],[203029],[203032],[512|200402],2,2,2,2,2,2,,,,,
1223122,-1,,,,-1,0,-1,1,[20],[8],[8],[8],[5|30],[220005],[203026],[203029],[203032],[512|200402],2,2,2,2,2,2,,,,,
1223123,-1,,,,-1,0,-1,1,[15],[6],[6],[6],[5|27],[220005],[203026],[203029],[203032],[512|200402],2,2,2,2,2,2,,,,,
1223124,-1,,,,-1,0,-1,1,[10],[4],[4],[4],[4|24],[220005],[203026],[203029],[203032],[512|200402],2,2,2,2,2,2,,,,,
1223125,-1,,,,-1,0,-1,1,[8],[2],[2],[2],[3|21],[220005],[203026],[203029],[203032],[512|200402],2,2,2,2,2,2,,,,,
1223126,-1,,,,-1,0,-1,1,[5],[4],[4],[4],[3|18],[220005],[203025],[203028],[203031],[512|200402],2,2,2,2,2,2,,,,,
1223127,-1,,,,-1,0,-1,1,[3],[3],[3],[3],[2|12],[220005],[203025],[203028],[203031],[512|200402],2,2,2,2,2,2,,,,,
1223128,-1,,,,-1,0,-1,1,[2],[2],[2],[2],[2|8],[220005],[203025],[203028],[203031],[512|200402],2,2,2,2,2,2,,,,,
408170101,-1,,,,-1,-1,-1,1,[15],[1],[1],,,[407175001],[407151002],[407151001],,,2,2,2,2,-1,-1,,,,,
408170102,-1,,,,-1,-1,-1,1,[25],[2],[1],,,[407175001],[407151002],[407151001],,,2,2,2,2,-1,-1,,,,,
408170103,-1,,,,-1,-1,-1,1,[50],[1],[1],,,[407175001],[407151003],[407151001],,,2,2,2,2,-1,-1,,,,,
408170104,-1,,,,-1,-1,-1,1,[100],[2],[1],,,[407175001],[407151003],[407151002],,,2,2,2,2,-1,-1,,,,,
408170105,-1,,,,-1,-1,-1,1,[200],[4],[1],,,[407175001],[407151003],[407151002],,,2,2,2,2,-1,-1,,,,,
407260091,-1,,,,-1,-1,-1,1,[10|10|10],,,,,[305005|305006|305007],,,,,5,2,-1,-1,-1,-1,,,,,
408050091,-1,,,,-1,-1,-1,1,[10|10|10],,,,,[305001|305002|305008],,,,,5,2,-1,-1,-1,-1,,,,,
408080091,-1,,,,-1,-1,-1,1,[10|10|10|10],,,,,[305003|305004|305009|305010],,,,,5,2,-1,-1,-1,-1,,,,,
410256001,-1,,,,-1,-1,-1,1,[5],,,,,[200002],,,,,2,2,-1,-1,-1,-1,,,,,
410256002,-1,,,,-1,-1,-1,1,[2],,,,,[201],,,,,2,2,-1,-1,-1,-1,,,,,
410256003,-1,,,,-1,-1,-1,1,[300],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
410256004,-1,,,,-1,-1,-1,1,[5],,,,,[203036],,,,,2,2,-1,-1,-1,-1,,,,,
410256005,-1,,,,-1,-1,-1,1,[200],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
410256006,-1,,,,-1,-1,-1,1,[2000],,,,,[17],,,,,2,999,-1,-1,-1,-1,,,,,
410256101,-1,,,,-1,-1,-1,1,[50],[10],,,,[200002],[203025],,,,2,2,2,-1,-1,-1,,,,,
410256102,-1,,,,-1,-1,-1,1,[10],[10],,,,[201],[203028],,,,2,2,2,-1,-1,-1,,,,,
410256103,-1,,,,-1,-1,-1,1,[5000],[10],,,,[250],[203031],,,,2,2,2,-1,-1,-1,,,,,
410256104,-1,,,,-1,-1,-1,1,[60],[10],,,,[203037],[203034],,,,2,2,2,-1,-1,-1,,,,,
410256105,-1,,,,-1,-1,-1,1,[2000],[10],,,,[206],[203025],,,,2,2,2,-1,-1,-1,,,,,
410256106,-1,,,,-1,-1,-1,1,[100],[20000],,,,[10270001],[17],,,,2,2,999,-1,-1,-1,,,,,
410256201,-1,,,,-1,-1,-1,1,[5],,,,,[200002],,,,,2,2,-1,-1,-1,-1,,,,,
410256202,-1,,,,-1,-1,-1,1,[2],,,,,[201],,,,,2,2,-1,-1,-1,-1,,,,,
410256203,-1,,,,-1,-1,-1,1,[300],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
410256204,-1,,,,-1,-1,-1,1,[5],,,,,[203036],,,,,2,2,-1,-1,-1,-1,,,,,
410256205,-1,,,,-1,-1,-1,1,[200],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
410256206,-1,,,,-1,-1,-1,1,[2000],,,,,[17],,,,,2,999,-1,-1,-1,-1,,,,,
410256301,-1,,,,-1,-1,-1,1,[50],[10],,,,[200002],[203025],,,,2,2,2,-1,-1,-1,,,,,
410256302,-1,,,,-1,-1,-1,1,[10],[10],,,,[201],[203028],,,,2,2,2,-1,-1,-1,,,,,
410256303,-1,,,,-1,-1,-1,1,[5000],[10],,,,[250],[203031],,,,2,2,2,-1,-1,-1,,,,,
410256304,-1,,,,-1,-1,-1,1,[60],[10],,,,[203037],[203034],,,,2,2,2,-1,-1,-1,,,,,
410256305,-1,,,,-1,-1,-1,1,[2000],[10],,,,[206],[203025],,,,2,2,2,-1,-1,-1,,,,,
410256306,-1,,,,-1,-1,-1,1,[60],[20000],,,,[401081002],[17],,,,2,2,999,-1,-1,-1,,,,,
410300601,-1,,,,-1,-1,-1,1,[10],,,,,[220005],,,,,2,2,-1,-1,-1,-1,,,,,
410300602,-1,,,,-1,-1,-1,1,[10],,,,,[151],,,,,2,2,-1,-1,-1,-1,,,,,
410300603,-1,,,,-1,-1,-1,1,[60],,,,,[410280004],,,,,2,2,-1,-1,-1,-1,,,,,
410300604,-1,,,,-1,-1,-1,1,[1],,,,,[200405],,,,,2,2,-1,-1,-1,-1,,,,,
410300605,-1,,,,-1,-1,-1,1,[5],,,,,[410280002],,,,,2,2,-1,-1,-1,-1,,,,,
410300606,-1,,,,-1,-1,-1,1,[5],,,,,[209002],,,,,2,2,-1,-1,-1,-1,,,,,
410300607,-1,,,,-1,-1,-1,1,[2],,,,,[405230003],,,,,2,2,-1,-1,-1,-1,,,,,
410300608,-1,,,,-1,-1,-1,1,[1],,,,,[203038],,,,,2,2,-1,-1,-1,-1,,,,,
410300609,-1,,,,-1,-1,-1,1,[1000],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
410300701,-1,,,,-1,-1,-1,1,[10],,,,,[220005],,,,,2,2,-1,-1,-1,-1,,,,,
410300702,-1,,,,-1,-1,-1,1,[10],,,,,[152],,,,,2,2,-1,-1,-1,-1,,,,,
410300703,-1,,,,-1,-1,-1,1,[60],,,,,[410280004],,,,,2,2,-1,-1,-1,-1,,,,,
410300704,-1,,,,-1,-1,-1,1,[1],,,,,[200405],,,,,2,2,-1,-1,-1,-1,,,,,
410300705,-1,,,,-1,-1,-1,1,[5],,,,,[410280002],,,,,2,2,-1,-1,-1,-1,,,,,
410300706,-1,,,,-1,-1,-1,1,[5],,,,,[209002],,,,,2,2,-1,-1,-1,-1,,,,,
410300707,-1,,,,-1,-1,-1,1,[2],,,,,[405230003],,,,,2,2,-1,-1,-1,-1,,,,,
410300708,-1,,,,-1,-1,-1,1,[1],,,,,[203038],,,,,2,2,-1,-1,-1,-1,,,,,
410300709,-1,,,,-1,-1,-1,1,[1000],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
410301605,-1,,,,-1,-1,-1,1,[5],,,,,[220202],,,,,2,2,-1,-1,-1,-1,,,,,
410310001,-1,,,,-1,-1,-1,1,[5],[5],[1000],[50],,[220005],[209002],[206],[200402],,2,2,2,2,2,-1,,,,,
410310002,-1,,,,-1,-1,-1,1,[10],[10],[2000],[50],,[220005],[209002],[206],[200402],,2,2,2,2,2,-1,,,,,
410310003,-1,,,,-1,-1,-1,1,[15],[15],[3000],[100],,[220005],[209002],[206],[200402],,2,2,2,2,2,-1,,,,,
410310004,-1,,,,-1,-1,-1,1,[20],[20],[4000],[100],,[220005],[209002],[206],[200402],,2,2,2,2,2,-1,,,,,
410310005,-1,,,,-1,-1,-1,1,[25],[30],[5000],[150],,[220005],[209002],[206],[200402],,2,2,2,2,2,-1,,,,,
410310006,-1,,,,-1,-1,-1,1,[10],[30],[35],[6000],,[151],[220005],[209002],[206],,2,2,2,2,2,-1,,,,,
410310007,-1,,,,-1,-1,-1,1,[10],[30],[40],[7000],,[151],[220005],[209002],[206],,2,2,2,2,2,-1,,,,,
410310008,-1,,,,-1,-1,-1,1,[20],[30],[40],[10000],,[151],[220005],[209002],[206],,2,2,2,2,2,-1,,,,,
410310009,-1,,,,-1,-1,-1,1,[10],[30],[40],[10000],,[152],[220005],[209002],[206],,2,2,2,2,2,-1,,,,,
411155001,-1,,,,-1,-1,-1,1,[5],,,,,[200002],,,,,2,2,-1,-1,-1,-1,,,,,
411155002,-1,,,,-1,-1,-1,1,[2],,,,,[201],,,,,2,2,-1,-1,-1,-1,,,,,
411155003,-1,,,,-1,-1,-1,1,[300],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
411155004,-1,,,,-1,-1,-1,1,[5],,,,,[203036],,,,,2,2,-1,-1,-1,-1,,,,,
411155005,-1,,,,-1,-1,-1,1,[200],,,,,[206],,,,,2,2,-1,-1,-1,-1,,,,,
411155006,-1,,,,-1,-1,-1,1,[2000],,,,,[17],,,,,2,999,-1,-1,-1,-1,,,,,
411155101,-1,,,,-1,-1,-1,1,[50],[10],,,,[200002],[203025],,,,2,2,2,-1,-1,-1,,,,,
411155102,-1,,,,-1,-1,-1,1,[10],[10],,,,[201],[203028],,,,2,2,2,-1,-1,-1,,,,,
411155103,-1,,,,-1,-1,-1,1,[5000],[10],,,,[250],[203031],,,,2,2,2,-1,-1,-1,,,,,
411155104,-1,,,,-1,-1,-1,1,[60],[10],,,,[203037],[203034],,,,2,2,2,-1,-1,-1,,,,,
411155105,-1,,,,-1,-1,-1,1,[2000],[10],,,,[206],[203025],,,,2,2,2,-1,-1,-1,,,,,
411155106,-1,,,,-1,-1,-1,1,[10],[20000],,,,[409237001],[17],,,,2,2,999,-1,-1,-1,,,,,
10155,-1,,,,-1,-1,-1,1,[300],,,,,[404100005],,,,,2,2,-1,-1,-1,-1,,,,,
10156,-1,,,,-1,-1,-1,1,[300],,,,,[404100005],,,,,2,2,-1,-1,-1,-1,,,,,
411250204,-1,,,,-1,-1,-1,1,[5],,,,,[220202],,,,,2,2,-1,-1,-1,-1,,,,,
1500001,-1,,,,-1,-1,-1,1,[150],[5000],[500],[20],[20],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1500002,-1,,,,-1,-1,-1,1,[100],[4000],[400],[16],[16],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1500003,-1,,,,-1,-1,-1,1,[80],[3000],[300],[12],[12],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1500004,-1,,,,-1,-1,-1,1,[60],[2500],[250],[10],[10],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1500005,-1,,,,-1,-1,-1,1,[40],[2000],[200],[8],[8],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1500006,-1,,,,-1,-1,-1,1,,[1500],[150],[6],[6],,[206],[2],[200002],[200302],2,-1,2,999,2,2,,,,,
1500007,-1,,,,-1,-1,-1,1,,[1000],[100],[4],[4],,[206],[2],[200002],[200302],2,-1,2,999,2,2,,,,,
1501001,-1,,,,-1,-1,-1,1,[200],[7500],[750],[30],[30],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1501002,-1,,,,-1,-1,-1,1,[150],[6000],[600],[24],[24],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1501003,-1,,,,-1,-1,-1,1,[100],[4500],[450],[18],[18],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1501004,-1,,,,-1,-1,-1,1,[80],[3750],[375],[15],[15],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1501005,-1,,,,-1,-1,-1,1,[60],[3000],[300],[12],[12],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1501006,-1,,,,-1,-1,-1,1,[40],[2250],[225],[9],[9],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1501007,-1,,,,-1,-1,-1,1,,[1500],[150],[6],[6],,[206],[2],[200002],[200302],2,-1,2,999,2,2,,,,,
1502001,-1,,,,-1,-1,-1,1,[200],[10000],[1000],[40],[40],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1502002,-1,,,,-1,-1,-1,1,[150],[8000],[800],[32],[32],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1502003,-1,,,,-1,-1,-1,1,[100],[6000],[600],[24],[24],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1502004,-1,,,,-1,-1,-1,1,[80],[5000],[500],[20],[20],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1502005,-1,,,,-1,-1,-1,1,[60],[4000],[400],[16],[16],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1502006,-1,,,,-1,-1,-1,1,[40],[3000],[300],[12],[12],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1502007,-1,,,,-1,-1,-1,1,,[2000],[200],[8],[8],,[206],[2],[200002],[200302],2,-1,2,999,2,2,,,,,
1503001,-1,,,,-1,-1,-1,1,[250],[12500],[1250],[50],[50],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1503002,-1,,,,-1,-1,-1,1,[200],[10000],[1000],[40],[40],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1503003,-1,,,,-1,-1,-1,1,[150],[7500],[750],[30],[30],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1503004,-1,,,,-1,-1,-1,1,[100],[6250],[625],[25],[25],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1503005,-1,,,,-1,-1,-1,1,[80],[5000],[500],[20],[20],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1503006,-1,,,,-1,-1,-1,1,[60],[3750],[375],[15],[15],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1503007,-1,,,,-1,-1,-1,1,,[2500],[250],[10],[10],,[206],[2],[200002],[200302],2,-1,2,999,2,2,,,,,
1504001,-1,,,,-1,-1,-1,1,[250],[15000],[1500],[60],[60],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1504002,-1,,,,-1,-1,-1,1,[200],[12000],[1200],[48],[48],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1504003,-1,,,,-1,-1,-1,1,[150],[9000],[900],[36],[36],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1504004,-1,,,,-1,-1,-1,1,[100],[7500],[750],[30],[30],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1504005,-1,,,,-1,-1,-1,1,[80],[6000],[600],[24],[24],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1504006,-1,,,,-1,-1,-1,1,[60],[4500],[450],[18],[18],[404100005],[206],[2],[200002],[200302],2,2,2,999,2,2,,,,,
1504007,-1,,,,-1,-1,-1,1,,[3000],[300],[12],[12],,[206],[2],[200002],[200302],2,-1,2,999,2,2,,,,,
1500101,-1,,,,-1,-1,-1,1,[1],[10],[1800],[200],[200],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1500102,-1,,,,-1,-1,-1,1,[1],[5],[1200],[160],[160],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1500103,-1,,,,-1,-1,-1,1,,[3],[800],[120],[120],,[220005],[10],[203024],[203027],2,-1,2,999,2,2,,,,,
1500104,-1,,,,-1,-1,-1,1,,,[600],[80],[80],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1500201,-1,,,,-1,-1,-1,1,[1],[5],[1500],[120],[120],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1500202,-1,,,,-1,-1,-1,1,[1],[3],[1000],[100],[100],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1500203,-1,,,,-1,-1,-1,1,,[2],[600],[80],[80],,[220005],[10],[203024],[203027],2,-1,2,999,2,2,,,,,
1500204,-1,,,,-1,-1,-1,1,,,[400],[60],[60],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1500301,-1,,,,-1,-1,-1,1,[1],[3],[800],[80],[80],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1500302,-1,,,,-1,-1,-1,1,[1],[2],[500],[60],[60],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1500303,-1,,,,-1,-1,-1,1,,,[300],[40],[40],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1500304,-1,,,,-1,-1,-1,1,,,[200],[20],[20],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1501101,-1,,,,-1,-1,-1,1,[1],[15],[2700],[300],[300],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1501102,-1,,,,-1,-1,-1,1,[1],[10],[1800],[240],[240],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1501103,-1,,,,-1,-1,-1,1,,[5],[1200],[180],[180],,[220005],[10],[203024],[203027],2,-1,2,999,2,2,,,,,
1501104,-1,,,,-1,-1,-1,1,,,[900],[120],[120],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1501201,-1,,,,-1,-1,-1,1,[1],[10],[2250],[180],[180],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1501202,-1,,,,-1,-1,-1,1,[1],[5],[1500],[150],[150],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1501203,-1,,,,-1,-1,-1,1,,[3],[900],[120],[120],,[220005],[10],[203024],[203027],2,-1,2,999,2,2,,,,,
1501204,-1,,,,-1,-1,-1,1,,,[600],[90],[90],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1501301,-1,,,,-1,-1,-1,1,[1],[5],[1200],[120],[120],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1501302,-1,,,,-1,-1,-1,1,[1],[3],[750],[90],[90],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1501303,-1,,,,-1,-1,-1,1,,,[450],[60],[60],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1501304,-1,,,,-1,-1,-1,1,,,[300],[30],[30],,,[10],[203024],[203027],2,-1,-1,999,2,2,,,,,
1502101,-1,,,,-1,-1,-1,1,[1],[15],[3600],[400],[400],[60003],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1502102,-1,,,,-1,-1,-1,1,[1],[10],[2400],[320],[320],[60002],[220005],[10],[203024],[203027],2,2,2,999,2,2,,,,,
1502103,-1,,,,-1,-1,-1,1,,[5],[1600],[240],[240],,[220005],[10],[203024],[203027],2,-1,2,999,2,2,,,,,
