id,conditionParamList,banner_icon,banner_image,banner_time,close_country,condition,correlate_show,date_color,date_dec,date_show,date_type,DefeatUI_desc,DefeatUI_icon,delay_time,describe,end_form_finish,end_show_time,entry_icon_type,exchangeRange,extra_reward,faq,form_list,goto_type,goto_value,gotoValueNum,icon,is_commerce,is_open,is_resources,item,login_data_get,loop_type,mail,MainTime_show,MainUI_btn,MainUI_icon,MainUI_isShow,MainUI_name,MainUI_order,MainUI_require,MainUI_show,mutex,name,on_broad,open_country,OpenPanel,order,param,param2,plat,recommend_type,recycle,red_point,reward_activity,reward_show,season,server_activity_time,server_list,server_open_day,service_id,show_colortype,show_desc,show_pic,show_reward,show_type,spec_name,switch_name,take_effect_time,time_type,type,ui_image,ui_type,uid,weight
10428,[[2|117|12]],Activity_209,remote:BG_Banner/img_zdy_banner.png|remote:BG_FullScreen/bg_zdy_banner.jpg,-1,,2|117|12,-1,5,,1,2,,,-1,mobilization_activity_title_desc,,-1,1,[],,mobilization_function_tip,52|104,-1,,[],remote:Icon_Function\Activity_185.png,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,mobilization_title1,-1,,,-1,,,,-1,506|507,-1,,19100,-1,2024-10-21 00:00:00|2024-10-27 00:00:00,1031-1032,,,-1,,,-1,-1,,,2024-10-21 00:00:00|2024-10-27 00:00:00,1,51,,,,-1
10429,[[2|117|12]],Activity_209,remote:BG_Banner/img_zdy_banner.png|remote:BG_FullScreen/bg_zdy_banner.jpg,-1,,2|117|12,-1,5,,1,2,,,-1,,,-1,1,[],,13015,85|101|101|102,-1,,[],remote:Icon_Function\Activity_185.png,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,competition_title1,-1,,,-1,,,,-1,510|511,-1,,19100,-1,2025-12-15 00:00:00|2025-12-21 23:59:59,10059-10107,,,-1,,,-1,-1,,,2025-12-15 00:00:00|2025-12-21 23:59:59,1,88,,,,900
16301,[[2|117|12]],,Textures/ActivityList/ghjb_rukoutu,-1,,2|117|12,-1,5,,1,2,,,-1,race_alliance_displaytip,,-1,1,[],10508|5|11030101,race_alliance_faq_101,37|501|501|2,-1,,[],Activity_74,-1,1,-1,-1,1,-1,-1,1,16,,-1,,-1,,1,,race_alliance_name,-1,,,-1,[11180011|11180012|11180013|11180014|11180015|11180021|11180022|11180023|11180024|11180025|11180031|11180032|11180033|11180034|11180035|11180041|11180042|11180043|11180044|11180045|11180051|11180052|11180053|11180054|11180055|11180061|11180062|11180063|11180064|11180065],,,-1,,-1,,1230000,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,10136-10147,,,-1,,,-1,-1,,,"3|6|9,3|6|9,-1",13,33,,,,999
16302,[[2|117|12]],,Textures/ActivityList/ghjb_rukoutu,-1,,2|117|12,-1,5,,1,2,,,-1,race_alliance_displaytip,,-1,1,[],10508|5|11030101,race_alliance_faq_101,37|501|501|2,-1,,[],Activity_74,-1,0,-1,-1,1,-1,-1,1,16,,-1,,-1,,1,,race_alliance_name,-1,,,-1,[11180011|11180012|11180013|11180014|11180015|11180021|11180022|11180023|11180024|11180025|11180031|11180032|11180033|11180034|11180035|11180041|11180042|11180043|11180044|11180045|11180051|11180052|11180053|11180054|11180055|11180061|11180062|11180063|11180064|11180065],,,-1,,-1,,1230000,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,10136-10147,,,-1,,,-1,-1,,,"5|6|9,5|6|9,-1",13,33,,,,999
100002,[[2|117|5]],,Textures/ActivityList/ghjb_rukoutu,1,,2|117|5,-1,-1,,-1,-1,,,-1,race_alliance_displaytip,,-1,1,[],10508|5|11030101,race_alliance_faq,37|201|201|1,-1,,[],Activity_74,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,race_alliance_name,-1,,,-1,[511277021|511277022|511277023|511277024|511277025|511277031|511277032|511277033|511277034|511277035|511277011|511277012|511277013|511277014|511277015|511277041|511277042|511277043|511277044|511277045|511277051|511277052|511277053|511277054|511277055],,,-1,,-1,,,-1,2024-08-13 00:00:00|2024-08-21 00:00:00,1,,,-1,,,-1,-1,,,2024-08-13 00:00:00|2024-08-21 00:00:00,1,33,,,,999
100003,[[5|10]],Activity_208,,1,,5|10,-1,-1,,-1,-1,,,-1,activity_desc_invasion_world,,-1,2,[],,activity_faq_invasion_world,49|0|365|96501,-1,,[],Activity_173,1,1,-1,-1,1,-1,1056,-1,-1,,-1,,-1,,1,,activity_name_invasion_world,-1,,,-1,,,,-1,504,-1,,,-1,2025-09-01 00:00:00|2026-11-01 00:00:00,"1,5",,,-1,activity_describe_404,,-1,-1,,,2025-09-01 00:00:00|2026-11-01 00:00:00,1,48,,,,998
100009,[[2|117|12]],Activity_207,,-1,,2|117|12,-1,5,,1,2,,,-1,activity_describe_race_top,,-1,2,[],,activity_faq_race_top,43|10522|502|1213000|-1,-1,,[],Activity_624,1,0,-1,-1,-1,-1,1056,-1,-1,,-1,,-1,,1,,activity_name_race_top,-1,,,-1,[1127802|1127803|1127804|1127805|1127806|1127812|1127813|1127814|1127815|1127816|1127822|1127823|1127824|1127825|1127826|1127832|1127833|1127834|1127835|1127836|1127842|1127843|1127844|1127845|1127846|1127852|1127853|1127854|1127855|1127856|1127862|1127863|1127864|1127865|1127866|1127817|1127827|1127807|1127837|1127847|1127857|1127867],,,-1,,-1,,1213010,-1,2025-07-07 00:00:00|2025-07-15 00:00:00,1-2,,,-1,activity_describe_404,,-1,-1,,,2025-07-07 00:00:00|2025-07-15 00:00:00,1,47,,,,998
100010,[[2|117|12]],Activity_207,,-1,,2|117|12,-1,5,,1,2,,,-1,activity_describe_race_top,,-1,2,[],,,43|10542|505|1215000|-1,-1,,[],Activity_624,1,1,-1,-1,-1,-1,1056,-1,-1,,-1,,-1,,1,,activity_name_race_top,-1,,,-1,[1127802|1127803|1127804|1127805|1127806|1127812|1127813|1127814|1127815|1127816|1127822|1127823|1127824|1127825|1127826|1127832|1127833|1127834|1127835|1127836|1127842|1127843|1127844|1127845|1127846|1127852|1127853|1127854|1127855|1127856|1127862|1127863|1127864|1127865|1127866|1127817|1127827|1127807|1127837|1127847|1127857|1127867],,,-1,,-1,,1215010,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,2,,,-1,activity_describe_404,,-1,-1,,,1|1|8,20,41,,,,998
100011,[[2|117|12]],Activity_207,,-1,,2|117|12,-1,5,,1,2,,,-1,activity_describe_race_top,,-1,2,[],,,43|10542|505|1215000|-1,-1,,[],Activity_624,1,1,-1,-1,-1,-1,1056,-1,-1,,-1,,-1,,1,,activity_name_race_top,-1,,,-1,[1127802|1127803|1127804|1127805|1127806|1127812|1127813|1127814|1127815|1127816|1127822|1127823|1127824|1127825|1127826|1127832|1127833|1127834|1127835|1127836|1127842|1127843|1127844|1127845|1127846|1127852|1127853|1127854|1127855|1127856|1127862|1127863|1127864|1127865|1127866|1127817|1127827|1127807|1127837|1127847|1127857|1127867],,,-1,,-1,,1215010,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,2,,,-1,activity_describe_404,,-1,-1,,,1|1|8,21,41,,,,998
100012,[[2|117|12]],Activity_207,,1,,2|117|12,-1,5,,1,2,,,-1,activity_describe_race_top,,-1,2,[],,activity_faq_race_top_s389,43|10542|505|1215000|-1,-1,,[],Activity_624,1,1,-1,-1,1,-1,1056,1,-1,,-1,,-1,,1,,activity_name_race_top,-1,,,-1,[1127802|1127803|1127804|1127805|1127806|1127812|1127813|1127814|1127815|1127816|1127822|1127823|1127824|1127825|1127826|1127832|1127833|1127834|1127835|1127836|1127842|1127843|1127844|1127845|1127846|1127852|1127853|1127854|1127855|1127856|1127862|1127863|1127864|1127865|1127866|1127817|1127827|1127807|1127837|1127847|1127857|1127867],,,-1,,-1,,1214010,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,7,,,-1,activity_describe_404,,-1,-1,,,1|1|8,20,41,,,,998
100013,[[2|117|12]],Activity_207,,1,,2|117|12,-1,5,,1,2,,,-1,activity_describe_race_top,,-1,2,[],,activity_faq_race_top_s389,43|10542|505|1215000|-1,-1,,[],Activity_624,1,1,-1,-1,1,-1,1056,1,-1,,-1,,-1,,1,,activity_name_race_top,-1,,,-1,[1127802|1127803|1127804|1127805|1127806|1127812|1127813|1127814|1127815|1127816|1127822|1127823|1127824|1127825|1127826|1127832|1127833|1127834|1127835|1127836|1127842|1127843|1127844|1127845|1127846|1127852|1127853|1127854|1127855|1127856|1127862|1127863|1127864|1127865|1127866|1127817|1127827|1127807|1127837|1127847|1127857|1127867],,,-1,,-1,,1214010,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,7,,,-1,activity_describe_404,,-1,-1,,,1|1|8,21,41,,,,998
100100,[[2|117|12]],,Textures/ActivityList/banner_onebattlefield,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|10,-1,,[],Activity_232,-1,0,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2024-09-05 00:00:00|2024-09-06 09:59:59,1-2,,,-1,activity_describe_171,,-1,-1,,,2024-09-05 00:00:00|2024-09-06 09:59:59,1,76,,,,100
100101,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,"1-2,201-210",,,-1,activity_describe_171,,-1,-1,,,1|1|15,14,76,,,,100
100102,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,"1-2,201-210",,,-1,activity_describe_171,,-1,-1,,,2|2|15,14,76,,,,100
100103,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,"1-2,201-210",,,-1,activity_describe_171,,-1,-1,,,3|3|15,14,76,,,,100
100104,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,"1-2,201-210",,,-1,activity_describe_171,,-1,-1,,,4|4|15,14,76,,,,100
100105,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,"1-2,201-210",,,-1,activity_describe_171,,-1,-1,,,5|5|15,14,76,,,,100
100106,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,1-2,,,-1,activity_describe_171,,-1,-1,,,6|6|15,14,76,,,,100
100107,[[2|117|12]],,Textures/ActivityList/bg_gloryBF,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_describe_5v5,,-1,2,[],,13002,73|0,-1,,[],Activity_232,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_5v5,-1,,,-1,,,,-1,,-1,,,-1,2023-09-06 00:00:00|2034-09-12 23:59:59,1-2,,,-1,activity_describe_171,,-1,-1,,,7|7|15,14,76,,,,100
100115,[[2|117|12]],,Textures/ActivityList/ActivityBG_Package_129,-1,,2|117|12,-1,5,,1,2,,,-1,,,-1,2,[],,13024,178|4441|4437|1|0|1|0|1,-1,,[],Activity_859,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,pubg_battle_name_59,-1,,,-1,,,,-1,,-1,,,-1,2026-01-28 00:00:00|2026-01-30 23:59:59,10001-10058,,,-1,,,-1,-1,,,2026-01-28 00:00:00|2026-01-30 23:59:59,1,10059,,,,100
100116,[[2|117|12]],,Textures/ActivityList/ActivityBG_Package_129,-1,,2|117|12,-1,5,,1,2,,,-1,,,-1,2,[],,13024,178|4441|4437|1|0|1|1|1,-1,,[],Activity_859,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,pubg_battle_name_59,-1,,,-1,,,,-1,,-1,,,-1,2026-02-03 00:00:00|2026-02-06 23:59:59,10059-10107,,,-1,,,-1,-1,,,2026-02-03 00:00:00|2026-02-06 23:59:59,1,10059,,,,100
100117,[[2|117|12]],,Textures/ActivityList/ActivityBG_Package_129,-1,,2|117|12,-1,5,,1,2,,,-1,,,-1,2,[],,13024,178|4441|4437|1|0|1|0|1,-1,,[],Activity_859,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,pubg_battle_name_59,-1,,,-1,,,,-1,,-1,,,-1,2026-01-28 00:00:00|2026-01-30 23:59:59,1-501,,,-1,,,-1,-1,,,2026-01-27 00:00:00|2026-01-30 23:59:59,1,10059,,,,100
112035,[[2|117|12]],,Textures/ActivityList/TotalPay_Common,-1,,2|117|12,-1,5,,1,2,,,-1,activity_describe_12002,,-1,2,[],,13001,59|30|1|41,-1,,[],remote:Icon_Function/Activity_800.png,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name12002,-1,,,-1,,,,-1,,-1,,924002,-1,2025-01-02 00:00:00|2025-01-04 23:59:59,1-2,,,-1,activity_describe_171,,-1,-1,,,2025-01-02 00:00:00|2025-01-04 23:59:59,1,59,,,,100
111005,[[5|1]],,Textures/Gacha/bg_secrettreasure2,-1,,5|1,-1,5,,1,1,,,-1,,,-1,1,[],,,97|100,-1,,[],Activity_261,-1,1,-1,-1,1,-1,3035,-1,-1,,-1,,-1,,-1,,gacha_c_name_artifact,-1,,,-1,,,,-1,,-1,,5911,-1,2024-10-30 00:00:00|2027-10-02 12:10:00,"8,2",,,-1,,,-1,-1,,,2024-10-30 00:00:00|2027-10-02 12:10:00,1,98,,,,-1
111006,[[5|1]],,Textures/Gacha/bg_secrettreasure2,-1,,5|1,-1,5,,1,1,,,-1,,,-1,1,[],,,97|200,-1,,[],Activity_261,-1,1,-1,-1,1,-1,3035,-1,-1,,-1,,-1,,-1,,gacha_c_name_artifact,-1,,,-1,,,,-1,,-1,,5911,-1,2024-10-30 00:00:00|2027-10-02 12:10:00,"7,1",,,-1,,,-1,-1,,,2024-10-30 00:00:00|2027-10-02 12:10:00,1,98,,,,-1
111007,[[2|117|20]],,Textures/ActivityList/ActivityBG_ServerMerge,-1,,2|117|20,-1,1,,1,2,,,-1,activity_describe_10017,,-1,1,[],,,122|24|480|3522|3521,-1,,[],Activity_604,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name10017,-1,,,-1,,,,-1,,-1,,3522,-1,2026-06-22 00:00:00|2026-12-30 23:59:59,1-100,,,-1,,,-1,-1,,,2026-06-22 00:00:00|2026-12-30 23:59:59,1,10017,,,,100
930001,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1,31|681,3|4371|4382|4383|4384|4433|4385|4386|4387|4388|4389|4390|4391|4392|4393|4394|4395|4434|4396",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2025-11-01 00:00:00|2025-12-01 23:59:59,"1-24,112,201-204",,,-1,,,-1,-1,,,2025-11-01 00:00:00|2025-12-01 23:59:59,1,10044,,,,100
930002,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1,31|681,3|4371|4382|4383|4384|4385|4386|4387|4388|4389|4390|4391|4392|4393|4394|4395|4396",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2025-12-08 00:00:00|2025-12-14 23:59:59,10001-10107,,,-1,,,-1,-1,,,2025-12-08 00:00:00|2025-12-14 23:59:59,1,10044,,,,100
930003,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1,31|681,3|4371|4382|4383|4384|4433|4385|4386|4387|4388|4389|4390|4391|4392|4393|4394|4395|4434|4396",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2025-12-19 00:00:00|2025-12-25 23:59:59,10001-10107,,,-1,,,-1,-1,,,2025-12-19 00:00:00|2025-12-25 23:59:59,1,10044,,,,100
930004,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1,31|681,3|4371|4382|4383|4384|4433|4385|4386|4387|4388|4389|4390|4391|4392|4393|4394|4395|4434|4396",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2025-12-19 00:00:00|2025-12-25 23:59:59,"1-24,112,201-204",,,-1,,,-1,-1,,,2025-12-18 00:00:00|2025-12-25 23:59:59,1,10044,,,,100
930005,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1|30028,7|775|603242001,31|681,3|4547|4548|4549|4550|4551|4552|4553|4554|4555|4556|4557|4558|4559|4560|4561|4562",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2026-06-15 00:00:00|2026-06-22 23:59:59,"1-24,112,201-204",,,-1,,,-1,-1,,,2026-06-15 00:00:00|2026-06-22 23:59:59,1,10044,,,,100
930006,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1,31|681,3|4443|4444|4445|4446|4447|4448|4449|4450|4451|4452|4453|4454|4455|4456|4457|4458|4459|4460",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2025-12-30 00:00:00|2026-01-05 23:59:59,10108-10207,,,-1,,,-1,-1,,,2025-12-30 00:00:00|2026-01-05 23:59:59,1,10044,,,,100
930007,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|27000|2,31|681,3|4443|4444|4445|4446|4447|4448|4449|4450|4451|4452|4453|4454|4455|4456|4457|4458|4459|4460",-1,,[],Activity_837,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2026-01-08 00:00:00|2026-01-20 23:59:59,"112,201-204",,,-1,,,-1,-1,,,2026-01-08 00:00:00|2026-01-20 23:59:59,1,10044,,,,100
930008,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|86400|2,31|681,3|4371|4382|4383|4384|4433|4385|4386|4387|4388|4389|4390|4391|4392|4393|4394|4395|4434|4396",-1,,[],Activity_837,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2026-01-09 00:00:00|2026-01-12 23:59:59,10001-10107,,,-1,,,-1,-1,,,2026-01-09 00:00:00|2026-01-12 23:59:59,1,10044,,,,100
930009,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|172800|2,31|681,3|4371|4382|4383|4384|4433|4385|4386|4387|4388|4389|4390|4391|4392|4393|4394|4395|4434|4396",-1,,[],Activity_837,-1,0,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2026-01-16 00:00:00|2026-01-25 23:59:59,10001-10107,,,-1,,,-1,-1,,,2026-01-16 00:00:00|2026-01-25 23:59:59,1,10044,,,,100
930010,[[2|117|12]],,Textures/ActivityList/banner_Enemy_Milestone,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_hatred_desc,,-1,1,[],,,38|4440|601050106|10270003|805|500|404220350|47453|1|0|0,-1,,[],Activity_836,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_hatred_name,-1,,,-1,,,,-1,,-1,,,-1,2026-01-06 00:00:00|2026-01-12 23:59:59,1-500,,,-1,,,-1,-1,,,2026-01-06 00:00:00|2026-01-12 23:59:59,1,10058,,,,100
930011,[[2|117|12]],,Textures/ActivityList/banner_Enemy_Milestone,-1,,2|117|12,-1,-1,,-1,-1,,,-1,activity_hatred_desc,,-1,1,[],,,38|4440|601050107|10270003|805|500|404220350|47453|1|0|0,-1,,[],Activity_836,-1,1,-1,-1,1,-1,-1,-1,2,,-1,,-1,,-1,,activity_hatred_name,-1,,,-1,,,,-1,,-1,,,-1,2026-01-07 00:00:00|2026-01-13 23:59:59,10001-10107,,,-1,,,-1,-1,,,2026-01-07 00:00:00|2026-01-13 23:59:59,1,10058,,,,100
930012,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|172800|2,31|681,3|4443|4444|4445|4446|4447|4448|4449|4450|4451|4452|4453|4454|4455|4456|4457|4458|4459|4460",-1,,[],Activity_837,-1,0,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2026-01-17 00:00:00|2026-01-25 23:59:59,10108-10684,,,-1,,,-1,-1,,,2026-01-17 00:00:00|2026-01-25 23:59:59,1,10044,,,,100
930013,[[2|117|12]],,Textures/ActivityList/bg_FlyingDragon_2,-1,,2|117|12,-1,5,,1,2,,,-1,activity_horse_race_desc,,-1,1,[],,,"156|0|1|30028,7|775|603242001,31|681,3|4547|4548|4549|4550|4551|4552|4553|4554|4555|4556|4557|4558|4559|4560|4561|4562",-1,,[],Activity_768,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_horse_race_name,-1,,,-1,,,,-1,,-1,,,-1,2023-08-29 00:00:00|2029-08-31 22:59:59,"1-501,10001-19999",,,-1,,,-1,-1,,,15|7|10|99999,17,10044,,,,48
9301006,[[2|117|12]],,Textures/ActivityList/S_banner_zhanling_63,-1,,2|117|12,-1,-1,,-1,-1,,,-1,,,-1,1,[],,race_bp_faq,38|4543|603271026|10270004|894|500|404220350|12089999|1|603271027|603271028,-1,,[],Activity_971,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,ace_racing_bp,-1,,,-1,,,,-1,,-1,,,-1,2023-08-29 00:00:00|2029-08-31 22:59:59,"1-501,10001-19999",,,-1,,,-1,-1,,,15|7|10|99999,17,10088,,,,49
9400011,[[2|117|5]],,,-1,,2|117|5,-1,-1,,-1,-1,,,-1,activity_desc9400011,,-1,1,[],,,229|4,-1,,[],Activity_1047,-1,1,-1,-1,1,-1,600106,-1,2,,-1,,-1,,-1,,activity_name9400011,-1,,,99999,,,,-1,,-1,,,-1,2026-01-19 00:00:00|2036-06-03 23:59:59,"1-501,10867-19999",,,-1,,,-1,-1,,,720,2,10107,,,,1
16501,[[2|117|12]],,Textures/ActivityList/ghjb_rukoutu,-1,,2|117|12,-1,5,,1,2,,,-1,race_alliance_displaytip,,-1,1,[],10508|5|11030101,race_alliance_faq_101,37|501|501|2,-1,,[],Activity_74,-1,1,-1,-1,1,-1,-1,1,16,,-1,,-1,,1,,race_alliance_name,-1,,,-1,[410105011|410105012|410105013|410105014|410105015|410105021|410105022|410105023|410105024|410105025|410105031|410105032|410105033|410105034|410105035|410105041|410105042|410105043|410105044|410105045|410105051|410105052|410105053|410105054|410105055|410105061|410105062|410105063|410105064|410105065],,,-1,,-1,,1230000,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,10145-10211,,,-1,,,-1,-1,,,19|28,5,33,,,,999
10501,[[2|117|5]],Activity_209,remote:BG_Banner/img_zdy_banner.png|remote:BG_FullScreen/bg_zdy_banner.jpg,-1,,2|117|5,-1,5,,1,2,,,-1,mobilization_activity_title_desc,,-1,1,[],,mobilization_function_tip,52|106,-1,,[],remote:Icon_Function\Activity_185.png,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,mobilization_title1,-1,,,-1,,,,-1,506|507,-1,,17001,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,10143-10187,,,-1,,,-1,-1,,,15|21,5,51,,,,-1
10503,[[2|117|12]],Activity_209,remote:BG_Banner/img_zdy_banner.png|remote:BG_FullScreen/bg_zdy_banner.jpg,-1,,2|117|12,-1,5,,1,2,,,-1,mobilization_activity_title_desc,,-1,1,[],,mobilization_function_tip,52|106,-1,,[],remote:Icon_Function\Activity_185.png,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,mobilization_title1,-1,,,-1,,,,-1,506|507,-1,,17001,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,10168-10187,,,-1,,,-1,-1,,,28|34,5,51,,,,-1
10505,[[2|117|12]],Activity_209,remote:BG_Banner/img_zdy_banner.png|remote:BG_FullScreen/bg_zdy_banner.jpg,-1,,2|117|12,-1,5,,1,2,,,-1,mobilization_activity_title_desc,,-1,1,[],,mobilization_function_tip,52|104,-1,,[],remote:Icon_Function\Activity_185.png,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,mobilization_title1,-1,,,-1,,,,-1,506|507,-1,,19100,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,10188-10233,,,-1,,,-1,-1,,,15|21,5,51,,,,-1
