id,buy_limit,buy_type,icon_desc,is_open,item_id,name,price,target,type
1339,10,2,,1,[2|407151002|1],紫色装饰物自选箱,60,,78
1340,10,2,,1,[2|407151001|1],蓝色装饰物自选箱,15,,78
1341,1000,2,,1,[2|209003|1],荣誉勋章*10000,8,,78
1342,500,2,,1,[2|220203|1],橙秘宝万能碎片,10,,78
1343,500,2,,1,[2|203035|1],肉橙色礼包,5,,78
1344,500,2,,1,[2|404100005|100],太阳黄金,30,,78
1345,1000,2,,1,[2|206|10000],强化石,100,,78
1346,200,2,,1,[2|290|1],城堡设计图,40,,79
1347,1,2,,1,[2|22016|1],城堡特效-情人节,400,,79
1348,1,2,,1,[2|502205005|1],紫色皮肤自选箱,100,,79
1349,1,2,,1,[2|512026111|1],S1建筑皮肤自选箱,100,,79
1350,1,2,,1,[2|512026112|1],S2建筑皮肤自选箱,100,,79
1351,1,2,,1,[2|512026113|1],S3建筑皮肤自选箱,100,,79
1352,10,2,,1,[2|407151003|1],橙色装饰物自选箱,200,,79
1353,10,2,,1,[2|407151002|1],紫色装饰物自选箱,60,,79
1354,10,2,,1,[2|407151001|1],蓝色装饰物自选箱,15,,79
1355,200,2,,1,[2|258|1],陨星铁芯,8,,79
1356,200,2,,1,[2|230003|1],通用英灵碎片,8,,79
1357,200,2,,1,[2|230002|1],契约印记,4,,79
1358,1000,2,,1,[2|209003|1],荣誉勋章*10000,8,,79
1359,500,2,,1,[2|220203|1],橙秘宝万能碎片,10,,79
1360,500,2,,1,[2|203035|1],肉橙色礼包,5,,79
1361,500,2,,1,[2|404100005|100],太阳黄金,30,,79
1362,1000,2,,1,[2|206|10000],强化石,100,,79
