id,headAtlas,imageAtlas,animationtype,avatar,blood_hight,bullet_hight,deadAudio,desc,elc_hit,forward,frameChar,frameCharFramerate,frameCharScale,frameRate,head,head_Atlas,hit_hight,horse,image,image_Atlas,name,RageSkill_head,scale,show_id,specialHit
1,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,-1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
2,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
60346,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_BSYL,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60346,Seasons/S2/Atlas/UI_Monster_Head_S2,68,-1,Lihui_RareN60346,Atlas/UI_Hero_Lihui,hero_name_60346,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60347,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_BSQS,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60347,Seasons/S2/Atlas/UI_Monster_Head_S2,68,-1,Lihui_10006,,hero_name_60347,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60348,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_SLJJ,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60348,Seasons/S2/Atlas/UI_Monster_Head_S2,68,-1,Lihui_10006,,hero_name_60348,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60349,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_BSX,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60349,Seasons/S2/Atlas/UI_Monster_Head_S2,68,-1,Lihui_10006,,hero_name_60349,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60350,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_BMX,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60350,Seasons/S2/Atlas/UI_Monster_Head_S2,96,-1,Lihui_10006,,hero_name_60350,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60351,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_BYS,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60351,Seasons/S2/Atlas/UI_Monster_Head_S2,96,-1,Lihui_RareN60351,Atlas/UI_Hero_Lihui,hero_name_60351,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60352,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_FBYS,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60352,Seasons/S2/Atlas/UI_Monster_Head_S2,96,-1,Lihui_10006,,hero_name_60352,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60353,Seasons/S2/Atlas/UI_Monster_Head_S2,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/S2_SUYS,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60353,Seasons/S2/Atlas/UI_Monster_Head_S2,96,-1,Lihui_10006,,hero_name_60353,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60354,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/KWYZ,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_64001,Atlas/UI_Monster_Head,68,-1,Lihui_10006,,hero_name_60354,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60355,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SMFS,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_64002,Atlas/UI_Monster_Head,68,-1,Lihui_10006,,hero_name_60355,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60361,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/GBL1,550,220,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian2,1,,,-1,,Head_60361,Atlas/UI_Monster_Head,220,-1,Lihui_10006,,gem_collection_251,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
60362,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/GBL2,550,220,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian2,1,,,-1,,Head_60362,Atlas/UI_Monster_Head,220,-1,Lihui_10006,,gem_collection_252,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
60363,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/GBL3,550,220,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian2,1,,,-1,,Head_60363,Atlas/UI_Monster_Head,220,-1,Lihui_10006,,gem_collection_253,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
60364,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_MGDY,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60364,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60364,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60365,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_YGJX_Ori,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60365,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60365,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60366,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_XYJF,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60366,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60366,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60367,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_AYJL,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60367,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60367,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60368,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_XXGNW,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60368,Seasons/S3/Atlas/UI_Monster_Head_S3,144,-1,Lihui_10006,,hero_name_60368,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60369,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_YYTS,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60369,Seasons/S3/Atlas/UI_Monster_Head_S3,144,-1,Lihui_10006,,hero_name_60369,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60370,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_JMS,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60370,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60370,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60371,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_WYHL,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60371,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60371,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60372,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_GGNW,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60372,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60372,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60373,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_SXG,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60373,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60373,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60374,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_GZGR,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60374,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60374,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60375,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_YLCZ,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60375,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_RareN60375,Atlas/UI_Hero_Lihui,hero_name_60375,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60376,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_JSXN,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60376,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_RareN60376,Atlas/UI_Hero_Lihui,hero_name_60376,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60377,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_YW,500,200,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60377,Seasons/S3/Atlas/UI_Monster_Head_S3,200,-1,Lihui_10006,,hero_name_60377,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60378,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_nangua,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60378,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_RareN60378,Atlas/UI_Hero_Lihui,hero_name_60378,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60379,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_huodongjiaren,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60379,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_RareN60379,Atlas/UI_Hero_Lihui,hero_name_60379,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60380,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_daocaoguai,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60380,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60380,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60381,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_guihuo,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60381,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_RareN60381,Atlas/UI_Hero_Lihui,hero_name_60381,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60382,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_lazhuguai,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60382,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_RareN60382,Atlas/UI_Hero_Lihui,hero_name_60382,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60383,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_lazhushinv,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60383,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60383,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60384,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_kongbuwanju,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60384,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60384,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60385,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_baoxiangguai,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60385,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_10006,,hero_name_60385,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60386,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_guideng,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60386,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_RareN60386,Atlas/UI_Hero_Lihui,hero_name_60386,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60387,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_shelingguai,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60387,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_RareN60387,Atlas/UI_Hero_Lihui,hero_name_60387,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60388,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_mny,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60388,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60388,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60389,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_dmny,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60389,Seasons/S3/Atlas/UI_Monster_Head_S3,96,-1,Lihui_10006,,hero_name_60389,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60390,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_langrenshibing,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60390,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60390,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60391,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_langrenduizhang,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60391,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60391,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60392,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_NXXG,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60392,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60392,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60393,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_XXG,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60393,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60393,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60394,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_MGSZ,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60394,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60394,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60395,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_MGZS,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60395,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60395,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60396,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_MGFS,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60396,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60396,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60397,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_YM,170,68,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60397,Seasons/S3/Atlas/UI_Monster_Head_S3,68,-1,Lihui_10006,,hero_name_60397,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60398,Seasons/S3/Atlas/UI_Monster_Head_S3,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/S3_YLG,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60398,Seasons/S3/Atlas/UI_Monster_Head_S3,60,-1,Lihui_10006,,hero_name_60398,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60399,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_GBLZS,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60399,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,60,-1,Lihui_10006,,hero_name_60399,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60400,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_GBLCM,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60400,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,60,-1,Lihui_10006,,hero_name_60400,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60401,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_GBLYS,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60401,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,96,-1,Lihui_10006,,hero_name_60401,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60402,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_XYSB,150,60,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60402,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,60,-1,Lihui_10006,,hero_name_60402,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60403,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_XYSL,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60403,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,144,-1,Lihui_10006,,hero_name_60403,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60404,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_jgjs,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60404,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,144,-1,Lihui_10006,,hero_name_60404,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60405,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_shanshen,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60405,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,144,-1,Lihui_10006,,hero_name_60405,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60406,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_xzw,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60406,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,144,-1,Lihui_10006,,hero_name_60406,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60407,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_YJSW,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60407,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,144,-1,Lihui_10006,,hero_name_60407,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60408,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,Atlas/UI_Hero_Lihui,2,KVKMatches/KM1/Avatar/Monster/K1_gzzhw,360,144,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60408,KVKMatches/KM1/Atlas/UI_Monster_Head_KM1,144,-1,Lihui_10006,,hero_name_60408,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60409,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/XL_GLkL,300,120,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60409,Atlas/UI_Monster_Head,120,-1,Lihui_10006,,hero_name_60409,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60410,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/XL_LYL,400,160,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60410,Atlas/UI_Monster_Head,160,-1,Lihui_10006,,hero_name_60410,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60411,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/XL_KBL,200,80,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60411,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60411,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60412,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/XL_SWJX,500,200,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60412,Atlas/UI_Monster_Head,200,-1,Lihui_10006,,hero_name_60412,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60413,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Seasons/S2/Avatar/Monster/RYYSG,400,160,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60413,Atlas/UI_Monster_Head,160,-1,Lihui_10006,,hero_name_60413,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60414,Seasons/S1/Atlas/UI_Monster_Head_S1,Atlas/UI_Hero_Lihui,2,Seasons/S1/Avatar/Monster/S1_JZYWDS,500,200,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_64007,Seasons/S1/Atlas/UI_Monster_Head_S1,200,-1,Lihui_10006,,hero_name_60414,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60415,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/BOSS_PH,500,200,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60415,Atlas/UI_Monster_Head,200,-1,Lihui_10006,,hero_name_60415,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60418,Seasons/S4/Atlas/UI_Monster_Head_S4,Atlas/UI_Hero_Lihui,2,Seasons/S4/Avatar/Monster/S4_chuitoushachuanzhang,240,96,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60418,Seasons/S4/Atlas/UI_Monster_Head_S4,96,-1,Lihui_10006,,hero_name_60418,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
