id,iconAtlas,button,city_lv,desc,function,go_target,goTargetArr,icon,icon_atlas,name,numerical_show,recommend,scene,task_guide,type
1000189,Atlas/UI_Function,jump_btn_701,-1,,-1,10051303,[10051303],,,,-1,-1,0,32,1
1000190,Atlas/UI_Function,jump_btn_701,-1,,-1,10061303,[10061303],,,,-1,-1,0,32,1
1000191,Atlas/UI_PersonalInfo,jump_btn_701,-1,,41,41,[41],icon_pop_vip,Atlas/UI_PersonalInfo,ui_visit_60,-1,1,0,12,1
1000192,Atlas/UI_Function,jump_btn_701,-1,,202,202,[202],Activity_1,Atlas/UI_Function,ui_visit_61,-1,1,0,12,1
1000193,Atlas/UI_Function,jump_btn_701,-1,,-1,0|109|12190001,[0|109|12190001],pri_114,Atlas/UI_Function,ui_visit_62,-1,1,0,14,1
1000194,Atlas/UI_Building_List,jump_btn_701,-1,,-1,125,[125],icon_building_lianmengbingying,Atlas/UI_Building_List,citybuilding_name_125,-1,-1,0,35,1
1000195,Atlas/UI_Building_List,jump_btn_701,-1,,-1,126,[126],icon_building_buzubingying,Atlas/UI_Building_List,citybuilding_name_126,-1,-1,0,35,1
1000196,Atlas/UI_Building_List,jump_btn_701,-1,,-1,127,[127],icon_building_ziranbingying,Atlas/UI_Building_List,citybuilding_name_127,-1,-1,0,35,1
1000197,Atlas/UI_Building_List,jump_btn_701,-1,,-1,,[],icon_building_bingzhuang,Atlas/UI_Building_List,,-1,-1,0,36,1
1000198,Atlas/UI_Function,jump_btn_701,-1,,-1,71,[71],Activity_315,,stronghold_scramble_activity_name,-1,-1,0,23,1
1000199,Atlas/UI_Function,jump_btn_701,-1,,-1,10012,[10012],Activity_568,,activity_name_2641,-1,-1,0,23,1
365301,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5301,[5301],ArmsHead_10001_1,Atlas/UI_SoldierDev_Head,goods_name_2024501,-1,-1,0,36,1
365302,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5302,[5302],ArmsHead_10002_1,Atlas/UI_SoldierDev_Head,goods_name_2024502,-1,-1,0,36,1
365403,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5403,[5403],ArmsHead_10006_1,Atlas/UI_SoldierDev_Head,goods_name_2024506,-1,-1,0,36,1
365404,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5404,[5404],ArmsHead_10007_1,Atlas/UI_SoldierDev_Head,goods_name_2024507,-1,-1,0,36,1
365405,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5405,[5405],ArmsHead_10012_1,Atlas/UI_SoldierDev_Head,goods_name_2024512,-1,-1,0,36,1
365406,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5406,[5406],ArmsHead_10009_1,Atlas/UI_SoldierDev_Head,goods_name_2024546,-1,-1,0,36,1
365407,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5407,[5407],ArmsHead_10014_1,Atlas/UI_SoldierDev_Head,goods_name_2024547,-1,-1,0,36,1
365501,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5501,[5501],ArmsHead_10008_1,Atlas/UI_SoldierDev_Head,goods_name_2024508,-1,-1,0,36,1
365502,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5502,[5502],ArmsHead_10010_1,Atlas/UI_SoldierDev_Head,goods_name_2024510,-1,-1,0,36,1
365503,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5503,[5503],ArmsHead_10013_1,Atlas/UI_SoldierDev_Head,goods_name_2024513,-1,-1,0,36,1
365504,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5504,[5504],ArmsHead_10015_1,Atlas/UI_SoldierDev_Head,goods_name_2024515,-1,-1,0,36,1
365505,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5505,[5505],ArmsHead_10016_1,Atlas/UI_SoldierDev_Head,goods_name_2024516,-1,-1,0,36,1
365506,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5506,[5506],ArmsHead_10017_1,Atlas/UI_SoldierDev_Head,goods_name_2024556,-1,-1,0,36,1
365507,Atlas/UI_SoldierDev_Head,jump_btn_701,-1,,-1,5507,[5507],ArmsHead_10018_1,Atlas/UI_SoldierDev_Head,goods_name_2024557,-1,-1,0,36,1
137,Atlas/UI_Function,,-1,,-1,137,[137],,,citybuilding_name_137,-1,1,1,1,1
1000200,Atlas/UI_Function,,-1,,-1,35,[35],,,,-1,-1,0,25,1
1000201,Atlas/UI_Function,jump_btn_701,-1,,-1,3447,[3447],remote:Icon_Function/Activity_640.png,,activity_name_3447,-1,-1,0,20,1
1000202,Atlas/UI_Function,jump_btn_701,-1,,-1,3448,[3448],remote:Icon_Function/Activity_636.png,,activity_name_3448,-1,-1,0,20,1
1000203,Atlas/UI_Function,jump_btn_701,-1,,-1,3451,[3451],remote:Icon_Function/Activity_638.png,,activity_name_3451,-1,-1,0,20,1
1000204,Atlas/UI_Function,jump_btn_701,-1,,-1,3455,[3455],remote:Icon_Function/Activity_640.png,,activity_name_3447,-1,-1,0,20,1
1000205,Atlas/UI_Function,jump_btn_701,-1,,-1,3456,[3456],remote:Icon_Function/Activity_636.png,,activity_name_3448,-1,-1,0,20,1
1000206,Atlas/UI_Function,jump_btn_701,-1,,-1,3458,[3458],remote:Icon_Function/Activity_638.png,,activity_name_3451,-1,-1,0,20,1
1000207,Atlas/UI_Function,,-1,,-1,10027,[10027],,,,-1,-1,0,24,1
1000208,Atlas/UI_Function,,-1,,-1,353702,[353702],,,,-1,1,0,20,1
1000209,Atlas/UI_Function,jump_btn_701,-1,,-1,10050,[10050],Activity_796,,season_honor_info_title,-1,-1,0,23,1
1000210,Atlas/UI_Function,jump_btn_701,-1,,-1,10016,[10016],Activity_642,,activity_name_1002001,-1,-1,0,23,1
1000211,Atlas/UI_Function,jump_btn_701,-1,,-1,10019,[10019],Activity_544,,activity_name_2913,-1,-1,0,23,1
1000212,Atlas/UI_Function,jump_btn_701,-1,,-1,3620,[3620],remote:Icon_Function/Activity_648.png,,activity_name_3620,-1,-1,0,20,1
1000213,Atlas/UI_Function,jump_btn_701,-1,,-1,3625,[3625],remote:Icon_Function/Activity_657.png,,activity_name_3625,-1,-1,0,20,1
1000214,Atlas/UI_Function,,-1,,-1,36,[36],,,,-1,-1,0,25,1
1000215,Atlas/UI_Function,,-1,,-1,37,[37],,,,-1,-1,0,25,1
1000216,Atlas/UI_Function,jump_btn_701,-1,,-1,3643,[3643],remote:Icon_Function/Activity_648.png,,activity_name_3620,-1,-1,0,20,1
1000217,Atlas/UI_Function,jump_btn_701,-1,,-1,3648,[3648],remote:Icon_Function/Activity_657.png,,activity_name_3625,-1,-1,0,20,1
1000218,Atlas/UI_Function,,-1,,-1,10026,[10026],,,,-1,-1,0,24,1
1000219,Atlas/UI_Function,,-1,,-1,27,[27],,,,-1,-1,0,25,1
1000220,Atlas/UI_Function,jump_btn_701,-1,,-1,3755,[3755],remote:Icon_Function/Activity_224.png,,activity_name_fhjkxz,-1,-1,0,20,1
1000221,Atlas/UI_Function,jump_btn_701,-1,,-1,3754,[3754],remote:Icon_Function/Activity_225.png,,activity_name_fhjbp,-1,-1,0,20,1
404205221,Atlas/UI_Function,,-1,,-1,404205221,[404205221],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205222,Atlas/UI_Function,,-1,,-1,404205222,[404205222],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205223,Atlas/UI_Function,,-1,,-1,404205223,[404205223],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205231,Atlas/UI_Function,,-1,,-1,404205231,[404205231],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205232,Atlas/UI_Function,,-1,,-1,404205232,[404205232],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205233,Atlas/UI_Function,,-1,,-1,404205233,[404205233],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205241,Atlas/UI_Function,,-1,,-1,404205241,[404205241],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205242,Atlas/UI_Function,,-1,,-1,404205242,[404205242],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205243,Atlas/UI_Function,,-1,,-1,404205243,[404205243],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404207001,Atlas/UI_Function,,-1,,-1,404207001,[404207001],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404207002,Atlas/UI_Function,,-1,,-1,404207002,[404207002],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205201,Atlas/UI_Function,,-1,,-1,404205201,[404205201],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205202,Atlas/UI_Function,,-1,,-1,404205202,[404205202],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205203,Atlas/UI_Function,,-1,,-1,404205203,[404205203],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404206011,Atlas/UI_Function,,-1,,-1,404206011,[404206011],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404206012,Atlas/UI_Function,,-1,,-1,404206012,[404206012],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404206013,Atlas/UI_Function,,-1,,-1,404206013,[404206013],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404206014,Atlas/UI_Function,,-1,,-1,404206014,[404206014],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404206015,Atlas/UI_Function,,-1,,-1,404206015,[404206015],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205251,Atlas/UI_Function,,-1,,-1,404205251,[404205251],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205252,Atlas/UI_Function,,-1,,-1,404205252,[404205252],Activity_11,,pay_tehui_5,-1,1,0,-1,4
404205253,Atlas/UI_Function,,-1,,-1,404205253,[404205253],Activity_11,,pay_tehui_5,-1,1,0,-1,4
408139001,Atlas/UI_Function,,-1,,-1,408139001,[408139001],Activity_11,,pay_tehui_5,-1,1,0,-1,4
408139002,Atlas/UI_Function,,-1,,-1,408139002,[408139002],Activity_11,,pay_tehui_5,-1,1,0,-1,4
408145001,Atlas/UI_Function,,-1,,-1,408145001,[408145001],Activity_11,,pay_tehui_5,-1,1,0,-1,4
1000222,Atlas/UI_Function,,-1,,-1,3792,[3792],remote:Icon_Function/Activity_686.png,,activity_name_3792,-1,-1,0,20,1
1000223,Atlas/UI_Function,,-1,,-1,3793,[3793],remote:Icon_Function/Activity_687.png,,activity_name_3793,-1,-1,0,20,1
1000224,Atlas/UI_Function,jump_btn_701,-1,,-1,3795,[3795],remote:Icon_Function/Activity_533.png,,activity_name_2662,-1,1,0,20,1
1000225,Atlas/UI_Function,,-1,,-1,3798,[3798],remote:Icon_Function/Activity_686.png,,activity_name_3792,-1,-1,0,20,1
1000226,Atlas/UI_Function,,-1,,-1,3799,[3799],remote:Icon_Function/Activity_687.png,,activity_name_3793,-1,-1,0,20,1
1000227,Atlas/UI_Function,jump_btn_701,-1,,-1,3801,[3801],remote:Icon_Function/Activity_533.png,,activity_name_2662,-1,1,0,20,1
1000228,Atlas/UI_Function,,-1,,-1,93,[93],,,,-1,-1,0,24,1
1000229,Atlas/UI_Function,,-1,,-1,3804,[3804],,,,-1,-1,0,20,1
10331004,Atlas/UI_Function,jump_btn_701,-1,,-1,503|5031901,[503|5031901],,,,-1,-1,0,33,1
10331005,Atlas/UI_Function,jump_btn_701,-1,,-1,503|5031902,[503|5031902],,,,-1,-1,0,33,1
10331006,Atlas/UI_Function,jump_btn_701,-1,,-1,503|5031903,[503|5031903],,,,-1,-1,0,33,1
10331007,Atlas/UI_Function,jump_btn_701,-1,,-1,504|5041001,[504|5041001],,,,-1,-1,0,33,1
10331008,Atlas/UI_Function,jump_btn_701,-1,,-1,504|5041002,[504|5041002],,,,-1,-1,0,33,1
10331009,Atlas/UI_Function,jump_btn_701,-1,,-1,504|5041003,[504|5041003],,,,-1,-1,0,33,1
1000230,Atlas/UI_Function,jump_btn_701,-1,,-1,3972,[3972],remote:Icon_Function/Activity_735.png,,activity_name_3972,-1,1,0,20,1
1000231,Atlas/UI_Function,jump_btn_701,-1,,-1,3971,[3971],remote:Icon_Function/Activity_736.png,,activity_name_3971,-1,1,0,20,1
1000232,Atlas/UI_Function,jump_btn_701,-1,,-1,3976,[3976],remote:Icon_Function/Activity_533.png,,activity_name_3976,-1,1,0,20,1
1000233,Atlas/UI_Function,jump_btn_701,-1,,-1,4079,[4079],remote:Icon_Function/Activity_735.png,,activity_name_3972,-1,1,0,20,1
1000234,Atlas/UI_Function,jump_btn_701,-1,,-1,4078,[4078],remote:Icon_Function/Activity_736.png,,activity_name_3971,-1,1,0,20,1
1000235,Atlas/UI_Function,jump_btn_701,-1,,-1,4082,[4082],remote:Icon_Function/Activity_748.png,,activity_name_3976,-1,1,0,20,1
1000236,Atlas/UI_Function,,-1,,-1,4182,[4182],,,,-1,1,0,20,1
10244407,Atlas/UI_Function,jump_btn_701,-1,,-1,4407,[4407],remote:Icon_Function/Activity_256.png,,activity_name_czzthd,-1,-1,0,24,1
1000237,Atlas/UI_Function,jump_btn_701,-1,,-1,4133,[4133],remote:Icon_Function/Activity_736.png,,activity_name_3971,-1,1,0,20,1
1000238,Atlas/UI_Function,jump_btn_701,-1,,-1,4134,[4134],remote:Icon_Function/Activity_735.png,,activity_name_3972,-1,1,0,20,1
1000239,Atlas/UI_Function,jump_btn_701,-1,,-1,4246,[4246],remote:Icon_Function/Activity_736.png,,activity_name_3971,-1,1,0,20,1
1000240,Atlas/UI_Function,jump_btn_701,-1,,-1,4247,[4247],remote:Icon_Function/Activity_735.png,,activity_name_3972,-1,1,0,20,1
1000241,Atlas/UI_Function,jump_btn_701,-1,,-1,10045,[10045],,,,-1,-1,0,24,1
1000242,Atlas/UI_Function,jump_btn_701,-1,,-1,31,[31],,,,-1,-1,0,25,1
1000243,Atlas/UI_Function,,-1,,-1,5217,[5217],,,,-1,1,0,20,1
1000251,Atlas/UI_Function,jump_btn_701,-1,,-1,4387,[4387],,,,-1,-1,0,24,1
1000252,Atlas/UI_Function,jump_btn_701,-1,,-1,4389,[4389],,,,-1,-1,0,24,1
1000253,Atlas/UI_Function,jump_btn_701,-1,,-1,0|10|512114002,[0|10|512114002],remote:Icon_Function/Activity_759.png,,exchange_name_sjzxcw,-1,1,0,14,1
1000254,Atlas/UI_Function,jump_btn_701,-1,,-1,0|10|512114004,[0|10|512114004],remote:Icon_Function/Activity_761.png,,exchange_name_sjzxzw,-1,1,0,14,1
412020202,Atlas/UI_Function,jump_btn_701,-1,,-1,412020202,[412020202],Activity_11,,pay_tehui_5,-1,-1,0,-1,4
1000255,Atlas/UI_Function,jump_btn_701,-1,,-1,4471,[4471],remote:Icon_Function/Activity_823.png,,activity_name_4471,-1,-1,0,20,1
1000256,Atlas/UI_Function,jump_btn_701,-1,,-1,4470,[4470],remote:Icon_Function/Activity_815.png,,activity_name_4470,-1,-1,0,20,1
1000257,Atlas/UI_Function,jump_btn_701,-1,,-1,4473,[4473],remote:Icon_Function/Activity_458.png,,activity_name_2143,-1,1,0,20,1
1000258,Atlas/UI_Function,jump_btn_701,-1,,-1,4516,[4516],remote:Icon_Function/Activity_823.png,,activity_name_4471,-1,-1,0,20,1
1000259,Atlas/UI_Function,jump_btn_701,-1,,-1,4515,[4515],remote:Icon_Function/Activity_815.png,,activity_name_4470,-1,-1,0,20,1
1000260,Atlas/UI_Function,jump_btn_701,-1,,-1,4518,[4518],remote:Icon_Function/Activity_458.png,,activity_name_2143,-1,1,0,20,1
1000261,Atlas/UI_Function,,-1,,-1,10054,[10054],,,,-1,-1,0,24,1
1000262,Atlas/UI_Function,jump_btn_701,-1,,-1,42,[42],,,,-1,-1,0,25,1
1000263,Atlas/UI_Function,jump_btn_701,-1,,-1,41|512114002,[41|512114002],remote:Icon_Function/Activity_759.png,,exchange_name_sjzxcw,-1,1,0,25,1
1000264,Atlas/UI_Function,jump_btn_701,-1,,-1,41|512114004,[41|512114004],remote:Icon_Function/Activity_761.png,,exchange_name_sjzxzw,-1,1,0,25,1
1000265,Atlas/UI_Function,jump_btn_701,-1,,-1,43,[43],,,,-1,-1,0,25,1
1000266,Atlas/UI_Function,jump_btn_701,-1,,-1,5|1001,[5|1001],,,,-1,-1,0,39,1
1000267,Atlas/UI_Function,jump_btn_701,-1,,-1,44,[44],,,,-1,-1,0,25,1
1000268,Atlas/UI_Function,jump_btn_701,-1,,-1,5|1002,[5|1002],,,,-1,-1,0,39,1
1000269,Atlas/UI_Function,jump_btn_701,-1,,-1,4472,[4472],remote:Icon_Function/Activity_825.png,,activity_name_4472,-1,-1,0,20,1
1000270,Atlas/UI_Function,jump_btn_701,-1,,-1,4517,[4517],remote:Icon_Function/Activity_825.png,,activity_name_4472,-1,-1,0,20,1
1000271,Atlas/UI_Function,,-1,,-1,512140202,[512140202],remote:Icon_Item/icon_30929.png,,exchange_name_512140201,-1,1,0,-1,4
1000272,Atlas/UI_Function,,-1,,-1,512140203,[512140203],remote:Icon_Item/icon_30929.png,,exchange_name_512140202,-1,1,0,-1,4
1000273,Atlas/UI_Function,,-1,,-1,512140204,[512140204],remote:Icon_Item/icon_30929.png,,exchange_name_512140203,-1,1,0,-1,4
1000275,Atlas/UI_Function,jump_btn_701,-1,,-1,46,[46],,,,-1,-1,0,25,1
1000276,Atlas/UI_Function,jump_btn_701,-1,,-1,41|601156002,[41|601156002],remote:Icon_Function/Activity_760.png,,exchange_name_000003,-1,1,0,25,1
1000277,Atlas/UI_Function,jump_btn_701,-1,,-1,41|601156004,[41|601156004],remote:Icon_Function/Activity_759.png,,exchange_name_sjzxcw,-1,1,0,25,1
1000278,Atlas/UI_Function,jump_btn_701,-1,,-1,4709,[4709],,,,-1,-1,0,20,1
1000279,Atlas/UI_Function,jump_btn_701,-1,,-1,4710,[4710],,,,-1,-1,0,20,1
1000280,Atlas/UI_Function,jump_btn_701,-1,,-1,4758,[4758],,,,-1,1,0,20,1
1000281,Atlas/UI_Function,jump_btn_701,-1,,-1,4759,[4759],,,,-1,-1,0,20,1
1000282,Atlas/UI_Function,,-1,,-1,4408,[4408],,,,-1,-1,0,24,1
1000283,Atlas/UI_Function,jump_btn_701,-1,,-1,4765,[4765],,,,-1,-1,0,20,1
1000284,Atlas/UI_Function,jump_btn_701,-1,,-1,47|0,[47|0],,,,-1,1,0,25,1
1000285,Atlas/UI_Function,jump_btn_701,-1,,-1,20002,[20002],,,,-1,-1,0,24,1
1000286,Atlas/UI_Function,jump_btn_701,-1,,-1,20003,[20003],,,,-1,-1,0,24,1
1000287,Atlas/UI_Function,jump_btn_701,-1,,-1,20004,[20004],,,,-1,-1,0,24,1
1000288,Atlas/UI_Function,jump_btn_701,-1,,-1,20005,[20005],,,,-1,-1,0,24,1
1000289,Atlas/UI_Function,jump_btn_701,-1,,-1,41|602108024,[41|602108024],,,,-1,-1,0,25,1
1000290,Atlas/UI_Function,jump_btn_701,-1,,-1,,[],,,,-1,-1,0,41,1
1000291,Atlas/UI_Function,jump_btn_701,-1,,-1,20006,[20006],,,,-1,-1,0,24,1
1000292,Atlas/UI_Function,jump_btn_701,-1,,-1,4935,[4935],,,,-1,-1,0,20,1
1000293,Atlas/UI_Function,jump_btn_701,-1,,-1,4943,[4943],,,,-1,-1,0,20,1
1000294,Atlas/UI_Function,jump_btn_701,-1,,-1,48,[48],,,,-1,-1,0,25,1
1000295,Atlas/UI_Function,jump_btn_701,-1,,-1,15,[15],Activity_55,,UI_Bounty_001,-1,-1,0,25,1
1000296,Atlas/UI_Function,jump_btn_701,-1,,-1,41|602128004,[41|602128004],,,,-1,-1,0,25,1
1000301,Atlas/UI_Function,jump_btn_701,-1,,-1,92,[92],,,,-1,-1,0,25,1
1000302,Atlas/UI_Function,jump_btn_701,-1,,-1,,[],,,,-1,-1,0,42,1
1000303,Atlas/UI_Function,jump_btn_701,-1,,-1,,[],,,,-1,-1,0,43,1
1000304,Atlas/UI_Function,jump_btn_701,-1,,-1,,[],,,,-1,-1,0,44,1
1000305,Atlas/UI_Function,jump_btn_701,-1,,-1,5|1003,[5|1003],,,,-1,-1,0,39,1
1000306,Atlas/UI_Function,jump_btn_701,-1,,-1,788|408,[788|408],,,,-1,-1,0,15,1
1000307,Atlas/UI_Function,jump_btn_701,-1,,-1,4409,[4409],remote:Icon_Function/Activity_945.png,,activity_box_name,-1,-1,0,24,1
1000308,Atlas/UI_Function,jump_btn_701,-1,,-1,,[],Activity_524,,villagers_goout_2,-1,-1,0,45,1
2000001,Atlas/UI_Function,,-1,,-1,49,[49],,,,-1,-1,0,25,1
2000002,Atlas/UI_Function,,-1,,-1,50,[50],,,,-1,-1,0,25,1
2000003,Atlas/UI_Function,,-1,,-1,51,[51],,,,-1,-1,0,25,1
2000004,Atlas/UI_Function,,-1,,-1,52,[52],,,,-1,-1,0,25,1
2000006,Atlas/UI_Function,,-1,,-1,53,[53],,,,-1,-1,0,25,1
2000007,Atlas/UI_Function,,-1,,-1,54,[54],,,,-1,-1,0,25,1
2000008,Atlas/UI_Function,,-1,,-1,55,[55],,,,-1,-1,0,25,1
2000009,Atlas/UI_Function,,-1,,-1,56,[56],,,,-1,-1,0,25,1
2000010,Atlas/UI_Function,,-1,,-1,57,[57],,,,-1,-1,0,25,1
2000011,Atlas/UI_Function,,-1,,-1,58,[58],,,,-1,-1,0,25,1
2000012,Atlas/UI_Function,,-1,,-1,59,[59],,,,-1,-1,0,25,1
2000013,Atlas/UI_Function,,-1,,-1,17,[17],,,,-1,-1,0,25,1
2000014,Atlas/UI_Function,,-1,,-1,60,[60],,,,-1,-1,0,25,1
2000015,Atlas/UI_Function,,-1,,-1,61,[61],,,,-1,-1,0,25,1
2000016,Atlas/UI_Function,,-1,,-1,62,[62],,,,-1,-1,0,25,1
2000017,Atlas/UI_Function,,-1,,-1,63,[63],,,,-1,-1,0,25,1
2000018,Atlas/UI_Function,,-1,,-1,64,[64],,,,-1,-1,0,25,1
2000019,Atlas/UI_Function,,-1,,-1,65,[65],,,,-1,-1,0,25,1
2000020,Atlas/UI_Function,,-1,,-1,66,[66],,,,-1,-1,0,25,1
2000021,Atlas/UI_Function,,-1,,-1,67,[67],,,,-1,-1,0,25,1
2000022,Atlas/UI_Function,,-1,,-1,68,[68],,,,-1,-1,0,25,1
2000023,Atlas/UI_Function,,-1,,-1,27,[27],,,,-1,-1,0,25,1
2000024,Atlas/UI_Function,,-1,,-1,27,[27],,,,-1,-1,0,25,1
2000025,Atlas/UI_Function,,-1,,-1,69,[69],,,,-1,-1,0,25,1
2000026,Atlas/UI_Function,,-1,,-1,70,[70],,,,-1,-1,0,25,1
2000027,Atlas/UI_Function,,-1,,-1,71,[71],,,,-1,-1,0,25,1
2000028,Atlas/UI_Function,,-1,,-1,72,[72],,,,-1,-1,0,25,1
2000029,Atlas/UI_Function,,-1,,-1,73,[73],,,,-1,-1,0,25,1
2000030,Atlas/UI_Function,,-1,,-1,74,[74],,,,-1,-1,0,25,1
2000031,Atlas/UI_Function,,-1,,-1,75,[75],,,,-1,-1,0,25,1
2000032,Atlas/UI_Function,,-1,,-1,76,[76],,,,-1,-1,0,25,1
2000033,Atlas/UI_Function,,-1,,-1,77,[77],,,,-1,-1,0,25,1
2000034,Atlas/UI_Function,,-1,,-1,78,[78],,,,-1,-1,0,25,1
2000035,Atlas/UI_Function,,-1,,-1,79,[79],,,,-1,-1,0,25,1
2000037,Atlas/UI_Function,,-1,,-1,80,[80],,,,-1,-1,0,25,1
2000038,Atlas/UI_Function,,-1,,-1,81,[81],,,,-1,-1,0,25,1
2000039,Atlas/UI_Function,,-1,,-1,29,[29],,,,-1,-1,0,25,1
2000040,Atlas/UI_Function,,-1,,-1,82,[82],,,,-1,-1,0,25,1
2000041,Atlas/UI_Function,,-1,,-1,83,[83],,,,-1,-1,0,25,1
2000042,Atlas/UI_Function,,-1,,-1,84,[84],,,,-1,-1,0,25,1
2000043,Atlas/UI_Function,,-1,,-1,85,[85],,,,-1,-1,0,25,1
2000045,Atlas/UI_Function,,-1,,-1,4,[4],,,,-1,-1,0,25,1
2000048,Atlas/UI_Function,,-1,,-1,86,[86],,,,-1,-1,0,25,1
2000049,Atlas/UI_Function,,-1,,-1,87,[87],,,,-1,-1,0,25,1
2000050,Atlas/UI_Function,,-1,,-1,88,[88],,,,-1,-1,0,25,1
2000053,Atlas/UI_Function,,-1,,-1,89,[89],,,,-1,-1,0,25,1
2000055,Atlas/UI_Function,,-1,,-1,90,[90],,,,-1,-1,0,25,1
2000058,Atlas/UI_Function,,-1,,-1,91,[91],,,,-1,-1,0,25,1
2000060,Atlas/UI_Function,,-1,,-1,47,[47],,,,-1,-1,0,25,1
2000061,Atlas/UI_Function,jump_btn_701,-1,2000062_describe_2000062,-1,93,[93],remote:Icon_Item/icon_30177.png,,jump_name_2000062,-1,-1,0,25,1
2000062,Atlas/UI_Function,jump_btn_701,-1,2000062_describe_2000063,-1,93,[93],remote:Icon_Item/icon_30176.png,,jump_name_2000062,-1,-1,0,25,1
2000063,Atlas/UI_Function,jump_btn_701,-1,2000062_describe_2000064,-1,93,[93],remote:Icon_Item/icon_30175.png,,jump_name_2000062,-1,-1,0,25,1
2000064,Atlas/UI_Function,jump_btn_701,-1,activity_desc_5002001,-1,10076,[10076],Activity_919,,pal_catch_title,-1,-1,0,23,1
2000065,Atlas/UI_Function,,-1,,-1,94,[94],,,,-1,-1,0,25,1
2000066,Atlas/UI_Function,jump_btn_701,-1,,-1,95,[95],,,,-1,-1,0,25,1
2000067,Atlas/UI_Function,,-1,,-1,,[],,,,-1,-1,0,46,1
2000068,Atlas/UI_Function,,-1,,-1,96,[96],,,,-1,-1,0,25,1
1000309,Atlas/UI_Function,jump_btn_701,-1,,-1,5320,[5320],remote:Icon_Function/Activity_224.png,,activity_name_fhjkxz,-1,-1,0,20,1
1000310,Atlas/UI_Function,jump_btn_701,-1,,-1,5319,[5319],remote:Icon_Function/Activity_225.png,,activity_name_fhjbp,-1,-1,0,20,1
1000311,Atlas/UI_Function,jump_btn_701,-1,,-1,5324,[5324],remote:Icon_Function/Activity_533.png,,activity_name_2662,-1,1,0,20,1
1000312,Atlas/UI_Function,jump_btn_701,-1,,-1,5319,[5319],remote:Icon_Function/Activity_225.png,,activity_name_fhjbp,-1,-1,0,20,1
1000313,Atlas/UI_Function,jump_btn_701,-1,,-1,5324,[5324],remote:Icon_Function/Activity_533.png,,activity_name_2662,-1,1,0,20,1
1000314,Atlas/UI_Function,jump_btn_701,-1,,-1,9901,[9901],remote:Icon_Function/Activity_256.png,,activity_name_czzthd,-1,-1,0,24,1
1000315,Atlas/UI_Function,jump_btn_701,-1,,-1,102,[102],,,,-1,-1,0,25,1
1000316,Atlas/UI_Function,,-1,,-1,45,[45],,,,-1,-1,0,25,1
1000317,Atlas/UI_Function,,-1,,-1,,[],,,,-1,-1,0,15,1
1000318,Atlas/UI_Function,jump_btn_701,-1,,-1,10090,[10090],remote:Icon_Function/Activity_973.png,,lucky_draw_name,-1,-1,0,24,1
1000319,Atlas/UI_Function,jump_btn_701,-1,,-1,5533,[5533],remote:Icon_Function/Activity_977.png,,activity_name_5533,-1,-1,0,24,1
1000320,Atlas/UI_Function,jump_btn_701,-1,,-1,5560,[5560],remote:Icon_Function/Activity_977.png,,activity_name_5533,-1,-1,0,24,1
1000321,Atlas/UI_Function,,-1,,-1,6,[6],Activity_185,,kvk_activity_name_02,-1,-1,0,39,1
1000322,Atlas/UI_Function,,-1,,-1,5|1002,[5|1002],Activity_827,,kvk_tab_04,-1,-1,0,39,1
1000323,Atlas/UI_Function,,-1,,-1,5|1001,[5|1001],Activity_829,,kvk_tab_05,-1,-1,0,39,1
