id,banner,condition,cost_id,cost_num,cost_price,cost_type,goods,goods_quality,group,is_daily,is_open,order,sale
9013,bg_shop_00,,62013002,25,50,2,602014010,-1,743,-1,1,2,10000
9014,bg_shop_00,,62013002,1,999,2,602014001,-1,743,-1,1,3,10000
9015,bg_shop_00,,62013002,1,999,2,602014002,-1,743,-1,1,4,10000
9016,bg_shop_00,,62013002,1,799,2,602014003,-1,743,-1,1,5,10000
9017,bg_shop_00,,62013002,1,400,2,602014004,-1,743,-1,1,6,10000
9018,bg_shop_00,,62013002,11,180,2,602014005,-1,743,-1,1,9,10000
9019,bg_shop_00,,62013002,11,180,2,602014006,-1,743,-1,1,8,10000
9020,bg_shop_00,,62013002,1,400,2,602014007,-1,743,-1,1,7,10000
9021,bg_shop_00,,62013002,1,200,2,602014008,-1,743,-1,1,10,10000
602085002,bg_shop_00,,62013002,1,150,2,602085002,-1,743,-1,1,11,10000
9022,bg_shop_00,,62013002,200,15,2,602014011,-1,743,-1,1,12,10000
9023,bg_shop_00,,62013002,200,10,2,602014012,-1,743,-1,1,13,10000
9024,bg_shop_00,,62013002,200,10,2,602014013,-1,743,-1,1,14,10000
9025,bg_shop_00,,62013002,200,10,2,602014014,-1,743,-1,1,15,10000
9026,bg_shop_00,,62013002,5,300,2,602014015,-1,743,-1,1,16,10000
9027,bg_shop_00,,62013002,5,300,2,602014016,-1,743,-1,1,17,10000
9028,bg_shop_00,,62013002,40,400,2,602014017,-1,743,-1,1,18,10000
9029,bg_shop_00,,62013002,8,200,2,602014018,-1,743,-1,1,19,10000
9030,bg_shop_00,,62013002,120,5,2,602014019,-1,743,-1,1,20,10000
9031,bg_shop_00,,62013002,100,15,2,602014020,-1,743,-1,1,21,10000
9032,bg_shop_00,,62013002,600,10,2,602014021,-1,743,-1,1,22,10000
9033,bg_shop_00,,62013002,1000,1,2,602014022,-1,743,-1,1,23,10000
9034,bg_shop_00,,62013002,8000,1,2,602014023,-1,743,-1,1,24,10000
9035,bg_shop_00,,62013002,100,20,2,602014109,-1,744,-1,1,1,10000
9036,bg_shop_00,,62013002,25,50,2,602014110,-1,744,-1,1,2,10000
9037,bg_shop_00,,62013002,1,999,2,602014101,-1,744,-1,1,3,10000
9038,bg_shop_00,,62013002,1,999,2,602014102,-1,744,-1,1,4,10000
9039,bg_shop_00,,62013002,1,799,2,602014103,-1,744,-1,1,5,10000
9040,bg_shop_00,,62013002,1,400,2,602014104,-1,744,-1,1,6,10000
9041,bg_shop_00,,62013002,11,180,2,602014105,-1,744,-1,1,9,10000
9042,bg_shop_00,,62013002,11,180,2,602014106,-1,744,-1,1,8,10000
9043,bg_shop_00,,62013002,1,400,2,602014107,-1,744,-1,1,7,10000
9044,bg_shop_00,,62013002,1,200,2,602014108,-1,744,-1,1,10,10000
602085003,bg_shop_00,,62013002,1,150,2,602085002,-1,744,-1,1,11,10000
9045,bg_shop_00,,62013002,200,15,2,602014111,-1,744,-1,1,12,10000
9046,bg_shop_00,,62013002,200,10,2,602014112,-1,744,-1,1,13,10000
9047,bg_shop_00,,62013002,200,10,2,602014113,-1,744,-1,1,14,10000
9048,bg_shop_00,,62013002,200,10,2,602014114,-1,744,-1,1,15,10000
9049,bg_shop_00,,62013002,5,300,2,602014115,-1,744,-1,1,16,10000
9050,bg_shop_00,,62013002,5,300,2,602014116,-1,744,-1,1,17,10000
9051,bg_shop_00,,62013002,40,400,2,602014117,-1,744,-1,1,18,10000
9052,bg_shop_00,,62013002,30,90,2,602014118,-1,744,-1,1,19,10000
9053,bg_shop_00,,62013002,50,30,2,602014119,-1,744,-1,1,20,10000
9054,bg_shop_00,,62013002,120,5,2,602014120,-1,744,-1,1,21,10000
9055,bg_shop_00,,62013002,100,15,2,602014121,-1,744,-1,1,22,10000
9056,bg_shop_00,,62013002,600,10,2,602014122,-1,744,-1,1,23,10000
9057,bg_shop_00,,62013002,1000,1,2,602014123,-1,744,-1,1,24,10000
9058,bg_shop_00,,62013002,8000,1,2,602014124,-1,744,-1,1,25,10000
9059,bg_shop_00,,62013005,1,2000,2,602014201,-1,745,-1,1,1,10000
9060,bg_shop_00,,62013005,5,100,2,602014202,-1,745,-1,1,2,10000
9061,bg_shop_00,,62013005,1,500,2,602014203,-1,745,-1,1,3,10000
9062,bg_shop_00,,62013005,2,800,2,602014204,-1,745,-1,1,4,10000
9063,bg_shop_00,,62013005,2,800,2,602014205,-1,745,-1,1,5,10000
9064,bg_shop_00,,62013005,2,800,2,602014206,-1,745,-1,1,6,10000
9065,bg_shop_00,,62013005,2,200,2,602014207,-1,745,-1,1,7,10000
9066,bg_shop_00,,62013005,2,200,2,602014208,-1,745,-1,1,8,10000
602085001,bg_shop_00,,62013005,1,400,2,602085001,-1,745,-1,1,9,10000
9067,bg_shop_00,,62013005,1,400,2,602014209,-1,745,-1,1,10,10000
9068,bg_shop_00,,62013005,1,100,2,602014210,-1,745,-1,1,11,10000
9069,bg_shop_00,,62013005,50,50,2,602014211,-1,745,-1,1,12,10000
9070,bg_shop_00,,62013005,1,400,2,602014212,-1,745,-1,1,13,10000
9071,bg_shop_00,,62013005,3,100,2,602014213,-1,745,-1,1,14,10000
9072,bg_shop_00,,62013005,2,1200,2,602014214,-1,745,-1,1,15,10000
9073,bg_shop_00,,62013005,100,60,2,602014215,-1,745,-1,1,16,10000
9074,bg_shop_00,,62013005,400,20,2,602014216,-1,745,-1,1,17,10000
9075,bg_shop_00,,62013005,99999,1,2,602014217,-1,745,-1,1,18,10000
9076,bg_shop_00,,401081002,1,1999,2,406211401,1,746,-1,1,1,10000
9077,bg_shop_00,,401081002,100,20,2,506056202,1,746,-1,1,2,10000
9078,bg_shop_00,,401081002,1,1999,2,503075202,1,746,-1,1,3,10000
9079,bg_shop_00,,401081002,1,999,2,503075203,1,746,-1,1,4,10000
9080,bg_shop_00,,401081002,1,200,2,503075204,1,746,-1,1,5,10000
9081,bg_shop_00,,401081002,1,200,2,505155003,1,746,-1,1,6,10000
9082,bg_shop_00,,401081002,4,350,2,503075205,1,746,-1,1,7,10000
9083,bg_shop_00,,401081002,10,60,2,503075206,1,746,-1,1,8,10000
9084,bg_shop_00,,401081002,1,25,2,503075207,1,746,-1,1,9,10000
9085,bg_shop_00,,401081002,100,20,2,506190008,1,746,-1,1,10,10000
9086,bg_shop_00,,401081002,100,8,2,503075208,1,746,-1,1,11,10000
9087,bg_shop_00,,401081002,6,65,2,503075209,1,746,-1,1,12,10000
9088,bg_shop_00,,401081002,300,15,2,503075210,1,746,-1,1,13,10000
9089,bg_shop_00,,401081002,20,40,2,503075211,1,746,-1,1,14,10000
9090,bg_shop_00,,401081002,30,15,2,503075212,1,746,-1,1,15,10000
9091,bg_shop_00,,401081002,100,10,2,503075213,1,746,-1,1,16,10000
9092,bg_shop_00,,401081002,300,100,2,503075214,1,746,-1,1,17,10000
9093,bg_shop_00,,401081002,100,15,2,503075215,1,746,-1,1,18,10000
9094,bg_shop_00,,401081002,1000,5,2,503075216,1,746,-1,1,19,10000
9095,bg_shop_00,,401081002,100,75,2,503075217,1,746,-1,1,20,10000
9096,bg_shop_00,,401081002,300,5,2,503075218,1,746,-1,1,21,10000
9097,bg_shop_00,,507010001,200,30,2,602083101,1,747,-1,1,1,10000
9098,bg_shop_00,,507010001,200,30,2,602083102,1,747,-1,1,2,10000
9099,bg_shop_00,,507010001,200,30,2,602083103,1,747,-1,1,3,10000
9100,bg_shop_00,,507010001,200,30,2,602083104,1,747,-1,1,4,10000
9101,bg_shop_00,,507010001,200,30,2,602083105,1,747,-1,1,5,10000
9102,bg_shop_00,,507010001,100,30,2,602083106,1,747,-1,1,6,10000
9103,bg_shop_00,,507010001,20,100,2,602083107,1,747,-1,1,7,10000
9104,bg_shop_00,,507010001,200,30,2,602083108,1,747,-1,1,8,10000
9105,bg_shop_00,,507010001,9,600,2,602083109,1,747,-1,1,9,10000
9106,bg_shop_00,,507010001,800,30,2,602083110,1,747,-1,1,10,10000
9107,bg_shop_00,,507010001,3,300,2,602083111,1,747,-1,1,11,10000
9108,bg_shop_00,,507010001,100,6,2,602083112,1,747,-1,1,12,10000
9109,bg_shop_00,,507010001,500,4,2,602083113,1,747,-1,1,13,10000
9110,bg_shop_00,,507010001,5000,4,2,602083114,1,747,-1,1,14,10000
9111,bg_shop_00,,507010001,100,5,2,602083115,1,747,-1,1,15,10000
9112,bg_shop_00,,507010001,50,5,2,602083116,1,747,-1,1,16,10000
9113,bg_shop_00,,507010001,999,200,2,602083117,1,747,-1,1,17,10000
9114,bg_shop_00,,507010001,999,60,2,602083118,1,747,-1,1,18,10000
9115,bg_shop_00,,507010001,999,20,2,602083119,1,747,-1,1,19,10000
9116,bg_shop_00,,507010001,999,5,2,602083120,1,747,-1,1,20,10000
9117,bg_shop_00,,507010001,9999,2,2,602083121,1,747,-1,1,21,10000
9118,bg_shop_00,,507010001,999,30,2,602083122,1,747,-1,1,22,10000
9119,bg_shop_00,,507010001,999,100,2,602083123,1,747,-1,1,23,10000
9120,bg_shop_00,,507010001,999,80,2,602083124,1,747,-1,1,24,10000
9121,bg_duihuanshangdian_DragonTraining,,601288002,1,1499,2,602108548,-1,748,-1,1,1,10000
9122,bg_duihuanshangdian_DragonTraining,,601288002,1,299,2,602108549,-1,748,-1,1,2,10000
9123,bg_duihuanshangdian_DragonTraining,,601288002,1,499,2,602108550,-1,748,-1,1,3,10000
9124,bg_duihuanshangdian_DragonTraining,,601288002,50,260,2,602108551,-1,748,-1,1,4,10000
9125,bg_duihuanshangdian_DragonTraining,,601288002,50,260,2,602108552,-1,748,-1,1,5,10000
9126,bg_duihuanshangdian_DragonTraining,,601288002,50,260,2,602108553,-1,748,-1,1,6,10000
9127,bg_duihuanshangdian_DragonTraining,,601288002,50,170,2,602108554,-1,748,-1,1,7,10000
9128,bg_duihuanshangdian_DragonTraining,,601288002,50,170,2,602108555,-1,748,-1,1,8,10000
9129,bg_duihuanshangdian_DragonTraining,,601288002,50,170,2,602108556,-1,748,-1,1,9,10000
9130,bg_shop_00,,601288002,100,20,2,602108557,-1,748,-1,1,10,10000
9131,bg_shop_00,,601288002,400,5,2,602108558,-1,748,-1,1,11,10000
9132,bg_shop_00,,601288002,400,4,2,602108559,-1,748,-1,1,12,10000
9133,bg_shop_00,,601288002,200,3,2,602108560,-1,748,-1,1,13,10000
9134,bg_shop_00,,601288002,200,3,2,602108561,-1,748,-1,1,14,10000
9135,bg_shop_00,,601288002,300,5,2,602108562,-1,748,-1,1,15,10000
9136,bg_shop_00,,601288002,200,15,2,602108563,-1,748,-1,1,16,10000
9137,bg_shop_00,,601288002,200,10,2,602108564,-1,748,-1,1,17,10000
9138,bg_shop_00,,601288002,200,5,2,602108565,-1,748,-1,1,18,10000
9139,bg_shop_00,,601288002,2,300,2,602108566,-1,748,-1,1,19,10000
9140,bg_shop_00,,601288002,5,300,2,602108567,-1,748,-1,1,20,10000
9141,bg_shop_00,,601288002,30,400,2,602108568,-1,748,-1,1,21,10000
9142,bg_shop_00,,601288002,30,90,2,602108569,-1,748,-1,1,22,10000
9143,bg_shop_00,,601288002,50,30,2,602108570,-1,748,-1,1,23,10000
9144,bg_shop_00,,601288002,120,5,2,602108571,-1,748,-1,1,24,10000
9145,bg_shop_00,,601288002,50,15,2,602108572,-1,748,-1,1,25,10000
9146,bg_shop_00,,601288002,300,10,2,602108573,-1,748,-1,1,26,10000
9147,bg_shop_00,,601288002,500,1,2,602108574,-1,748,-1,1,27,10000
9148,bg_shop_00,,601288002,1000,1,2,602108575,-1,748,-1,1,28,10000
9149,bg_duihuanshangdian_DragonTraining,,601288003,1,1000,2,602108603,-1,749,-1,1,1,10000
9150,bg_duihuanshangdian_DragonTraining,,601288003,3,3000,2,602108604,-1,749,-1,1,2,10000
9151,bg_duihuanshangdian_DragonTraining,,601288003,3,3000,2,602108605,-1,749,-1,1,3,10000
9152,bg_duihuanshangdian_DragonTraining,,601288003,20,100,2,602108606,-1,749,-1,1,4,10000
9153,bg_shop_00,,601288003,50,100,2,602108607,-1,749,-1,1,5,10000
9154,bg_shop_00,,601288003,100,40,2,602108608,-1,749,-1,1,6,10000
9155,bg_shop_00,,601288003,30,150,2,602108609,-1,749,-1,1,7,10000
9156,bg_shop_00,,601288003,50,100,2,602108610,-1,749,-1,1,8,10000
9157,bg_shop_00,,601288003,200,25,2,602108611,-1,749,-1,1,9,10000
9158,bg_shop_00,,601288003,2,500,2,602108612,-1,749,-1,1,10,10000
9159,bg_shop_00,,601288003,1,400,2,602108613,-1,749,-1,1,11,10000
9160,bg_shop_00,,601288003,1,100,2,602108614,-1,749,-1,1,12,10000
9161,bg_shop_00,,601288003,50,50,2,602108615,-1,749,-1,1,13,10000
9162,bg_shop_00,,601288003,2,400,2,602108616,-1,749,-1,1,14,10000
9163,bg_shop_00,,601288003,3,100,2,602108617,-1,749,-1,1,15,10000
9164,bg_shop_00,,601288003,2,800,2,602108618,-1,749,-1,1,16,10000
9165,bg_shop_00,,601288003,2000,1,2,602108619,-1,749,-1,1,17,10000
9166,bg_duihuanshangdian_DragonTraining,,601288002,1,1499,2,602108576,-1,750,-1,1,1,10000
9167,bg_duihuanshangdian_DragonTraining,,601288002,1,299,2,602108577,-1,750,-1,1,2,10000
9168,bg_duihuanshangdian_DragonTraining,,601288002,1,499,2,602108578,-1,750,-1,1,3,10000
9169,bg_duihuanshangdian_DragonTraining,,601288002,50,260,2,602108579,-1,750,-1,1,4,10000
9170,bg_duihuanshangdian_DragonTraining,,601288002,50,260,2,602108580,-1,750,-1,1,5,10000
9171,bg_duihuanshangdian_DragonTraining,,601288002,50,260,2,602108581,-1,750,-1,1,6,10000
9172,bg_duihuanshangdian_DragonTraining,,601288002,50,170,2,602108582,-1,750,-1,1,7,10000
9173,bg_duihuanshangdian_DragonTraining,,601288002,50,170,2,602108583,-1,750,-1,1,8,10000
9174,bg_duihuanshangdian_DragonTraining,,601288002,50,170,2,602108584,-1,750,-1,1,9,10000
9175,bg_shop_00,,601288002,100,20,2,602108585,-1,750,-1,1,10,10000
9176,bg_shop_00,,601288002,400,5,2,602108586,-1,750,-1,1,11,10000
9177,bg_shop_00,,601288002,400,4,2,602108587,-1,750,-1,1,12,10000
9178,bg_shop_00,,601288002,200,2,2,602108588,-1,750,-1,1,13,10000
9179,bg_shop_00,,601288002,200,3,2,602108589,-1,750,-1,1,14,10000
9180,bg_shop_00,,601288002,300,5,2,602108590,-1,750,-1,1,15,10000
9181,bg_shop_00,,601288002,200,15,2,602108591,-1,750,-1,1,16,10000
9182,bg_shop_00,,601288002,200,10,2,602108592,-1,750,-1,1,17,10000
9183,bg_shop_00,,601288002,200,5,2,602108593,-1,750,-1,1,18,10000
9184,bg_shop_00,,601288002,2,300,2,602108594,-1,750,-1,1,19,10000
9185,bg_shop_00,,601288002,5,300,2,602108595,-1,750,-1,1,20,10000
9186,bg_shop_00,,601288002,30,400,2,602108596,-1,750,-1,1,21,10000
9187,bg_shop_00,,601288002,8,200,2,602108597,-1,750,-1,1,22,10000
9188,bg_shop_00,,601288002,120,5,2,602108598,-1,750,-1,1,23,10000
9189,bg_shop_00,,601288002,50,15,2,602108599,-1,750,-1,1,24,10000
9190,bg_shop_00,,601288002,300,10,2,602108600,-1,750,-1,1,25,10000
9191,bg_shop_00,,601288002,500,1,2,602108601,-1,750,-1,1,26,10000
9192,bg_shop_00,,601288002,1000,1,2,602108602,-1,750,-1,1,27,10000
9193,bg_shop_00,,401081002,1,999,2,406211401,1,751,-1,1,1,10000
9194,bg_shop_00,,401081002,100,20,2,506030001,1,751,-1,1,2,10000
9195,bg_shop_00,,401081002,1,999,2,503281001,1,751,-1,1,3,10000
9196,bg_shop_00,,401081002,1,200,2,503281002,1,751,-1,1,4,10000
9197,bg_shop_00,,401081002,1,200,2,505155003,1,751,-1,1,5,10000
9198,bg_shop_00,,401081002,1,100,2,503281003,1,751,-1,1,6,10000
9199,bg_shop_00,,401081002,2,400,2,503281004,1,751,-1,1,7,10000
9200,bg_shop_00,,401081002,10,60,2,503281005,1,751,-1,1,8,10000
9201,bg_shop_00,,401081002,100,8,2,503281006,1,751,-1,1,9,10000
9202,bg_shop_00,,401081002,100,15,2,503281007,1,751,-1,1,10,10000
9203,bg_shop_00,,401081002,300,10,2,503281008,1,751,-1,1,11,10000
9204,bg_shop_00,,401081002,200,10,2,503281009,1,751,-1,1,12,10000
9205,bg_shop_00,,401081002,4,300,2,503281010,1,751,-1,1,13,10000
9206,bg_shop_00,,401081002,4,30,2,503281011,1,751,-1,1,14,10000
9207,bg_shop_00,,401081002,20,60,2,503281012,1,751,-1,1,15,10000
9208,bg_shop_00,,401081002,999,30,2,503281013,1,751,-1,1,16,10000
9209,bg_shop_00,,401081002,999,20,2,503281014,1,751,-1,1,17,10000
9210,bg_shop_00,,401081002,999,20,2,503281015,1,751,-1,1,18,10000
9211,bg_shop_00,,401081002,1,5000,2,507108701,1,752,-1,1,1,10000
9212,bg_shop_00,,401081002,1,5000,2,507108702,1,752,-1,1,2,10000
9213,bg_shop_00,,401081002,100,20,2,507108703,1,752,-1,1,3,10000
9214,bg_shop_00,,401081002,1,1999,2,507108704,1,752,-1,1,4,10000
9215,bg_shop_00,,401081002,1,999,2,507108705,1,752,-1,1,5,10000
9216,bg_shop_00,,401081002,1,200,2,507108706,1,752,-1,1,6,10000
9217,bg_shop_00,,401081002,1,200,2,509058006,1,752,-1,1,7,10000
9218,bg_shop_00,,401081002,4,350,2,507108707,1,752,-1,1,8,10000
9219,bg_shop_00,,401081002,10,60,2,507108708,1,752,-1,1,9,10000
9220,bg_shop_00,,401081002,1,25,2,507108709,1,752,-1,1,10,10000
9221,bg_shop_00,,401081002,100,20,2,507108710,1,752,-1,1,11,10000
9222,bg_shop_00,,401081002,100,8,2,507108711,1,752,-1,1,12,10000
9223,bg_shop_00,,401081002,6,65,2,507108712,1,752,-1,1,13,10000
9224,bg_shop_00,,401081002,300,15,2,507108713,1,752,-1,1,14,10000
9225,bg_shop_00,,401081002,20,40,2,507108714,1,752,-1,1,15,10000
9226,bg_shop_00,,401081002,30,15,2,507108715,1,752,-1,1,16,10000
9227,bg_shop_00,,401081002,100,10,2,507108716,1,752,-1,1,17,10000
9228,bg_shop_00,,401081002,300,100,2,507108717,1,752,-1,1,18,10000
9229,bg_shop_00,,401081002,100,15,2,507108718,1,752,-1,1,19,10000
9230,bg_shop_00,,401081002,1000,5,2,507108719,1,752,-1,1,20,10000
9231,bg_shop_00,,401081002,100,75,2,507108720,1,752,-1,1,21,10000
9232,bg_shop_00,,401081002,300,5,2,507108721,1,752,-1,1,22,10000
9233,bg_shop_00,,401250002,20,1200,2,602123013,-1,753,-1,1,1,10000
9234,bg_shop_00,,401250002,20,1200,2,602123014,-1,753,-1,1,2,10000
9235,bg_shop_00,,401250002,20,1200,2,602123015,-1,753,-1,1,3,10000
9236,bg_shop_00,,401250002,100,120,2,602123016,-1,753,-1,1,4,10000
9237,bg_shop_00,,401250002,20,400,2,602123017,-1,753,-1,1,5,10000
9238,bg_shop_00,,401250002,200,120,2,602123018,-1,753,-1,1,6,10000
9239,bg_shop_00,,401250002,9,2400,2,602123019,-1,753,-1,1,7,10000
9240,bg_shop_00,,401250002,800,120,2,602123020,-1,753,-1,1,8,10000
9241,bg_shop_00,,401250002,3,1200,2,602123021,-1,753,-1,1,9,10000
9242,bg_shop_00,,401250002,100,24,2,602123022,-1,753,-1,1,10,10000
9243,bg_shop_00,,401250002,500,16,2,602123023,-1,753,-1,1,11,10000
9244,bg_shop_00,,401250002,5000,16,2,602123024,-1,753,-1,1,12,10000
9245,bg_shop_00,,401250002,100,20,2,602123025,-1,753,-1,1,13,10000
9246,bg_shop_00,,401250002,100,20,2,602123026,-1,753,-1,1,14,10000
9247,bg_shop_00,,401250002,10,800,2,602123027,-1,753,-1,1,15,10000
9248,bg_shop_00,,401250002,20,240,2,602123028,-1,753,-1,1,16,10000
9249,bg_shop_00,,401250002,100,80,2,602123029,-1,753,-1,1,17,10000
9250,bg_shop_00,,401250002,999,20,2,602123030,-1,753,-1,1,18,10000
9251,bg_shop_00,,401250002,9999,8,2,602123031,-1,753,-1,1,19,10000
9252,bg_shop_00,,401250002,999,20,2,602123032,-1,753,-1,1,20,10000
9253,bg_shop_00,,401250002,999,240,2,602123033,-1,753,-1,1,21,10000
9254,bg_shop_00,,401250002,999,80,2,602123034,-1,753,-1,1,22,10000
9255,bg_shop_00,,507010001,200,30,2,602124001,1,754,-1,1,1,10000
9256,bg_shop_00,,507010001,200,30,2,602124002,1,754,-1,1,2,10000
9257,bg_shop_00,,507010001,200,30,2,602124003,1,754,-1,1,3,10000
9258,bg_shop_00,,507010001,200,30,2,602124004,1,754,-1,1,4,10000
9259,bg_shop_00,,507010001,200,30,2,602124005,1,754,-1,1,5,10000
9260,bg_shop_00,,507010001,200,30,2,602124006,1,754,-1,1,6,10000
9261,bg_shop_00,,507010001,20,100,2,602124007,1,754,-1,1,7,10000
9262,bg_shop_00,,507010001,200,30,2,602124008,1,754,-1,1,8,10000
9263,bg_shop_00,,507010001,9,600,2,602124009,1,754,-1,1,9,10000
9264,bg_shop_00,,507010001,800,30,2,602124010,1,754,-1,1,10,10000
9265,bg_shop_00,,507010001,3,300,2,602124011,1,754,-1,1,11,10000
9266,bg_shop_00,,507010001,100,6,2,602124012,1,754,-1,1,12,10000
9267,bg_shop_00,,507010001,500,4,2,602124013,1,754,-1,1,13,10000
9268,bg_shop_00,,507010001,5000,4,2,602124014,1,754,-1,1,14,10000
9269,bg_shop_00,,507010001,100,5,2,602124015,1,754,-1,1,15,10000
9270,bg_shop_00,,507010001,50,5,2,602124016,1,754,-1,1,16,10000
9271,bg_shop_00,,507010001,999,200,2,602124017,1,754,-1,1,17,10000
9272,bg_shop_00,,507010001,999,60,2,602124018,1,754,-1,1,18,10000
9273,bg_shop_00,,507010001,999,20,2,602124019,1,754,-1,1,19,10000
9274,bg_shop_00,,507010001,999,5,2,602124020,1,754,-1,1,20,10000
9275,bg_shop_00,,507010001,9999,2,2,602124021,1,754,-1,1,21,10000
9276,bg_shop_00,,507010001,999,30,2,602124022,1,754,-1,1,22,10000
9277,bg_shop_00,,507010001,999,100,2,602124023,1,754,-1,1,23,10000
9278,bg_shop_00,,507010001,999,80,2,602124024,1,754,-1,1,24,10000
9279,bg_shop_00,,204002,100,30,2,602283201,1,755,-1,1,1,10000
9280,bg_shop_00,,204002,100,30,2,602283202,1,755,-1,1,2,10000
9281,bg_shop_00,,204002,100,30,2,602283203,1,755,-1,1,3,10000
9282,bg_shop_00,,204002,100,30,2,602283204,1,755,-1,1,4,10000
9283,bg_shop_00,,204002,100,30,2,602283205,1,755,-1,1,5,10000
9284,bg_shop_00,,204002,20,100,2,602283206,1,755,-1,1,6,10000
604243001,bg_shop_00,,204002,20,100,2,604246001,1,755,-1,0,6,10000
9285,bg_shop_00,,204002,200,30,2,602283207,1,755,-1,1,7,10000
9286,bg_shop_00,,204002,200,30,2,602283208,1,755,-1,1,8,10000
9287,bg_shop_00,,204002,9,600,2,602283209,1,755,-1,1,9,10000
9288,bg_shop_00,,204002,800,30,2,602283210,1,755,-1,1,10,10000
9289,bg_shop_00,,204002,3,300,2,602283211,1,755,-1,1,11,10000
9290,bg_shop_00,,204002,100,6,2,602283212,1,755,-1,1,12,10000
9291,bg_shop_00,,204002,500,4,2,602283213,1,755,-1,1,13,10000
9292,bg_shop_00,,204002,5000,4,2,602283214,1,755,-1,1,14,10000
9293,bg_shop_00,,204002,100,5,2,602283215,1,755,-1,1,15,10000
9294,bg_shop_00,,204002,50,5,2,602283216,1,755,-1,1,16,10000
9295,bg_shop_00,,204002,999,200,2,602283217,1,755,-1,1,17,10000
9296,bg_shop_00,,204002,999,60,2,602283218,1,755,-1,1,18,10000
9297,bg_shop_00,,204002,999,20,2,602283219,1,755,-1,1,19,10000
9298,bg_shop_00,,204002,999,5,2,602283220,1,755,-1,1,20,10000
9299,bg_shop_00,,204002,9999,2,2,602283221,1,755,-1,1,21,10000
9300,bg_shop_00,,204002,999,30,2,602283222,1,755,-1,1,22,10000
9301,bg_shop_00,,204002,999,100,2,602283223,1,755,-1,1,23,10000
9302,bg_shop_00,,204002,999,80,2,602283224,1,755,-1,1,24,10000
9303,bg_shop_00,,401081002,1,1999,2,602283301,1,756,-1,1,1,10000
9304,bg_shop_00,,401081002,1,1999,2,602283302,1,756,-1,1,2,10000
9305,bg_shop_00,,401081002,100,20,2,602283303,1,756,-1,1,3,10000
9306,bg_shop_00,,401081002,1,999,2,602283304,1,756,-1,1,4,10000
9307,bg_shop_00,,401081002,1,200,2,602283305,1,756,-1,1,5,10000
9308,bg_shop_00,,401081002,1,200,2,602283306,1,756,-1,1,6,10000
9309,bg_shop_00,,401081002,4,350,2,602283307,1,756,-1,1,7,10000
9310,bg_shop_00,,401081002,10,60,2,602283308,1,756,-1,1,8,10000
9311,bg_shop_00,,401081002,1,25,2,602283309,1,756,-1,1,9,10000
9312,bg_shop_00,,401081002,100,20,2,602283310,1,756,-1,1,10,10000
9313,bg_shop_00,,401081002,100,8,2,602283311,1,756,-1,1,11,10000
9314,bg_shop_00,,401081002,6,65,2,602283312,1,756,-1,1,12,10000
9315,bg_shop_00,,401081002,300,15,2,602283313,1,756,-1,1,13,10000
9316,bg_shop_00,,401081002,20,40,2,602283314,1,756,-1,1,14,10000
9317,bg_shop_00,,401081002,30,15,2,602283315,1,756,-1,1,15,10000
9318,bg_shop_00,,401081002,100,10,2,602283316,1,756,-1,1,16,10000
9319,bg_shop_00,,401081002,300,100,2,602283317,1,756,-1,1,17,10000
9320,bg_shop_00,,401081002,100,15,2,602283318,1,756,-1,1,18,10000
9321,bg_shop_00,,401081002,1000,5,2,602283319,1,756,-1,1,19,10000
9322,bg_shop_00,,401081002,100,75,2,602283320,1,756,-1,1,20,10000
9323,bg_shop_00,,401081002,300,5,2,602283321,1,756,-1,1,21,10000
9324,bg_shop_00,,512040002,1,5000,2,512081703,-1,757,-1,1,1,10000
9325,bg_shop_00,,512040002,1,1999,2,508064030,-1,757,-1,1,2,10000
932501,bg_shop_00,,512040002,2,270,2,603110002,-1,757,-1,1,3,10000
932502,bg_shop_00,,512040002,2,270,2,603110003,-1,757,-1,1,4,10000
932503,bg_shop_00,,512040002,2,270,2,603110004,-1,757,-1,1,5,10000
9326,bg_shop_00,,512040002,200,15,2,512081704,-1,757,-1,1,6,10000
9327,bg_shop_00,,512040002,200,10,2,512081705,-1,757,-1,1,7,10000
9328,bg_shop_00,,512040002,2,300,2,512081706,-1,757,-1,1,8,10000
9329,bg_shop_00,,512040002,5,300,2,512081707,-1,757,-1,1,9,10000
9330,bg_shop_00,,512040002,30,400,2,512081708,-1,757,-1,1,10,10000
9331,bg_shop_00,,512040002,120,5,2,512081709,-1,757,-1,1,11,10000
9332,bg_shop_00,,512040002,50,15,2,512081710,-1,757,-1,1,12,10000
9333,bg_shop_00,,512040002,300,10,2,512081711,-1,757,-1,1,13,10000
9334,bg_shop_00,,512040002,500,1,2,512081712,-1,757,-1,1,14,10000
9335,bg_shop_00,,512040002,1000,1,2,512081713,-1,757,-1,1,15,10000
9336,bg_shop_00,,401081002,1,1999,2,603056002,1,758,-1,1,1,10000
9337,bg_shop_00,,401081002,1,999,2,603056003,1,758,-1,1,2,10000
9338,bg_shop_00,,401081002,100,20,2,507108703,1,758,-1,1,3,10000
9339,bg_shop_00,,401081002,1,1999,2,507108704,1,758,-1,1,4,10000
9340,bg_shop_00,,401081002,1,999,2,507108705,1,758,-1,1,5,10000
9341,bg_shop_00,,401081002,1,200,2,507108706,1,758,-1,1,6,10000
9342,bg_shop_00,,401081002,1,200,2,509058006,1,758,-1,1,7,10000
