id,taskConditionVo,Atlas,descParams,group,icon,is_daily,level,point,progress_desc,progress_isopen,read_split,read_type,reward,reward_extra,scene,server_list,serverLists,show_progress,showProgress,stage_group,take_effect_day,target,target_type,task_condition,task_condition_num,task_count,task_discription,task_guide,task_guide_mun,task_order,taskConditionType,taskGuideNum,unit,unit_order,week,weight
501208705,TaskConditionBaseVO,,[],4226,,0,,10,,-1,,-1,412126012,-1,-1,,[],1,true,,7,-1,-1,85,35|2,0,task_season_dec_85,14,[0|120],10,RelicTreasure,[0|120],2,10,-1,
501216001,TaskConditionBaseVO,Atlas/UI_Hero_Head,[],4227,Head_10048_skin1,-1,,8000,,-1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,93,1004802,1,task_skin_xsstj,-1,,1,93,[],-1,-1,-1,
501216002,,Atlas/UI_Item,[1|1],4227,icon_30568,-1,,100,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,3|2000000000,1,task_troopskin_use_3,36,,2,91,[],-1,-1,-1,
501216003,,Atlas/UI_Item,[1|1],4227,icon_30569,-1,,800,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,4|2000000000,1,task_troopskin_use_4,36,,3,91,[],-1,-1,-1,
501216004,,Atlas/UI_Item,[1|1],4227,icon_30566,-1,,8000,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,5|2000000000,1,task_troopskin_use_5,36,,4,91,[],-1,-1,-1,
501216005,,Atlas/UI_Item,[200|1],4227,icon_10038,-1,,1,,-1,[200|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,23,17|2000000000,200,task_honor_use,36,,5,23,[],-1,-1,-1,
501216006,,Atlas/UI_Item,[10|1],4227,icon_30361,-1,,1,,-1,[10|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,250|2000000000,10,task_desc_09230002,12,[103],6,53,[103],-1,-1,-1,
501216007,,Atlas/UI_Item,[100|1],4227,icon_30468,-1,,30,,-1,[100|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,284|2000000000,100,task_goods_use_cwkl,1,[160],7,53,[160],-1,-1,-1,
501216008,,Atlas/UI_Item,[1|1],4227,icon_30967,-1,,150,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,2005,2|2000000000,1,task_pet_use_lv,1,[160],8,2005,[160],-1,-1,-1,
501216009,,Atlas/UI_Item,[1|1],4227,icon_30968,-1,,900,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,2005,3|2000000000,1,task_pet_use_lan,1,[160],9,2005,[160],-1,-1,-1,
501216101,TaskConditionBaseVO,Atlas/UI_Hero_Head,[],4228,Head_10046_skin2,-1,,5000,,-1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,93,1004603,1,task_skin_zjbq,-1,,1,93,[],-1,-1,-1,
501216105,,Atlas/UI_Item,[1|1],4228,icon_30398,-1,,5,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,90,3|2000000000,1,task_artifact_use_3,1,[155],5,90,[155],-1,-1,-1,
501216106,,Atlas/UI_Item,[1|1],4228,icon_30399,-1,,25,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,90,4|2000000000,1,task_artifact_use_4,1,[155],6,90,[155],-1,-1,-1,
501216107,,Atlas/UI_Item,[1|1],4228,icon_30400,-1,,120,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,90,5|2000000000,1,task_artifact_use_5,1,[155],7,90,[155],-1,-1,-1,
501216111,,Atlas/UI_Item,[1|1],4228,icon_30395,-1,,12,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,53,238|2000000000,1,task_assj_use,1,[155],11,53,[155],-1,-1,-1,
501216112,,Atlas/UI_Item,[2000|1],4228,icon_30394,-1,,6,,-1,[2000|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,53,237|2000000000,2000,task_mws_use,1,[155],12,53,[155],-1,-1,-1,
501216201,TaskConditionBaseVO,Atlas/UI_Hero_Head,[],4229,Head_10037_skin4,-1,,5000,,-1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,93,1003705,1,task_skin_yjsw,-1,,1,93,[],-1,-1,-1,
501216202,,Atlas/UI_Item,[100|10],4229,icon_material_1,-1,,10,,-1,[100|10],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,53,154|2000000000,100,task_desc_408090001,-1,,2,53,[],-1,-1,-1,
501216203,,Atlas/UI_Item,[1|1],4229,icon_material_2,-1,,10,,-1,[1|1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,53,155|2000000000,1,task_desc_408090002,-1,,3,53,[],-1,-1,-1,
501216204,,Atlas/UI_Item,[1|1],4229,icon_material_3,-1,,15,,-1,[1|1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,53,156|2000000000,1,task_desc_408090003,-1,,4,53,[],-1,-1,-1,
501216205,,Atlas/UI_Item,[1],4229,icon_10021,-1,,50,,-1,[1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,50,2000000000,1,task_desc_091101,12,[116],5,50,[116],-1,-1,-1,
501230001,TaskConditionBaseVO,Atlas/UI_Hero_Head,[],4230,Head_10048_skin1,-1,,10000,,-1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,93,1004802,1,task_skin_xsstj,-1,,1,93,[],-1,-1,-1,
501230002,,Atlas/UI_Item,[1|1],4230,icon_30568,-1,,100,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,3|2000000000,1,task_troopskin_use_3,36,,1,91,[],-1,-1,-1,
501230003,,Atlas/UI_Item,[1|1],4230,icon_30569,-1,,800,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,4|2000000000,1,task_troopskin_use_4,36,,2,91,[],-1,-1,-1,
501230004,,Atlas/UI_Item,[1|1],4230,icon_30566,-1,,8000,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,5|2000000000,1,task_troopskin_use_5,36,,3,91,[],-1,-1,-1,
501230005,,Atlas/UI_Item,[200|1],4230,icon_10038,-1,,1,,-1,[200|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,23,17|2000000000,200,task_honor_use,36,,4,23,[],-1,-1,-1,
501230006,,Atlas/UI_Item,[10|1],4230,icon_30361,-1,,1,,-1,[10|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,250|2000000000,10,task_desc_09230002,12,[103],5,53,[103],-1,-1,-1,
501230007,,Atlas/UI_Item,[100|1],4230,icon_30468,-1,,30,,-1,[100|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,284|2000000000,100,task_goods_use_cwkl,1,[160],6,53,[160],-1,-1,-1,
501230008,,Atlas/UI_Item,[1|1],4230,icon_30967,-1,,150,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,2005,2|2000000000,1,task_pet_use_lv,1,[160],7,2005,[160],-1,-1,-1,
501230009,,Atlas/UI_Item,[1|1],4230,icon_30968,-1,,900,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,2005,3|2000000000,1,task_pet_use_lan,1,[160],8,2005,[160],-1,-1,-1,
501230101,TaskConditionBaseVO,Atlas/UI_Hero_Head,[],4231,Head_10046_skin2,-1,,3000,,-1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,93,1004603,1,task_skin_zjbq,-1,,1,93,[],-1,-1,-1,
501230102,,Atlas/UI_Item,[1|1],4231,icon_30398,-1,,5,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,90,3|2000000000,1,task_artifact_use_3,1,[155],4,90,[155],-1,-1,-1,
501230103,,Atlas/UI_Item,[1|1],4231,icon_30399,-1,,25,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,90,4|2000000000,1,task_artifact_use_4,1,[155],5,90,[155],-1,-1,-1,
501230104,,Atlas/UI_Item,[1|1],4231,icon_30400,-1,,120,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,90,5|2000000000,1,task_artifact_use_5,1,[155],6,90,[155],-1,-1,-1,
501230105,,Atlas/UI_Item,[1|1],4231,icon_30395,-1,,12,,-1,[1|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,53,238|2000000000,1,task_assj_use,1,[155],10,53,[155],-1,-1,-1,
501230106,,Atlas/UI_Item,[2000|1],4231,icon_30394,-1,,6,,-1,[2000|1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,53,237|2000000000,2000,task_mws_use,1,[155],11,53,[155],-1,-1,-1,
501230201,TaskConditionBaseVO,Atlas/UI_Hero_Head,[],4232,Head_10037_skin4,-1,,2000,,-1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,93,1003705,1,task_skin_yjsw,-1,,1,93,[],-1,-1,-1,
501230202,,Atlas/UI_Item,[100|10],4232,icon_material_1,-1,,10,,-1,[100|10],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,53,154|2000000000,100,task_desc_408090001,-1,,1,53,[],-1,-1,-1,
501230203,,Atlas/UI_Item,[1|1],4232,icon_material_2,-1,,10,,-1,[1|1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,53,155|2000000000,1,task_desc_408090002,-1,,2,53,[],-1,-1,-1,
501230204,,Atlas/UI_Item,[1|1],4232,icon_material_3,-1,,15,,-1,[1|1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,53,156|2000000000,1,task_desc_408090003,-1,,3,53,[],-1,-1,-1,
501230205,,Atlas/UI_Item,[1],4232,icon_10021,-1,,50,,-1,[1],1,-1,-1,1,,[],-1,false,,-1,-1,-1,50,2000000000,1,task_desc_091101,12,[116],4,50,[116],-1,-1,-1,
502120001,TaskConditionBaseVO,,[],4233,,1,,100,,-1,,-1,502112001,-1,-1,,[],1,true,,-1,-1,-1,12,1,0,task_bp_12,-1,,1,12,[],-1,-1,-1,
502120002,TaskConditionBaseVO,,[],4233,,1,,100,,-1,,-1,502112002,-1,-1,,[],1,true,,-1,-1,-1,48,1,0,task_48,-1,,2,48,[],-1,-1,-1,
502120003,TaskConditionBaseVO,,[],4233,,1,,50,,-1,,-1,502112003,-1,1,,[],1,true,,-1,-1,-1,50,5,0,task_dec_xuanshang,12,[116],3,50,[116],-1,-1,-1,
502120004,TaskConditionBaseVO,,[],4233,,1,,50,,-1,,-1,502112004,-1,1,,[],1,true,,-1,-1,-1,29,10,0,task_bp_29,1,[116],4,29,[116],-1,-1,-1,
502120005,TaskConditionBaseVO,,[],4233,,1,,50,,-1,,-1,502112005,-1,2,,[],1,true,,-1,-1,-1,23,7|50,0,task_23,7,[1],5,23,[1],-1,-1,-1,
502120006,TaskConditionBaseVO,,[],4233,,1,,50,,-1,,-1,502112006,-1,1,,[],1,true,,-1,-1,-1,14,2,0,task_fist_bp_1014,1,[115],6,14,[115],-1,-1,-1,
502220001,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,1,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220005,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,50,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220006,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,75,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220007,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,100,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220008,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,125,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220009,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,150,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220010,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,175,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220011,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,200,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220012,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,250,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220013,TaskConditionBaseVO,,[],4234,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,120,500,0,butterfly_catch_25,1,[115],6,120,[115],-1,-1,-1,
502220002,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,1,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220014,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,30,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220015,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,45,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220016,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,60,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220017,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,75,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220018,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,90,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220019,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,105,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220020,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,120,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220021,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,150,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220022,TaskConditionBaseVO,,[],4235,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,121,300,0,butterfly_catch_26,1,[115],6,121,[115],-1,-1,-1,
502220003,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,1,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220023,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,5,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220024,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,10,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220025,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,15,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220026,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,20,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220027,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,23,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220028,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,26,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220029,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,29,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220030,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,32,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220031,TaskConditionBaseVO,,[],4236,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,122,35,0,butterfly_catch_28,1,[115],6,122,[115],-1,-1,-1,
502220004,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,1,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220032,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,10,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220033,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,30,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220034,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,40,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220035,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,50,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220036,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,60,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220037,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,70,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220038,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,80,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220039,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,90,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
502220040,TaskConditionBaseVO,,[],4237,,1,,50,,-1,,-1,503120201,-1,1,,[],1,true,,-1,-1,-1,123,100,0,butterfly_catch_27,1,[115],6,123,[115],-1,-1,-1,
503220001,TaskConditionBaseVO,,[],4238,,-1,,-1,,-1,,-1,37673,-1,-1,,[],1,true,,-1,-1,-1,105,10,0,task_503220001,-1,,1,105,[],-1,-1,-1,
503140001,TaskConditionBaseVO,,[],4239,,1,,100,,-1,,-1,503170101,-1,-1,,[],1,true,,-1,-1,-1,12,1,0,task_bp_12,-1,,1,12,[],-1,-1,-1,
503140002,TaskConditionBaseVO,,[],4239,,1,,100,,-1,,-1,503170102,-1,-1,,[],1,true,,-1,-1,-1,48,1,0,task_48,-1,,2,48,[],-1,-1,-1,
503140003,TaskConditionBaseVO,,[],4239,,1,,50,,-1,,-1,503170103,-1,1,,[],1,true,,-1,-1,-1,50,5,0,task_dec_xuanshang,12,[116],3,50,[116],-1,-1,-1,
503140004,TaskConditionBaseVO,,[],4239,,1,,50,,-1,,-1,503170104,-1,1,,[],1,true,,-1,-1,-1,29,10,0,task_bp_29,1,[116],4,29,[116],-1,-1,-1,
503140005,TaskConditionBaseVO,,[],4239,,1,,50,,-1,,-1,503170105,-1,2,,[],1,true,,-1,-1,-1,23,7|50,0,task_23,7,[1],5,23,[1],-1,-1,-1,
503140006,TaskConditionBaseVO,,[],4239,,1,,50,,-1,,-1,503170106,-1,1,,[],1,true,,-1,-1,-1,14,2,0,task_fist_bp_1014,1,[115],6,14,[115],-1,-1,-1,
503200001,,Atlas/UI_Item,[1|1],4240,icon_30214,-1,,8000,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,2024556|2000000000,1,task_desc_503200002,36,,1,53,[],-1,-1,-1,
503200002,,Atlas/UI_Item,[1|1],4240,icon_30214,-1,,100,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,3|2000000000,1,task_troopskin_use_3,36,,1,91,[],-1,-1,-1,
503200003,,Atlas/UI_Item,[1|1],4240,icon_30214,-1,,800,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,4|2000000000,1,task_troopskin_use_4,36,,2,91,[],-1,-1,-1,
503200004,,Atlas/UI_Item,[1|1],4240,icon_30214,-1,,8000,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,91,5|2000000000,1,task_troopskin_use_5,36,,3,91,[],-1,-1,-1,
503200005,,Atlas/UI_Item,[200|1],4240,icon_30214,-1,,1,,-1,[200|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,23,17|2000000000,200,task_honor_use,36,,4,23,[],-1,-1,-1,
503200006,,Atlas/UI_Item,[10|1],4240,icon_30214,-1,,1,,-1,[10|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,250|2000000000,10,task_desc_09230002,12,[103],5,53,[103],-1,-1,-1,
503200007,,Atlas/UI_Item,[100|1],4240,icon_30468,-1,,30,,-1,[100|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,53,284|2000000000,100,task_goods_use_cwkl,1,[160],6,53,[160],-1,-1,-1,
503200008,,Atlas/UI_Item,[1|1],4240,icon_30967,-1,,150,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,2005,2|2000000000,1,task_pet_use_lv,1,[160],7,2005,[160],-1,-1,-1,
503200009,,Atlas/UI_Item,[1|1],4240,icon_30968,-1,,900,,-1,[1|1],1,-1,-1,0,,[],-1,false,,-1,-1,-1,2005,3|2000000000,1,task_pet_use_lan,1,[160],8,2005,[160],-1,-1,-1,
503254001,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4241,icon_zhaiyue_zh_login,-1,,-1,,-1,,-1,503250201,-1,-1,,[],1,true,,-1,-1,-1,12,1,0,task_bp_12,-1,,-1,12,[],-1,-1,-1,
503254002,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4241,icon_zhaiyue_zh_training,-1,,-1,,-1,,-1,503250202,-1,1,,[],1,true,,-1,-1,-1,62,300,0,seven_task_desc8,1,[125],-1,62,[125],-1,-1,-1,
503254003,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4241,icon_zhaiyue_zh_shop,-1,,-1,,-1,,-1,503250203,-1,1,,[],1,true,,-1,-1,-1,14,10,0,task_fist_bp_1014,1,[115],-1,14,[115],-1,-1,-1,
503254004,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4242,icon_zhaiyue_zh_help,-1,,-1,,-1,,-1,503250204,-1,1,,[],1,true,,-1,-1,-1,84,4,0,task_desc_405235001,1,[151],-1,84,[151],-1,-1,-1,
503254005,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4242,icon_zhaiyue_zh_login,-1,,-1,,-1,,-1,503250205,-1,-1,,[],1,true,,-1,-1,-1,12,2,0,task_bp_12,-1,,-1,12,[],-1,-1,-1,
503254006,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4242,icon_zhaiyue_zh_boss,-1,,-1,,-1,,-1,503250206,-1,2,,[],1,true,,-1,-1,-1,26,30,0,task_fist_bp_1026,7,[4],-1,26,[4],-1,-1,-1,
503254007,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4243,icon_zhaiyue_zh_energy,-1,,-1,,-1,,-1,503250207,-1,2,,[],1,true,,-1,-1,-1,23,7|200,0,task_tlili,7,[4],-1,23,[4],-1,-1,-1,
503254008,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4243,icon_zhaiyue_zh_diamond,-1,,-1,,-1,,-1,503250208,-1,-1,,[],1,true,,-1,-1,-1,23,2|500,0,task_fist_bp_1023,-1,,-1,23,[],-1,-1,-1,
503254009,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4243,icon_zhaiyue_zh_diamond,-1,,-1,,-1,,-1,503250209,-1,-1,,[],1,true,,-1,-1,-1,23,2|1000,0,task_fist_bp_1023,-1,,-1,23,[],-1,-1,-1,
503254010,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4244,icon_zhaiyue_zh_bounty,-1,,-1,,-1,,-1,503250210,-1,1,,[],1,true,,-1,-1,-1,50,30,0,task_dec_xuanshang,12,[116],-1,50,[116],-1,-1,-1,
503254011,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4244,icon_zhaiyue_zh_boss,-1,,-1,,-1,,-1,503250211,-1,2,,[],1,true,,-1,-1,-1,38,30,0,task_desc_9132021,7,[11],-1,38,[11],-1,-1,-1,
503254012,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4244,icon_zhaiyue_zh_energy,-1,,-1,,-1,,-1,503250212,-1,2,,[],1,true,,-1,-1,-1,23,7|400,0,task_tlili,7,[4],-1,23,[4],-1,-1,-1,
503254013,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4245,icon_zhaiyue_zh_help,-1,,-1,,-1,,-1,503250213,-1,1,,[],1,true,,-1,-1,-1,84,8,0,task_desc_405235001,1,[151],-1,84,[151],-1,-1,-1,
503254014,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4245,icon_zhaiyue_zh_collection,-1,,-1,,-1,,-1,503250214,-1,2,,[],1,true,,-1,-1,-1,33,100000,0,task_fist_bp_1033,8,[101],-1,33,[101],-1,-1,-1,
503254015,TaskConditionBaseVO,Atlas/UI_SYS_Activity,[],4245,icon_zhaiyue_zh_diamond,-1,,-1,,-1,,-1,503250215,-1,-1,,[],1,true,,-1,-1,-1,54,"2,16|400",0,task_desc_54_2,-1,,-1,54,[],-1,-1,-1,
503253001,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,-1,,[],1,true,,1,-1,-1,12,1,-1,task_bp_12,-1,,1,12,[],1001,1,-1,
503253002,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,-1,,[],1,true,,1,-1,-1,12,2,-1,task_bp_12,-1,,2,12,[],1002,2,-1,
503253003,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,-1,,[],1,true,,1,-1,-1,12,3,-1,task_bp_12,-1,,3,12,[],1003,3,-1,
503253004,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,-1,,[],1,true,,1,-1,-1,12,4,-1,task_bp_12,-1,,4,12,[],1004,4,-1,
503253005,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,-1,,[],1,true,,1,-1,-1,12,5,-1,task_bp_12,-1,,5,12,[],1005,5,-1,
503253006,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,1,,[],1,true,,1,-1,-1,50,15,-1,task_dec_xuanshang,12,[116],6,50,[116],1006,6,-1,
503253007,TaskConditionBaseVO,,[],4246,,-1,,10,,-1,,-1,503250001,-1,1,,[],1,true,,1,-1,-1,50,30,-1,task_dec_xuanshang,12,[116],7,50,[116],1007,7,-1,
