id,idle_reward,idle_reward_2,idle_scene_type,idle_time,idle_time_2,idle_time_max,need_level,pre_id,reward_ID,rewardIds,show_floor,show_unit_icon,stage,tower_type,type
14650,1501,0,3,300,3600,480,1,14649,[151650],[151650],650,87244,14650,3,1
14651,1501,0,3,300,3600,480,1,14650,[151651],[151651],651,87019,14651,3,1
14652,1501,0,3,300,3600,480,1,14651,[151652],[151652],652,80047,14652,3,1
14653,1501,0,3,300,3600,480,1,14652,[151653],[151653],653,80051,14653,3,1
14654,1501,0,3,300,3600,480,1,14653,[151654],[151654],654,87027,14654,3,1
14655,1501,0,3,300,3600,480,1,14654,[151655],[151655],655,87333,14655,3,1
14656,1501,0,3,300,3600,480,1,14655,[151656],[151656],656,87348,14656,3,1
14657,1501,0,3,300,3600,480,1,14656,[151657],[151657],657,87342,14657,3,1
14658,1501,0,3,300,3600,480,1,14657,[151658],[151658],658,87038,14658,3,1
14659,1501,0,3,300,3600,480,1,14658,[151659],[151659],659,87224,14659,3,1
14660,1501,0,3,300,3600,480,1,14659,[151660],[151660],660,87241,14660,3,1
14661,1501,0,3,300,3600,480,1,14660,[151661],[151661],661,87017,14661,3,1
14662,1501,0,3,300,3600,480,1,14661,[151662],[151662],662,87231,14662,3,1
14663,1501,0,3,300,3600,480,1,14662,[151663],[151663],663,80053,14663,3,1
14664,1501,0,3,300,3600,480,1,14663,[151664],[151664],664,87344,14664,3,1
14665,1501,0,3,300,3600,480,1,14664,[151665],[151665],665,87244,14665,3,1
14666,1501,0,3,300,3600,480,1,14665,[151666],[151666],666,87218,14666,3,1
14667,1501,0,3,300,3600,480,1,14666,[151667],[151667],667,87348,14667,3,1
14668,1501,0,3,300,3600,480,1,14667,[151668],[151668],668,87253,14668,3,1
14669,1501,0,3,300,3600,480,1,14668,[151669],[151669],669,80033,14669,3,1
14670,1501,0,3,300,3600,480,1,14669,[151670],[151670],670,87024,14670,3,1
14671,1501,0,3,300,3600,480,1,14670,[151671],[151671],671,87218,14671,3,1
14672,1501,0,3,300,3600,480,1,14671,[151672],[151672],672,87331,14672,3,1
14673,1501,0,3,300,3600,480,1,14672,[151673],[151673],673,87034,14673,3,1
14674,1501,0,3,300,3600,480,1,14673,[151674],[151674],674,87233,14674,3,1
14675,1501,0,3,300,3600,480,1,14674,[151675],[151675],675,87241,14675,3,1
14676,1501,0,3,300,3600,480,1,14675,[151676],[151676],676,87218,14676,3,1
14677,1501,0,3,300,3600,480,1,14676,[151677],[151677],677,87248,14677,3,1
14678,1501,0,3,300,3600,480,1,14677,[151678],[151678],678,87038,14678,3,1
14679,1501,0,3,300,3600,480,1,14678,[151679],[151679],679,87241,14679,3,1
14680,1501,0,3,300,3600,480,1,14679,[151680],[151680],680,87237,14680,3,1
14681,1501,0,3,300,3600,480,1,14680,[151681],[151681],681,87348,14681,3,1
14682,1501,0,3,300,3600,480,1,14681,[151682],[151682],682,87248,14682,3,1
14683,1501,0,3,300,3600,480,1,14682,[151683],[151683],683,87027,14683,3,1
14684,1501,0,3,300,3600,480,1,14683,[151684],[151684],684,87246,14684,3,1
14685,1501,0,3,300,3600,480,1,14684,[151685],[151685],685,87025,14685,3,1
14686,1501,0,3,300,3600,480,1,14685,[151686],[151686],686,87342,14686,3,1
14687,1501,0,3,300,3600,480,1,14686,[151687],[151687],687,87342,14687,3,1
14688,1501,0,3,300,3600,480,1,14687,[151688],[151688],688,87253,14688,3,1
14689,1501,0,3,300,3600,480,1,14688,[151689],[151689],689,87227,14689,3,1
14690,1501,0,3,300,3600,480,1,14689,[151690],[151690],690,80041,14690,3,1
14691,1501,0,3,300,3600,480,1,14690,[151691],[151691],691,87242,14691,3,1
14692,1501,0,3,300,3600,480,1,14691,[151692],[151692],692,87247,14692,3,1
14693,1501,0,3,300,3600,480,1,14692,[151693],[151693],693,87251,14693,3,1
14694,1501,0,3,300,3600,480,1,14693,[151694],[151694],694,87223,14694,3,1
14695,1501,0,3,300,3600,480,1,14694,[151695],[151695],695,87344,14695,3,1
14696,1501,0,3,300,3600,480,1,14695,[151696],[151696],696,87019,14696,3,1
14697,1501,0,3,300,3600,480,1,14696,[151697],[151697],697,87342,14697,3,1
14698,1501,0,3,300,3600,480,1,14697,[151698],[151698],698,87227,14698,3,1
14699,1501,0,3,300,3600,480,1,14698,[151699],[151699],699,80041,14699,3,1
14700,1501,0,3,300,3600,480,1,14699,[151700],[151700],700,87233,14700,3,1
15001,1501,0,3,300,3600,480,1,-1,[152001],[152001],1,10002,15001,4,3
15002,1501,0,1,300,3600,480,1,15001,[152002],[152002],2,10007,15002,4,1
15003,1501,0,1,300,3600,480,1,15002,[152003],[152003],3,10005,15003,4,1
15004,1501,0,1,300,3600,480,1,15003,[152004],[152004],4,10012,15004,4,1
15005,1501,0,1,300,3600,480,1,15004,[152005],[152005],5,10019,15005,4,1
15006,1501,0,1,300,3600,480,1,15005,[152006],[152006],6,10040,15006,4,2
15007,1501,0,1,300,3600,480,1,15006,[152007],[152007],7,10008,15007,4,1
15008,1501,0,1,300,3600,480,1,15007,[152008],[152008],8,10005,15008,4,1
15009,1501,0,1,300,3600,480,1,15008,[152009],[152009],9,10012,15009,4,1
15010,1501,0,1,300,3600,480,1,15009,[152010],[152010],10,10040,15010,4,1
15011,1501,0,1,300,3600,480,1,15010,[152011],[152011],11,10026,15011,4,3
15012,1501,0,1,300,3600,480,1,15011,[152012],[152012],12,10005,15012,4,1
15013,1501,0,1,300,3600,480,1,15012,[152013],[152013],13,10040,15013,4,1
15014,1501,0,1,300,3600,480,1,15013,[152014],[152014],14,10036,15014,4,1
15015,1501,0,1,300,3600,480,1,15014,[152015],[152015],15,10026,15015,4,1
15016,1501,0,1,300,3600,480,1,15015,[152016],[152016],16,10036,15016,4,2
15017,1501,0,1,300,3600,480,1,15016,[152017],[152017],17,10040,15017,4,1
15018,1501,0,1,300,3600,480,1,15017,[152018],[152018],18,10008,15018,4,1
15019,1501,0,1,300,3600,480,1,15018,[152019],[152019],19,10026,15019,4,1
15020,1501,0,1,300,3600,480,1,15019,[152020],[152020],20,10008,15020,4,1
15021,1501,0,1,300,3600,480,1,15020,[152021],[152021],21,10027,15021,4,3
15022,1501,0,2,300,3600,480,1,15021,[152022],[152022],22,10028,15022,4,1
15023,1501,0,2,300,3600,480,1,15022,[152023],[152023],23,10015,15023,4,1
15024,1501,0,2,300,3600,480,1,15023,[152024],[152024],24,10008,15024,4,1
15025,1501,0,2,300,3600,480,1,15024,[152025],[152025],25,10038,15025,4,1
15026,1501,0,2,300,3600,480,1,15025,[152026],[152026],26,10026,15026,4,2
15027,1501,0,2,300,3600,480,1,15026,[152027],[152027],27,10030,15027,4,1
15028,1501,0,2,300,3600,480,1,15027,[152028],[152028],28,10034,15028,4,1
15029,1501,0,2,300,3600,480,1,15028,[152029],[152029],29,10036,15029,4,1
15030,1501,0,2,300,3600,480,1,15029,[152030],[152030],30,10025,15030,4,1
15031,1501,0,2,300,3600,480,1,15030,[152031],[152031],31,10015,15031,4,3
15032,1501,0,2,300,3600,480,1,15031,[152032],[152032],32,10027,15032,4,1
15033,1501,0,2,300,3600,480,1,15032,[152033],[152033],33,10026,15033,4,1
15034,1501,0,2,300,3600,480,1,15033,[152034],[152034],34,10030,15034,4,1
15035,1501,0,2,300,3600,480,1,15034,[152035],[152035],35,10034,15035,4,1
15036,1501,0,2,300,3600,480,1,15035,[152036],[152036],36,10015,15036,4,2
15037,1501,0,2,300,3600,480,1,15036,[152037],[152037],37,10028,15037,4,1
15038,1501,0,2,300,3600,480,1,15037,[152038],[152038],38,10034,15038,4,1
15039,1501,0,2,300,3600,480,1,15038,[152039],[152039],39,10013,15039,4,1
15040,1501,0,2,300,3600,480,1,15039,[152040],[152040],40,10025,15040,4,1
15041,1501,0,2,300,3600,480,1,15040,[152041],[152041],41,10028,15041,4,3
15042,1501,0,3,300,3600,480,1,15041,[152042],[152042],42,10036,15042,4,1
15043,1501,0,3,300,3600,480,1,15042,[152043],[152043],43,10005,15043,4,1
15044,1501,0,3,300,3600,480,1,15043,[152044],[152044],44,10034,15044,4,1
15045,1501,0,3,300,3600,480,1,15044,[152045],[152045],45,10038,15045,4,1
15046,1501,0,3,300,3600,480,1,15045,[152046],[152046],46,10038,15046,4,2
15047,1501,0,3,300,3600,480,1,15046,[152047],[152047],47,10014,15047,4,1
15048,1501,0,3,300,3600,480,1,15047,[152048],[152048],48,10036,15048,4,1
15049,1501,0,3,300,3600,480,1,15048,[152049],[152049],49,10036,15049,4,1
15050,1501,0,3,300,3600,480,1,15049,[152050],[152050],50,10024,15050,4,1
15051,1501,0,3,300,3600,480,1,15050,[152051],[152051],51,10008,15051,4,3
15052,1501,0,3,300,3600,480,1,15051,[152052],[152052],52,10027,15052,4,1
15053,1501,0,3,300,3600,480,1,15052,[152053],[152053],53,10034,15053,4,1
15054,1501,0,3,300,3600,480,1,15053,[152054],[152054],54,10028,15054,4,1
15055,1501,0,3,300,3600,480,1,15054,[152055],[152055],55,10038,15055,4,1
15056,1501,0,3,300,3600,480,1,15055,[152056],[152056],56,10027,15056,4,2
15057,1501,0,3,300,3600,480,1,15056,[152057],[152057],57,10034,15057,4,1
15058,1501,0,3,300,3600,480,1,15057,[152058],[152058],58,10036,15058,4,1
15059,1501,0,3,300,3600,480,1,15058,[152059],[152059],59,10003,15059,4,1
15060,1501,0,3,300,3600,480,1,15059,[152060],[152060],60,10030,15060,4,1
15061,1501,0,3,300,3600,480,1,15060,[152061],[152061],61,10015,15061,4,3
15062,1501,0,3,300,3600,480,1,15061,[152062],[152062],62,10005,15062,4,1
15063,1501,0,3,300,3600,480,1,15062,[152063],[152063],63,10005,15063,4,1
15064,1501,0,3,300,3600,480,1,15063,[152064],[152064],64,10013,15064,4,1
15065,1501,0,3,300,3600,480,1,15064,[152065],[152065],65,10028,15065,4,1
15066,1501,0,3,300,3600,480,1,15065,[152066],[152066],66,10014,15066,4,2
15067,1501,0,3,300,3600,480,1,15066,[152067],[152067],67,10003,15067,4,1
15068,1501,0,3,300,3600,480,1,15067,[152068],[152068],68,10003,15068,4,1
15069,1501,0,3,300,3600,480,1,15068,[152069],[152069],69,10015,15069,4,1
15070,1501,0,3,300,3600,480,1,15069,[152070],[152070],70,10025,15070,4,1
15071,1501,0,3,300,3600,480,1,15070,[152071],[152071],71,10034,15071,4,3
15072,1501,0,3,300,3600,480,1,15071,[152072],[152072],72,10038,15072,4,1
15073,1501,0,3,300,3600,480,1,15072,[152073],[152073],73,10014,15073,4,1
15074,1501,0,3,300,3600,480,1,15073,[152074],[152074],74,10038,15074,4,1
15075,1501,0,3,300,3600,480,1,15074,[152075],[152075],75,10015,15075,4,1
15076,1501,0,3,300,3600,480,1,15075,[152076],[152076],76,10005,15076,4,2
15077,1501,0,3,300,3600,480,1,15076,[152077],[152077],77,10008,15077,4,1
15078,1501,0,3,300,3600,480,1,15077,[152078],[152078],78,10028,15078,4,1
15079,1501,0,3,300,3600,480,1,15078,[152079],[152079],79,10013,15079,4,1
15080,1501,0,3,300,3600,480,1,15079,[152080],[152080],80,10014,15080,4,1
15081,1501,0,3,300,3600,480,1,15080,[152081],[152081],81,10015,15081,4,3
15082,1501,0,3,300,3600,480,1,15081,[152082],[152082],82,10013,15082,4,1
15083,1501,0,3,300,3600,480,1,15082,[152083],[152083],83,10013,15083,4,1
15084,1501,0,3,300,3600,480,1,15083,[152084],[152084],84,10013,15084,4,1
15085,1501,0,3,300,3600,480,1,15084,[152085],[152085],85,10028,15085,4,1
15086,1501,0,3,300,3600,480,1,15085,[152086],[152086],86,10036,15086,4,2
15087,1501,0,3,300,3600,480,1,15086,[152087],[152087],87,10014,15087,4,1
15088,1501,0,3,300,3600,480,1,15087,[152088],[152088],88,10008,15088,4,1
15089,1501,0,3,300,3600,480,1,15088,[152089],[152089],89,10015,15089,4,1
15090,1501,0,3,300,3600,480,1,15089,[152090],[152090],90,10014,15090,4,1
15091,1501,0,3,300,3600,480,1,15090,[152091],[152091],91,10027,15091,4,3
15092,1501,0,3,300,3600,480,1,15091,[152092],[152092],92,10005,15092,4,1
15093,1501,0,3,300,3600,480,1,15092,[152093],[152093],93,10003,15093,4,1
15094,1501,0,3,300,3600,480,1,15093,[152094],[152094],94,10015,15094,4,1
15095,1501,0,3,300,3600,480,1,15094,[152095],[152095],95,10034,15095,4,1
15096,1501,0,3,300,3600,480,1,15095,[152096],[152096],96,10028,15096,4,2
15097,1501,0,3,300,3600,480,1,15096,[152097],[152097],97,10027,15097,4,1
15098,1501,0,3,300,3600,480,1,15097,[152098],[152098],98,10034,15098,4,1
15099,1501,0,3,300,3600,480,1,15098,[152099],[152099],99,10015,15099,4,1
15100,1501,0,3,300,3600,480,1,15099,[152100],[152100],100,10024,15100,4,1
15101,1501,0,3,300,3600,480,1,15100,[152101],[152101],101,10045,15101,4,3
15102,1501,0,3,300,3600,480,1,15101,[152102],[152102],102,10045,15102,4,1
15103,1501,0,3,300,3600,480,1,15102,[152103],[152103],103,10008,15103,4,1
15104,1501,0,3,300,3600,480,1,15103,[152104],[152104],104,10030,15104,4,1
15105,1501,0,3,300,3600,480,1,15104,[152105],[152105],105,10045,15105,4,1
15106,1501,0,3,300,3600,480,1,15105,[152106],[152106],106,10036,15106,4,2
15107,1501,0,3,300,3600,480,1,15106,[152107],[152107],107,10045,15107,4,1
15108,1501,0,3,300,3600,480,1,15107,[152108],[152108],108,10036,15108,4,1
15109,1501,0,3,300,3600,480,1,15108,[152109],[152109],109,10030,15109,4,1
15110,1501,0,3,300,3600,480,1,15109,[152110],[152110],110,10025,15110,4,1
15111,1501,0,3,300,3600,480,1,15110,[152111],[152111],111,10028,15111,4,3
15112,1501,0,3,300,3600,480,1,15111,[152112],[152112],112,10030,15112,4,1
15113,1501,0,3,300,3600,480,1,15112,[152113],[152113],113,10036,15113,4,1
15114,1501,0,3,300,3600,480,1,15113,[152114],[152114],114,10034,15114,4,1
15115,1501,0,3,300,3600,480,1,15114,[152115],[152115],115,10036,15115,4,1
15116,1501,0,3,300,3600,480,1,15115,[152116],[152116],116,10027,15116,4,2
15117,1501,0,3,300,3600,480,1,15116,[152117],[152117],117,10038,15117,4,1
15118,1501,0,3,300,3600,480,1,15117,[152118],[152118],118,10008,15118,4,1
15119,1501,0,3,300,3600,480,1,15118,[152119],[152119],119,10038,15119,4,1
15120,1501,0,3,300,3600,480,1,15119,[152120],[152120],120,10030,15120,4,1
15121,1501,0,3,300,3600,480,1,15120,[152121],[152121],121,10034,15121,4,3
15122,1501,0,3,300,3600,480,1,15121,[152122],[152122],122,10027,15122,4,1
15123,1501,0,3,300,3600,480,1,15122,[152123],[152123],123,10045,15123,4,1
15124,1501,0,3,300,3600,480,1,15123,[152124],[152124],124,10030,15124,4,1
15125,1501,0,3,300,3600,480,1,15124,[152125],[152125],125,10036,15125,4,1
15126,1501,0,3,300,3600,480,1,15125,[152126],[152126],126,10045,15126,4,2
15127,1501,0,3,300,3600,480,1,15126,[152127],[152127],127,10030,15127,4,1
15128,1501,0,3,300,3600,480,1,15127,[152128],[152128],128,10008,15128,4,1
15129,1501,0,3,300,3600,480,1,15128,[152129],[152129],129,10028,15129,4,1
15130,1501,0,3,300,3600,480,1,15129,[152130],[152130],130,10030,15130,4,1
15131,1501,0,3,300,3600,480,1,15130,[152131],[152131],131,10008,15131,4,3
15132,1501,0,3,300,3600,480,1,15131,[152132],[152132],132,10034,15132,4,1
15133,1501,0,3,300,3600,480,1,15132,[152133],[152133],133,10027,15133,4,1
15134,1501,0,3,300,3600,480,1,15133,[152134],[152134],134,10027,15134,4,1
15135,1501,0,3,300,3600,480,1,15134,[152135],[152135],135,10027,15135,4,1
15136,1501,0,3,300,3600,480,1,15135,[152136],[152136],136,10030,15136,4,2
15137,1501,0,3,300,3600,480,1,15136,[152137],[152137],137,10030,15137,4,1
15138,1501,0,3,300,3600,480,1,15137,[152138],[152138],138,10028,15138,4,1
15139,1501,0,3,300,3600,480,1,15138,[152139],[152139],139,10008,15139,4,1
15140,1501,0,3,300,3600,480,1,15139,[152140],[152140],140,10025,15140,4,1
15141,1501,0,3,300,3600,480,1,15140,[152141],[152141],141,10036,15141,4,3
15142,1501,0,3,300,3600,480,1,15141,[152142],[152142],142,10028,15142,4,1
15143,1501,0,3,300,3600,480,1,15142,[152143],[152143],143,10034,15143,4,1
15144,1501,0,3,300,3600,480,1,15143,[152144],[152144],144,10030,15144,4,1
15145,1501,0,3,300,3600,480,1,15144,[152145],[152145],145,10027,15145,4,1
15146,1501,0,3,300,3600,480,1,15145,[152146],[152146],146,10038,15146,4,2
15147,1501,0,3,300,3600,480,1,15146,[152147],[152147],147,10028,15147,4,1
15148,1501,0,3,300,3600,480,1,15147,[152148],[152148],148,10008,15148,4,1
15149,1501,0,3,300,3600,480,1,15148,[152149],[152149],149,10027,15149,4,1
15150,1501,0,3,300,3600,480,1,15149,[152150],[152150],150,10025,15150,4,1
15151,1501,0,3,300,3600,480,1,15150,[152151],[152151],151,10028,15151,4,3
15152,1501,0,3,300,3600,480,1,15151,[152152],[152152],152,10036,15152,4,1
15153,1501,0,3,300,3600,480,1,15152,[152153],[152153],153,10027,15153,4,1
15154,1501,0,3,300,3600,480,1,15153,[152154],[152154],154,10036,15154,4,1
15155,1501,0,3,300,3600,480,1,15154,[152155],[152155],155,10008,15155,4,1
15156,1501,0,3,300,3600,480,1,15155,[152156],[152156],156,10027,15156,4,2
15157,1501,0,3,300,3600,480,1,15156,[152157],[152157],157,10030,15157,4,1
15158,1501,0,3,300,3600,480,1,15157,[152158],[152158],158,10008,15158,4,1
15159,1501,0,3,300,3600,480,1,15158,[152159],[152159],159,10038,15159,4,1
15160,1501,0,3,300,3600,480,1,15159,[152160],[152160],160,10025,15160,4,1
15161,1501,0,3,300,3600,480,1,15160,[152161],[152161],161,10036,15161,4,3
15162,1501,0,3,300,3600,480,1,15161,[152162],[152162],162,10008,15162,4,1
15163,1501,0,3,300,3600,480,1,15162,[152163],[152163],163,10038,15163,4,1
15164,1501,0,3,300,3600,480,1,15163,[152164],[152164],164,10038,15164,4,1
15165,1501,0,3,300,3600,480,1,15164,[152165],[152165],165,10028,15165,4,1
15166,1501,0,3,300,3600,480,1,15165,[152166],[152166],166,10030,15166,4,2
15167,1501,0,3,300,3600,480,1,15166,[152167],[152167],167,10030,15167,4,1
15168,1501,0,3,300,3600,480,1,15167,[152168],[152168],168,10008,15168,4,1
15169,1501,0,3,300,3600,480,1,15168,[152169],[152169],169,10034,15169,4,1
15170,1501,0,3,300,3600,480,1,15169,[152170],[152170],170,10025,15170,4,1
15171,1501,0,3,300,3600,480,1,15170,[152171],[152171],171,10036,15171,4,3
15172,1501,0,3,300,3600,480,1,15171,[152172],[152172],172,10034,15172,4,1
15173,1501,0,3,300,3600,480,1,15172,[152173],[152173],173,10028,15173,4,1
15174,1501,0,3,300,3600,480,1,15173,[152174],[152174],174,10027,15174,4,1
15175,1501,0,3,300,3600,480,1,15174,[152175],[152175],175,10008,15175,4,1
15176,1501,0,3,300,3600,480,1,15175,[152176],[152176],176,10034,15176,4,2
15177,1501,0,3,300,3600,480,1,15176,[152177],[152177],177,10045,15177,4,1
15178,1501,0,3,300,3600,480,1,15177,[152178],[152178],178,10027,15178,4,1
15179,1501,0,3,300,3600,480,1,15178,[152179],[152179],179,10036,15179,4,1
15180,1501,0,3,300,3600,480,1,15179,[152180],[152180],180,10024,15180,4,1
15181,1501,0,3,300,3600,480,1,15180,[152181],[152181],181,10027,15181,4,3
15182,1501,0,3,300,3600,480,1,15181,[152182],[152182],182,10038,15182,4,1
15183,1501,0,3,300,3600,480,1,15182,[152183],[152183],183,10036,15183,4,1
15184,1501,0,3,300,3600,480,1,15183,[152184],[152184],184,10027,15184,4,1
15185,1501,0,3,300,3600,480,1,15184,[152185],[152185],185,10028,15185,4,1
15186,1501,0,3,300,3600,480,1,15185,[152186],[152186],186,10028,15186,4,2
15187,1501,0,3,300,3600,480,1,15186,[152187],[152187],187,10030,15187,4,1
15188,1501,0,3,300,3600,480,1,15187,[152188],[152188],188,10030,15188,4,1
15189,1501,0,3,300,3600,480,1,15188,[152189],[152189],189,10030,15189,4,1
15190,1501,0,3,300,3600,480,1,15189,[152190],[152190],190,10030,15190,4,1
15191,1501,0,3,300,3600,480,1,15190,[152191],[152191],191,10030,15191,4,3
15192,1501,0,3,300,3600,480,1,15191,[152192],[152192],192,10028,15192,4,1
15193,1501,0,3,300,3600,480,1,15192,[152193],[152193],193,10036,15193,4,1
15194,1501,0,3,300,3600,480,1,15193,[152194],[152194],194,10028,15194,4,1
15195,1501,0,3,300,3600,480,1,15194,[152195],[152195],195,10036,15195,4,1
15196,1501,0,3,300,3600,480,1,15195,[152196],[152196],196,10030,15196,4,2
15197,1501,0,3,300,3600,480,1,15196,[152197],[152197],197,10034,15197,4,1
15198,1501,0,3,300,3600,480,1,15197,[152198],[152198],198,10028,15198,4,1
15199,1501,0,3,300,3600,480,1,15198,[152199],[152199],199,10027,15199,4,1
15200,1501,0,3,300,3600,480,1,15199,[152200],[152200],200,10033,15200,4,1
15201,1501,0,3,300,3600,480,1,15200,[152201],[152201],201,10018,15201,4,1
15202,1501,0,3,300,3600,480,1,15201,[152202],[152202],202,10023,15202,4,1
15203,1501,0,3,300,3600,480,1,15202,[152203],[152203],203,10036,15203,4,1
15204,1501,0,3,300,3600,480,1,15203,[152204],[152204],204,10025,15204,4,1
15205,1501,0,3,300,3600,480,1,15204,[152205],[152205],205,10019,15205,4,1
15206,1501,0,3,300,3600,480,1,15205,[152206],[152206],206,10012,15206,4,1
15207,1501,0,3,300,3600,480,1,15206,[152207],[152207],207,10035,15207,4,1
15208,1501,0,3,300,3600,480,1,15207,[152208],[152208],208,10018,15208,4,1
15209,1501,0,3,300,3600,480,1,15208,[152209],[152209],209,10027,15209,4,1
15210,1501,0,3,300,3600,480,1,15209,[152210],[152210],210,10018,15210,4,1
15211,1501,0,3,300,3600,480,1,15210,[152211],[152211],211,10041,15211,4,1
15212,1501,0,3,300,3600,480,1,15211,[152212],[152212],212,10031,15212,4,1
15213,1501,0,3,300,3600,480,1,15212,[152213],[152213],213,10035,15213,4,1
15214,1501,0,3,300,3600,480,1,15213,[152214],[152214],214,10030,15214,4,1
15215,1501,0,3,300,3600,480,1,15214,[152215],[152215],215,10018,15215,4,1
15216,1501,0,3,300,3600,480,1,15215,[152216],[152216],216,10028,15216,4,1
15217,1501,0,3,300,3600,480,1,15216,[152217],[152217],217,10028,15217,4,1
15218,1501,0,3,300,3600,480,1,15217,[152218],[152218],218,10020,15218,4,1
15219,1501,0,3,300,3600,480,1,15218,[152219],[152219],219,10025,15219,4,1
15220,1501,0,3,300,3600,480,1,15219,[152220],[152220],220,10037,15220,4,1
15221,1501,0,3,300,3600,480,1,15220,[152221],[152221],221,10032,15221,4,1
15222,1501,0,3,300,3600,480,1,15221,[152222],[152222],222,10018,15222,4,1
15223,1501,0,3,300,3600,480,1,15222,[152223],[152223],223,10032,15223,4,1
15224,1501,0,3,300,3600,480,1,15223,[152224],[152224],224,10008,15224,4,1
15225,1501,0,3,300,3600,480,1,15224,[152225],[152225],225,10041,15225,4,1
15226,1501,0,3,300,3600,480,1,15225,[152226],[152226],226,10042,15226,4,1
15227,1501,0,3,300,3600,480,1,15226,[152227],[152227],227,10020,15227,4,1
15228,1501,0,3,300,3600,480,1,15227,[152228],[152228],228,10030,15228,4,1
15229,1501,0,3,300,3600,480,1,15228,[152229],[152229],229,10008,15229,4,1
15230,1501,0,3,300,3600,480,1,15229,[152230],[152230],230,10008,15230,4,1
15231,1501,0,3,300,3600,480,1,15230,[152231],[152231],231,10025,15231,4,1
15232,1501,0,3,300,3600,480,1,15231,[152232],[152232],232,10019,15232,4,1
15233,1501,0,3,300,3600,480,1,15232,[152233],[152233],233,10034,15233,4,1
15234,1501,0,3,300,3600,480,1,15233,[152234],[152234],234,10018,15234,4,1
15235,1501,0,3,300,3600,480,1,15234,[152235],[152235],235,10020,15235,4,1
15236,1501,0,3,300,3600,480,1,15235,[152236],[152236],236,10021,15236,4,1
15237,1501,0,3,300,3600,480,1,15236,[152237],[152237],237,10034,15237,4,1
15238,1501,0,3,300,3600,480,1,15237,[152238],[152238],238,10030,15238,4,1
15239,1501,0,3,300,3600,480,1,15238,[152239],[152239],239,10023,15239,4,1
15240,1501,0,3,300,3600,480,1,15239,[152240],[152240],240,10019,15240,4,1
15241,1501,0,3,300,3600,480,1,15240,[152241],[152241],241,10024,15241,4,1
15242,1501,0,3,300,3600,480,1,15241,[152242],[152242],242,10046,15242,4,1
15243,1501,0,3,300,3600,480,1,15242,[152243],[152243],243,10034,15243,4,1
15244,1501,0,3,300,3600,480,1,15243,[152244],[152244],244,10019,15244,4,1
15245,1501,0,3,300,3600,480,1,15244,[152245],[152245],245,10037,15245,4,1
15246,1501,0,3,300,3600,480,1,15245,[152246],[152246],246,10017,15246,4,1
15247,1501,0,3,300,3600,480,1,15246,[152247],[152247],247,10008,15247,4,1
15248,1501,0,3,300,3600,480,1,15247,[152248],[152248],248,10020,15248,4,1
15249,1501,0,3,300,3600,480,1,15248,[152249],[152249],249,10025,15249,4,1
15250,1501,0,3,300,3600,480,1,15249,[152250],[152250],250,10036,15250,4,1
15251,1501,0,3,300,3600,480,1,15250,[152251],[152251],251,10028,15251,4,1
15252,1501,0,3,300,3600,480,1,15251,[152252],[152252],252,10027,15252,4,1
15253,1501,0,3,300,3600,480,1,15252,[152253],[152253],253,10046,15253,4,1
15254,1501,0,3,300,3600,480,1,15253,[152254],[152254],254,10038,15254,4,1
15255,1501,0,3,300,3600,480,1,15254,[152255],[152255],255,10047,15255,4,1
15256,1501,0,3,300,3600,480,1,15255,[152256],[152256],256,10022,15256,4,1
15257,1501,0,3,300,3600,480,1,15256,[152257],[152257],257,10023,15257,4,1
15258,1501,0,3,300,3600,480,1,15257,[152258],[152258],258,10042,15258,4,1
15259,1501,0,3,300,3600,480,1,15258,[152259],[152259],259,10031,15259,4,1
15260,1501,0,3,300,3600,480,1,15259,[152260],[152260],260,10041,15260,4,1
15261,1501,0,3,300,3600,480,1,15260,[152261],[152261],261,10026,15261,4,1
15262,1501,0,3,300,3600,480,1,15261,[152262],[152262],262,10034,15262,4,1
15263,1501,0,3,300,3600,480,1,15262,[152263],[152263],263,10042,15263,4,1
15264,1501,0,3,300,3600,480,1,15263,[152264],[152264],264,10040,15264,4,1
15265,1501,0,3,300,3600,480,1,15264,[152265],[152265],265,10037,15265,4,1
15266,1501,0,3,300,3600,480,1,15265,[152266],[152266],266,10031,15266,4,1
15267,1501,0,3,300,3600,480,1,15266,[152267],[152267],267,10035,15267,4,1
15268,1501,0,3,300,3600,480,1,15267,[152268],[152268],268,10027,15268,4,1
15269,1501,0,3,300,3600,480,1,15268,[152269],[152269],269,10018,15269,4,1
15270,1501,0,3,300,3600,480,1,15269,[152270],[152270],270,10032,15270,4,1
15271,1501,0,3,300,3600,480,1,15270,[152271],[152271],271,10026,15271,4,1
15272,1501,0,3,300,3600,480,1,15271,[152272],[152272],272,10012,15272,4,1
15273,1501,0,3,300,3600,480,1,15272,[152273],[152273],273,10040,15273,4,1
15274,1501,0,3,300,3600,480,1,15273,[152274],[152274],274,10018,15274,4,1
15275,1501,0,3,300,3600,480,1,15274,[152275],[152275],275,10017,15275,4,1
15276,1501,0,3,300,3600,480,1,15275,[152276],[152276],276,10030,15276,4,1
15277,1501,0,3,300,3600,480,1,15276,[152277],[152277],277,10032,15277,4,1
15278,1501,0,3,300,3600,480,1,15277,[152278],[152278],278,10031,15278,4,1
15279,1501,0,3,300,3600,480,1,15278,[152279],[152279],279,10020,15279,4,1
15280,1501,0,3,300,3600,480,1,15279,[152280],[152280],280,10038,15280,4,1
