id,atk_death_rate,atk_injury_rate,atk_serious_injury_rate,enemy_birth,fight_type,forbid_skip,hero_birth,map,map_stage_wave,pos_relative,report_icon,stage_time,switch_downgrade,switch_rebirth,switch_resetting,switch_troop_morale,switch_water_morale,team_castle_level,team_level,team_power,troop_morale_skill,type,water,wave_max,waveList
446003,0,10000,0,204,-1,-1,203,10008,[44600301],,Head_60449,60,0,0,0,-1,-1,40,263,15700000,,2,-1,1,[44600301]
446004,0,10000,0,204,-1,-1,203,10008,[44600401],,Head_60449,60,0,0,0,-1,-1,40,265,15850000,,2,-1,1,[44600401]
446005,0,10000,0,204,-1,-1,203,10008,[44600501],,Head_60437,60,0,0,0,-1,-1,40,266,16000000,,2,-1,1,[44600501]
446006,0,10000,0,204,-1,-1,203,10008,[44600601],,Head_60443,60,0,0,0,-1,-1,40,268,16150000,,2,-1,1,[44600601]
446007,0,10000,0,204,-1,-1,203,10008,[44600701],,Head_60443,60,0,0,0,-1,-1,40,269,16300000,,2,-1,1,[44600701]
446008,0,10000,0,204,-1,-1,203,10008,[44600801],,Head_60443,60,0,0,0,-1,-1,40,271,16450000,,2,-1,1,[44600801]
446009,0,10000,0,204,-1,-1,203,10008,[44600901],,Head_60443,60,0,0,0,-1,-1,40,272,16600000,,2,-1,1,[44600901]
446010,0,10000,0,204,-1,-1,203,10008,[44601001],,Head_60439,60,0,0,0,-1,-1,40,274,16750000,,2,-1,1,[44601001]
446011,0,10000,0,204,-1,-1,203,10008,[44601101],,Head_60449,60,0,0,0,-1,-1,40,275,16900000,,2,-1,1,[44601101]
446012,0,10000,0,204,-1,-1,203,10008,[44601201],,Head_60449,60,0,0,0,-1,-1,40,277,17050000,,2,-1,1,[44601201]
446013,0,10000,0,204,-1,-1,203,10008,[44601301],,Head_60449,60,0,0,0,-1,-1,40,278,17200000,,2,-1,1,[44601301]
446014,0,10000,0,204,-1,-1,203,10008,[44601401],,Head_60449,60,0,0,0,-1,-1,40,280,17350000,,2,-1,1,[44601401]
446015,0,10000,0,204,-1,-1,203,10008,[44601501],,Head_60437,60,0,0,0,-1,-1,40,281,17500000,,2,-1,1,[44601501]
446016,0,10000,0,204,-1,-1,203,10008,[44601601],,Head_60443,60,0,0,0,-1,-1,40,283,17650000,,2,-1,1,[44601601]
446017,0,10000,0,204,-1,-1,203,10008,[44601701],,Head_60443,60,0,0,0,-1,-1,40,284,17800000,,2,-1,1,[44601701]
446018,0,10000,0,204,-1,-1,203,10008,[44601801],,Head_60443,60,0,0,0,-1,-1,40,286,17950000,,2,-1,1,[44601801]
446019,0,10000,0,204,-1,-1,203,10008,[44601901],,Head_60443,60,0,0,0,-1,-1,40,287,18100000,,2,-1,1,[44601901]
446020,0,10000,0,204,-1,-1,203,10008,[44602001],,Head_60439,60,0,0,0,-1,-1,40,290,18250000,,2,-1,1,[44602001]
140001,-1,-1,-1,1002,-1,-1,203,10008,[14000101],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000101]
140002,-1,-1,-1,1002,-1,-1,203,10008,[14000201],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000201]
140003,-1,-1,-1,1002,-1,-1,203,10008,[14000301],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000301]
140004,-1,-1,-1,1002,-1,-1,203,10008,[14000401],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000401]
140005,-1,-1,-1,1002,-1,-1,203,10008,[14000501],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000501]
140006,-1,-1,-1,1002,-1,-1,203,10008,[14000601],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000601]
140007,-1,-1,-1,1002,-1,-1,203,10008,[14000701],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14000701]
140101,-1,-1,-1,1002,-1,-1,203,10008,[14010101],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14010101]
140102,-1,-1,-1,1002,-1,-1,203,10008,[14010201],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14010201]
140103,-1,-1,-1,1002,-1,-1,203,10008,[14010301],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14010301]
140104,-1,-1,-1,1002,-1,-1,203,10008,[14010401],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14010401]
140105,-1,-1,-1,1002,-1,-1,203,10008,[14010501],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14010501]
140106,-1,-1,-1,1002,-1,-1,203,10008,[14010601],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14010601]
140201,-1,-1,-1,1002,-1,-1,203,10008,[14020101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14020101]
140202,-1,-1,-1,1002,-1,-1,203,10008,[14020201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14020201]
140203,-1,-1,-1,1002,-1,-1,203,10008,[14020301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14020301]
140204,-1,-1,-1,1002,-1,-1,203,10008,[14020401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14020401]
140205,-1,-1,-1,1002,-1,-1,203,10008,[14020501],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14020501]
140206,-1,-1,-1,1002,-1,-1,203,10008,[14020601],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14020601]
141001,-1,-1,-1,1002,-1,-1,203,10008,[14100101],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100101]
141002,-1,-1,-1,1002,-1,-1,203,10008,[14100201],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100201]
141003,-1,-1,-1,1002,-1,-1,203,10008,[14100301],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100301]
141004,-1,-1,-1,1002,-1,-1,203,10008,[14100401],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100401]
141005,-1,-1,-1,1002,-1,-1,203,10008,[14100501],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100501]
141006,-1,-1,-1,1002,-1,-1,203,10008,[14100601],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100601]
141007,-1,-1,-1,1002,-1,-1,203,10008,[14100701],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14100701]
141101,-1,-1,-1,1002,-1,-1,203,10008,[14110101],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14110101]
141102,-1,-1,-1,1002,-1,-1,203,10008,[14110201],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14110201]
141103,-1,-1,-1,1002,-1,-1,203,10008,[14110301],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14110301]
141104,-1,-1,-1,1002,-1,-1,203,10008,[14110401],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14110401]
141105,-1,-1,-1,1002,-1,-1,203,10008,[14110501],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14110501]
141106,-1,-1,-1,1002,-1,-1,203,10008,[14110601],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14110601]
141201,-1,-1,-1,1002,-1,-1,203,10008,[14120101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14120101]
141202,-1,-1,-1,1002,-1,-1,203,10008,[14120201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14120201]
141203,-1,-1,-1,1002,-1,-1,203,10008,[14120301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14120301]
141204,-1,-1,-1,1002,-1,-1,203,10008,[14120401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14120401]
141205,-1,-1,-1,1002,-1,-1,203,10008,[14120501],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14120501]
141206,-1,-1,-1,1002,-1,-1,203,10008,[14120601],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14120601]
142001,-1,-1,-1,1002,-1,-1,203,10008,[14200101],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200101]
142002,-1,-1,-1,1002,-1,-1,203,10008,[14200201],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200201]
142003,-1,-1,-1,1002,-1,-1,203,10008,[14200301],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200301]
142004,-1,-1,-1,1002,-1,-1,203,10008,[14200401],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200401]
142005,-1,-1,-1,1002,-1,-1,203,10008,[14200501],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200501]
142006,-1,-1,-1,1002,-1,-1,203,10008,[14200601],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200601]
142007,-1,-1,-1,1002,-1,-1,203,10008,[14200701],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14200701]
142101,-1,-1,-1,1002,-1,-1,203,10008,[14210101],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14210101]
142102,-1,-1,-1,1002,-1,-1,203,10008,[14210201],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14210201]
142103,-1,-1,-1,1002,-1,-1,203,10008,[14210301],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14210301]
142104,-1,-1,-1,1002,-1,-1,203,10008,[14210401],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14210401]
142105,-1,-1,-1,1002,-1,-1,203,10008,[14210501],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14210501]
142106,-1,-1,-1,1002,-1,-1,203,10008,[14210601],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14210601]
142201,-1,-1,-1,1002,-1,-1,203,10008,[14220101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14220101]
142202,-1,-1,-1,1002,-1,-1,203,10008,[14220201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14220201]
142203,-1,-1,-1,1002,-1,-1,203,10008,[14220301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14220301]
142204,-1,-1,-1,1002,-1,-1,203,10008,[14220401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14220401]
142205,-1,-1,-1,1002,-1,-1,203,10008,[14220501],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14220501]
142206,-1,-1,-1,1002,-1,-1,203,10008,[14220601],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14220601]
143001,-1,-1,-1,1002,-1,-1,203,10008,[14300101],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300101]
143002,-1,-1,-1,1002,-1,-1,203,10008,[14300201],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300201]
143003,-1,-1,-1,1002,-1,-1,203,10008,[14300301],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300301]
143004,-1,-1,-1,1002,-1,-1,203,10008,[14300401],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300401]
143005,-1,-1,-1,1002,-1,-1,203,10008,[14300501],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300501]
143006,-1,-1,-1,1002,-1,-1,203,10008,[14300601],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300601]
143007,-1,-1,-1,1002,-1,-1,203,10008,[14300701],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[14300701]
143101,-1,-1,-1,1002,-1,-1,203,10008,[14310101],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14310101]
143102,-1,-1,-1,1002,-1,-1,203,10008,[14310201],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14310201]
143103,-1,-1,-1,1002,-1,-1,203,10008,[14310301],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14310301]
143104,-1,-1,-1,1002,-1,-1,203,10008,[14310401],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14310401]
143105,-1,-1,-1,1002,-1,-1,203,10008,[14310501],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14310501]
143106,-1,-1,-1,1002,-1,-1,203,10008,[14310601],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[14310601]
143201,-1,-1,-1,1002,-1,-1,203,10008,[14320101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14320101]
143202,-1,-1,-1,1002,-1,-1,203,10008,[14320201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14320201]
143203,-1,-1,-1,1002,-1,-1,203,10008,[14320301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14320301]
143204,-1,-1,-1,1002,-1,-1,203,10008,[14320401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14320401]
143205,-1,-1,-1,1002,-1,-1,203,10008,[14320501],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14320501]
143206,-1,-1,-1,1002,-1,-1,203,10008,[14320601],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[14320601]
900001,-1,-1,-1,1002,-1,-1,203,10008,[90000101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90000101]
900002,-1,-1,-1,1002,-1,-1,203,10008,[90000201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90000201]
900003,-1,-1,-1,1002,-1,-1,203,10008,[90000301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90000301]
900011,-1,-1,-1,1002,-1,-1,203,10008,[90001101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90001101]
900012,-1,-1,-1,1002,-1,-1,203,10008,[90001201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90001201]
900013,-1,-1,-1,1002,-1,-1,203,10008,[90001301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90001301]
900020,-1,-1,-1,1002,-1,-1,203,10008,[90002001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90002001]
900101,-1,-1,-1,1002,-1,-1,203,10008,[90010101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90010101]
900102,-1,-1,-1,1002,-1,-1,203,10008,[90010201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90010201]
900103,-1,-1,-1,1002,-1,-1,203,10008,[90010301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90010301]
900104,-1,-1,-1,1002,-1,-1,203,10008,[90010401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90010401]
900111,-1,-1,-1,1002,-1,-1,203,10008,[90011101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90011101]
900112,-1,-1,-1,1002,-1,-1,203,10008,[90011201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90011201]
900113,-1,-1,-1,1002,-1,-1,203,10008,[90011301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90011301]
900120,-1,-1,-1,1002,-1,-1,203,10008,[90012001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90012001]
900201,-1,-1,-1,1002,-1,-1,203,10008,[90020101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90020101]
900202,-1,-1,-1,1002,-1,-1,203,10008,[90020201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90020201]
900203,-1,-1,-1,1002,-1,-1,203,10008,[90020301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90020301]
900204,-1,-1,-1,1002,-1,-1,203,10008,[90020401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90020401]
900211,-1,-1,-1,1002,-1,-1,203,10008,[90021101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90021101]
900212,-1,-1,-1,1002,-1,-1,203,10008,[90021201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90021201]
900213,-1,-1,-1,1002,-1,-1,203,10008,[90021301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90021301]
900220,-1,-1,-1,1002,-1,-1,203,10008,[90022001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90022001]
900301,-1,-1,-1,1002,-1,-1,203,10008,[90030101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90030101]
900302,-1,-1,-1,1002,-1,-1,203,10008,[90030201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90030201]
900303,-1,-1,-1,1002,-1,-1,203,10008,[90030301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90030301]
900304,-1,-1,-1,1002,-1,-1,203,10008,[90030401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90030401]
900311,-1,-1,-1,1002,-1,-1,203,10008,[90031101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90031101]
900312,-1,-1,-1,1002,-1,-1,203,10008,[90031201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90031201]
900313,-1,-1,-1,1002,-1,-1,203,10008,[90031301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90031301]
900320,-1,-1,-1,1002,-1,-1,203,10008,[90032001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90032001]
900401,-1,-1,-1,1002,-1,-1,203,10008,[90040101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90040101]
900402,-1,-1,-1,1002,-1,-1,203,10008,[90040201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90040201]
900403,-1,-1,-1,1002,-1,-1,203,10008,[90040301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90040301]
900404,-1,-1,-1,1002,-1,-1,203,10008,[90040401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90040401]
900411,-1,-1,-1,1002,-1,-1,203,10008,[90041101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90041101]
900412,-1,-1,-1,1002,-1,-1,203,10008,[90041201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90041201]
900413,-1,-1,-1,1002,-1,-1,203,10008,[90041301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90041301]
900420,-1,-1,-1,1002,-1,-1,203,10008,[90042001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90042001]
901001,-1,-1,-1,1002,-1,-1,203,10008,[90100101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90100101]
901002,-1,-1,-1,1002,-1,-1,203,10008,[90100201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90100201]
901003,-1,-1,-1,1002,-1,-1,203,10008,[90100301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90100301]
901101,-1,-1,-1,1002,-1,-1,203,10008,[90110101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90110101]
901102,-1,-1,-1,1002,-1,-1,203,10008,[90110201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90110201]
901103,-1,-1,-1,1002,-1,-1,203,10008,[90110301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90110301]
901104,-1,-1,-1,1002,-1,-1,203,10008,[90110401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90110401]
901111,-1,-1,-1,1002,-1,-1,203,10008,[90111101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90111101]
901112,-1,-1,-1,1002,-1,-1,203,10008,[90111201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90111201]
901113,-1,-1,-1,1002,-1,-1,203,10008,[90111301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90111301]
901201,-1,-1,-1,1002,-1,-1,203,10008,[90120101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90120101]
901202,-1,-1,-1,1002,-1,-1,203,10008,[90120201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90120201]
901203,-1,-1,-1,1002,-1,-1,203,10008,[90120301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90120301]
901204,-1,-1,-1,1002,-1,-1,203,10008,[90120401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90120401]
901211,-1,-1,-1,1002,-1,-1,203,10008,[90121101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90121101]
901212,-1,-1,-1,1002,-1,-1,203,10008,[90121201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90121201]
901213,-1,-1,-1,1002,-1,-1,203,10008,[90121301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90121301]
901301,-1,-1,-1,1002,-1,-1,203,10008,[90130101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90130101]
901302,-1,-1,-1,1002,-1,-1,203,10008,[90130201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90130201]
901303,-1,-1,-1,1002,-1,-1,203,10008,[90130301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90130301]
901304,-1,-1,-1,1002,-1,-1,203,10008,[90130401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90130401]
901311,-1,-1,-1,1002,-1,-1,203,10008,[90131101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90131101]
901312,-1,-1,-1,1002,-1,-1,203,10008,[90131201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90131201]
901313,-1,-1,-1,1002,-1,-1,203,10008,[90131301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90131301]
901401,-1,-1,-1,1002,-1,-1,203,10008,[90140101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90140101]
901402,-1,-1,-1,1002,-1,-1,203,10008,[90140201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90140201]
901403,-1,-1,-1,1002,-1,-1,203,10008,[90140301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90140301]
901404,-1,-1,-1,1002,-1,-1,203,10008,[90140401],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90140401]
901411,-1,-1,-1,1002,-1,-1,203,10008,[90141101],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90141101]
901412,-1,-1,-1,1002,-1,-1,203,10008,[90141201],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90141201]
901413,-1,-1,-1,1002,-1,-1,203,10008,[90141301],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90141301]
901020,-1,-1,-1,1002,-1,-1,203,10008,[90102001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90102001]
901120,-1,-1,-1,1002,-1,-1,203,10008,[90112001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90112001]
901220,-1,-1,-1,1002,-1,-1,203,10008,[90122001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90122001]
901320,-1,-1,-1,1002,-1,-1,203,10008,[90132001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90132001]
901420,-1,-1,-1,1002,-1,-1,203,10008,[90142001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90142001]
901520,-1,-1,-1,1002,-1,-1,203,10008,[90152001],,,60,0,0,0,-1,-1,40,200,5000000,,1,-1,1,[90152001]
902001,-1,-1,-1,1002,-1,-1,203,10008,[90200101],,,60,0,0,0,-1,-1,40,200,11350000,,1,-1,1,[90200101]
902002,-1,-1,-1,1002,-1,-1,203,10008,[90200201],,,60,0,0,0,-1,-1,40,200,12850000,,1,-1,1,[90200201]
902003,-1,-1,-1,1002,-1,-1,203,10008,[90200301],,,60,0,0,0,-1,-1,40,200,13600000,,1,-1,1,[90200301]
902004,-1,-1,-1,1002,-1,-1,203,10008,[90200401],,,60,0,0,0,-1,-1,40,200,14350000,,1,-1,1,[90200401]
902005,-1,-1,-1,1002,-1,-1,203,10008,[90200501],,,60,0,0,0,-1,-1,40,200,14500000,,1,-1,1,[90200501]
902101,-1,-1,-1,1002,-1,-1,203,10008,[90210101],,,60,0,0,0,-1,-1,40,200,11350000,,1,-1,1,[90210101]
902102,-1,-1,-1,1002,-1,-1,203,10008,[90210201],,,60,0,0,0,-1,-1,40,200,12850000,,1,-1,1,[90210201]
902103,-1,-1,-1,1002,-1,-1,203,10008,[90210301],,,60,0,0,0,-1,-1,40,200,13600000,,1,-1,1,[90210301]
902104,-1,-1,-1,1002,-1,-1,203,10008,[90210401],,,60,0,0,0,-1,-1,40,200,14350000,,1,-1,1,[90210401]
902105,-1,-1,-1,1002,-1,-1,203,10008,[90210501],,,60,0,0,0,-1,-1,40,200,14500000,,1,-1,1,[90210501]
902201,-1,-1,-1,1002,-1,-1,203,10008,[90220101],,,60,0,0,0,-1,-1,40,200,11350000,,1,-1,1,[90220101]
902202,-1,-1,-1,1002,-1,-1,203,10008,[90220201],,,60,0,0,0,-1,-1,40,200,12850000,,1,-1,1,[90220201]
902203,-1,-1,-1,1002,-1,-1,203,10008,[90220301],,,60,0,0,0,-1,-1,40,200,13600000,,1,-1,1,[90220301]
902204,-1,-1,-1,1002,-1,-1,203,10008,[90220401],,,60,0,0,0,-1,-1,40,200,14350000,,1,-1,1,[90220401]
902205,-1,-1,-1,1002,-1,-1,203,10008,[90220501],,,60,0,0,0,-1,-1,40,200,15100000,,1,-1,1,[90220501]
902206,-1,-1,-1,1002,-1,-1,203,10008,[90220601],,,60,0,0,0,-1,-1,40,200,15850000,,1,-1,1,[90220601]
902020,-1,-1,-1,1002,-1,-1,203,10008,[90202001],,,60,0,0,0,-1,-1,40,200,15850000,,1,-1,1,[90202001]
902120,-1,-1,-1,1002,-1,-1,203,10008,[90212001],,,60,0,0,0,-1,-1,40,200,16600000,,1,-1,1,[90212001]
902220,-1,-1,-1,1002,-1,-1,203,10008,[90222001],,,60,0,0,0,-1,-1,40,200,17350000,,1,-1,1,[90222001]
902320,-1,-1,-1,1002,-1,-1,203,10008,[90232001],,,60,0,0,0,-1,-1,40,200,18100000,,1,-1,1,[90232001]
902420,-1,-1,-1,1002,-1,-1,203,10008,[90242001],,,60,0,0,0,-1,-1,40,200,18850000,,1,-1,1,[90242001]
902520,-1,-1,-1,1002,-1,-1,203,10008,[90252001],,,60,0,0,0,-1,-1,40,200,19600000,,1,-1,1,[90252001]
903001,-1,-1,-1,1002,-1,-1,203,10008,[90300101],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[90300101]
903002,-1,-1,-1,1002,-1,-1,203,10008,[90300201],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[90300201]
903003,-1,-1,-1,1002,-1,-1,203,10008,[90300301],,,60,0,0,0,-1,-1,40,200,6000000,,1,-1,1,[90300301]
903101,-1,-1,-1,1002,-1,-1,203,10008,[90310101],,,60,0,0,0,-1,-1,40,200,3000000,,1,-1,1,[90310101]
903102,-1,-1,-1,1002,-1,-1,203,10008,[90310201],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[90310201]
903103,-1,-1,-1,1002,-1,-1,203,10008,[90310301],,,60,0,0,0,-1,-1,40,200,6000000,,1,-1,1,[90310301]
903104,-1,-1,-1,1002,-1,-1,203,10008,[90310401],,,60,0,0,0,-1,-1,40,200,7200000,,1,-1,1,[90310401]
903111,-1,-1,-1,1002,-1,-1,203,10008,[90311101],,,60,0,0,0,-1,-1,40,200,4000000,,1,-1,1,[90311101]
