id,attr,attrs,basic_score,break_probably_1,break_probably_2,break_reward,breakRewards,desc,drop_exist_time,entry_1,entry_2,entry_3,entry_4,entry_group_1,entry_group_2,entry_group_3,entry_group_4,entry_num,entry_quality,entrys,fightforce,fly_bag,level,name,picture,probably_reward_1,probably_reward_2,probablyRewards1,probablyRewards2,quality,race_list,race_probability,show_picture,strAttrs,suit_id,type
430204,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[1001|10000],[],[],[],[1001|10000],,,,,,[1001],1632,1,40,equipment_name_45004,icon_45004,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1632],-1,4
440204,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[1101|10000],[1101|5000],[],[],[1101|10000],[1101|5000],,,,,[1101|1101],1709,1,40,equipment_name_45004,icon_45004,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|1709],-1,4
110214,[3|124],{3:124},496,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],496,1,40,equipment_name_40015,icon_40015,,,[],[],2,3,10000,,[3|124],-1,1
130214,[3|131],{3:131},524,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],524,1,40,equipment_name_40015,icon_40015,[2|301|5],,[2|301|5],[],3,3,10000,,[3|131],-1,1
140214,[3|137],{3:137},548,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],548,1,40,equipment_name_40015,icon_40015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[3|137],-1,1
210214,[4|1865],{4:1865},1865,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1865,1,40,equipment_name_41015,icon_41015,,,[],[],2,3,10000,,[4|1865],-1,2
230214,[4|1958],{4:1958},1958,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1958,1,40,equipment_name_41015,icon_41015,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1958],-1,2
240214,[4|2051],{4:2051},2051,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],2051,1,40,equipment_name_41015,icon_41015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|2051],-1,2
310214,[3|124],{3:124},496,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],496,1,40,equipment_name_42015,icon_42015,,,[],[],2,3,10000,,[3|124],-1,3
330214,[3|131],{3:131},524,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],524,1,40,equipment_name_42015,icon_42015,[2|301|5],,[2|301|5],[],3,3,10000,,[3|131],-1,3
340214,[3|137],{3:137},548,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],548,1,40,equipment_name_42015,icon_42015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[3|137],-1,3
410214,[4|1865],{4:1865},1865,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1865,1,40,equipment_name_45015,icon_45015,,,[],[],2,3,10000,,[4|1865],-1,4
430214,[4|1958],{4:1958},1958,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1958,1,40,equipment_name_45015,icon_45015,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1958],-1,4
440214,[4|2051],{4:2051},2051,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],2051,1,40,equipment_name_45015,icon_45015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|2051],-1,4
110224,[3|155],{3:155},620,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],620,1,40,equipment_name_40017,icon_40017,,,[],[],2,3,10000,,[3|155],-1,1
130224,[3|163],{3:163},652,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],652,1,40,equipment_name_40017,icon_40017,[2|301|5],,[2|301|5],[],3,3,10000,,[3|163],-1,1
140224,[3|171],{3:171},684,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],684,1,40,equipment_name_40017,icon_40017,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[3|171],-1,1
210224,[4|1554],{4:1554},1554,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1554,1,40,equipment_name_41019,icon_41019,,,[],[],2,3,10000,,[4|1554],-1,2
230224,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1632,1,40,equipment_name_41019,icon_41019,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1632],-1,2
240224,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1709,1,40,equipment_name_41019,icon_41019,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|1709],-1,2
310224,[3|155],{3:155},620,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],620,1,40,equipment_name_42019,icon_42019,,,[],[],2,3,10000,,[3|155],-1,3
330224,[3|163],{3:163},652,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],652,1,40,equipment_name_42019,icon_42019,[2|301|5],,[2|301|5],[],3,3,10000,,[3|163],-1,3
340224,[3|171],{3:171},684,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],684,1,40,equipment_name_42019,icon_42019,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[3|171],-1,3
410224,[4|1554],{4:1554},1554,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1554,1,40,equipment_name_45019,icon_45019,,,[],[],2,3,10000,,[4|1554],-1,4
430224,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1632,1,40,equipment_name_45019,icon_45019,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1632],-1,4
440224,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1709,1,40,equipment_name_45019,icon_45019,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|1709],-1,4
110234,[3|186],{3:186},744,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],744,1,40,equipment_name_40023,icon_40023,,,[],[],2,3,10000,,[3|186],-1,1
130234,[3|196],{3:196},784,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],784,1,40,equipment_name_40023,icon_40023,[2|301|5],,[2|301|5],[],3,3,10000,,[3|196],-1,1
140234,[3|205],{3:205},820,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],820,1,40,equipment_name_40023,icon_40023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[3|205],-1,1
210234,[4|1243],{4:1243},1243,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1243,1,40,equipment_name_41023,icon_41023,,,[],[],2,3,10000,,[4|1243],-1,2
230234,[4|1305],{4:1305},1305,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1305,1,40,equipment_name_41023,icon_41023,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1305],-1,2
240234,[4|1367],{4:1367},1367,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1367,1,40,equipment_name_41023,icon_41023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|1367],-1,2
310234,[3|186],{3:186},744,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],744,1,40,equipment_name_42023,icon_42023,,,[],[],2,3,10000,,[3|186],-1,3
330234,[3|196],{3:196},784,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],784,1,40,equipment_name_42023,icon_42023,[2|301|5],,[2|301|5],[],3,3,10000,,[3|196],-1,3
340234,[3|205],{3:205},820,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],820,1,40,equipment_name_42023,icon_42023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[3|205],-1,3
410234,[4|1243],{4:1243},1243,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1243,1,40,equipment_name_45023,icon_45023,,,[],[],2,3,10000,,[4|1243],-1,4
430234,[4|1305],{4:1305},1305,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1305,1,40,equipment_name_45023,icon_45023,[2|301|5],,[2|301|5],[],3,3,10000,,[4|1305],-1,4
440234,[4|1367],{4:1367},1367,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1367,1,40,equipment_name_45023,icon_45023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,3,10000,,[4|1367],-1,4
120304,[3|269],{3:269},1076,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1076,1,60,equipment_name_40005,icon_40005,,,[],[],2,3,10000,,[3|269],-1,1
130304,[3|283],{3:283},1132,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1132,1,60,equipment_name_40005,icon_40005,[2|301|10],,[2|301|10],[],3,3,10000,,[3|283],-1,1
140304,[3|296],{3:296},1184,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1184,1,60,equipment_name_40005,icon_40005,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|296],-1,1
150304,[3|323],{3:323},1292,-1,10000,[999|11|195],[999|11|195],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],1292,1,60,equipment_name_40005,icon_40005,,[2|302|4],[],[2|302|4],5,3,10000,,[3|323],-1,1
220304,[4|2695],{4:2695},2695,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],2695,1,60,equipment_name_41001,icon_41001,,,[],[],2,3,10000,,[4|2695],-1,2
230304,[4|2830],{4:2830},2830,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2830,1,60,equipment_name_41001,icon_41001,[2|301|10],,[2|301|10],[],3,3,10000,,[4|2830],-1,2
240304,[4|2964],{4:2964},2964,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2964,1,60,equipment_name_41001,icon_41001,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|2964],-1,2
250304,[4|3234],{4:3234},3234,-1,10000,[999|11|195],[999|11|195],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],3234,1,60,equipment_name_41001,icon_41001,,[2|302|4],[],[2|302|4],5,3,10000,,[4|3234],-1,2
320304,[3|269],{3:269},1076,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1076,1,60,equipment_name_42001,icon_42001,,,[],[],2,3,10000,,[3|269],-1,3
330304,[3|283],{3:283},1132,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1132,1,60,equipment_name_42001,icon_42001,[2|301|10],,[2|301|10],[],3,3,10000,,[3|283],-1,3
340304,[3|296],{3:296},1184,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1184,1,60,equipment_name_42001,icon_42001,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|296],-1,3
350304,[3|323],{3:323},1292,-1,10000,[999|11|195],[999|11|195],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],1292,1,60,equipment_name_42001,icon_42001,,[2|302|4],[],[2|302|4],5,3,10000,,[3|323],-1,3
420304,[4|2695],{4:2695},2695,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],2695,1,60,equipment_name_45001,icon_45001,,,[],[],2,3,10000,,[4|2695],-1,4
430304,[4|2830],{4:2830},2830,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2830,1,60,equipment_name_45001,icon_45001,[2|301|10],,[2|301|10],[],3,3,10000,,[4|2830],-1,4
440304,[4|2964],{4:2964},2964,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2964,1,60,equipment_name_45001,icon_45001,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|2964],-1,4
450304,[4|3234],{4:3234},3234,-1,10000,[999|11|195],[999|11|195],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],3234,1,60,equipment_name_45001,icon_45001,,[2|302|4],[],[2|302|4],5,3,10000,,[4|3234],-1,4
120314,[3|216],{3:216},864,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],864,1,60,equipment_name_40010,icon_40010,,,[],[],2,3,10000,,[3|216],-1,1
130314,[3|226],{3:226},904,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],904,1,60,equipment_name_40010,icon_40010,[2|301|10],,[2|301|10],[],3,3,10000,,[3|226],-1,1
140314,[3|237],{3:237},948,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],948,1,60,equipment_name_40010,icon_40010,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|237],-1,1
150314,[3|259],{3:259},1036,-1,10000,[999|11|195],[999|11|195],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],1036,1,60,equipment_name_40010,icon_40010,,[2|302|4],[],[2|302|4],5,3,10000,,[3|259],301,1
220314,[4|3234],{4:3234},3234,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],3234,1,60,equipment_name_41010,icon_41010,,,[],[],2,3,10000,,[4|3234],-1,2
230314,[4|3396],{4:3396},3396,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3396,1,60,equipment_name_41010,icon_41010,[2|301|10],,[2|301|10],[],3,3,10000,,[4|3396],-1,2
240314,[4|3557],{4:3557},3557,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],3557,1,60,equipment_name_41010,icon_41010,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|3557],-1,2
250314,[4|3881],{4:3881},3881,-1,10000,[999|11|195],[999|11|195],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],3881,1,60,equipment_name_41010,icon_41010,,[2|302|4],[],[2|302|4],5,3,10000,,[4|3881],301,2
320314,[3|216],{3:216},864,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],864,1,60,equipment_name_42010,icon_42010,,,[],[],2,3,10000,,[3|216],-1,3
330314,[3|226],{3:226},904,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],904,1,60,equipment_name_42010,icon_42010,[2|301|10],,[2|301|10],[],3,3,10000,,[3|226],-1,3
340314,[3|237],{3:237},948,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],948,1,60,equipment_name_42010,icon_42010,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|237],-1,3
350314,[3|259],{3:259},1036,-1,10000,[999|11|195],[999|11|195],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],1036,1,60,equipment_name_42010,icon_42010,,[2|302|4],[],[2|302|4],5,3,10000,,[3|259],301,3
420314,[4|3234],{4:3234},3234,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],3234,1,60,equipment_name_45010,icon_45010,,,[],[],2,3,10000,,[4|3234],-1,4
430314,[4|3396],{4:3396},3396,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3396,1,60,equipment_name_45010,icon_45010,[2|301|10],,[2|301|10],[],3,3,10000,,[4|3396],-1,4
440314,[4|3557],{4:3557},3557,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],3557,1,60,equipment_name_45010,icon_45010,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|3557],-1,4
450314,[4|3881],{4:3881},3881,-1,10000,[999|11|195],[999|11|195],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],3881,1,60,equipment_name_45010,icon_45010,,[2|302|4],[],[2|302|4],5,3,10000,,[4|3881],301,4
120324,[3|269],{3:269},1076,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1076,1,60,equipment_name_40018,icon_40018,,,[],[],2,3,10000,,[3|269],-1,1
130324,[3|283],{3:283},1132,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1132,1,60,equipment_name_40018,icon_40018,[2|301|10],,[2|301|10],[],3,3,10000,,[3|283],-1,1
140324,[3|296],{3:296},1184,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1184,1,60,equipment_name_40018,icon_40018,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|296],-1,1
150324,[3|323],{3:323},1292,-1,10000,[999|11|195],[999|11|195],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],1292,1,60,equipment_name_40018,icon_40018,,[2|302|4],[],[2|302|4],5,3,10000,,[3|323],302,1
220324,[4|2695],{4:2695},2695,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],2695,1,60,equipment_name_41016,icon_41016,,,[],[],2,3,10000,,[4|2695],-1,2
230324,[4|2830],{4:2830},2830,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2830,1,60,equipment_name_41016,icon_41016,[2|301|10],,[2|301|10],[],3,3,10000,,[4|2830],-1,2
240324,[4|2964],{4:2964},2964,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2964,1,60,equipment_name_41016,icon_41016,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|2964],-1,2
250324,[4|3234],{4:3234},3234,-1,10000,[999|11|195],[999|11|195],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],3234,1,60,equipment_name_41016,icon_41016,,[2|302|4],[],[2|302|4],5,3,10000,,[4|3234],302,2
320324,[3|269],{3:269},1076,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1076,1,60,equipment_name_42016,icon_42016,,,[],[],2,3,10000,,[3|269],-1,3
330324,[3|283],{3:283},1132,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1132,1,60,equipment_name_42016,icon_42016,[2|301|10],,[2|301|10],[],3,3,10000,,[3|283],-1,3
340324,[3|296],{3:296},1184,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1184,1,60,equipment_name_42016,icon_42016,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|296],-1,3
350324,[3|323],{3:323},1292,-1,10000,[999|11|195],[999|11|195],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],1292,1,60,equipment_name_42016,icon_42016,,[2|302|4],[],[2|302|4],5,3,10000,,[3|323],302,3
420324,[4|2695],{4:2695},2695,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],2695,1,60,equipment_name_45016,icon_45016,,,[],[],2,3,10000,,[4|2695],-1,4
430324,[4|2830],{4:2830},2830,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2830,1,60,equipment_name_45016,icon_45016,[2|301|10],,[2|301|10],[],3,3,10000,,[4|2830],-1,4
440324,[4|2964],{4:2964},2964,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2964,1,60,equipment_name_45016,icon_45016,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|2964],-1,4
450324,[4|3234],{4:3234},3234,-1,10000,[999|11|195],[999|11|195],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],3234,1,60,equipment_name_45016,icon_45016,,[2|302|4],[],[2|302|4],5,3,10000,,[4|3234],302,4
120334,[3|323],{3:323},1292,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1292,1,60,equipment_name_40024,icon_40024,,,[],[],2,3,10000,,[3|323],-1,1
130334,[3|340],{3:340},1360,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1360,1,60,equipment_name_40024,icon_40024,[2|301|10],,[2|301|10],[],3,3,10000,,[3|340],-1,1
140334,[3|356],{3:356},1424,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1424,1,60,equipment_name_40024,icon_40024,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|356],-1,1
150334,[3|388],{3:388},1552,-1,10000,[999|11|195],[999|11|195],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],1552,1,60,equipment_name_40024,icon_40024,,[2|302|4],[],[2|302|4],5,3,10000,,[3|388],303,1
220334,[4|2156],{4:2156},2156,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],2156,1,60,equipment_name_41024,icon_41024,,,[],[],2,3,10000,,[4|2156],-1,2
230334,[4|2264],{4:2264},2264,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2264,1,60,equipment_name_41024,icon_41024,[2|301|10],,[2|301|10],[],3,3,10000,,[4|2264],-1,2
240334,[4|2372],{4:2372},2372,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2372,1,60,equipment_name_41024,icon_41024,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|2372],-1,2
250334,[4|2587],{4:2587},2587,-1,10000,[999|11|195],[999|11|195],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],2587,1,60,equipment_name_41024,icon_41024,,[2|302|4],[],[2|302|4],5,3,10000,,[4|2587],303,2
320334,[3|323],{3:323},1292,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1292,1,60,equipment_name_42024,icon_42024,,,[],[],2,3,10000,,[3|323],-1,3
330334,[3|340],{3:340},1360,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1360,1,60,equipment_name_42024,icon_42024,[2|301|10],,[2|301|10],[],3,3,10000,,[3|340],-1,3
340334,[3|356],{3:356},1424,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1424,1,60,equipment_name_42024,icon_42024,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[3|356],-1,3
350334,[3|388],{3:388},1552,-1,10000,[999|11|195],[999|11|195],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],1552,1,60,equipment_name_42024,icon_42024,,[2|302|4],[],[2|302|4],5,3,10000,,[3|388],303,3
420334,[4|2156],{4:2156},2156,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],2156,1,60,equipment_name_45024,icon_45024,,,[],[],2,3,10000,,[4|2156],-1,4
430334,[4|2264],{4:2264},2264,7000,-1,[999|11|270],[999|11|270],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2264,1,60,equipment_name_45024,icon_45024,[2|301|10],,[2|301|10],[],3,3,10000,,[4|2264],-1,4
440334,[4|2372],{4:2372},2372,10000,2000,[999|11|275],[999|11|275],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2372,1,60,equipment_name_45024,icon_45024,[2|301|8],[2|302|2],[2|301|8],[2|302|2],4,3,10000,,[4|2372],-1,4
450334,[4|2587],{4:2587},2587,-1,10000,[999|11|195],[999|11|195],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],2587,1,60,equipment_name_45024,icon_45024,,[2|302|4],[],[2|302|4],5,3,10000,,[4|2587],303,4
120404,[3|413],{3:413},1652,-1,-1,[999|11|350],[999|11|350],,3000,[],[],[],[],,,,,,,[],1652,1,80,equipment_name_40008,icon_40008,,,[],[],2,3,10000,,[3|413],-1,1
130404,[3|434],{3:434},1736,7000,-1,[999|11|390],[999|11|390],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],1736,1,80,equipment_name_40008,icon_40008,[2|301|14],,[2|301|14],[],3,3,10000,,[3|434],-1,1
140404,[3|454],{3:454},1816,10000,2000,[999|11|425],[999|11|425],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],1816,1,80,equipment_name_40008,icon_40008,[2|301|13],[2|302|4],[2|301|13],[2|302|4],4,3,10000,,[3|454],-1,1
150404,[3|496],{3:496},1984,-1,10000,[999|11|315],[999|11|315],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],1984,1,80,equipment_name_40008,icon_40008,,[2|302|7],[],[2|302|7],5,3,10000,,[3|496],-1,1
220404,[4|4129],{4:4129},4129,-1,-1,[999|11|350],[999|11|350],,3000,[],[],[],[],,,,,,,[],4129,1,80,equipment_name_41008,icon_41008,,,[],[],2,3,10000,,[4|4129],-1,2
230404,[4|4336],{4:4336},4336,7000,-1,[999|11|390],[999|11|390],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],4336,1,80,equipment_name_41008,icon_41008,[2|301|14],,[2|301|14],[],3,3,10000,,[4|4336],-1,2
240404,[4|4542],{4:4542},4542,10000,2000,[999|11|425],[999|11|425],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],4542,1,80,equipment_name_41008,icon_41008,[2|301|13],[2|302|4],[2|301|13],[2|302|4],4,3,10000,,[4|4542],-1,2
250404,[4|4955],{4:4955},4955,-1,10000,[999|11|315],[999|11|315],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],4955,1,80,equipment_name_41008,icon_41008,,[2|302|7],[],[2|302|7],5,3,10000,,[4|4955],-1,2
