id,attr_type,buildTime,cost1,cost2,cost3,des,des_icon,emotion,fightforce,group2_attr_type,group2_string_para1,group2_string_para2,guidebook_active_attr,guidebook_lv_points,index,is_guidebook_active,isActivity,lv,lv_up_reward,model,offline,para1,para2,para3,para4,para5,pre_building_level,provides_happiness,restaurant_eat,shine_lv,shine_para1,show_para1,show_para2,show_para3,show_para4,show_para5,string_para1,string_para2,teamlevel,unlock_fog_name,workflowReward
305024,0,227110,[997|5|1431000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,24,-1,Building/NewBuild/moshigongfang,,-1,72,4000,2160,12,[117|25],47,-1,-1,,1,1,2,1,1,,,-1,,-1
305025,0,240737,[997|5|1517000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,25,-1,Building/NewBuild/moshigongfang,,-1,75,4000,2160,12,[117|26],49,-1,-1,,1,1,2,1,1,,,-1,,-1
305026,0,255181,[997|5|1608000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,26,-1,Building/NewBuild/moshigongfang,,-1,78,4000,2160,12,[117|27],51,-1,-1,,1,1,2,1,1,,,-1,,-1
305027,0,270492,[997|5|1704000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,27,-1,Building/NewBuild/moshigongfang,,-1,81,4000,2160,12,[117|28],53,-1,-1,,1,1,2,1,1,,,-1,,-1
305028,0,286721,[997|5|1806000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,28,-1,Building/NewBuild/moshigongfang,,-1,84,4000,2160,12,[117|29],55,-1,-1,,1,1,2,1,1,,,-1,,-1
305029,0,303925,[997|5|1915000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,29,-1,Building/NewBuild/moshigongfang,,-1,87,4000,2160,12,[117|30],57,-1,-1,,1,1,2,1,1,,,-1,,-1
305030,0,322160,[997|5|2030000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,30,-1,Building/NewBuild/moshigongfang,,-1,90,4000,2160,12,[117|31],59,-1,-1,,1,1,2,1,1,,,-1,,-1
305031,0,341490,[997|5|2151000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,31,-1,Building/NewBuild/moshigongfang,,-1,93,4000,2160,12,[117|32],61,-1,-1,,1,1,2,1,1,,,-1,,-1
305032,0,361979,[997|5|2280000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,32,-1,Building/NewBuild/moshigongfang,,-1,96,4000,2160,12,[117|33],63,-1,-1,,1,1,2,1,1,,,-1,,-1
305033,0,383698,[997|5|2417000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,33,-1,Building/NewBuild/moshigongfang,,-1,99,4000,2160,12,[117|34],65,-1,-1,,1,1,2,1,1,,,-1,,-1
305034,0,406720,[997|5|2562000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,34,-1,Building/NewBuild/moshigongfang,,-1,102,4000,2160,12,[117|35],67,-1,-1,,1,1,2,1,1,,,-1,,-1
305035,0,431123,[997|5|2716000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,35,-1,Building/NewBuild/moshigongfang,,-1,105,4000,2160,12,[117|36],69,-1,-1,,1,1,2,1,1,,,-1,,-1
305036,0,456991,[997|5|2879000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,36,-1,Building/NewBuild/moshigongfang,,-1,108,4000,2160,12,[117|37],71,-1,-1,,1,1,2,1,1,,,-1,,-1
305037,0,484410,[997|5|3052000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,37,-1,Building/NewBuild/moshigongfang,,-1,111,4000,2160,12,[117|38],73,-1,-1,,1,1,2,1,1,,,-1,,-1
305038,0,513475,[997|5|3235000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,38,-1,Building/NewBuild/moshigongfang,,-1,114,4000,2160,12,[117|39],75,-1,-1,,1,1,2,1,1,,,-1,,-1
305039,0,544283,[997|5|3429000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,39,-1,Building/NewBuild/moshigongfang,,-1,117,4000,2160,12,[117|40],77,-1,-1,,1,1,2,1,1,,,-1,,-1
305040,0,-1,,,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,305,-1,1,40,-1,Building/NewBuild/moshigongfang,,-1,120,4000,2160,12,,79,-1,-1,,1,1,2,1,1,,,-1,,-1
309000,0,3,[997|5|50],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,0,0,-1,Building/Building_Base_0,,-1,3,4000,2160,12,[117|35],0,-1,-1,,1,1,2,1,1,,,-1,,-1
309001,0,100,[997|5|3000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,1,-1,Building/NewBuild/moshigongfang,,-1,3,4000,2160,12,[117|3],1,-1,-1,,1,1,2,1,1,,,-1,,-1
309002,0,500,[997|5|5000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,2,-1,Building/NewBuild/moshigongfang,,-1,6,4000,2160,12,[117|3],3,-1,-1,,1,1,2,1,1,,,-1,,-1
309003,0,1000,[997|5|8000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,3,-1,Building/NewBuild/moshigongfang,,-1,9,4000,2160,12,[117|4],5,-1,-1,,1,1,2,1,1,,,-1,,-1
309004,0,1500,[997|5|12000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,4,-1,Building/NewBuild/moshigongfang,,-1,12,4000,2160,12,[117|5],7,-1,-1,,1,1,2,1,1,,,-1,,-1
309005,0,3000,[997|5|18000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,5,-1,Building/NewBuild/moshigongfang,,-1,15,4000,2160,12,[117|6],9,-1,-1,,1,1,2,1,1,,,-1,,-1
309006,0,10000,[997|5|27000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,6,-1,Building/NewBuild/moshigongfang,,-1,18,4000,2160,12,[117|7],11,-1,-1,,1,1,2,1,1,,,-1,,-1
309007,0,20000,[997|5|41000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,7,-1,Building/NewBuild/moshigongfang,,-1,21,4000,2160,12,[117|8],13,-1,-1,,1,1,2,1,1,,,-1,,-1
309008,0,35000,[997|5|62000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,8,-1,Building/NewBuild/moshigongfang,,-1,24,4000,2160,12,[117|9],15,-1,-1,,1,1,2,1,1,,,-1,,-1
309009,0,50398,[997|5|93000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,9,-1,Building/NewBuild/moshigongfang,,-1,27,4000,2160,12,[117|10],17,-1,-1,,1,1,2,1,1,,,-1,,-1
309010,0,60477,[997|5|140000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,10,-1,Building/NewBuild/moshigongfang,,-1,30,4000,2160,12,[117|11],19,-1,-1,,1,1,2,1,1,,,-1,,-1
309011,0,72573,[997|5|210000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,11,-1,Building/NewBuild/moshigongfang,,-1,33,4000,2160,12,[117|12],21,-1,-1,,1,1,2,1,1,,,-1,,-1
309012,0,87088,[997|5|315000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,12,-1,Building/NewBuild/moshigongfang,,-1,36,4000,2160,12,[117|13],23,-1,-1,,1,1,2,1,1,,,-1,,-1
309013,0,95797,[997|5|473000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,13,-1,Building/NewBuild/moshigongfang,,-1,39,4000,2160,12,[117|14],25,-1,-1,,1,1,2,1,1,,,-1,,-1
309014,0,105376,[997|5|662000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,14,-1,Building/NewBuild/moshigongfang,,-1,42,4000,2160,12,[117|15],27,-1,-1,,1,1,2,1,1,,,-1,,-1
309015,0,115914,[997|5|730000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,15,-1,Building/NewBuild/moshigongfang,,-1,45,4000,2160,12,[117|16],29,-1,-1,,1,1,2,1,1,,,-1,,-1
309016,0,127505,[997|5|803000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,16,-1,Building/NewBuild/moshigongfang,,-1,48,4000,2160,12,[117|17],31,-1,-1,,1,1,2,1,1,,,-1,,-1
309017,0,140256,[997|5|884000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,17,-1,Building/NewBuild/moshigongfang,,-1,51,4000,2160,12,[117|18],33,-1,-1,,1,1,2,1,1,,,-1,,-1
309018,0,154282,[997|5|972000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,18,-1,Building/NewBuild/moshigongfang,,-1,54,4000,2160,12,[117|19],35,-1,-1,,1,1,2,1,1,,,-1,,-1
309019,0,169710,[997|5|1069000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,19,-1,Building/NewBuild/moshigongfang,,-1,57,4000,2160,12,[117|20],37,-1,-1,,1,1,2,1,1,,,-1,,-1
309020,0,179892,[997|5|1133000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,20,-1,Building/NewBuild/moshigongfang,,-1,60,4000,2160,12,[117|21],39,-1,-1,,1,1,2,1,1,,,-1,,-1
309021,0,190686,[997|5|1201000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,21,-1,Building/NewBuild/moshigongfang,,-1,63,4000,2160,12,[117|22],41,-1,-1,,1,1,2,1,1,,,-1,,-1
309022,0,202127,[997|5|1273000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,22,-1,Building/NewBuild/moshigongfang,,-1,66,4000,2160,12,[117|23],43,-1,-1,,1,1,2,1,1,,,-1,,-1
309023,0,214255,[997|5|1350000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,23,-1,Building/NewBuild/moshigongfang,,-1,69,4000,2160,12,[117|24],45,-1,-1,,1,1,2,1,1,,,-1,,-1
309024,0,227110,[997|5|1431000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,24,-1,Building/NewBuild/moshigongfang,,-1,72,4000,2160,12,[117|25],47,-1,-1,,1,1,2,1,1,,,-1,,-1
309025,0,240737,[997|5|1517000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,25,-1,Building/NewBuild/moshigongfang,,-1,75,4000,2160,12,[117|26],49,-1,-1,,1,1,2,1,1,,,-1,,-1
309026,0,255181,[997|5|1608000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,26,-1,Building/NewBuild/moshigongfang,,-1,78,4000,2160,12,[117|27],51,-1,-1,,1,1,2,1,1,,,-1,,-1
309027,0,270492,[997|5|1704000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,27,-1,Building/NewBuild/moshigongfang,,-1,81,4000,2160,12,[117|28],53,-1,-1,,1,1,2,1,1,,,-1,,-1
309028,0,286721,[997|5|1806000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,28,-1,Building/NewBuild/moshigongfang,,-1,84,4000,2160,12,[117|29],55,-1,-1,,1,1,2,1,1,,,-1,,-1
309029,0,303925,[997|5|1915000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,29,-1,Building/NewBuild/moshigongfang,,-1,87,4000,2160,12,[117|30],57,-1,-1,,1,1,2,1,1,,,-1,,-1
309030,0,322160,[997|5|2030000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,30,-1,Building/NewBuild/moshigongfang,,-1,90,4000,2160,12,[117|31],59,-1,-1,,1,1,2,1,1,,,-1,,-1
309031,0,341490,[997|5|2151000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,31,-1,Building/NewBuild/moshigongfang,,-1,93,4000,2160,12,[117|32],61,-1,-1,,1,1,2,1,1,,,-1,,-1
309032,0,361979,[997|5|2280000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,32,-1,Building/NewBuild/moshigongfang,,-1,96,4000,2160,12,[117|33],63,-1,-1,,1,1,2,1,1,,,-1,,-1
309033,0,383698,[997|5|2417000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,33,-1,Building/NewBuild/moshigongfang,,-1,99,4000,2160,12,[117|34],65,-1,-1,,1,1,2,1,1,,,-1,,-1
309034,0,406720,[997|5|2562000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,34,-1,Building/NewBuild/moshigongfang,,-1,102,4000,2160,12,[117|35],67,-1,-1,,1,1,2,1,1,,,-1,,-1
309035,0,431123,[997|5|2716000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,35,-1,Building/NewBuild/moshigongfang,,-1,105,4000,2160,12,[117|36],69,-1,-1,,1,1,2,1,1,,,-1,,-1
309036,0,456991,[997|5|2879000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,36,-1,Building/NewBuild/moshigongfang,,-1,108,4000,2160,12,[117|37],71,-1,-1,,1,1,2,1,1,,,-1,,-1
309037,0,484410,[997|5|3052000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,37,-1,Building/NewBuild/moshigongfang,,-1,111,4000,2160,12,[117|38],73,-1,-1,,1,1,2,1,1,,,-1,,-1
309038,0,513475,[997|5|3235000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,38,-1,Building/NewBuild/moshigongfang,,-1,114,4000,2160,12,[117|39],75,-1,-1,,1,1,2,1,1,,,-1,,-1
309039,0,544283,[997|5|3429000],,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,39,-1,Building/NewBuild/moshigongfang,,-1,117,4000,2160,12,[117|40],77,-1,-1,,1,1,2,1,1,,,-1,,-1
309040,0,-1,,,,[building_lvup_des_141001|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang|building_lvup_des_moshigongfang],[icon_50001|icon_30720|icon_30720|icon_30720|icon_30720],-1,-1,0,,,,-1,309,-1,1,40,-1,Building/NewBuild/moshigongfang,,-1,120,4000,2160,12,,79,-1,-1,,1,1,2,1,1,,,-1,,-1
306000,-1,3,,[999|4|102500],[999|5|102500],,,-1,-1,-1,,,,-1,306,-1,0,0,-1,Building/Building_Base_0,,1,1,1,20,12,[117|35],0,-1,-1,,1,1,1,1,1,,[1199|0|1],-1,,-1
306001,0,1500,[997|7|300],[999|4|184500],[999|5|184500],,,-1,-1,0,,,,-1,306,-1,1,1,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|10],0,-1,-1,,1,1,1,1,1,,[1199|550|1],-1,,-1
306002,0,4000,[997|7|500],[999|4|221500],[999|5|221500],,,-1,-1,0,,,,-1,306,-1,1,2,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|11],0,-1,-1,,1,1,1,1,1,,[1199|600|1],-1,,-1
306003,0,8000,[997|7|700],[999|4|266000],[999|5|266000],,,-1,-1,0,,,,-1,306,-1,1,3,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|11],0,-1,-1,,1,1,1,1,1,,[1199|650|1],-1,,-1
306004,0,16000,[997|7|900],[999|4|319000],[999|5|319000],,,-1,-1,0,,,,-1,306,-1,1,4,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|12],0,-1,-1,,1,1,1,1,1,,[1199|700|1],-1,,-1
306005,0,22000,[997|7|1100],[999|4|383000],[999|5|383000],,,-1,-1,0,,,,-1,306,-1,1,5,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|12],0,-1,-1,,1,1,1,1,1,,[1199|750|1],-1,,-1
306006,0,28000,[997|7|1300],[999|4|459500],[999|5|459500],,,-1,-1,0,,,,-1,306,-1,1,6,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|13],0,-1,-1,,1,1,1,1,1,,[1199|800|1],-1,,-1
306007,0,42000,[997|7|1500],[999|4|551000],[999|5|551000],,,-1,-1,0,,,,-1,306,-1,1,7,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|13],0,-1,-1,,1,1,1,1,1,,[1199|850|1],-1,,-1
306008,0,62997,[997|7|1700],[999|4|661500],[999|5|661500],,,-1,-1,0,,,,-1,306,-1,1,8,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|14],0,-1,-1,,1,1,1,1,1,,[1199|900|1],-1,,-1
306009,0,75597,[997|7|1900],[999|4|794000],[999|5|794000],,,-1,-1,0,,,,-1,306,-1,1,9,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|14],0,-1,-1,,1,1,1,1,1,,[1199|950|1],-1,,-1
306010,0,90716,[997|7|2100],[999|4|952500],[999|5|952500],,,-1,-1,0,,,,-1,306,-1,1,10,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|15],0,-1,-1,,1,1,1,1,1,,[1199|1000|1],-1,,-1
306011,0,108860,[997|7|2300],[999|4|1143000],[999|5|1143000],,,-1,-1,0,,,,-1,306,-1,1,11,-1,Building/NewBuild/tanzhaodengta,,1,1,1,20,12,[117|15],0,-1,-1,,1,1,1,1,1,,[1199|1100|1],-1,,-1
