id,bossShowUnitId,enterCameraPosition,rewardIds,troopQueueHNumber,troopQueueVNumber,troopShowUnitId,unLockCondition,boss_show,boss_size,camera_point,corps,corps_skill,difficulty,enemyEntityPosition,icon,point,power,pre_id,raid,reward,skill_dec,skill_power,skill_type,skill_unlock,soldier_num,soldier_show,soldier_size,sort,target,unlock
50059,60247,"(87.1, -45.0, 0.0)",[155419],10,3,60171,[],60247,25,87.14|-45,5,30014,6,"(88.0, -43.4, 0.0)",Head_60247,87.97|-43.36,38592020,50058,869,155419,corps_skill_30014,"3|1612800,4|20000000",-1,,10|3,60171,30,9,2,
50060,60247,"(87.1, -45.0, 0.0)",[155420],10,3,60171,[],60247,25,87.14|-45,5,30014,6,"(88.0, -43.4, 0.0)",Head_60247,87.97|-43.36,39114300,50059,870,155420,corps_skill_30014,"3|1641600,4|20000000",-1,,10|3,60171,30,10,2,
60001,60097,"(87.1, -45.0, 0.0)",[155421],6,1,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,25165800,-1,911,155421,corps_skill_30002,"3|883200,4|20000000",-1,,6|1,60278,30,1,2,
60002,60097,"(87.1, -45.0, 0.0)",[155422],6,1,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,25627830,60001,912,155422,corps_skill_30002,"3|1001000,4|20000000",-1,,6|1,60278,30,2,2,
60003,60097,"(87.1, -45.0, 0.0)",[155423],6,1,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,26089860,60002,913,155423,corps_skill_30002,"3|1118700,4|20000000",-1,,6|1,60278,30,3,2,
60004,60097,"(87.1, -45.0, 0.0)",[155424],6,2,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,26551890,60003,914,155424,corps_skill_30002,"3|1236500,4|20000000",-1,,6|2,60278,30,4,2,
60005,60097,"(87.1, -45.0, 0.0)",[155425],6,2,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,27013920,60004,915,155425,corps_skill_30002,"3|1354200,4|20000000",-1,,6|2,60278,30,5,2,
60006,60097,"(87.1, -45.0, 0.0)",[155426],6,2,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,27475950,60005,916,155426,corps_skill_30002,"3|1472000,4|20000000",-1,,6|2,60278,30,6,2,
60007,60097,"(87.1, -45.0, 0.0)",[155427],8,2,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,27937980,60006,917,155427,corps_skill_30002,"3|1589800,4|20000000",-1,,8|2,60278,30,7,2,
60008,60097,"(87.1, -45.0, 0.0)",[155428],8,2,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,28400010,60007,918,155428,corps_skill_30002,"3|1707500,4|20000000",-1,,8|2,60278,30,8,2,
60009,60097,"(87.1, -45.0, 0.0)",[155429],8,3,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,28862040,60008,919,155429,corps_skill_30002,"3|1825300,4|20000000",-1,,8|3,60278,30,9,2,
60010,60097,"(87.1, -45.0, 0.0)",[155430],8,3,60278,[],60097,40,87.14|-45,6,30002,1,"(88.0, -43.4, 0.0)",Head_60097,87.97|-43.36,29786100,60009,920,155430,corps_skill_30002,"3|1943000,4|20000000",-1,,8|3,60278,30,10,2,
60011,60038,"(87.1, -45.0, 0.0)",[155431],6,1,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,28335100,60010,921,155431,corps_skill_30004,"3|1589800,4|20000000",-1,,6|1,60278,30,1,2,
60012,60038,"(87.1, -45.0, 0.0)",[155432],6,1,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,28823950,60011,922,155432,corps_skill_30004,"3|1707500,4|20000000",-1,,6|1,60278,30,2,2,
60013,60038,"(87.1, -45.0, 0.0)",[155433],6,1,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,29312800,60012,923,155433,corps_skill_30004,"3|1825300,4|20000000",-1,,6|1,60278,30,3,2,
60014,60038,"(87.1, -45.0, 0.0)",[155434],6,2,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,29801650,60013,924,155434,corps_skill_30004,"3|1943000,4|20000000",-1,,6|2,60278,30,4,2,
60015,60038,"(87.1, -45.0, 0.0)",[155435],6,2,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,30290500,60014,925,155435,corps_skill_30004,"3|2060800,4|20000000",-1,,6|2,60278,30,5,2,
60016,60038,"(87.1, -45.0, 0.0)",[155436],6,2,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,30779350,60015,926,155436,corps_skill_30004,"3|2178600,4|20000000",-1,,6|2,60278,30,6,2,
60017,60038,"(87.1, -45.0, 0.0)",[155437],8,2,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,31268200,60016,927,155437,corps_skill_30004,"3|2296300,4|20000000",-1,,8|2,60278,30,7,2,
60018,60038,"(87.1, -45.0, 0.0)",[155438],8,2,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,31757050,60017,928,155438,corps_skill_30004,"3|2414100,4|20000000",-1,,8|2,60278,30,8,2,
60019,60038,"(87.1, -45.0, 0.0)",[155439],8,3,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,32245900,60018,929,155439,corps_skill_30004,"3|2531800,4|20000000",-1,,8|3,60278,30,9,2,
60020,60038,"(87.1, -45.0, 0.0)",[155440],8,3,60278,[],60038,25,87.14|-45,6,30004,2,"(88.0, -43.4, 0.0)",Head_60038,87.97|-43.36,33223600,60019,930,155440,corps_skill_30004,"3|2649600,4|20000000",-1,,8|3,60278,30,10,2,
60021,60039,"(87.1, -45.0, 0.0)",[155441],6,2,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,32383700,60020,931,155441,corps_skill_30003,"3|2296300,4|20000000",-1,,6|2,60279,30,1,2,
60022,60039,"(87.1, -45.0, 0.0)",[155442],6,2,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,32725560,60021,932,155442,corps_skill_30003,"3|2414100,4|20000000",-1,,6|2,60279,30,2,2,
60023,60039,"(87.1, -45.0, 0.0)",[155443],8,2,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,33067420,60022,933,155443,corps_skill_30003,"3|2531800,4|20000000",-1,,8|2,60279,30,3,2,
60024,60039,"(87.1, -45.0, 0.0)",[155444],8,2,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,33409280,60023,934,155444,corps_skill_30003,"3|2649600,4|20000000",-1,,8|2,60279,30,4,2,
60025,60039,"(87.1, -45.0, 0.0)",[155445],8,2,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,33751140,60024,935,155445,corps_skill_30003,"3|2767400,4|20000000",-1,,8|2,60279,30,5,2,
60026,60039,"(87.1, -45.0, 0.0)",[155446],8,3,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,34093000,60025,936,155446,corps_skill_30003,"3|2885100,4|20000000",-1,,8|3,60279,30,6,2,
60027,60039,"(87.1, -45.0, 0.0)",[155447],8,3,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,34434860,60026,937,155447,corps_skill_30003,"3|3002900,4|20000000",-1,,8|3,60279,30,7,2,
60028,60039,"(87.1, -45.0, 0.0)",[155448],8,3,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,34776720,60027,938,155448,corps_skill_30003,"3|3120600,4|20000000",-1,,8|3,60279,30,8,2,
60029,60039,"(87.1, -45.0, 0.0)",[155449],10,3,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,35118580,60028,939,155449,corps_skill_30003,"3|3238400,4|20000000",-1,,10|3,60279,30,9,2,
60030,60039,"(87.1, -45.0, 0.0)",[155450],10,3,60279,[],60039,35,87.14|-45,6,30003,3,"(88.0, -43.4, 0.0)",Head_60039,87.97|-43.36,35802300,60029,940,155450,corps_skill_30003,"3|3356200,4|20000000",-1,,10|3,60279,30,10,2,
60031,60040,"(87.1, -45.0, 0.0)",[155451],6,2,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,35568200,60030,941,155451,corps_skill_30008,"3|3002900,4|20000000",-1,,6|2,60279,30,1,2,
60032,60040,"(87.1, -45.0, 0.0)",[155452],6,2,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,35758310,60031,942,155452,corps_skill_30008,"3|3120600,4|20000000",-1,,6|2,60279,30,2,2,
60033,60040,"(87.1, -45.0, 0.0)",[155453],8,2,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,35948420,60032,943,155453,corps_skill_30008,"3|3238400,4|20000000",-1,,8|2,60279,30,3,2,
60034,60040,"(87.1, -45.0, 0.0)",[155454],8,2,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,36138530,60033,944,155454,corps_skill_30008,"3|3356200,4|20000000",-1,,8|2,60279,30,4,2,
60035,60040,"(87.1, -45.0, 0.0)",[155455],8,2,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,36328640,60034,945,155455,corps_skill_30008,"3|3473900,4|20000000",-1,,8|2,60279,30,5,2,
60036,60040,"(87.1, -45.0, 0.0)",[155456],8,3,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,36518750,60035,946,155456,corps_skill_30008,"3|3591700,4|20000000",-1,,8|3,60279,30,6,2,
60037,60040,"(87.1, -45.0, 0.0)",[155457],8,3,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,36708860,60036,947,155457,corps_skill_30008,"3|3709400,4|20000000",-1,,8|3,60279,30,7,2,
60038,60040,"(87.1, -45.0, 0.0)",[155458],8,3,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,36898970,60037,948,155458,corps_skill_30008,"3|3827200,4|20000000",-1,,8|3,60279,30,8,2,
60039,60040,"(87.1, -45.0, 0.0)",[155459],10,3,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,37089080,60038,949,155459,corps_skill_30008,"3|3945000,4|20000000",-1,,10|3,60279,30,9,2,
60040,60040,"(87.1, -45.0, 0.0)",[155460],10,3,60279,[],60040,30,87.14|-45,6,30008,4,"(88.0, -43.4, 0.0)",Head_60040,87.97|-43.36,37469300,60039,950,155460,corps_skill_30008,"3|4062700,4|20000000",-1,,10|3,60279,30,10,2,
60041,60297,"(87.1, -45.0, 0.0)",[155461],6,1,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,36368800,60040,951,155461,corps_skill_30009,"3|3709400,4|20000000",-1,,6|1,60281,35,1,2,
60042,60297,"(87.1, -45.0, 0.0)",[155462],6,2,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,36648970,60041,952,155462,corps_skill_30009,"3|3827200,4|20000000",-1,,6|2,60281,35,2,2,
60043,60297,"(87.1, -45.0, 0.0)",[155463],6,2,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,36929140,60042,953,155463,corps_skill_30009,"3|3945000,4|20000000",-1,,6|2,60281,35,3,2,
60044,60297,"(87.1, -45.0, 0.0)",[155464],8,2,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,37209310,60043,954,155464,corps_skill_30009,"3|4062700,4|20000000",-1,,8|2,60281,35,4,2,
60045,60297,"(87.1, -45.0, 0.0)",[155465],8,2,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,37489480,60044,955,155465,corps_skill_30009,"3|4180500,4|20000000",-1,,8|2,60281,35,5,2,
60046,60297,"(87.1, -45.0, 0.0)",[155466],8,3,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,37769650,60045,956,155466,corps_skill_30009,"3|4298200,4|20000000",-1,,8|3,60281,35,6,2,
60047,60297,"(87.1, -45.0, 0.0)",[155467],8,3,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,38049820,60046,957,155467,corps_skill_30009,"3|4416000,4|20000000",-1,,8|3,60281,35,7,2,
60048,60297,"(87.1, -45.0, 0.0)",[155468],10,2,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,38329990,60047,958,155468,corps_skill_30009,"3|4533800,4|20000000",-1,,10|2,60281,35,8,2,
60049,60297,"(87.1, -45.0, 0.0)",[155469],10,3,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,38610160,60048,959,155469,corps_skill_30009,"3|4651500,4|20000000",-1,,10|3,60281,35,9,2,
60050,60297,"(87.1, -45.0, 0.0)",[155470],10,3,60281,[],60297,30,87.14|-45,6,30009,5,"(88.0, -43.4, 0.0)",Head_60297,87.97|-43.36,39170500,60049,960,155470,corps_skill_30009,"3|4769300,4|20000000",-1,,10|3,60281,35,10,2,
60051,60266,"(87.1, -45.0, 0.0)",[155471],6,1,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,38908000,60050,961,155471,corps_skill_30012,"3|4416000,4|20000000",-1,,6|1,60280,30,1,2,
60052,60266,"(87.1, -45.0, 0.0)",[155472],6,2,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,39143520,60051,962,155472,corps_skill_30012,"3|4533800,4|20000000",-1,,6|2,60280,30,2,2,
60053,60266,"(87.1, -45.0, 0.0)",[155473],6,2,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,39379040,60052,963,155473,corps_skill_30012,"3|4651500,4|20000000",-1,,6|2,60280,30,3,2,
60054,60266,"(87.1, -45.0, 0.0)",[155474],8,2,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,39614560,60053,964,155474,corps_skill_30012,"3|4769300,4|20000000",-1,,8|2,60280,30,4,2,
60055,60266,"(87.1, -45.0, 0.0)",[155475],8,2,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,39850080,60054,965,155475,corps_skill_30012,"3|4887000,4|20000000",-1,,8|2,60280,30,5,2,
60056,60266,"(87.1, -45.0, 0.0)",[155476],8,3,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,40085600,60055,966,155476,corps_skill_30012,"3|5004800,4|20000000",-1,,8|3,60280,30,6,2,
60057,60266,"(87.1, -45.0, 0.0)",[155477],8,3,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,40321120,60056,967,155477,corps_skill_30012,"3|5122600,4|20000000",-1,,8|3,60280,30,7,2,
60058,60266,"(87.1, -45.0, 0.0)",[155478],10,2,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,40556640,60057,968,155478,corps_skill_30012,"3|5240300,4|20000000",-1,,10|2,60280,30,8,2,
60059,60266,"(87.1, -45.0, 0.0)",[155479],10,3,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,40792160,60058,969,155479,corps_skill_30012,"3|5358100,4|20000000",-1,,10|3,60280,30,9,2,
60060,60266,"(87.1, -45.0, 0.0)",[155480],10,3,60280,[],60266,33,87.14|-45,6,30012,6,"(88.0, -43.4, 0.0)",Head_60266,87.97|-43.36,41263200,60059,970,155480,corps_skill_30012,"3|5475800,4|20000000",-1,,10|3,60280,30,10,2,
