id,isPreEventShow,isPreEventShowBubble,IsTabActive,preEventShowBubbleId,preEventShowId,accept_task,area,avatarOffset,city_fog_id,cityCellSize,click_high,costs,dialog_id,diy_area_name,drop_display,dropDisplay,event_active_kill,event_build_limit,event_cost,event_describ,event_type,event_unlock,event_value,event_value_1,event_value_2,event_value_kill,event_value_kill_group,eventUnlock,fightforce,finish_hero_bubble,finish_link,firepot_addlevel,firepot_addtime,firepot_num,is_tap_active,map_id,mapName,model,model2,notice_tips,pre_event_show,pre_event_show_bubble,ranking_param,ranking_server,res_offset,reward_id,rewardGroupIds,size,submit_limit,talkBubbleMeta,teleport_position,telepos,time_bar_time,unlockBuilding,weight
8810305,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|10)],-1,,,{},-1,,[999|4|10],map_event_describe_2,2,,F_03_05,,[300305],-1,-1,[],-1,,-1,1,300,3-5,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],305,,1000305,[],100,5,,,,0,[],10
8810306,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|10)],-1,,,{},-1,,[999|4|10],map_event_describe_2,2,,F_03_06,,[300306],-1,-1,[],-1,,-1,1,300,3-6,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],306,,1000306,[],100,5,,,,0,[],10
8810307,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|10)],-1,,,{},-1,,[999|4|10],map_event_describe_2,2,,F_03_07,,[300307],-1,-1,[],-1,,-1,1,300,3-7,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],307,,1000307,[],100,5,,,,0,[],10
8810308,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|10)],-1,,,{},-1,,[999|4|10],map_event_describe_2,2,,F_03_08,,[300308],-1,-1,[],-1,,-1,1,300,3-8,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],308,,1000308,[],100,5,,,,0,[],10
8810309,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|10)],-1,,,{},-1,,[999|4|10],map_event_describe_2,2,,F_03_09,,[300309],-1,-1,[],-1,,-1,1,300,3-9,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],309,,1000309,[],100,5,,,,0,[],10
8810310,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|15)],-1,,,{},-1,,[999|4|15],map_event_describe_2,2,,F_03_10,,[300310],-1,-1,[],-1,,-1,1,300,3-10,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],310,,1000310,[],100,5,,,,0,[],10
8810311,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|15)],-1,,,{},-1,,[999|4|15],map_event_describe_2,2,,F_03_11,,[300311],-1,-1,[],-1,,-1,1,300,3-11,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],311,,1000311,[],100,5,,,,0,[],10
8810312,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|15)],-1,,,{},-1,,[999|4|15],map_event_describe_2,2,,F_03_12,,[300312],-1,-1,[],-1,,-1,1,300,3-12,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],312,,1000312,[],100,5,,,,0,[],10
8810313,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|15)],-1,,,{},-1,,[999|4|15],map_event_describe_2,2,,F_03_13,,[300313],-1,-1,[],-1,,-1,1,300,3-13,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],313,,1000313,[],100,5,,,,0,[],10
8810314,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|4|15)],-1,,,{},-1,,[999|4|15],map_event_describe_2,2,,F_03_14,,[300314],-1,-1,[],-1,,-1,1,300,3-14,-1,883,field_map_883(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],314,,1000314,[],100,5,,,,0,[],10
88102101,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10101,[10111],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10111],150,-1,,,,0,[],-1
88102102,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10102,[10111],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10111],150,-1,,,,0,[],-1
88102103,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10103,[10111],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10111],150,-1,,,,0,[],-1
88102104,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10104,[10111],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10111],150,-1,,,,0,[],-1
88102105,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10105,[10111],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10111],150,-1,,,,0,[],-1
88102201,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10201,[10211|10217],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10211|10217],150,-1,,,,0,[],-1
88102202,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10202,[10211|10217],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10211|10217],150,-1,,,,0,[],-1
88102203,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10203,[10211|10218|10217],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10211|10218|10217],150,-1,,,,0,[],-1
88102204,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10204,[10211|10218|10217],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10211|10218|10217],150,-1,,,,0,[],-1
88102205,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10205,[10211|10219|10218|10217],,-1,-1,[],-1,,-1,-1,-1,,-1,882,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10211|10219|10218|10217],150,-1,,,,0,[],-1
88103101,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10301,[10311|10317],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10311|10317],150,-1,,,,0,[],-1
88103102,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10302,[10311|10317],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10311|10317],150,-1,,,,0,[],-1
88103103,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10303,[10311|10318|10317],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10311|10318|10317],150,-1,,,,0,[],-1
88103104,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10304,[10311|10318|10317],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10311|10318|10317],150,-1,,,,0,[],-1
88103105,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10305,[10311|10319|10318|10317],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10311|10319|10318|10317],150,-1,,,,0,[],-1
88103201,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10401,[10412|10411|10417],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10412|10411|10417],150,-1,,,,0,[],-1
88103202,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10402,[10412|10411|10417],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10412|10411|10417],150,-1,,,,0,[],-1
88103203,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10403,[10412|10411|10418|10417],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10412|10411|10418|10417],150,-1,,,,0,[],-1
88103204,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10404,[10412|10411|10418|10417],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10412|10411|10418|10417],150,-1,,,,0,[],-1
88103205,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10405,[10412|10411|10419|10418|10417],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10412|10411|10419|10418|10417],150,-1,,,,0,[],-1
88103301,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10501,[10512|10511|10517],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10512|10511|10517],150,-1,,,,0,[],-1
88103302,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10502,[10512|10511|10517],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10512|10511|10517],150,-1,,,,0,[],-1
88103303,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10503,[10512|10511|10518|10517],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10512|10511|10518|10517],150,-1,,,,0,[],-1
88103304,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10504,[10512|10511|10518|10517],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10512|10511|10518|10517],150,-1,,,,0,[],-1
88103305,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|10)],-1,,999|11|2,{999:{11:2}},-1,,[999|7|10],map_event_describe_8,16,,10505,[10512|10511|10519|10518|10517],,-1,-1,[],-1,,-1,-1,-1,,-1,883,,Avatar/Spine/Building/Shoushabaoxiang_Lan,,,-1,-1,,-1,,-1,[10512|10511|10519|10518|10517],150,-1,,,,0,[],-1
883001001,false,false,true,-1,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|15)],-1,,,{},-1,[117|3],[999|4|15],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,-1,-1,,-1,[0|3.2],1113003,[],100,2,,,,1500,[117|3],-1
883001002,false,true,true,3001001,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|20)],-1,,,{},-1,[117|3],[999|4|20],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,-1,3001001,,-1,[0|3.2],1113004,[],100,2,,,,1500,[117|3],-1
883001003,false,true,true,3001002,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|25)],-1,,,{},-1,[117|4],[999|4|25],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,-1,3001002,,-1,[0|3.2],1111601,[],100,2,,,,1500,[117|4],-1
883001004,false,true,true,3001003,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|4],,map_event_describe_5,21,,211602,,,-1,-1,[],6000,,-1,-1,-1,,1,881,,Building/tree_unlock18_2,,,-1,3001003,,-1,[0|3.2],1111602,[],100,2,,,,0,[117|4],-1
883001005,false,true,true,3001004,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|35)],-1,,,{},-1,[117|4],[999|4|35],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/unloak_land_baoxiang1,,,-1,3001004,,-1,[0|3.2],1111603,[],100,2,,,,1500,[117|4],-1
883001006,false,true,true,3001005,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|4],,map_event_describe_5,21,,211604,,,-1,-1,[],8000,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,-1,3001005,,-1,[0|3.2],1111604,[],100,2,,,,0,[117|4],-1
883001007,false,true,true,3001006,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|45)],-1,,,{},-1,[117|5],[999|4|45],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,-1,3001006,,-1,[0|3.2],1111401,[],100,2,,,,1500,[117|5],-1
883001008,false,true,true,3001007,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|50)],-1,,,{},-1,[117|5],[999|4|50],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock18_2,,,-1,3001007,,-1,[0|3.2],1111402,[],100,2,,,,1500,[117|5],-1
883001009,false,true,true,3001008,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,211403,,,-1,-1,[],11000,,-1,-1,-1,,1,881,,Building/tree_unlock15_2,,,-1,3001008,,-1,[0|3.2],1111403,[],100,2,,,,0,[117|5],-1
883001010,true,true,true,3001009,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,211404,,,-1,-1,[],12000,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001009,,-1,[0|3.2],1111404,[],100,2,,,,0,[117|5],-1
883001011,true,true,true,3001010,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|65)],-1,,,{},-1,[117|5],[999|4|65],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001010,,-1,[0|3.2],1112501,[],100,2,,,,1500,[117|5],-1
883001012,true,true,true,3001011,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,212502,,,-1,-1,[],14000,,-1,-1,-1,,1,881,,Building/tree_unlock18_2,,,20021,3001011,,-1,[0|3.2],1112502,[],100,2,,,,0,[117|5],-1
883001013,true,true,true,3001012,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,212503,,,-1,-1,[],15000,,-1,-1,-1,,1,881,,Building/tree_unlock15_2,,,20021,3001012,,-1,[0|3.2],1112503,[],100,2,,,,0,[117|5],-1
883001014,true,true,true,3001013,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,212504,,,-1,-1,[],16000,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,20021,3001013,,-1,[0|3.2],1112504,[],100,2,,,,0,[117|5],-1
883001015,true,true,true,3001014,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|85)],-1,,,{},-1,[117|5],[999|4|85],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/unloak_land_baoxiang1,,,20021,3001014,,-1,[0|3.2],1112901,[],100,2,,,,1500,[117|5],-1
883001016,true,true,true,3001015,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,212902,,,-1,-1,[],18000,,-1,-1,-1,,1,881,,Building/tree_unlock18_2,,,20021,3001015,,-1,[0|3.2],1112902,[],100,2,,,,0,[117|5],-1
883001017,true,true,true,3001016,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,212903,,,-1,-1,[],19000,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,20021,3001016,,-1,[0|3.2],1112903,[],100,2,,,,0,[117|5],-1
883001018,true,true,true,3001017,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|5],,map_event_describe_5,21,,212904,,,-1,-1,[],20000,,-1,-1,-1,,1,881,,Building/tree_unlock18_2,,,20021,3001017,,-1,[0|3.2],1112904,[],100,2,,,,0,[117|5],-1
883001019,true,true,true,3001018,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|105)],-1,,,{},-1,[117|6],[999|4|105],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,20021,3001018,,-1,[0|3.2],1110601,[],100,2,,,,1500,[117|6],-1
883001020,true,true,true,3001019,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|6],,map_event_describe_5,21,,210602,,,-1,-1,[],22000,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,20021,3001019,,-1,[0|3.2],1110602,[],100,2,,,,0,[117|6],-1
883001021,true,true,true,3001020,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|115)],-1,,,{},-1,[117|6],[999|4|115],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001020,,-1,[0|3.2],1110603,[],100,2,,,,1500,[117|6],-1
883001022,true,true,true,3001021,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|6],,map_event_describe_5,21,,210604,,,-1,-1,[],24000,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001021,,-1,[0|3.2],1110604,[],100,2,,,,0,[117|6],-1
883001023,true,true,true,3001022,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|6],,map_event_describe_5,21,,210701,,,-1,-1,[],25000,,-1,-1,-1,,1,881,,Building/unloak_land_baoxiang1,,,20021,3001022,,-1,[0|3.2],1110701,[],100,2,,,,0,[117|6],-1
883001024,true,true,true,3001023,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|6],,map_event_describe_5,21,,210702,,,-1,-1,[],26000,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001023,,-1,[0|3.2],1110702,[],100,2,,,,0,[117|6],-1
883001025,true,true,true,3001024,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|135)],-1,,,{},-1,[117|6],[999|4|135],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001024,,-1,[0|3.2],1110703,[],100,2,,,,1500,[117|6],-1
883001026,true,true,true,3001025,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|6],,map_event_describe_5,21,,210704,,,-1,-1,[],28000,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,20021,3001025,,-1,[0|3.2],1110704,[],100,2,,,,0,[117|6],-1
883001027,false,true,true,3001026,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|7],,map_event_describe_5,21,,212801,,,-1,-1,[],29000,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,-1,3001026,,-1,[0|3.2],1112801,[],100,2,,,,0,[117|7],-1
883001028,false,true,true,3001027,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|150)],-1,,,{},-1,[117|7],[999|4|150],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,-1,3001027,,-1,[0|3.2],1112802,[],100,2,,,,1500,[117|7],-1
883001029,false,true,true,3001028,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|7],,map_event_describe_5,21,,212803,,,-1,-1,[],31000,,-1,-1,-1,,1,881,,Building/tree_unlock15_2,,,-1,3001028,,-1,[0|3.2],1112803,[],100,2,,,,0,[117|7],-1
883001030,false,true,true,3001029,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|7],,map_event_describe_5,21,,212804,,,-1,-1,[],32000,,-1,-1,-1,,1,881,,Building/tree_unlock15_2,,,-1,3001029,,-1,[0|3.2],1112804,[],100,2,,,,0,[117|7],-1
883001031,false,true,true,3001030,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|165)],-1,,,{},-1,[117|7],[999|4|165],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/unloak_land_baoxiang2,,,-1,3001030,,-1,[0|3.2],1114101,[],100,2,,,,1500,[117|7],-1
883001032,false,true,true,3001031,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|7],,map_event_describe_5,21,,214102,,,-1,-1,[],34000,,-1,-1,-1,,1,881,,Building/tree_unlock21,,,-1,3001031,,-1,[0|3.2],1114102,[],100,2,,,,0,[117|7],-1
883001033,false,true,true,3001032,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|7],,map_event_describe_5,21,,214103,,,-1,-1,[],35000,,-1,-1,-1,,1,881,,Building/tree_unlock15_2,,,-1,3001032,,-1,[0|3.2],1114103,[],100,2,,,,0,[117|7],-1
883001034,false,true,true,3001033,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|7],,map_event_describe_5,21,,214104,,,-1,-1,[],36000,,-1,-1,-1,,1,881,,Building/tree_unlock12_2,,,-1,3001033,,-1,[0|3.2],1114104,[],100,2,,,,0,[117|7],-1
883001035,false,true,true,3001034,-1,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[(999|4|185)],-1,,,{},-1,[117|8],[999|4|185],map_event_describe_5,5,,,,,-1,-1,[],-1,,-1,-1,-1,,1,881,,Building/tree_unlock13_2,,,-1,3001034,,-1,[0|3.2],1113601,[],100,2,,,,1500,[117|8],-1
883001036,true,true,true,3001035,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|8],,map_event_describe_5,21,,213602,,,-1,-1,[],38000,,-1,-1,-1,,1,881,,Building/tree_unlock18_2,,,20021,3001035,,-1,[0|3.2],1113602,[],100,2,,,,0,[117|8],-1
883001037,true,true,true,3001036,20021,-1,[4|4],"(0.0, 3.2)",-1,"(4, 4)",-1,[],-1,,,{},-1,[117|8],,map_event_describe_5,21,,213603,,,-1,-1,[],39000,,-1,-1,-1,,1,881,,Building/tree_unlock15_2,,,20021,3001036,,-1,[0|3.2],1113603,[],100,2,,,,0,[117|8],-1
