id,destroy_type,downgrade,exit_point,exitPos,fight_force,finish_param,finish_type,inlet_point,inletPos,map_event_limit,map_id,map_level,map_zoom_icon,mapEventLimit,monster_level_fix,next_raid,raid_inlet,reborn,time_limit,type
33019,1,-1,,,-1,64190,3,[12.5|-67.7],[12.5|-67.7],,400,,,[],0,-1,-1,1,120,3
33020,1,-1,,,-1,64200,3,[12.5|-67.7],[12.5|-67.7],,400,,,[],0,-1,-1,1,120,3
40001,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40002,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40003,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40004,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40005,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40006,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40007,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40101,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40102,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40103,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40104,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40105,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40106,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40107,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40201,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40202,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40203,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40204,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40205,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40206,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40207,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40301,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40302,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40303,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40304,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40305,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40306,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40307,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40401,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40402,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40403,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40404,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40405,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40406,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40407,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40501,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40502,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40503,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40504,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40505,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40506,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40507,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40601,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40602,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40603,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40604,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40605,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40606,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
40607,0,-1,[3|-244.17|281.63],[3|-244.17|281.63],-1,10103,2,[10.58|-46.69],[10.58|-46.69],,202,map_level_none,,[],0,-1,-1,0,-1,5
991,0,-1,,,-1,,-1,,,,991,,,[],0,-1,-1,0,-1,4
992,0,-1,,,-1,,-1,,,,992,map_level_2,,[],0,-1,-1,0,-1,4
993,0,-1,,,-1,,-1,,,,993,map_level_3,,[],0,-1,-1,0,-1,4
881,0,-1,,,-1,,-1,,,,881,,,[],0,-1,-1,0,-1,4
882,0,-1,,,-1,,-1,,,,882,map_level_2,,[],0,-1,-1,0,-1,4
883,0,-1,,,-1,,-1,,,,883,map_level_3,,[],0,-1,-1,0,-1,4
