id,attribute,attrs,break_cost,break_cost_goods,break_cost_no_back,break_quality,breakCostGoods,breakCostGoodsBack,breakCostList,breakCostNoBack,fightforce,icon_change,lv,master_lv,model_id,star_num
151203,[66|4465|65|254|166|720|16|72],[[66|4465]|[65|254]|[166|720]|[16|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12902,,3,-1,1512,0
151204,[66|5953|65|339|166|960|16|96],[[66|5953]|[65|339]|[166|960]|[16|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1512,0
151205,[66|5953|65|339|166|960|16|96],[[66|5953]|[65|339]|[166|960]|[16|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1512,0
151206,[66|11907|65|680|166|1440|16|144],[[66|11907]|[65|680]|[166|1440]|[16|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1512,0
151207,[66|14883|65|849|166|1680|16|168],[[66|14883]|[65|849]|[166|1680]|[16|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1512,0
151208,[66|17860|65|1020|166|1920|16|192],[[66|17860]|[65|1020]|[166|1920]|[16|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1512,0
151209,[66|20837|65|1190|166|2160|16|216],[[66|20837]|[65|1190]|[166|2160]|[16|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1512,0
151210,[66|20837|65|1190|166|2160|16|216],[[66|20837]|[65|1190]|[166|2160]|[16|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50953,,10,-1,1512,0
151211,[66|29767|65|1700|166|2640|16|264],[[66|29767]|[65|1700]|[166|2640]|[16|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1512,0
151212,[66|34232|65|1956|166|2880|16|288],[[66|34232]|[65|1956]|[166|2880]|[16|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64096,,12,-1,1512,0
151213,[66|38697|65|2210|166|3120|16|312],[[66|38697]|[65|2210]|[166|3120]|[16|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1512,0
151214,[66|43162|65|2466|166|3360|16|336],[[66|43162]|[65|2466]|[166|3360]|[16|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77235,,14,-1,1512,0
151215,[66|43162|65|2466|166|3360|16|336],[[66|43162]|[65|2466]|[166|3360]|[16|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84937,,15,-1,1512,0
151216,[66|55069|65|3146|166|3840|16|384],[[66|55069]|[65|3146]|[166|3840]|[16|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92643,,16,-1,1512,0
151217,[66|61023|65|3486|166|4080|16|408],[[66|61023]|[65|3486]|[166|4080]|[16|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100345,,17,-1,1512,0
151218,[66|66976|65|3826|166|4320|16|432],[[66|66976]|[65|3826]|[166|4320]|[16|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108051,,18,-1,1512,0
151219,[66|72930|65|4166|166|4560|16|456],[[66|72930]|[65|4166]|[166|4560]|[16|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115753,,19,-1,1512,0
151220,[66|72930|65|4166|166|4560|16|456],[[66|72930]|[65|4166]|[166|4560]|[16|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1512,0
151221,[66|87814|65|5017|166|5040|16|504],[[66|87814]|[65|5017]|[166|5040]|[16|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133430,,21,-1,1512,0
151222,[66|95256|65|5443|166|5280|16|528],[[66|95256]|[65|5443]|[166|5280]|[16|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1512,0
151223,[66|102697|65|5868|166|5520|16|552],[[66|102697]|[65|5868]|[166|5520]|[16|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151107,,23,-1,1512,0
151224,[66|110139|65|6292|166|5760|16|576],[[66|110139]|[65|6292]|[166|5760]|[16|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1512,0
151225,[66|110139|65|6292|166|5760|16|576],[[66|110139]|[65|6292]|[166|5760]|[16|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1512,0
151300,,[],,,,-1,[],[],[],[],0,,0,-1,1513,0
151301,[65|198|66|637|165|240|10|24],[[65|198]|[66|637]|[165|240]|[10|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4299,,1,-1,1513,0
151302,[65|396|66|1275|165|480|10|48],[[65|396]|[66|1275]|[165|480]|[10|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1513,0
151303,[65|595|66|1913|165|720|10|72],[[65|595]|[66|1913]|[165|720]|[10|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12904,,3,-1,1513,0
151304,[65|793|66|2551|165|960|10|96],[[65|793]|[66|2551]|[165|960]|[10|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1513,0
151305,[65|793|66|2551|165|960|10|96],[[65|793]|[66|2551]|[165|960]|[10|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1513,0
151306,[65|1587|66|5103|165|1440|10|144],[[65|1587]|[66|5103]|[165|1440]|[10|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1513,0
151307,[65|1983|66|6378|165|1680|10|168],[[65|1983]|[66|6378]|[165|1680]|[10|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1513,0
151308,[65|2380|66|7654|165|1920|10|192],[[65|2380]|[66|7654]|[165|1920]|[10|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1513,0
151309,[65|2778|66|8930|165|2160|10|216],[[65|2778]|[66|8930]|[165|2160]|[10|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1513,0
151310,[65|2778|66|8930|165|2160|10|216],[[65|2778]|[66|8930]|[165|2160]|[10|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50955,,10,-1,1513,0
151311,[65|3968|66|12757|165|2640|10|264],[[65|3968]|[66|12757]|[165|2640]|[10|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1513,0
151312,[65|4563|66|14671|165|2880|10|288],[[65|4563]|[66|14671]|[165|2880]|[10|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64094,,12,-1,1513,0
151313,[65|5158|66|16584|165|3120|10|312],[[65|5158]|[66|16584]|[165|3120]|[10|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1513,0
151314,[65|5754|66|18498|165|3360|10|336],[[65|5754]|[66|18498]|[165|3360]|[10|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77233,,14,-1,1513,0
151315,[65|5754|66|18498|165|3360|10|336],[[65|5754]|[66|18498]|[165|3360]|[10|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84939,,15,-1,1513,0
151316,[65|7341|66|23601|165|3840|10|384],[[65|7341]|[66|23601]|[165|3840]|[10|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92641,,16,-1,1513,0
151317,[65|8136|66|26152|165|4080|10|408],[[65|8136]|[66|26152]|[165|4080]|[10|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100347,,17,-1,1513,0
151318,[65|8929|66|28704|165|4320|10|432],[[65|8929]|[66|28704]|[165|4320]|[10|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108049,,18,-1,1513,0
151319,[65|9723|66|31255|165|4560|10|456],[[65|9723]|[66|31255]|[165|4560]|[10|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115755,,19,-1,1513,0
151320,[65|9723|66|31255|165|4560|10|456],[[65|9723]|[66|31255]|[165|4560]|[10|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1513,0
151321,[65|11708|66|37634|165|5040|10|504],[[65|11708]|[66|37634]|[165|5040]|[10|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133432,,21,-1,1513,0
151322,[65|12700|66|40824|165|5280|10|528],[[65|12700]|[66|40824]|[165|5280]|[10|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1513,0
151323,[65|13692|66|44013|165|5520|10|552],[[65|13692]|[66|44013]|[165|5520]|[10|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151105,,23,-1,1513,0
151324,[65|14684|66|47202|165|5760|10|576],[[65|14684]|[66|47202]|[165|5760]|[10|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1513,0
151325,[65|14684|66|47202|165|5760|10|576],[[65|14684]|[66|47202]|[165|5760]|[10|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1513,0
151400,,[],,,,-1,[],[],[],[],0,,0,-1,1514,0
151401,[66|1488|65|84|166|240|26|24],[[66|1488]|[65|84]|[166|240]|[26|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4297,,1,-1,1514,0
151402,[66|2976|65|169|166|480|26|48],[[66|2976]|[65|169]|[166|480]|[26|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1514,0
151403,[66|4465|65|254|166|720|26|72],[[66|4465]|[65|254]|[166|720]|[26|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12902,,3,-1,1514,0
151404,[66|5953|65|339|166|960|26|96],[[66|5953]|[65|339]|[166|960]|[26|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1514,0
151405,[66|5953|65|339|166|960|26|96],[[66|5953]|[65|339]|[166|960]|[26|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1514,0
151406,[66|11907|65|680|166|1440|26|144],[[66|11907]|[65|680]|[166|1440]|[26|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1514,0
151407,[66|14883|65|849|166|1680|26|168],[[66|14883]|[65|849]|[166|1680]|[26|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1514,0
151408,[66|17860|65|1020|166|1920|26|192],[[66|17860]|[65|1020]|[166|1920]|[26|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1514,0
151409,[66|20837|65|1190|166|2160|26|216],[[66|20837]|[65|1190]|[166|2160]|[26|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1514,0
151410,[66|20837|65|1190|166|2160|26|216],[[66|20837]|[65|1190]|[166|2160]|[26|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50953,,10,-1,1514,0
151411,[66|29767|65|1700|166|2640|26|264],[[66|29767]|[65|1700]|[166|2640]|[26|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1514,0
151412,[66|34232|65|1956|166|2880|26|288],[[66|34232]|[65|1956]|[166|2880]|[26|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64096,,12,-1,1514,0
151413,[66|38697|65|2210|166|3120|26|312],[[66|38697]|[65|2210]|[166|3120]|[26|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1514,0
151414,[66|43162|65|2466|166|3360|26|336],[[66|43162]|[65|2466]|[166|3360]|[26|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77235,,14,-1,1514,0
151415,[66|43162|65|2466|166|3360|26|336],[[66|43162]|[65|2466]|[166|3360]|[26|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84937,,15,-1,1514,0
151416,[66|55069|65|3146|166|3840|26|384],[[66|55069]|[65|3146]|[166|3840]|[26|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92643,,16,-1,1514,0
151417,[66|61023|65|3486|166|4080|26|408],[[66|61023]|[65|3486]|[166|4080]|[26|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100345,,17,-1,1514,0
151418,[66|66976|65|3826|166|4320|26|432],[[66|66976]|[65|3826]|[166|4320]|[26|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108051,,18,-1,1514,0
151419,[66|72930|65|4166|166|4560|26|456],[[66|72930]|[65|4166]|[166|4560]|[26|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115753,,19,-1,1514,0
151420,[66|72930|65|4166|166|4560|26|456],[[66|72930]|[65|4166]|[166|4560]|[26|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1514,0
151421,[66|87814|65|5017|166|5040|26|504],[[66|87814]|[65|5017]|[166|5040]|[26|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133430,,21,-1,1514,0
151422,[66|95256|65|5443|166|5280|26|528],[[66|95256]|[65|5443]|[166|5280]|[26|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1514,0
151423,[66|102697|65|5868|166|5520|26|552],[[66|102697]|[65|5868]|[166|5520]|[26|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151107,,23,-1,1514,0
151424,[66|110139|65|6292|166|5760|26|576],[[66|110139]|[65|6292]|[166|5760]|[26|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1514,0
151425,[66|110139|65|6292|166|5760|26|576],[[66|110139]|[65|6292]|[166|5760]|[26|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],165600,,25,-1,1514,0
152100,,[],,,,-1,[],[],[],[],0,,0,-1,1521,0
152101,[65|165|66|764|165|240|8|24],[[65|165]|[66|764]|[165|240]|[8|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4299,,1,-1,1521,0
152102,[65|330|66|1530|165|480|8|48],[[65|330]|[66|1530]|[165|480]|[8|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1521,0
152103,[65|496|66|2295|165|720|8|72],[[65|496]|[66|2295]|[165|720]|[8|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12904,,3,-1,1521,0
152104,[65|661|66|3061|165|960|8|96],[[65|661]|[66|3061]|[165|960]|[8|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1521,0
152105,[65|661|66|3061|165|960|8|96],[[65|661]|[66|3061]|[165|960]|[8|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1521,0
152106,[65|1323|66|6123|165|1440|8|144],[[65|1323]|[66|6123]|[165|1440]|[8|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1521,0
152107,[65|1653|66|7653|165|1680|8|168],[[65|1653]|[66|7653]|[165|1680]|[8|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1521,0
152108,[65|1984|66|9184|165|1920|8|192],[[65|1984]|[66|9184]|[165|1920]|[8|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1521,0
152109,[65|2315|66|10716|165|2160|8|216],[[65|2315]|[66|10716]|[165|2160]|[8|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1521,0
152110,[65|2315|66|10716|165|2160|8|216],[[65|2315]|[66|10716]|[165|2160]|[8|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50955,,10,-1,1521,0
152111,[65|3307|66|15308|165|2640|8|264],[[65|3307]|[66|15308]|[165|2640]|[8|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1521,0
152112,[65|3803|66|17605|165|2880|8|288],[[65|3803]|[66|17605]|[165|2880]|[8|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64094,,12,-1,1521,0
152113,[65|4299|66|19900|165|3120|8|312],[[65|4299]|[66|19900]|[165|3120]|[8|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1521,0
152114,[65|4795|66|22197|165|3360|8|336],[[65|4795]|[66|22197]|[165|3360]|[8|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77233,,14,-1,1521,0
152115,[65|4795|66|22197|165|3360|8|336],[[65|4795]|[66|22197]|[165|3360]|[8|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84939,,15,-1,1521,0
152116,[65|6118|66|28321|165|3840|8|384],[[65|6118]|[66|28321]|[165|3840]|[8|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92641,,16,-1,1521,0
152117,[65|6780|66|31382|165|4080|8|408],[[65|6780]|[66|31382]|[165|4080]|[8|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100347,,17,-1,1521,0
