id,iconAtlas,condition_type,desc,icon,icon_atlas,is_important,isScale,itemPos,maxlv,name,need_lv,open_id,openIdCondition,openIds,pos,position,queue,sci_ids,techIdDic,techIdDict,techIdKeyDic,techIds,type
5030102,Atlas/UI_Tech,-1,attribute_name_1219,tech_s3up2,,-1,false,"(1, 2)",5,technology_adv_name_5020102,-1,,,,[1|2],[1|2],,[503010201|503010202|503010203|503010204|503010205],{503010201:1|503010202:2|503010203:3|503010204:4|503010205:5},{1:503010201|2:503010202|3:503010203|4:503010204|5:503010205},{503010201:1|503010202:2|503010203:3|503010204:4|503010205:5},[503010201|503010202|503010203|503010204|503010205],503
5030201,Atlas/UI_Tech,1,technology_adv_desc_21024,tech_2018,,-1,false,"(2, 1)",10,technology_adv_name_21024,-1,[5030102|1],[5030102],[[5030102|1]],[2|1],[2|1],,[503020101|503020102|503020103|503020104|503020105|503020106|503020107|503020108|503020109|503020110],{503020101:1|503020102:2|503020103:3|503020104:4|503020105:5|503020106:6|503020107:7|503020108:8|503020109:9|503020110:10},{1:503020101|2:503020102|3:503020103|4:503020104|5:503020105|6:503020106|7:503020107|8:503020108|9:503020109|10:503020110},{503020101:1|503020102:2|503020103:3|503020104:4|503020105:5|503020106:6|503020107:7|503020108:8|503020109:9|503020110:10},[503020101|503020102|503020103|503020104|503020105|503020106|503020107|503020108|503020109|503020110],503
5030202,Atlas/UI_Tech,1,technology_adv_desc_21026,tech_2017,,-1,false,"(2, 2)",10,technology_adv_name_21026,-1,[5030102|1],[5030102],[[5030102|1]],[2|2],[2|2],,[503020201|503020202|503020203|503020204|503020205|503020206|503020207|503020208|503020209|503020210],{503020201:1|503020202:2|503020203:3|503020204:4|503020205:5|503020206:6|503020207:7|503020208:8|503020209:9|503020210:10},{1:503020201|2:503020202|3:503020203|4:503020204|5:503020205|6:503020206|7:503020207|8:503020208|9:503020209|10:503020210},{503020201:1|503020202:2|503020203:3|503020204:4|503020205:5|503020206:6|503020207:7|503020208:8|503020209:9|503020210:10},[503020201|503020202|503020203|503020204|503020205|503020206|503020207|503020208|503020209|503020210],503
5030203,Atlas/UI_Tech,1,technology_adv_desc_21028,tech_2016,,-1,false,"(2, 3)",10,technology_adv_name_21028,-1,[5030102|1],[5030102],[[5030102|1]],[2|3],[2|3],,[503020301|503020302|503020303|503020304|503020305|503020306|503020307|503020308|503020309|503020310],{503020301:1|503020302:2|503020303:3|503020304:4|503020305:5|503020306:6|503020307:7|503020308:8|503020309:9|503020310:10},{1:503020301|2:503020302|3:503020303|4:503020304|5:503020305|6:503020306|7:503020307|8:503020308|9:503020309|10:503020310},{503020301:1|503020302:2|503020303:3|503020304:4|503020305:5|503020306:6|503020307:7|503020308:8|503020309:9|503020310:10},[503020301|503020302|503020303|503020304|503020305|503020306|503020307|503020308|503020309|503020310],503
5030301,Atlas/UI_Tech,1,technology_adv_desc_1035,tech_102,,-1,false,"(3, 1)",5,technology_adv_name_1035_v1,-1,[5030201|1],[5030201],[[5030201|1]],[3|1],[3|1],,[503030101|503030102|503030103|503030104|503030105],{503030101:1|503030102:2|503030103:3|503030104:4|503030105:5},{1:503030101|2:503030102|3:503030103|4:503030104|5:503030105},{503030101:1|503030102:2|503030103:3|503030104:4|503030105:5},[503030101|503030102|503030103|503030104|503030105],503
5030303,Atlas/UI_Tech,1,technology_adv_desc_1032,tech_208,,-1,false,"(3, 3)",5,technology_adv_name_1032,-1,[5030203|1],[5030203],[[5030203|1]],[3|3],[3|3],,[503030301|503030302|503030303|503030304|503030305],{503030301:1|503030302:2|503030303:3|503030304:4|503030305:5},{1:503030301|2:503030302|3:503030303|4:503030304|5:503030305},{503030301:1|503030302:2|503030303:3|503030304:4|503030305:5},[503030301|503030302|503030303|503030304|503030305],503
5030401,Atlas/UI_Tech,1,technology_adv_desc_21024,tech_2018,,-1,false,"(4, 1)",10,technology_adv_name_21024,-1,[5030301|1],[5030301],[[5030301|1]],[4|1],[4|1],,[503040101|503040102|503040103|503040104|503040105|503040106|503040107|503040108|503040109|503040110],{503040101:1|503040102:2|503040103:3|503040104:4|503040105:5|503040106:6|503040107:7|503040108:8|503040109:9|503040110:10},{1:503040101|2:503040102|3:503040103|4:503040104|5:503040105|6:503040106|7:503040107|8:503040108|9:503040109|10:503040110},{503040101:1|503040102:2|503040103:3|503040104:4|503040105:5|503040106:6|503040107:7|503040108:8|503040109:9|503040110:10},[503040101|503040102|503040103|503040104|503040105|503040106|503040107|503040108|503040109|503040110],503
5030402,Atlas/UI_Tech,1,technology_adv_desc_21026,tech_2017,,-1,false,"(4, 2)",10,technology_adv_name_21026,-1,[5030202|1],[5030202],[[5030202|1]],[4|2],[4|2],,[503040201|503040202|503040203|503040204|503040205|503040206|503040207|503040208|503040209|503040210],{503040201:1|503040202:2|503040203:3|503040204:4|503040205:5|503040206:6|503040207:7|503040208:8|503040209:9|503040210:10},{1:503040201|2:503040202|3:503040203|4:503040204|5:503040205|6:503040206|7:503040207|8:503040208|9:503040209|10:503040210},{503040201:1|503040202:2|503040203:3|503040204:4|503040205:5|503040206:6|503040207:7|503040208:8|503040209:9|503040210:10},[503040201|503040202|503040203|503040204|503040205|503040206|503040207|503040208|503040209|503040210],503
5030403,Atlas/UI_Tech,1,technology_adv_desc_21028,tech_2016,,-1,false,"(4, 3)",10,technology_adv_name_21028,-1,[5030303|1],[5030303],[[5030303|1]],[4|3],[4|3],,[503040301|503040302|503040303|503040304|503040305|503040306|503040307|503040308|503040309|503040310],{503040301:1|503040302:2|503040303:3|503040304:4|503040305:5|503040306:6|503040307:7|503040308:8|503040309:9|503040310:10},{1:503040301|2:503040302|3:503040303|4:503040304|5:503040305|6:503040306|7:503040307|8:503040308|9:503040309|10:503040310},{503040301:1|503040302:2|503040303:3|503040304:4|503040305:5|503040306:6|503040307:7|503040308:8|503040309:9|503040310:10},[503040301|503040302|503040303|503040304|503040305|503040306|503040307|503040308|503040309|503040310],503
5030502,Atlas/UI_Tech,1,technology_adv_desc_1152|1153,tech_102,,-1,false,"(5, 2)",5,technology_adv_name_1035_v2,-1,[5030401|1|5030402|1|5030403|1],[5030401|5030402|5030403],[[5030401|1]|[5030402|1]|[5030403|1]],[5|2],[5|2],,[503050201|503050202|503050203|503050204|503050205],{503050201:1|503050202:2|503050203:3|503050204:4|503050205:5},{1:503050201|2:503050202|3:503050203|4:503050204|5:503050205},{503050201:1|503050202:2|503050203:3|503050204:4|503050205:5},[503050201|503050202|503050203|503050204|503050205],503
5030601,Atlas/UI_Tech,1,technology_adv_desc_21023,tech_2029,,-1,false,"(6, 1)",10,technology_adv_name_21023,-1,[5030502|1],[5030502],[[5030502|1]],[6|1],[6|1],,[503060101|503060102|503060103|503060104|503060105|503060106|503060107|503060108|503060109|503060110],{503060101:1|503060102:2|503060103:3|503060104:4|503060105:5|503060106:6|503060107:7|503060108:8|503060109:9|503060110:10},{1:503060101|2:503060102|3:503060103|4:503060104|5:503060105|6:503060106|7:503060107|8:503060108|9:503060109|10:503060110},{503060101:1|503060102:2|503060103:3|503060104:4|503060105:5|503060106:6|503060107:7|503060108:8|503060109:9|503060110:10},[503060101|503060102|503060103|503060104|503060105|503060106|503060107|503060108|503060109|503060110],503
5030602,Atlas/UI_Tech,1,technology_adv_desc_21025,tech_2028,,-1,false,"(6, 2)",10,technology_adv_name_21025,-1,[5030502|1],[5030502],[[5030502|1]],[6|2],[6|2],,[503060201|503060202|503060203|503060204|503060205|503060206|503060207|503060208|503060209|503060210],{503060201:1|503060202:2|503060203:3|503060204:4|503060205:5|503060206:6|503060207:7|503060208:8|503060209:9|503060210:10},{1:503060201|2:503060202|3:503060203|4:503060204|5:503060205|6:503060206|7:503060207|8:503060208|9:503060209|10:503060210},{503060201:1|503060202:2|503060203:3|503060204:4|503060205:5|503060206:6|503060207:7|503060208:8|503060209:9|503060210:10},[503060201|503060202|503060203|503060204|503060205|503060206|503060207|503060208|503060209|503060210],503
5030603,Atlas/UI_Tech,1,technology_adv_desc_21027,tech_2027,,-1,false,"(6, 3)",10,technology_adv_name_21027,-1,[5030502|1],[5030502],[[5030502|1]],[6|3],[6|3],,[503060301|503060302|503060303|503060304|503060305|503060306|503060307|503060308|503060309|503060310],{503060301:1|503060302:2|503060303:3|503060304:4|503060305:5|503060306:6|503060307:7|503060308:8|503060309:9|503060310:10},{1:503060301|2:503060302|3:503060303|4:503060304|5:503060305|6:503060306|7:503060307|8:503060308|9:503060309|10:503060310},{503060301:1|503060302:2|503060303:3|503060304:4|503060305:5|503060306:6|503060307:7|503060308:8|503060309:9|503060310:10},[503060301|503060302|503060303|503060304|503060305|503060306|503060307|503060308|503060309|503060310],503
5030701,Atlas/UI_Tech,1,technology_adv_desc_21024,tech_2018,,-1,false,"(7, 1)",10,technology_adv_name_21024,-1,[5030601|1],[5030601],[[5030601|1]],[7|1],[7|1],,[503070101|503070102|503070103|503070104|503070105|503070106|503070107|503070108|503070109|503070110],{503070101:1|503070102:2|503070103:3|503070104:4|503070105:5|503070106:6|503070107:7|503070108:8|503070109:9|503070110:10},{1:503070101|2:503070102|3:503070103|4:503070104|5:503070105|6:503070106|7:503070107|8:503070108|9:503070109|10:503070110},{503070101:1|503070102:2|503070103:3|503070104:4|503070105:5|503070106:6|503070107:7|503070108:8|503070109:9|503070110:10},[503070101|503070102|503070103|503070104|503070105|503070106|503070107|503070108|503070109|503070110],503
5030702,Atlas/UI_Tech,1,technology_adv_desc_21026,tech_2017,,-1,false,"(7, 2)",10,technology_adv_name_21026,-1,[5030602|1],[5030602],[[5030602|1]],[7|2],[7|2],,[503070201|503070202|503070203|503070204|503070205|503070206|503070207|503070208|503070209|503070210],{503070201:1|503070202:2|503070203:3|503070204:4|503070205:5|503070206:6|503070207:7|503070208:8|503070209:9|503070210:10},{1:503070201|2:503070202|3:503070203|4:503070204|5:503070205|6:503070206|7:503070207|8:503070208|9:503070209|10:503070210},{503070201:1|503070202:2|503070203:3|503070204:4|503070205:5|503070206:6|503070207:7|503070208:8|503070209:9|503070210:10},[503070201|503070202|503070203|503070204|503070205|503070206|503070207|503070208|503070209|503070210],503
5030703,Atlas/UI_Tech,1,technology_adv_desc_21028,tech_2016,,-1,false,"(7, 3)",10,technology_adv_name_21028,-1,[5030603|1],[5030603],[[5030603|1]],[7|3],[7|3],,[503070301|503070302|503070303|503070304|503070305|503070306|503070307|503070308|503070309|503070310],{503070301:1|503070302:2|503070303:3|503070304:4|503070305:5|503070306:6|503070307:7|503070308:8|503070309:9|503070310:10},{1:503070301|2:503070302|3:503070303|4:503070304|5:503070305|6:503070306|7:503070307|8:503070308|9:503070309|10:503070310},{503070301:1|503070302:2|503070303:3|503070304:4|503070305:5|503070306:6|503070307:7|503070308:8|503070309:9|503070310:10},[503070301|503070302|503070303|503070304|503070305|503070306|503070307|503070308|503070309|503070310],503
5030802,Atlas/UI_Tech,1,attribute_name_1200117,tech_1200117,,-1,false,"(8, 2)",2,attribute_name_1200117,-1,[5030701|1|5030702|1|5030703|1],[5030701|5030702|5030703],[[5030701|1]|[5030702|1]|[5030703|1]],[8|2],[8|2],,[503080201|503080202],{503080201:1|503080202:2},{1:503080201|2:503080202},{503080201:1|503080202:2},[503080201|503080202],503
5030901,Atlas/UI_Tech,1,technology_adv_desc_21030,tech_shine_l_7,,-1,false,"(9, 1)",10,technology_adv_name_21030,-1,[5030802|1],[5030802],[[5030802|1]],[9|1],[9|1],,[503090101|503090102|503090103|503090104|503090105|503090106|503090107|503090108|503090109|503090110],{503090101:1|503090102:2|503090103:3|503090104:4|503090105:5|503090106:6|503090107:7|503090108:8|503090109:9|503090110:10},{1:503090101|2:503090102|3:503090103|4:503090104|5:503090105|6:503090106|7:503090107|8:503090108|9:503090109|10:503090110},{503090101:1|503090102:2|503090103:3|503090104:4|503090105:5|503090106:6|503090107:7|503090108:8|503090109:9|503090110:10},[503090101|503090102|503090103|503090104|503090105|503090106|503090107|503090108|503090109|503090110],503
5030902,Atlas/UI_Tech,1,technology_adv_desc_21032,tech_shine_h_7,,-1,false,"(9, 2)",10,technology_adv_name_21032,-1,[5030802|1],[5030802],[[5030802|1]],[9|2],[9|2],,[503090201|503090202|503090203|503090204|503090205|503090206|503090207|503090208|503090209|503090210],{503090201:1|503090202:2|503090203:3|503090204:4|503090205:5|503090206:6|503090207:7|503090208:8|503090209:9|503090210:10},{1:503090201|2:503090202|3:503090203|4:503090204|5:503090205|6:503090206|7:503090207|8:503090208|9:503090209|10:503090210},{503090201:1|503090202:2|503090203:3|503090204:4|503090205:5|503090206:6|503090207:7|503090208:8|503090209:9|503090210:10},[503090201|503090202|503090203|503090204|503090205|503090206|503090207|503090208|503090209|503090210],503
5030903,Atlas/UI_Tech,1,technology_adv_desc_21034,tech_shine_n_7,,-1,false,"(9, 3)",10,technology_adv_name_21034,-1,[5030802|1],[5030802],[[5030802|1]],[9|3],[9|3],,[503090301|503090302|503090303|503090304|503090305|503090306|503090307|503090308|503090309|503090310],{503090301:1|503090302:2|503090303:3|503090304:4|503090305:5|503090306:6|503090307:7|503090308:8|503090309:9|503090310:10},{1:503090301|2:503090302|3:503090303|4:503090304|5:503090305|6:503090306|7:503090307|8:503090308|9:503090309|10:503090310},{503090301:1|503090302:2|503090303:3|503090304:4|503090305:5|503090306:6|503090307:7|503090308:8|503090309:9|503090310:10},[503090301|503090302|503090303|503090304|503090305|503090306|503090307|503090308|503090309|503090310],503
5031001,Atlas/UI_Tech,1,technology_adv_desc_21030,tech_shine_l_7,,-1,false,"(10, 1)",10,technology_adv_name_21030,-1,[5030901|1],[5030901],[[5030901|1]],[10|1],[10|1],,[503100101|503100102|503100103|503100104|503100105|503100106|503100107|503100108|503100109|503100110],{503100101:1|503100102:2|503100103:3|503100104:4|503100105:5|503100106:6|503100107:7|503100108:8|503100109:9|503100110:10},{1:503100101|2:503100102|3:503100103|4:503100104|5:503100105|6:503100106|7:503100107|8:503100108|9:503100109|10:503100110},{503100101:1|503100102:2|503100103:3|503100104:4|503100105:5|503100106:6|503100107:7|503100108:8|503100109:9|503100110:10},[503100101|503100102|503100103|503100104|503100105|503100106|503100107|503100108|503100109|503100110],503
5031002,Atlas/UI_Tech,1,technology_adv_desc_21032,tech_shine_h_7,,-1,false,"(10, 2)",10,technology_adv_name_21032,-1,[5030902|1],[5030902],[[5030902|1]],[10|2],[10|2],,[503100201|503100202|503100203|503100204|503100205|503100206|503100207|503100208|503100209|503100210],{503100201:1|503100202:2|503100203:3|503100204:4|503100205:5|503100206:6|503100207:7|503100208:8|503100209:9|503100210:10},{1:503100201|2:503100202|3:503100203|4:503100204|5:503100205|6:503100206|7:503100207|8:503100208|9:503100209|10:503100210},{503100201:1|503100202:2|503100203:3|503100204:4|503100205:5|503100206:6|503100207:7|503100208:8|503100209:9|503100210:10},[503100201|503100202|503100203|503100204|503100205|503100206|503100207|503100208|503100209|503100210],503
5031003,Atlas/UI_Tech,1,technology_adv_desc_21034,tech_shine_n_7,,-1,false,"(10, 3)",10,technology_adv_name_21034,-1,[5030903|1],[5030903],[[5030903|1]],[10|3],[10|3],,[503100301|503100302|503100303|503100304|503100305|503100306|503100307|503100308|503100309|503100310],{503100301:1|503100302:2|503100303:3|503100304:4|503100305:5|503100306:6|503100307:7|503100308:8|503100309:9|503100310:10},{1:503100301|2:503100302|3:503100303|4:503100304|5:503100305|6:503100306|7:503100307|8:503100308|9:503100309|10:503100310},{503100301:1|503100302:2|503100303:3|503100304:4|503100305:5|503100306:6|503100307:7|503100308:8|503100309:9|503100310:10},[503100301|503100302|503100303|503100304|503100305|503100306|503100307|503100308|503100309|503100310],503
5031101,Atlas/UI_Tech,1,technology_adv_desc_21035,tech_shine_l_8,,-1,false,"(11, 1)",5,technology_adv_name_21035,-1,[5031001|1],[5031001],[[5031001|1]],[11|1],[11|1],,[503110101|503110102|503110103|503110104|503110105],{503110101:1|503110102:2|503110103:3|503110104:4|503110105:5},{1:503110101|2:503110102|3:503110103|4:503110104|5:503110105},{503110101:1|503110102:2|503110103:3|503110104:4|503110105:5},[503110101|503110102|503110103|503110104|503110105],503
5031102,Atlas/UI_Tech,1,technology_adv_desc_21036,tech_shine_h_8,,-1,false,"(11, 2)",5,technology_adv_name_21036,-1,[5031002|1],[5031002],[[5031002|1]],[11|2],[11|2],,[503110201|503110202|503110203|503110204|503110205],{503110201:1|503110202:2|503110203:3|503110204:4|503110205:5},{1:503110201|2:503110202|3:503110203|4:503110204|5:503110205},{503110201:1|503110202:2|503110203:3|503110204:4|503110205:5},[503110201|503110202|503110203|503110204|503110205],503
5031103,Atlas/UI_Tech,1,technology_adv_desc_21037,tech_shine_n_8,,-1,false,"(11, 3)",5,technology_adv_name_21037,-1,[5031003|1],[5031003],[[5031003|1]],[11|3],[11|3],,[503110301|503110302|503110303|503110304|503110305],{503110301:1|503110302:2|503110303:3|503110304:4|503110305:5},{1:503110301|2:503110302|3:503110303|4:503110304|5:503110305},{503110301:1|503110302:2|503110303:3|503110304:4|503110305:5},[503110301|503110302|503110303|503110304|503110305],503
5031202,Atlas/UI_Tech,1,technology_adv_desc_1155,tech_102,,-1,false,"(12, 2)",5,technology_adv_name_1035_v3,-1,[5031101|1|5031102|1|5031103|1],[5031101|5031102|5031103],[[5031101|1]|[5031102|1]|[5031103|1]],[12|2],[12|2],,[503120201|503120202|503120203|503120204|503120205],{503120201:1|503120202:2|503120203:3|503120204:4|503120205:5},{1:503120201|2:503120202|3:503120203|4:503120204|5:503120205},{503120201:1|503120202:2|503120203:3|503120204:4|503120205:5},[503120201|503120202|503120203|503120204|503120205],503
5032402,Atlas/UI_Tech,1,technology_adv_desc_1235,tech_stronghold_queue_3,,-1,false,"(13, 2)",1,technology_adv_name_1235,-1,[5031202|1],[5031202],[[5031202|1]],[13|2],[13|2],,[503240201],{503240201:1},{1:503240201},{503240201:1},[503240201],503
5031301,Atlas/UI_Tech,1,technology_adv_desc_21029,tech_shine_l_6,,-1,false,"(14, 1)",10,technology_adv_name_21029,-1,[5032402|1],[5032402],[[5032402|1]],[14|1],[14|1],,[503130101|503130102|503130103|503130104|503130105|503130106|503130107|503130108|503130109|503130110],{503130101:1|503130102:2|503130103:3|503130104:4|503130105:5|503130106:6|503130107:7|503130108:8|503130109:9|503130110:10},{1:503130101|2:503130102|3:503130103|4:503130104|5:503130105|6:503130106|7:503130107|8:503130108|9:503130109|10:503130110},{503130101:1|503130102:2|503130103:3|503130104:4|503130105:5|503130106:6|503130107:7|503130108:8|503130109:9|503130110:10},[503130101|503130102|503130103|503130104|503130105|503130106|503130107|503130108|503130109|503130110],503
5031302,Atlas/UI_Tech,1,technology_adv_desc_21031,tech_shine_h_6,,-1,false,"(14, 2)",10,technology_adv_name_21031,-1,[5032402|1],[5032402],[[5032402|1]],[14|2],[14|2],,[503130201|503130202|503130203|503130204|503130205|503130206|503130207|503130208|503130209|503130210],{503130201:1|503130202:2|503130203:3|503130204:4|503130205:5|503130206:6|503130207:7|503130208:8|503130209:9|503130210:10},{1:503130201|2:503130202|3:503130203|4:503130204|5:503130205|6:503130206|7:503130207|8:503130208|9:503130209|10:503130210},{503130201:1|503130202:2|503130203:3|503130204:4|503130205:5|503130206:6|503130207:7|503130208:8|503130209:9|503130210:10},[503130201|503130202|503130203|503130204|503130205|503130206|503130207|503130208|503130209|503130210],503
5031303,Atlas/UI_Tech,1,technology_adv_desc_21033,tech_shine_n_6,,-1,false,"(14, 3)",10,technology_adv_name_21033,-1,[5032402|1],[5032402],[[5032402|1]],[14|3],[14|3],,[503130301|503130302|503130303|503130304|503130305|503130306|503130307|503130308|503130309|503130310],{503130301:1|503130302:2|503130303:3|503130304:4|503130305:5|503130306:6|503130307:7|503130308:8|503130309:9|503130310:10},{1:503130301|2:503130302|3:503130303|4:503130304|5:503130305|6:503130306|7:503130307|8:503130308|9:503130309|10:503130310},{503130301:1|503130302:2|503130303:3|503130304:4|503130305:5|503130306:6|503130307:7|503130308:8|503130309:9|503130310:10},[503130301|503130302|503130303|503130304|503130305|503130306|503130307|503130308|503130309|503130310],503
5031401,Atlas/UI_Tech,1,technology_adv_desc_21030,tech_shine_l_7,,-1,false,"(15, 1)",10,technology_adv_name_21030,-1,[5031301|1],[5031301],[[5031301|1]],[15|1],[15|1],,[503140101|503140102|503140103|503140104|503140105|503140106|503140107|503140108|503140109|503140110],{503140101:1|503140102:2|503140103:3|503140104:4|503140105:5|503140106:6|503140107:7|503140108:8|503140109:9|503140110:10},{1:503140101|2:503140102|3:503140103|4:503140104|5:503140105|6:503140106|7:503140107|8:503140108|9:503140109|10:503140110},{503140101:1|503140102:2|503140103:3|503140104:4|503140105:5|503140106:6|503140107:7|503140108:8|503140109:9|503140110:10},[503140101|503140102|503140103|503140104|503140105|503140106|503140107|503140108|503140109|503140110],503
5031402,Atlas/UI_Tech,1,technology_adv_desc_21032,tech_shine_h_7,,-1,false,"(15, 2)",10,technology_adv_name_21032,-1,[5031302|1],[5031302],[[5031302|1]],[15|2],[15|2],,[503140201|503140202|503140203|503140204|503140205|503140206|503140207|503140208|503140209|503140210],{503140201:1|503140202:2|503140203:3|503140204:4|503140205:5|503140206:6|503140207:7|503140208:8|503140209:9|503140210:10},{1:503140201|2:503140202|3:503140203|4:503140204|5:503140205|6:503140206|7:503140207|8:503140208|9:503140209|10:503140210},{503140201:1|503140202:2|503140203:3|503140204:4|503140205:5|503140206:6|503140207:7|503140208:8|503140209:9|503140210:10},[503140201|503140202|503140203|503140204|503140205|503140206|503140207|503140208|503140209|503140210],503
5031403,Atlas/UI_Tech,1,technology_adv_desc_21034,tech_shine_n_7,,-1,false,"(15, 3)",10,technology_adv_name_21034,-1,[5031303|1],[5031303],[[5031303|1]],[15|3],[15|3],,[503140301|503140302|503140303|503140304|503140305|503140306|503140307|503140308|503140309|503140310],{503140301:1|503140302:2|503140303:3|503140304:4|503140305:5|503140306:6|503140307:7|503140308:8|503140309:9|503140310:10},{1:503140301|2:503140302|3:503140303|4:503140304|5:503140305|6:503140306|7:503140307|8:503140308|9:503140309|10:503140310},{503140301:1|503140302:2|503140303:3|503140304:4|503140305:5|503140306:6|503140307:7|503140308:8|503140309:9|503140310:10},[503140301|503140302|503140303|503140304|503140305|503140306|503140307|503140308|503140309|503140310],503
5031501,Atlas/UI_Tech,1,technology_adv_desc_21035,tech_shine_l_8,,-1,false,"(16, 1)",10,technology_adv_name_21035,-1,[5031401|1],[5031401],[[5031401|1]],[16|1],[16|1],,[503150101|503150102|503150103|503150104|503150105|503150106|503150107|503150108|503150109|503150110],{503150101:1|503150102:2|503150103:3|503150104:4|503150105:5|503150106:6|503150107:7|503150108:8|503150109:9|503150110:10},{1:503150101|2:503150102|3:503150103|4:503150104|5:503150105|6:503150106|7:503150107|8:503150108|9:503150109|10:503150110},{503150101:1|503150102:2|503150103:3|503150104:4|503150105:5|503150106:6|503150107:7|503150108:8|503150109:9|503150110:10},[503150101|503150102|503150103|503150104|503150105|503150106|503150107|503150108|503150109|503150110],503
5031502,Atlas/UI_Tech,1,technology_adv_desc_21036,tech_shine_h_8,,-1,false,"(16, 2)",10,technology_adv_name_21036,-1,[5031402|1],[5031402],[[5031402|1]],[16|2],[16|2],,[503150201|503150202|503150203|503150204|503150205|503150206|503150207|503150208|503150209|503150210],{503150201:1|503150202:2|503150203:3|503150204:4|503150205:5|503150206:6|503150207:7|503150208:8|503150209:9|503150210:10},{1:503150201|2:503150202|3:503150203|4:503150204|5:503150205|6:503150206|7:503150207|8:503150208|9:503150209|10:503150210},{503150201:1|503150202:2|503150203:3|503150204:4|503150205:5|503150206:6|503150207:7|503150208:8|503150209:9|503150210:10},[503150201|503150202|503150203|503150204|503150205|503150206|503150207|503150208|503150209|503150210],503
5031503,Atlas/UI_Tech,1,technology_adv_desc_21037,tech_shine_n_8,,-1,false,"(16, 3)",10,technology_adv_name_21037,-1,[5031403|1],[5031403],[[5031403|1]],[16|3],[16|3],,[503150301|503150302|503150303|503150304|503150305|503150306|503150307|503150308|503150309|503150310],{503150301:1|503150302:2|503150303:3|503150304:4|503150305:5|503150306:6|503150307:7|503150308:8|503150309:9|503150310:10},{1:503150301|2:503150302|3:503150303|4:503150304|5:503150305|6:503150306|7:503150307|8:503150308|9:503150309|10:503150310},{503150301:1|503150302:2|503150303:3|503150304:4|503150305:5|503150306:6|503150307:7|503150308:8|503150309:9|503150310:10},[503150301|503150302|503150303|503150304|503150305|503150306|503150307|503150308|503150309|503150310],503
5031602,Atlas/UI_Tech,1,technology_adv_desc_1154,tech_102,,-1,false,"(17, 2)",5,technology_adv_name_1035_v4,-1,[5031501|1|5031502|1|5031503|1],[5031501|5031502|5031503],[[5031501|1]|[5031502|1]|[5031503|1]],[17|2],[17|2],,[503160201|503160202|503160203|503160204|503160205],{503160201:1|503160202:2|503160203:3|503160204:4|503160205:5},{1:503160201|2:503160202|3:503160203|4:503160204|5:503160205},{503160201:1|503160202:2|503160203:3|503160204:4|503160205:5},[503160201|503160202|503160203|503160204|503160205],503
5031701,Atlas/UI_Tech,1,technology_adv_desc_165,tech_equip_atk,,-1,false,"(18, 1)",10,attribute_name_165,-1,[5031602|1],[5031602],[[5031602|1]],[18|1],[18|1],,[503170101|503170102|503170103|503170104|503170105|503170106|503170107|503170108|503170109|503170110],{503170101:1|503170102:2|503170103:3|503170104:4|503170105:5|503170106:6|503170107:7|503170108:8|503170109:9|503170110:10},{1:503170101|2:503170102|3:503170103|4:503170104|5:503170105|6:503170106|7:503170107|8:503170108|9:503170109|10:503170110},{503170101:1|503170102:2|503170103:3|503170104:4|503170105:5|503170106:6|503170107:7|503170108:8|503170109:9|503170110:10},[503170101|503170102|503170103|503170104|503170105|503170106|503170107|503170108|503170109|503170110],503
5031703,Atlas/UI_Tech,1,technology_adv_desc_166,tech_equip_hp,,-1,false,"(18, 3)",10,attribute_name_166,-1,[5031602|1],[5031602],[[5031602|1]],[18|3],[18|3],,[503170301|503170302|503170303|503170304|503170305|503170306|503170307|503170308|503170309|503170310],{503170301:1|503170302:2|503170303:3|503170304:4|503170305:5|503170306:6|503170307:7|503170308:8|503170309:9|503170310:10},{1:503170301|2:503170302|3:503170303|4:503170304|5:503170305|6:503170306|7:503170307|8:503170308|9:503170309|10:503170310},{503170301:1|503170302:2|503170303:3|503170304:4|503170305:5|503170306:6|503170307:7|503170308:8|503170309:9|503170310:10},[503170301|503170302|503170303|503170304|503170305|503170306|503170307|503170308|503170309|503170310],503
5031801,Atlas/UI_Tech,1,technology_adv_desc_165,tech_equip_atk,,-1,false,"(19, 1)",10,attribute_name_165,-1,[5031701|1],[5031701],[[5031701|1]],[19|1],[19|1],,[503180101|503180102|503180103|503180104|503180105|503180106|503180107|503180108|503180109|503180110],{503180101:1|503180102:2|503180103:3|503180104:4|503180105:5|503180106:6|503180107:7|503180108:8|503180109:9|503180110:10},{1:503180101|2:503180102|3:503180103|4:503180104|5:503180105|6:503180106|7:503180107|8:503180108|9:503180109|10:503180110},{503180101:1|503180102:2|503180103:3|503180104:4|503180105:5|503180106:6|503180107:7|503180108:8|503180109:9|503180110:10},[503180101|503180102|503180103|503180104|503180105|503180106|503180107|503180108|503180109|503180110],503
