id,picAtlas,scale,anim,anim_2,anim_2_f,anim_f,attr_equip,attr_equip_f,attr_own,attr_own_f,auto_use,avatar,avatar_birth,avatar_birth_f,avatar_f,avatar_idle,avatar_idle_f,building_lv,City_building_resource,City_building_resource_f,conversion_goods,cost,costArr,desc,fightforce,group,Hall_icon,hide,large,level,name,offsetX,offsetY,pic,pic_atlas,pic_f,position1,quality,scale1,scale2,server_list,serverSet,sex,shield_scale,skill_effect_buff,source_goods,territory_anim,territory_desc,territory_param,territory_range,unlock_days,world_skin_skill
31103,Atlas/UI_Worldskin,1.85,castle_face_311,[Ani_shenchengbao_zhuti_open|FX_Castle_311],[Ani_shenchengbao_zhuti_open|FX_Castle_311],castle_face_311,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|1000|10104|6600|1038|1500],[10103|1000|10104|6600|1038|1500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311,Avatar/Spine/Building/chengjiandating_311,999|2|20000,[2|290|20|2|305|10],[[2|290|20]|[2|305|10]],skin_desc_311,150000,311,Building_chengjiandating,-1,2,4,skin_name_311,0,0,worldskin_033,Atlas/UI_Worldskin,worldskin_033,[0|0],6,185,240,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311002,4,80,311001
31104,Atlas/UI_Worldskin,1.85,castle_face_311,[Ani_shenchengbao_zhuti_open|FX_Castle_311],[Ani_shenchengbao_zhuti_open|FX_Castle_311],castle_face_311,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|1000|10104|7800|1038|1500],[10103|1000|10104|7800|1038|1500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311,Avatar/Spine/Building/chengjiandating_311,999|2|20000,[2|290|20|2|305|10],[[2|290|20]|[2|305|10]],skin_desc_311,160000,311,Building_chengjiandating,-1,2,5,skin_name_311,0,0,worldskin_033,Atlas/UI_Worldskin,worldskin_033,[0|0],6,185,240,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311002,4,80,311001
31105,Atlas/UI_Worldskin,0.43,castle_face_311_lv5,[attack|FX_Castle_311],[attack|FX_Castle_311],castle_face_311_lv5,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|1000|10104|9000|1038|2000],[10103|1000|10104|9000|1038|2000],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311_lv5,Avatar/Spine/Building/chengjiandating_311_lv5,999|2|20000,[2|290|20|2|305|10],[[2|290|20]|[2|305|10]],skin_desc_311,180000,311,Building_chengjiandating,-1,2,6,skin_name_311,0,0,worldskin_033_lv5,Atlas/UI_Worldskin,worldskin_033_lv5,[0|0],6,43,310,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311005,4,80,311003
31106,Atlas/UI_Worldskin,0.43,castle_face_311_lv5,[attack|FX_Castle_311],[attack|FX_Castle_311],castle_face_311_lv5,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|1400|10104|9000|1038|2000],[10103|1400|10104|9000|1038|2000],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311_lv5,Avatar/Spine/Building/chengjiandating_311_lv5,999|2|20000,[2|290|40|2|305|20],[[2|290|40]|[2|305|20]],skin_desc_311,190000,311,Building_chengjiandating,-1,2,7,skin_name_311,0,0,worldskin_033_lv5,Atlas/UI_Worldskin,worldskin_033_lv5,[0|0],6,43,310,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311005,4,80,311003
31107,Atlas/UI_Worldskin,0.43,castle_face_311_lv5,[attack|FX_Castle_311],[attack|FX_Castle_311],castle_face_311_lv5,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|1800|10104|9000|1038|2000],[10103|1800|10104|9000|1038|2000],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311_lv5,Avatar/Spine/Building/chengjiandating_311_lv5,999|2|20000,[2|290|40|2|305|20],[[2|290|40]|[2|305|20]],skin_desc_311,200000,311,Building_chengjiandating,-1,2,8,skin_name_311,0,0,worldskin_033_lv5,Atlas/UI_Worldskin,worldskin_033_lv5,[0|0],6,43,310,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311005,4,80,311003
31108,Atlas/UI_Worldskin,0.43,castle_face_311_lv5,[attack|FX_Castle_311],[attack|FX_Castle_311],castle_face_311_lv5,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|2200|10104|9000|1038|2000],[10103|2200|10104|9000|1038|2000],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311_lv5,Avatar/Spine/Building/chengjiandating_311_lv5,999|2|20000,[2|290|40|2|305|20],[[2|290|40]|[2|305|20]],skin_desc_311,210000,311,Building_chengjiandating,-1,2,9,skin_name_311,0,0,worldskin_033_lv5,Atlas/UI_Worldskin,worldskin_033_lv5,[0|0],6,43,310,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311005,4,80,311003
31109,Atlas/UI_Worldskin,0.43,castle_face_311_lv5,[attack|FX_Castle_311],[attack|FX_Castle_311],castle_face_311_lv5,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|2600|10104|9000|1038|2000],[10103|2600|10104|9000|1038|2000],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311_lv5,Avatar/Spine/Building/chengjiandating_311_lv5,999|2|20000,[2|290|40|2|305|20],[[2|290|40]|[2|305|20]],skin_desc_311,220000,311,Building_chengjiandating,-1,2,10,skin_name_311,0,0,worldskin_033_lv5,Atlas/UI_Worldskin,worldskin_033_lv5,[0|0],6,43,310,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,castle_face_311_territory,skin_territory_311,1|311005,4,80,311003
31110,Atlas/UI_Worldskin,0.39,castle_face_311_lv10,[attack|FX_Castle_311],[attack|FX_Castle_311],castle_face_311_lv10,[10103|1000|1038|1000],[10103|1000|1038|1000],[10103|3000|10104|9000|1038|2500],[10103|3000|10104|9000|1038|2500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_311_lv10,Avatar/Spine/Building/chengjiandating_311_lv10,999|2|20000,[2|290|40|2|305|20],[[2|290|40]|[2|305|20]],skin_desc_311,240000,311,Building_chengjiandating,-1,3,11,skin_name_311,0,0,worldskin_033_lv10,Atlas/UI_Worldskin,worldskin_033_lv10,[0|0],7,39,240,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,170,-1,-1,castle_face_311_territory,skin_territory_311_star10,1|311006,5,80,311004
312,Atlas/UI_Worldskin,1.95,castle_face_312,,,castle_face_312,[10103|500|10104|1500],[10103|500|10104|1500],,,1,,,,,,,,Avatar/Spine/Building/chengjiandating_312,Avatar/Spine/Building/chengjiandating_312,999|2|20000,,[],skin_desc_312,80000,312,Building_chengjiandating,1,2,1,skin_name_312,0,0,worldskin_312,Atlas/UI_Worldskin,worldskin_312,[0|0],6,195,200,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,165,-1,-1,,,,-1,-1,-1
31201,Atlas/UI_Worldskin,1.95,castle_face_312,,,castle_face_312,[10103|600|10104|1700],[10103|600|10104|1700],,,1,,,,,,,,Avatar/Spine/Building/chengjiandating_312,Avatar/Spine/Building/chengjiandating_312,999|2|20000,[2|313|1],[[2|313|1]],skin_desc_312,85000,312,Building_chengjiandating,-1,2,2,skin_name_312,0,0,worldskin_312,Atlas/UI_Worldskin,worldskin_312,[0|0],6,195,200,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,165,-1,-1,,,,-1,-1,-1
31202,Atlas/UI_Worldskin,1.95,castle_face_312,,,castle_face_312,[10103|700|10104|1900],[10103|700|10104|1900],,,1,,,,,,,,Avatar/Spine/Building/chengjiandating_312,Avatar/Spine/Building/chengjiandating_312,999|2|20000,[2|313|1],[[2|313|1]],skin_desc_312,90000,312,Building_chengjiandating,-1,2,3,skin_name_312,0,0,worldskin_312,Atlas/UI_Worldskin,worldskin_312,[0|0],6,195,200,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,165,-1,-1,,,,-1,-1,-1
31203,Atlas/UI_Worldskin,1.95,castle_face_312,,,castle_face_312,[10103|800|10104|2100],[10103|800|10104|2100],,,1,,,,,,,,Avatar/Spine/Building/chengjiandating_312,Avatar/Spine/Building/chengjiandating_312,999|2|20000,[2|313|1],[[2|313|1]],skin_desc_312,95000,312,Building_chengjiandating,-1,2,4,skin_name_312,0,0,worldskin_312,Atlas/UI_Worldskin,worldskin_312,[0|0],6,195,200,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,165,-1,-1,,,,-1,-1,-1
31204,Atlas/UI_Worldskin,1.95,castle_face_312,,,castle_face_312,[10103|900|10104|2300],[10103|900|10104|2300],,,1,,,,,,,,Avatar/Spine/Building/chengjiandating_312,Avatar/Spine/Building/chengjiandating_312,999|2|20000,[2|313|1],[[2|313|1]],skin_desc_312,100000,312,Building_chengjiandating,-1,2,5,skin_name_312,0,0,worldskin_312,Atlas/UI_Worldskin,worldskin_312,[0|0],6,195,200,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,165,-1,-1,,,,-1,-1,-1
3122,Atlas/UI_Worldskin,1.95,castle_face_312_lv2,,,castle_face_312_lv2,[10103|1000|10104|2500],[10103|1000|10104|2500],,,1,,,,,,,,Avatar/Spine/Building/chengjiandating_312_lv2,Avatar/Spine/Building/chengjiandating_312_lv2,999|2|20000,[2|313|1],[[2|313|1]],skin_desc_312,120000,312,Building_chengjiandating,-1,2,6,skin_name_312,0,0,worldskin_312_lv2,Atlas/UI_Worldskin,worldskin_312_lv2,[0|0],7,195,200,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,165,-1,-1,,,,-1,-1,-1
313,Atlas/UI_Worldskin,1.8,castle_face_313,,,castle_face_313,[10103|300|64|1000],[10103|300|64|1000],[10104|2000|1019|20],[10104|2000|1019|20],1,,,,,,,,Avatar/Spine/Building/chengjiandating_313,Avatar/Spine/Building/chengjiandating_313,999|2|5000,,[],skin_desc_313,60000,313,Building_chengjiandating,-1,2,1,skin_name_313,0,0,worldskin_313,Atlas/UI_Worldskin,worldskin_313,[0|0],5,180,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,313001
314,Atlas/UI_Worldskin,1.85,castle_face_314,,,castle_face_314,[1039|1000|1000104|500],[1039|1000|1000104|500],[10103|500|21007|500|1019|20],[10103|500|21007|500|1019|20],1,castle_face_314_spine,idle,idle,castle_face_314_spine,idle|idle,idle|idle,,Avatar/Spine/Building/chengjiandating_314,Avatar/Spine/Building/chengjiandating_314,999|2|5000,,[],skin_desc_314,60000,314,Building_chengjiandating,-1,2,1,skin_name_314,0,0,worldskin_314,Atlas/UI_Worldskin,worldskin_314,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
315,Atlas/UI_Worldskin,1.85,castle_face_315,,,castle_face_315,[10104|500|1072|500],[10104|500|1072|500],[10104|1000|1019|10|1052|1000|1072|500],[10104|1000|1019|10|1052|1000|1072|500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_315,Avatar/Spine/Building/chengjiandating_315,999|2|5000,,[],skin_desc_315,60000,315,Building_chengjiandating,-1,2,1,skin_name_315,0,0,worldskin_315,Atlas/UI_Worldskin,worldskin_315,[0|0],4,185,168,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
316,Atlas/UI_Worldskin,1.85,castle_face_316,,,castle_face_316,[18|500|10103|500],[18|500|10103|500],[10104|2000|1019|20],[10104|2000|1019|20],1,castle_face_316_spine,idle,idle,castle_face_316_spine,idle|idle,idle|idle,,Avatar/Spine/Building/chengjiandating_316,Avatar/Spine/Building/chengjiandating_316,999|2|5000,,[],skin_desc_316,60000,316,Building_chengjiandating,-1,2,1,skin_name_316,0,0,worldskin_316,Atlas/UI_Worldskin,worldskin_316,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
31601,Atlas/UI_Worldskin,1.85,castle_face_316,,,castle_face_316,[18|500|10103|500],[18|500|10103|500],[10104|2400|1019|22],[10104|2400|1019|22],1,,,,,,,,Avatar/Spine/Building/chengjiandating_316,Avatar/Spine/Building/chengjiandating_316,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_316,85000,316,Building_chengjiandating,-1,2,2,skin_name_316,0,0,worldskin_316,Atlas/UI_Worldskin,worldskin_316,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
31602,Atlas/UI_Worldskin,1.85,castle_face_316,,,castle_face_316,[18|500|10103|500],[18|500|10103|500],[10104|2800|1019|24],[10104|2800|1019|24],1,,,,,,,,Avatar/Spine/Building/chengjiandating_316,Avatar/Spine/Building/chengjiandating_316,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_316,90000,316,Building_chengjiandating,-1,2,3,skin_name_316,0,0,worldskin_316,Atlas/UI_Worldskin,worldskin_316,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
31603,Atlas/UI_Worldskin,1.85,castle_face_316,,,castle_face_316,[18|500|10103|500],[18|500|10103|500],[10104|3200|1019|26],[10104|3200|1019|26],1,,,,,,,,Avatar/Spine/Building/chengjiandating_316,Avatar/Spine/Building/chengjiandating_316,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_316,95000,316,Building_chengjiandating,-1,2,4,skin_name_316,0,0,worldskin_316,Atlas/UI_Worldskin,worldskin_316,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
31604,Atlas/UI_Worldskin,1.85,castle_face_316,,,castle_face_316,[18|500|10103|500],[18|500|10103|500],[10104|3600|1019|28],[10104|3600|1019|28],1,,,,,,,,Avatar/Spine/Building/chengjiandating_316,Avatar/Spine/Building/chengjiandating_316,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_316,100000,316,Building_chengjiandating,-1,2,5,skin_name_316,0,0,worldskin_316,Atlas/UI_Worldskin,worldskin_316,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
3162,Atlas/UI_Worldskin,1.85,castle_face_316_lv2,,,castle_face_316_lv2,[18|500|10103|500],[18|500|10103|500],[10104|4000|1019|30],[10104|4000|1019|30],1,,,,,,,,Avatar/Spine/Building/chengjiandating_316_lv2,Avatar/Spine/Building/chengjiandating_316_lv2,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_316,120000,316,Building_chengjiandating,-1,2,6,skin_name_316,0,0,worldskin_316_lv2,Atlas/UI_Worldskin,worldskin_316_lv2,[0|0],6,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
317,Atlas/UI_Worldskin,1.85,castle_face_317,,,castle_face_317,[10103|200|10104|300],[10103|200|10104|300],[10103|500|10104|1500],[10103|500|10104|1500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_317,Avatar/Spine/Building/chengjiandating_317,999|2|5000,,[],skin_desc_317,60000,317,Building_chengjiandating,-1,2,1,skin_name_317,0,0,worldskin_317,Atlas/UI_Worldskin,worldskin_317,[0|0],5,185,210,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,317001
31701,Atlas/UI_Worldskin,1.85,castle_face_317,,,castle_face_317,[10103|200|10104|300],[10103|200|10104|300],[10103|600|10104|1700|1019|2],[10103|600|10104|1700|1019|2],1,,,,,,,,Avatar/Spine/Building/chengjiandating_317,Avatar/Spine/Building/chengjiandating_317,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_317,65000,317,Building_chengjiandating,-1,2,2,skin_name_317,0,0,worldskin_317,Atlas/UI_Worldskin,worldskin_317,[0|0],5,185,210,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,317001
31702,Atlas/UI_Worldskin,1.85,castle_face_317,,,castle_face_317,[10103|200|10104|300],[10103|200|10104|300],[10103|700|10104|1900|1019|4],[10103|700|10104|1900|1019|4],1,,,,,,,,Avatar/Spine/Building/chengjiandating_317,Avatar/Spine/Building/chengjiandating_317,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_317,70000,317,Building_chengjiandating,-1,2,3,skin_name_317,0,0,worldskin_317,Atlas/UI_Worldskin,worldskin_317,[0|0],5,185,210,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,317001
31703,Atlas/UI_Worldskin,1.85,castle_face_317,,,castle_face_317,[10103|200|10104|300],[10103|200|10104|300],[10103|800|10104|2100|1019|6],[10103|800|10104|2100|1019|6],1,,,,,,,,Avatar/Spine/Building/chengjiandating_317,Avatar/Spine/Building/chengjiandating_317,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_317,75000,317,Building_chengjiandating,-1,2,4,skin_name_317,0,0,worldskin_317,Atlas/UI_Worldskin,worldskin_317,[0|0],5,185,210,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,317001
31704,Atlas/UI_Worldskin,1.85,castle_face_317,,,castle_face_317,[10103|200|10104|300],[10103|200|10104|300],[10103|900|10104|2300|1019|8],[10103|900|10104|2300|1019|8],1,,,,,,,,Avatar/Spine/Building/chengjiandating_317,Avatar/Spine/Building/chengjiandating_317,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_317,80000,317,Building_chengjiandating,-1,2,5,skin_name_317,0,0,worldskin_317,Atlas/UI_Worldskin,worldskin_317,[0|0],5,185,210,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,317001
3172,Atlas/UI_Worldskin,1.85,castle_face_317_lv2,,,castle_face_317_lv2,[10103|200|10104|300],[10103|200|10104|300],[10103|1000|10104|2500|1019|10],[10103|1000|10104|2500|1019|10],1,,,,,,,,Avatar/Spine/Building/chengjiandating_317_lv2,Avatar/Spine/Building/chengjiandating_317_lv2,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_317,90000,317,Building_chengjiandating,-1,2,6,skin_name_317,0,0,worldskin_407,Atlas/UI_Worldskin,worldskin_407,[0|0],6,185,210,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,317021
318,Atlas/UI_Worldskin,1.85,castle_face_318,,,castle_face_318,[19|500|10103|500],[19|500|10103|500],[10104|2000|1019|20],[10104|2000|1019|20],1,,,,,,,,Avatar/Spine/Building/chengjiandating_318,Avatar/Spine/Building/chengjiandating_318,999|2|5000,,[],skin_desc_318,60000,318,Building_chengjiandating,-1,2,1,skin_name_318,0,0,worldskin_318,Atlas/UI_Worldskin,worldskin_318,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,318001,-1,,,,-1,30,318001
31801,Atlas/UI_Worldskin,1.85,castle_face_318,,,castle_face_318,[19|500|10103|500],[19|500|10103|500],[10104|2400|1019|22],[10104|2400|1019|22],1,,,,,,,,Avatar/Spine/Building/chengjiandating_318,Avatar/Spine/Building/chengjiandating_318,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_318,65000,318,Building_chengjiandating,-1,2,2,skin_name_318,0,0,worldskin_318,Atlas/UI_Worldskin,worldskin_318,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,318001,-1,,,,-1,30,318001
31802,Atlas/UI_Worldskin,1.85,castle_face_318,,,castle_face_318,[19|500|10103|500],[19|500|10103|500],[10104|2800|1019|24],[10104|2800|1019|24],1,,,,,,,,Avatar/Spine/Building/chengjiandating_318,Avatar/Spine/Building/chengjiandating_318,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_318,70000,318,Building_chengjiandating,-1,2,3,skin_name_318,0,0,worldskin_318,Atlas/UI_Worldskin,worldskin_318,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,318001,-1,,,,-1,30,318001
31803,Atlas/UI_Worldskin,1.85,castle_face_318,,,castle_face_318,[19|500|10103|500],[19|500|10103|500],[10104|3200|1019|26],[10104|3200|1019|26],1,,,,,,,,Avatar/Spine/Building/chengjiandating_318,Avatar/Spine/Building/chengjiandating_318,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_318,75000,318,Building_chengjiandating,-1,2,4,skin_name_318,0,0,worldskin_318,Atlas/UI_Worldskin,worldskin_318,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,318001,-1,,,,-1,30,318001
31804,Atlas/UI_Worldskin,1.85,castle_face_318,,,castle_face_318,[19|500|10103|500],[19|500|10103|500],[10104|3600|1019|28],[10104|3600|1019|28],1,,,,,,,,Avatar/Spine/Building/chengjiandating_318,Avatar/Spine/Building/chengjiandating_318,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_318,80000,318,Building_chengjiandating,-1,2,5,skin_name_318,0,0,worldskin_318,Atlas/UI_Worldskin,worldskin_318,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,318001,-1,,,,-1,30,318001
3182,Atlas/UI_Worldskin,1.85,castle_face_318_lv2,,,castle_face_318_lv2,[19|500|10103|500],[19|500|10103|500],[10104|4000|1019|30],[10104|4000|1019|30],1,,,,,,,,Avatar/Spine/Building/chengjiandating_318_lv2,Avatar/Spine/Building/chengjiandating_318_lv2,999|2|5000,[2|290|20],[[2|290|20]],skin_desc_318,100000,318,Building_chengjiandating,-1,2,6,skin_name_318,0,0,worldskin_318_lv2,Atlas/UI_Worldskin,worldskin_318_lv2,[0|0],6,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,318002,-1,,,,-1,30,318002
319,Atlas/UI_Worldskin,1.85,castle_face_319,,,castle_face_319,[18|500|10103|500],[18|500|10103|500],[10103|1500|1098|10],[10103|1500|1098|10],1,,,,,,,,Avatar/Spine/Building/chengjiandating_319,Avatar/Spine/Building/chengjiandating_319,999|2|5000,,[],skin_desc_319,60000,319,Building_chengjiandating,-1,2,1,skin_name_319,0,0,worldskin_319,Atlas/UI_Worldskin,worldskin_319,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
320,Atlas/UI_Worldskin,1.85,castle_face_320,,,castle_face_320,[10103|500|18|500],[10103|500|18|500],[10104|3000|1019|30],[10104|3000|1019|30],1,,,,,,,,Avatar/Spine/Building/chengjiandating_320,Avatar/Spine/Building/chengjiandating_320,999|2|5000,,[],skin_desc_320,60000,320,Building_chengjiandating,-1,2,1,crossover_rss_name1,0,0,worldskin_320,Atlas/UI_Worldskin,worldskin_320,[0|0],5,185,140,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,-1,,,,-1,30,-1
321,Atlas/UI_Worldskin,1.75,castle_face_321,,,castle_face_321,[13103|1500|3008|1500],[13103|1500|3008|1500],[10103|500|10104|500|13104|1500],[10103|500|10104|500|13104|1500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_321,Avatar/Spine/Building/chengjiandating_321,999|2|5000,,[],skin_desc_321,60000,321,Building_chengjiandating,-1,2,1,skin_name_321,0,0,worldskin_321,Atlas/UI_Worldskin,worldskin_321,[0|0],5,175,150,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,321001,-1,,,,-1,30,321001
322,Atlas/UI_Worldskin,2.05,castle_face_322,,,castle_face_322,[10103|200|10104|300],[10103|200|10104|300],[10104|2000|1019|20],[10104|2000|1019|20],1,castle_face_322_spine,animation,idle,castle_face_322_spine,animation|animation,idle|idle,,Avatar/Spine/Building/chengjiandating_322,Avatar/Spine/Building/chengjiandating_322,999|2|5000,,[],skin_desc_322,60000,322,Building_chengjiandating,-1,2,1,skin_name_322,0,0,worldskin_322,Atlas/UI_Worldskin,worldskin_322,[0|0],5,205,190,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,160,-1,-1,,,,-1,30,322001
323,Atlas/UI_Worldskin,2.05,castle_face_323,,,castle_face_323,[10103|500|20|1000],[10103|500|20|1000],[10104|2000|1019|20],[10104|2000|1019|20],1,,,,,,,,Avatar/Spine/Building/chengjiandating_323,Avatar/Spine/Building/chengjiandating_323,999|2|5000,,[],skin_desc_323,60000,323,Building_chengjiandating,-1,2,1,skin_name_323,0,0,worldskin_406,Atlas/UI_Worldskin,worldskin_406,[0|0],5,205,190,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,160,323001,-1,,,,-1,30,323001
324,Atlas/UI_Worldskin,2.05,castle_face_324,,,castle_face_324,[15103|1500|5008|1500],[15103|1500|5008|1500],[10103|500|10104|500|15104|1500],[10103|500|10104|500|15104|1500],1,,,,,,,,Avatar/Spine/Building/chengjiandating_324,Avatar/Spine/Building/chengjiandating_324,999|2|5000,,[],skin_desc_324,60000,324,Building_chengjiandating,-1,2,1,skin_name_324,0,0,worldskin_324,Atlas/UI_Worldskin,worldskin_324,[0|0],5,205,190,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,160,324001,-1,,,,-1,30,324001
326,Atlas/UI_Worldskin,2.05,castle_face_326,,,castle_face_326,[9|500|10103|500],[9|500|10103|500],[10104|2000|1019|20],[10104|2000|1019|20],1,,,,,,,,Avatar/Spine/Building/chengjiandating_326,Avatar/Spine/Building/chengjiandating_326,999|2|5000,,[],skin_desc_326,60000,326,Building_chengjiandating,-1,2,1,skin_name_326,0,0,worldskin_326,Atlas/UI_Worldskin,worldskin_326,[0|0],5,205,190,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,160,-1,-1,,,,-1,30,326001
401,Atlas/UI_Worldskin,1.85,castle_face_401,,,castle_face_401,[10103|300|10104|500],[10103|300|10104|500],[10104|2000|1019|15],[10104|2000|1019|15],1,,,,,,,,Avatar/Spine/Building/chengjiandating_401,Avatar/Spine/Building/chengjiandating_401,999|2|5000,,[],skin_desc_401,60000,401,Building_chengjiandating,-1,2,1,skin_name_401,0,0,worldskin_401,Atlas/UI_Worldskin,worldskin_401,[0|0],5,185,180,[1-501|1001-9999|10001-99999],[(1|501)|(1001|9999)|(10001|99999)],0,150,-1,20401,,,,-1,30,-1
