id,appear_range,elite_number_limit,group_id,group_name,instance_id,monster_group,monsterDic,monsterList
140103,200,0,140103,,5,[4003|8],{4003:8},[4003|4003|4003|4003|4003|4003|4003|4003]
140104,200,0,140104,,5,[4004|8],{4004:8},[4004|4004|4004|4004|4004|4004|4004|4004]
140105,200,0,140105,,5,[4005|8],{4005:8},[4005|4005|4005|4005|4005|4005|4005|4005]
140106,200,0,140106,,5,[4006|8],{4006:8},[4006|4006|4006|4006|4006|4006|4006|4006]
140107,200,0,140107,,5,[4007|8],{4007:8},[4007|4007|4007|4007|4007|4007|4007|4007]
140108,200,0,140108,,5,[4008|8],{4008:8},[4008|4008|4008|4008|4008|4008|4008|4008]
140109,200,0,140109,,5,[4009|8],{4009:8},[4009|4009|4009|4009|4009|4009|4009|4009]
140110,200,0,140110,,5,[4010|8],{4010:8},[4010|4010|4010|4010|4010|4010|4010|4010]
150101,50,0,150101,,1501,[1501001|3],{1501001:3},[1501001|1501001|1501001]
150102,50,0,150102,,1501,[1501002|3],{1501002:3},[1501002|1501002|1501002]
150103,50,0,150103,,1502,[1501003|5],{1501003:5},[1501003|1501003|1501003|1501003|1501003]
150104,50,0,150104,,1502,[1501004|3],{1501004:3},[1501004|1501004|1501004]
150105,50,0,150105,,1502,[1501003|3|1501004|3],{1501003:3|1501004:3},[1501003|1501003|1501003|1501004|1501004|1501004]
150106,50,1,150106,,1501,[1501005|1],{1501005:1},[1501005]
150107,50,1,150107,,1502,[1501006|1],{1501006:1},[1501006]
150108,50,0,150108,,1501,[1501007|1],{1501007:1},[1501007]
150109,50,0,150109,hero_name_60040,1502,[1501008|1],{1501008:1},[1501008]
1002001,-1,0,2001,,2002,[202001|1],{202001:1},[202001]
1002002,-1,0,2002,,2002,[202002|1],{202002:1},[202002]
1002003,-1,0,2004,,2002,[202020|1],{202020:1},[202020]
1002011,-1,0,2011,,2002,[28101|1],{28101:1},[28101]
1002012,-1,0,2012,,2002,[28201|1],{28201:1},[28201]
1002101,-1,1,2101,,2002,[202012|2],{202012:2},[202012|202012]
1002102,-1,1,2102,,2002,[202012|3],{202012:3},[202012|202012|202012]
1002103,-1,1,2103,,2002,[202011|4],{202011:4},[202011|202011|202011|202011]
1002104,-1,1,2104,,2002,[202013|2|202012|1],{202013:2|202012:1},[202013|202013|202012]
1002105,-1,1,2105,,2002,[202013|2|202012|2],{202013:2|202012:2},[202013|202013|202012|202012]
1002106,-1,1,2106,,2002,[202013|2|202012|2],{202013:2|202012:2},[202013|202013|202012|202012]
1002107,-1,1,2107,,2002,[202013|2|202011|2],{202013:2|202011:2},[202013|202013|202011|202011]
1002108,-1,1,2108,,2002,[202013|2|202011|2],{202013:2|202011:2},[202013|202013|202011|202011]
1002109,-1,1,2109,,2002,[202013|2|202011|3],{202013:2|202011:3},[202013|202013|202011|202011|202011]
1002110,-1,1,2121,,2002,[202013|3],{202013:3},[202013|202013|202013]
1002111,-1,1,2122,,2002,[202013|3],{202013:3},[202013|202013|202013]
1002112,-1,1,2123,,2002,[202013|4],{202013:4},[202013|202013|202013|202013]
1002113,-1,1,2124,,2002,[202013|4],{202013:4},[202013|202013|202013|202013]
1002114,-1,1,2201,,2002,[202013|3|202014|1],{202013:3|202014:1},[202013|202013|202013|202014]
1002115,-1,1,2202,,2002,[202013|3|202014|1],{202013:3|202014:1},[202013|202013|202013|202014]
1002116,-1,1,2203,,2002,[202014|3],{202014:3},[202014|202014|202014]
1002117,-1,1,2204,,2002,[202011|2|202014|1],{202011:2|202014:1},[202011|202011|202014]
1002118,-1,1,2205,,2002,[202011|2|202014|2],{202011:2|202014:2},[202011|202011|202014|202014]
1002119,-1,1,2206,,2002,[202012|2|202014|2],{202012:2|202014:2},[202012|202012|202014|202014]
1002120,-1,1,2207,,2002,[202013|3|202014|2],{202013:3|202014:2},[202013|202013|202013|202014|202014]
1002121,-1,1,2208,,2002,[202013|3|202014|2],{202013:3|202014:2},[202013|202013|202013|202014|202014]
1002122,-1,1,2221,,2002,[202015|3],{202015:3},[202015|202015|202015]
1002123,-1,1,2222,,2002,[202015|4],{202015:4},[202015|202015|202015|202015]
1002124,-1,1,2223,,2002,[202015|5],{202015:5},[202015|202015|202015|202015|202015]
1002125,-1,1,2224,,2002,[202015|4],{202015:4},[202015|202015|202015|202015]
1002126,-1,1,2301,,2002,[202015|4],{202015:4},[202015|202015|202015|202015]
1002127,-1,1,2302,,2002,[202015|5],{202015:5},[202015|202015|202015|202015|202015]
1002128,-1,1,2303,,2002,[202015|4],{202015:4},[202015|202015|202015|202015]
1002129,-1,1,2304,,2002,[202015|3|202016|2],{202015:3|202016:2},[202015|202015|202015|202016|202016]
1002130,-1,1,2305,,2002,[202015|3|202016|2],{202015:3|202016:2},[202015|202015|202015|202016|202016]
1002131,-1,1,2306,,2002,[202015|2|202016|3],{202015:2|202016:3},[202015|202015|202016|202016|202016]
1002132,-1,1,2307,,2002,[202016|4],{202016:4},[202016|202016|202016|202016]
1002133,-1,1,2308,,2002,[202016|4],{202016:4},[202016|202016|202016|202016]
1002134,-1,1,2309,,2002,[202011|3|202013|2|202016|1],{202011:3|202013:2|202016:1},[202011|202011|202011|202013|202013|202016]
1002135,-1,1,2310,,2002,[202015|2|202014|1],{202015:2|202014:1},[202015|202015|202014]
1002136,-1,1,2311,,2002,[202015|2|202014|1],{202015:2|202014:1},[202015|202015|202014]
1002137,-1,1,2401,,2002,[202015|3],{202015:3},[202015|202015|202015]
1002138,-1,1,2402,,2002,[202015|5],{202015:5},[202015|202015|202015|202015|202015]
1002139,-1,1,2403,,2002,[202017|2|202015|1],{202017:2|202015:1},[202017|202017|202015]
1002140,-1,1,2404,,2002,[202017|1|202013|4],{202017:1|202013:4},[202017|202013|202013|202013|202013]
1002141,-1,1,2405,,2002,[202017|1|202013|4],{202017:1|202013:4},[202017|202013|202013|202013|202013]
1002142,-1,1,2406,,2002,[202017|3],{202017:3},[202017|202017|202017]
1002143,-1,1,2407,,2002,[202017|3],{202017:3},[202017|202017|202017]
1002144,-1,1,2408,,2002,[202017|3],{202017:3},[202017|202017|202017]
1002145,-1,1,2409,,2002,[202017|2|202015|3],{202017:2|202015:3},[202017|202017|202015|202015|202015]
1002146,-1,1,2410,,2002,[202017|2|202015|3],{202017:2|202015:3},[202017|202017|202015|202015|202015]
1002147,-1,1,2411,,2002,[202017|2|202015|3],{202017:2|202015:3},[202017|202017|202015|202015|202015]
1002148,-1,1,2501,,2002,[202018|1],{202018:1},[202018]
1002149,-1,1,2502,,2002,[202019|1],{202019:1},[202019]
1003001,-1,0,3001,,2003,[203001|1],{203001:1},[203001]
1003002,-1,0,3002,,2003,[203002|1],{203002:1},[203002]
1003003,-1,0,3003,,2003,[203003|1],{203003:1},[203003]
1003011,-1,0,3011,,2003,[38101|1],{38101:1},[38101]
1003012,-1,0,3012,,2003,[38201|1],{38201:1},[38201]
1003013,-1,0,3013,,2003,[38301|1],{38301:1},[38301]
1003101,-1,1,3101,,2003,[203011|4],{203011:4},[203011|203011|203011|203011]
1003102,-1,1,3102,,2003,[203012|4],{203012:4},[203012|203012|203012|203012]
1003103,-1,1,3103,,2003,[203012|6],{203012:6},[203012|203012|203012|203012|203012|203012]
1003104,-1,1,3104,,2003,[203011|3|203012|2],{203011:3|203012:2},[203011|203011|203011|203012|203012]
1003105,-1,1,3105,,2003,[203011|3|203012|3],{203011:3|203012:3},[203011|203011|203011|203012|203012|203012]
1003106,-1,1,3106,,2003,[203011|3|203012|3],{203011:3|203012:3},[203011|203011|203011|203012|203012|203012]
1003107,-1,1,3107,,2003,[203012|6],{203012:6},[203012|203012|203012|203012|203012|203012]
1003108,-1,1,3108,,2003,[203011|6],{203011:6},[203011|203011|203011|203011|203011|203011]
1003109,-1,1,3109,,2003,[203011|3|203012|2],{203011:3|203012:2},[203011|203011|203011|203012|203012]
1003110,-1,1,3110,,2003,[203011|3|203012|3],{203011:3|203012:3},[203011|203011|203011|203012|203012|203012]
1003111,-1,1,3111,,2003,[203013|3|203014|2],{203013:3|203014:2},[203013|203013|203013|203014|203014]
1003112,-1,1,3201,,2003,[203013|5],{203013:5},[203013|203013|203013|203013|203013]
1003113,-1,1,3202,,2003,[203012|6],{203012:6},[203012|203012|203012|203012|203012|203012]
1003114,-1,1,3203,,2003,[203013|5],{203013:5},[203013|203013|203013|203013|203013]
1003115,-1,1,3204,,2003,[203013|3|203015|2],{203013:3|203015:2},[203013|203013|203013|203015|203015]
1003116,-1,1,3205,,2003,[203013|3|203015|3],{203013:3|203015:3},[203013|203013|203013|203015|203015|203015]
1003117,-1,1,3206,,2003,[203013|3|203014|3],{203013:3|203014:3},[203013|203013|203013|203014|203014|203014]
1003118,-1,1,3207,,2003,[203014|5],{203014:5},[203014|203014|203014|203014|203014]
1003119,-1,1,3208,,2003,[203014|3|203015|2],{203014:3|203015:2},[203014|203014|203014|203015|203015]
1003120,-1,1,3209,,2003,[203014|3|203015|3],{203014:3|203015:3},[203014|203014|203014|203015|203015|203015]
1003121,-1,1,3210,,2003,[203015|5],{203015:5},[203015|203015|203015|203015|203015]
1003122,-1,1,3211,,2003,[203014|3|203015|2],{203014:3|203015:2},[203014|203014|203014|203015|203015]
1003123,-1,1,3301,,2003,[203016|6],{203016:6},[203016|203016|203016|203016|203016|203016]
1003124,-1,1,3302,,2003,[203016|5|203011|2],{203016:5|203011:2},[203016|203016|203016|203016|203016|203011|203011]
1003125,-1,1,3303,,2003,[203016|4|203017|2],{203016:4|203017:2},[203016|203016|203016|203016|203017|203017]
1003126,-1,1,3304,,2003,[203016|4|203017|3],{203016:4|203017:3},[203016|203016|203016|203016|203017|203017|203017]
1003127,-1,1,3305,,2003,[203016|3|203017|4],{203016:3|203017:4},[203016|203016|203016|203017|203017|203017|203017]
1003128,-1,1,3306,,2003,[203017|5],{203017:5},[203017|203017|203017|203017|203017]
1003129,-1,1,3307,,2003,[203016|4|203017|2],{203016:4|203017:2},[203016|203016|203016|203016|203017|203017]
1003130,-1,1,3308,,2003,[203016|4|203017|3],{203016:4|203017:3},[203016|203016|203016|203016|203017|203017|203017]
1003131,-1,1,3309,,2003,[203016|3|203017|4],{203016:3|203017:4},[203016|203016|203016|203017|203017|203017|203017]
1003132,-1,1,3310,,2003,[203017|5],{203017:5},[203017|203017|203017|203017|203017]
1003133,-1,1,3311,,2003,[203016|6],{203016:6},[203016|203016|203016|203016|203016|203016]
1003134,-1,1,3401,,2003,[203016|4|203017|2],{203016:4|203017:2},[203016|203016|203016|203016|203017|203017]
1003135,-1,1,3402,,2003,[203016|4|203017|3],{203016:4|203017:3},[203016|203016|203016|203016|203017|203017|203017]
1003136,-1,1,3403,,2003,[203016|6],{203016:6},[203016|203016|203016|203016|203016|203016]
1003137,-1,1,3404,,2003,[203016|4|203018|2],{203016:4|203018:2},[203016|203016|203016|203016|203018|203018]
1003138,-1,1,3405,,2003,[203016|4|203017|3],{203016:4|203017:3},[203016|203016|203016|203016|203017|203017|203017]
1003139,-1,1,3406,,2003,[203018|5],{203018:5},[203018|203018|203018|203018|203018]
1003140,-1,1,3407,,2003,[203016|4|203018|2],{203016:4|203018:2},[203016|203016|203016|203016|203018|203018]
1003141,-1,1,3408,,2003,[203016|4|203017|3],{203016:4|203017:3},[203016|203016|203016|203016|203017|203017|203017]
1003142,-1,1,3409,,2003,[203018|6],{203018:6},[203018|203018|203018|203018|203018|203018]
1003143,-1,1,3410,,2003,[203017|5],{203017:5},[203017|203017|203017|203017|203017]
1003144,-1,1,3411,,2003,[203018|6],{203018:6},[203018|203018|203018|203018|203018|203018]
1003145,-1,1,3501,,2003,[203019|1],{203019:1},[203019]
1003146,-1,1,3502,,2003,[203019|1],{203019:1},[203019]
1003147,-1,1,3503,,2003,[203020|1],{203020:1},[203020]
1003148,-1,1,3504,,2003,[203021|1],{203021:1},[203021]
1003149,-1,1,3505,,2003,[203022|1],{203022:1},[203022]
1004001,-1,1,4001,,2004,[204001|1],{204001:1},[204001]
1004002,-1,1,4002,,2004,[204002|1],{204002:1},[204002]
1004003,-1,1,4003,,2004,[204003|1],{204003:1},[204003]
1004010,-1,1,4010,,2004,[204011|5],{204011:5},[204011|204011|204011|204011|204011]
1004011,-1,1,4011,,2004,[204012|3],{204012:3},[204012|204012|204012]
1004012,-1,1,4012,,2004,[204011|3|204012|2],{204011:3|204012:2},[204011|204011|204011|204012|204012]
1004013,-1,1,4013,,2004,[204013|3],{204013:3},[204013|204013|204013]
1004014,-1,1,4014,,2004,[204014|1],{204014:1},[204014]
1004015,-1,1,4015,,2004,[204015|1],{204015:1},[204015]
1004016,-1,1,4016,,2004,[204016|5],{204016:5},[204016|204016|204016|204016|204016]
1004017,-1,1,4017,,2004,[204017|3],{204017:3},[204017|204017|204017]
1004018,-1,1,4018,,2004,[204016|3|204017|2],{204016:3|204017:2},[204016|204016|204016|204017|204017]
1004019,-1,1,4019,,2004,[204018|3],{204018:3},[204018|204018|204018]
1004020,-1,1,4020,,2004,[204019|1],{204019:1},[204019]
1004021,-1,1,4021,,2004,[204020|1],{204020:1},[204020]
1004100,-1,1,5001,,2005,[204100|1],{204100:1},[204100]
1004101,-1,1,5002,,2005,[204101|1],{204101:1},[204101]
1004102,-1,1,5003,,2005,[204102|1],{204102:1},[204102]
1004103,-1,1,5010,,2005,[204110|5],{204110:5},[204110|204110|204110|204110|204110]
1004104,-1,1,5011,,2005,[204110|3|204111|2],{204110:3|204111:2},[204110|204110|204110|204111|204111]
1004105,-1,1,5012,,2005,[204110|4|204111|3],{204110:4|204111:3},[204110|204110|204110|204110|204111|204111|204111]
1004106,-1,1,5013,,2005,[204112|3],{204112:3},[204112|204112|204112]
1004107,-1,1,5014,,2005,[204113|4],{204113:4},[204113|204113|204113|204113]
1004108,-1,1,5015,,2005,[204114|3],{204114:3},[204114|204114|204114]
1004109,-1,1,5016,,2005,[204115|1],{204115:1},[204115]
1004110,-1,1,5017,,2005,[204115|3],{204115:3},[204115|204115|204115]
1004111,-1,1,5018,,2005,[204116|4],{204116:4},[204116|204116|204116|204116]
1004112,-1,1,5019,,2005,[204116|2|204117|3],{204116:2|204117:3},[204116|204116|204117|204117|204117]
1004113,-1,1,5020,,2005,[204117|3],{204117:3},[204117|204117|204117]
1004114,-1,1,5021,,2005,[204118|1],{204118:1},[204118]
1004115,-1,1,5022,,2005,[204119|1],{204119:1},[204119]
1004201,-1,1,6001,,2006,[204200|1],{204200:1},[204200]
1004202,-1,1,6002,,2006,[204201|1],{204201:1},[204201]
1004203,-1,1,6003,,2006,[204202|1],{204202:1},[204202]
1004204,-1,1,6004,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004205,-1,1,6005,,2006,[204204|3],{204204:3},[204204|204204|204204]
1004206,-1,1,6006,,2006,[204203|3|204204|2],{204203:3|204204:2},[204203|204203|204203|204204|204204]
1004207,-1,1,6007,,2006,[204203|3|204204|2],{204203:3|204204:2},[204203|204203|204203|204204|204204]
1004208,-1,1,6008,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004209,-1,1,6009,,2006,[204205|3],{204205:3},[204205|204205|204205]
1004210,-1,1,6010,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004211,-1,1,6011,,2006,[204205|3],{204205:3},[204205|204205|204205]
1004212,-1,1,6012,,2006,[204205|5],{204205:5},[204205|204205|204205|204205|204205]
1004213,-1,1,6013,,2006,[204205|5],{204205:5},[204205|204205|204205|204205|204205]
1004214,-1,1,6014,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004215,-1,1,6015,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004216,-1,1,6016,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004217,-1,1,6017,,2006,[204213|1],{204213:1},[204213]
1004218,-1,1,6018,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004219,-1,1,6019,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004220,-1,1,6020,,2006,[204203|3],{204203:3},[204203|204203|204203]
1004221,-1,1,6021,,2006,[204205|3],{204205:3},[204205|204205|204205]
1004222,-1,1,6022,,2006,[204204|3],{204204:3},[204204|204204|204204]
1004223,-1,1,6023,,2006,[204206|5],{204206:5},[204206|204206|204206|204206|204206]
1004224,-1,1,6024,,2006,[204206|5],{204206:5},[204206|204206|204206|204206|204206]
1004225,-1,1,6025,,2006,[204206|5],{204206:5},[204206|204206|204206|204206|204206]
1004226,-1,1,6026,,2006,[204207|5],{204207:5},[204207|204207|204207|204207|204207]
1004227,-1,1,6027,,2006,[204207|3],{204207:3},[204207|204207|204207]
1004228,-1,1,6028,,2006,[204206|5],{204206:5},[204206|204206|204206|204206|204206]
1004229,-1,1,6029,,2006,[204206|3],{204206:3},[204206|204206|204206]
1004230,-1,1,6030,,2006,[204206|5],{204206:5},[204206|204206|204206|204206|204206]
1004231,-1,1,6031,,2006,[204206|5],{204206:5},[204206|204206|204206|204206|204206]
1004232,-1,1,6032,,2006,[204203|3|204204|2],{204203:3|204204:2},[204203|204203|204203|204204|204204]
1004233,-1,1,6033,,2006,[204203|3|204204|2],{204203:3|204204:2},[204203|204203|204203|204204|204204]
1004234,-1,1,6034,,2006,[204206|4|204205|3],{204206:4|204205:3},[204206|204206|204206|204206|204205|204205|204205]
1004235,-1,1,6035,,2006,[204206|4|204204|3],{204206:4|204204:3},[204206|204206|204206|204206|204204|204204|204204]
1004236,-1,1,6036,,2006,[204206|4|204205|3],{204206:4|204205:3},[204206|204206|204206|204206|204205|204205|204205]
1004237,-1,1,6037,,2006,[204203|4|204205|3],{204203:4|204205:3},[204203|204203|204203|204203|204205|204205|204205]
1004238,-1,1,6038,,2006,[204208|2],{204208:2},[204208|204208]
1004239,-1,1,6039,,2006,[204208|2],{204208:2},[204208|204208]
1004240,-1,1,6040,,2006,[204204|3|204208|3],{204204:3|204208:3},[204204|204204|204204|204208|204208|204208]
1004241,-1,1,6041,,2006,[204208|4],{204208:4},[204208|204208|204208|204208]
1004242,-1,1,6042,,2006,[204208|4|204214|2],{204208:4|204214:2},[204208|204208|204208|204208|204214|204214]
1004243,-1,1,6043,,2006,[204208|4],{204208:4},[204208|204208|204208|204208]
1004244,-1,1,6044,,2006,[204204|2|204208|3],{204204:2|204208:3},[204204|204204|204208|204208|204208]
1004245,-1,1,6045,,2006,[204208|5],{204208:5},[204208|204208|204208|204208|204208]
1004246,-1,1,6046,,2006,[204203|5],{204203:5},[204203|204203|204203|204203|204203]
1004247,-1,1,6047,,2006,[204208|5],{204208:5},[204208|204208|204208|204208|204208]
1004248,-1,1,6048,,2006,[204208|5],{204208:5},[204208|204208|204208|204208|204208]
1004249,-1,1,6049,,2006,[204204|3|204206|2|204208|2],{204204:3|204206:2|204208:2},[204204|204204|204204|204206|204206|204208|204208]
1004250,-1,1,6050,,2006,[204204|3|204206|2|204208|2],{204204:3|204206:2|204208:2},[204204|204204|204204|204206|204206|204208|204208]
1004251,-1,1,6051,,2006,[204208|5|204205|3],{204208:5|204205:3},[204208|204208|204208|204208|204208|204205|204205|204205]
1004252,-1,1,6052,,2006,[204208|5|204205|3],{204208:5|204205:3},[204208|204208|204208|204208|204208|204205|204205|204205]
1004253,-1,1,6053,,2006,[204208|5|204205|3],{204208:5|204205:3},[204208|204208|204208|204208|204208|204205|204205|204205]
1004254,-1,1,6054,,2006,[204210|6],{204210:6},[204210|204210|204210|204210|204210|204210]
1004255,-1,1,6055,,2006,[204210|6],{204210:6},[204210|204210|204210|204210|204210|204210]
1004256,-1,1,6056,,2006,[204211|3],{204211:3},[204211|204211|204211]
1004257,-1,1,6057,,2006,[204210|6],{204210:6},[204210|204210|204210|204210|204210|204210]
1004258,-1,1,6058,,2006,[204210|6|204205|3],{204210:6|204205:3},[204210|204210|204210|204210|204210|204210|204205|204205|204205]
1004259,-1,1,6059,,2006,[204210|6|204205|3|204214|1],{204210:6|204205:3|204214:1},[204210|204210|204210|204210|204210|204210|204205|204205|204205|204214]
1004260,-1,1,6060,,2006,[204203|2|204210|2|204205|2],{204203:2|204210:2|204205:2},[204203|204203|204210|204210|204205|204205]
1004261,-1,1,6061,,2006,[204203|2|204210|2|204205|2],{204203:2|204210:2|204205:2},[204203|204203|204210|204210|204205|204205]
1004262,-1,1,6062,,2006,[204209|3],{204209:3},[204209|204209|204209]
1004263,-1,1,6063,,2006,[204209|3],{204209:3},[204209|204209|204209]
1004264,-1,1,6064,,2006,[204204|3|204209|2],{204204:3|204209:2},[204204|204204|204204|204209|204209]
1004265,-1,1,6065,,2006,[204204|3|204209|2],{204204:3|204209:2},[204204|204204|204204|204209|204209]
1004266,-1,1,6066,,2006,[204204|3|204209|2],{204204:3|204209:2},[204204|204204|204204|204209|204209]
1004267,-1,1,6067,,2006,[204203|3|204210|3],{204203:3|204210:3},[204203|204203|204203|204210|204210|204210]
1004268,-1,1,6068,,2006,[204203|3|204210|3],{204203:3|204210:3},[204203|204203|204203|204210|204210|204210]
1004269,-1,1,6069,,2006,[204209|6],{204209:6},[204209|204209|204209|204209|204209|204209]
1004270,-1,1,6070,,2006,[204210|6],{204210:6},[204210|204210|204210|204210|204210|204210]
1004271,-1,1,6071,,2006,[204210|6],{204210:6},[204210|204210|204210|204210|204210|204210]
1004272,-1,1,6072,,2006,[204210|3|204209|3],{204210:3|204209:3},[204210|204210|204210|204209|204209|204209]
1004273,-1,1,6073,,2006,[204210|3|204209|3],{204210:3|204209:3},[204210|204210|204210|204209|204209|204209]
1004274,-1,1,6074,,2006,[204209|6],{204209:6},[204209|204209|204209|204209|204209|204209]
1004275,-1,1,6075,,2006,[204209|6],{204209:6},[204209|204209|204209|204209|204209|204209]
1004276,-1,1,6076,,2006,[204209|6],{204209:6},[204209|204209|204209|204209|204209|204209]
1004300,-1,1,7001,,2007,[204215|1],{204215:1},[204215]
1004301,-1,1,7002,,2007,[204216|1],{204216:1},[204216]
1004302,-1,1,7003,,2007,[204217|1],{204217:1},[204217]
1004303,-1,1,7004,,2007,[204218|5],{204218:5},[204218|204218|204218|204218|204218]
1004304,-1,1,7005,,2007,[204218|2|204219|3],{204218:2|204219:3},[204218|204218|204219|204219|204219]
1004305,-1,1,7006,,2007,[204219|5],{204219:5},[204219|204219|204219|204219|204219]
1004306,-1,1,7007,,2007,[204218|3|204219|2],{204218:3|204219:2},[204218|204218|204218|204219|204219]
1004307,-1,1,7008,,2007,[204220|5],{204220:5},[204220|204220|204220|204220|204220]
1004308,-1,1,7009,,2007,[204218|3|204220|3],{204218:3|204220:3},[204218|204218|204218|204220|204220|204220]
1004309,-1,1,7010,,2007,[204219|3|204220|3],{204219:3|204220:3},[204219|204219|204219|204220|204220|204220]
1004310,-1,1,7011,,2007,[204221|5],{204221:5},[204221|204221|204221|204221|204221]
1004311,-1,1,7012,,2007,[204222|5],{204222:5},[204222|204222|204222|204222|204222]
1004312,-1,1,7013,,2007,[204223|5],{204223:5},[204223|204223|204223|204223|204223]
1004313,-1,1,7014,,2007,[204221|3|204223|2],{204221:3|204223:2},[204221|204221|204221|204223|204223]
1004314,-1,1,7015,,2007,[204222|3|204223|2],{204222:3|204223:2},[204222|204222|204222|204223|204223]
1004315,-1,1,7016,,2007,[204226|5],{204226:5},[204226|204226|204226|204226|204226]
1004316,-1,1,7017,,2007,[204225|5],{204225:5},[204225|204225|204225|204225|204225]
1004317,-1,1,7018,,2007,[204222|5|204223|3],{204222:5|204223:3},[204222|204222|204222|204222|204222|204223|204223|204223]
1004318,-1,1,7019,,2007,[204222|5|204225|3],{204222:5|204225:3},[204222|204222|204222|204222|204222|204225|204225|204225]
1004319,-1,1,7020,,2007,[204225|3|204226|3],{204225:3|204226:3},[204225|204225|204225|204226|204226|204226]
1004320,-1,1,7021,,2007,[204224|5],{204224:5},[204224|204224|204224|204224|204224]
1004321,-1,1,7022,,2007,[204224|3|204226|3],{204224:3|204226:3},[204224|204224|204224|204226|204226|204226]
1004322,-1,1,7023,,2007,[204227|3],{204227:3},[204227|204227|204227]
1004323,-1,1,7024,,2007,[204225|5],{204225:5},[204225|204225|204225|204225|204225]
1004324,-1,1,7025,,2007,[204228|5],{204228:5},[204228|204228|204228|204228|204228]
1004325,-1,1,7026,,2007,[204228|2|204225|4],{204228:2|204225:4},[204228|204228|204225|204225|204225|204225]
1004326,-1,1,7027,,2007,[204228|2|204226|4],{204228:2|204226:4},[204228|204228|204226|204226|204226|204226]
1004327,-1,1,7028,,2007,[204228|4|204227|4],{204228:4|204227:4},[204228|204228|204228|204228|204227|204227|204227|204227]
1004328,-1,1,7029,,2007,[204229|6],{204229:6},[204229|204229|204229|204229|204229|204229]
1004329,-1,1,7030,,2007,[204230|6],{204230:6},[204230|204230|204230|204230|204230|204230]
1004330,-1,1,7031,,2007,[204231|6],{204231:6},[204231|204231|204231|204231|204231|204231]
1004331,-1,1,7032,,2007,[204229|3],{204229:3},[204229|204229|204229]
1004332,-1,1,7033,,2007,[204230|3],{204230:3},[204230|204230|204230]
1004333,-1,1,7034,,2007,[204231|3],{204231:3},[204231|204231|204231]
104401,-1,-1,1,,991,[104|1],{104:1},[104]
104402,-1,-1,1,,992,[104|1],{104:1},[104]
104403,-1,-1,2,,991,[104|2],{104:2},[104|104]
104404,-1,-1,3,,991,[104|3],{104:3},[104|104|104]
104405,-1,-1,4,,991,[104|4],{104:4},[104|104|104|104]
104406,-1,-1,21,,991,[310|1],{310:1},[310]
104407,-1,-1,22,,991,[310|2],{310:2},[310|310]
104408,-1,-1,23,,991,[310|3],{310:3},[310|310|310]
104409,-1,-1,24,,991,[310|4],{310:4},[310|310|310|310]
104410,-1,-1,22,,992,[310|1],{310:1},[310]
104411,-1,-1,23,,992,[310|1],{310:1},[310]
104412,-1,-1,24,,992,[310|1],{310:1},[310]
104413,-1,-1,22,,993,[310|2],{310:2},[310|310]
104414,-1,-1,23,,993,[310|3],{310:3},[310|310|310]
104415,-1,-1,24,,993,[310|4],{310:4},[310|310|310|310]
104416,-1,-1,35,,993,[350|1],{350:1},[350]
104417,-1,-1,101,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104418,-1,-1,102,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104419,-1,-1,103,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104420,-1,-1,104,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104421,-1,-1,105,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104422,-1,-1,106,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104423,-1,-1,107,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104424,-1,-1,108,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104425,-1,-1,109,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104426,-1,-1,110,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104427,-1,-1,111,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104428,-1,-1,112,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104429,-1,-1,113,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104430,-1,-1,114,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104431,-1,-1,115,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104432,-1,-1,116,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104433,-1,-1,117,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104434,-1,-1,118,,991,[101|2|103|1],{101:2|103:1},[101|101|103]
104435,-1,-1,131,,991,[16111|1],{16111:1},[16111]
104436,-1,-1,132,,991,[16121|1],{16121:1},[16121]
104437,-1,-1,133,,991,[16131|1],{16131:1},[16131]
104438,-1,-1,201,,992,[109|1],{109:1},[109]
104439,-1,-1,202,,992,[102|1],{102:1},[102]
