id,build_limit,fresh,fresh_para,group,hot,item,level_max,level_min,mutex_group,price,price_ori,sell,sell_lifetime,sell_show,tech_limit,unlock_building,unlock_desc,unlock_tech,unlock_vip,weight
200030027,[],2,-1,20003,-1,6|104501|1,999,1,200004,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030028,[],2,-1,20003,-1,6|105501|1,999,1,200005,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030029,[],2,-1,20003,-1,6|106501|1,999,1,200006,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030030,[],2,-1,20003,-1,6|107501|1,999,1,200007,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030031,[],2,-1,20003,-1,6|107402|1,999,1,200008,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030032,[],2,-1,20003,-1,6|20002|1,999,1,200009,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030033,[],2,-1,20003,-1,6|108501|1,999,1,200010,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030034,[],2,-1,20003,-1,6|108502|1,999,1,200011,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030035,[],2,-1,20003,-1,6|111501|1,999,1,200012,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030036,[],2,-1,20003,-1,6|111502|1,999,1,200013,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030037,[],2,-1,20003,-1,6|111503|1,999,1,200014,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030038,[],2,-1,20003,-1,6|210029|1,999,1,200015,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030039,[],2,-1,20003,-1,6|210023|1,999,1,200016,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030040,[],2,-1,20003,-1,6|210030|1,999,1,200017,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030041,[],2,-1,20003,-1,6|210018|1,999,1,200018,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030042,[],2,-1,20003,-1,6|20003|1,999,1,200019,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030043,[],2,-1,20003,-1,6|109501|1,999,1,200020,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030044,[],2,-1,20003,-1,6|110501|1,999,1,200021,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030045,[],2,-1,20003,-1,6|110502|1,999,1,200022,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030046,[],2,-1,20003,-1,6|113501|1,999,1,200023,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200040001,[],2,-1,20004,-1,6|10022|1,999,1,200001,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040002,[],2,-1,20004,-1,6|20004|1,999,1,200002,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040003,[],2,-1,20004,-1,6|30002|1,999,1,200003,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040004,[],2,-1,20004,-1,6|104501|1,999,1,200004,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040005,[],2,-1,20004,-1,6|105501|1,999,1,200005,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040006,[],2,-1,20004,-1,6|106501|1,999,1,200006,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040007,[],2,-1,20004,-1,6|107501|1,999,1,200007,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040008,[],2,-1,20004,-1,6|107402|1,999,1,200008,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040009,[],2,-1,20004,-1,6|20002|1,999,1,200009,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040010,[],2,-1,20004,-1,6|108501|1,999,1,200010,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040011,[],2,-1,20004,-1,6|108502|1,999,1,200011,2|1004|1000,,10,-1,-1,[],,,,-1,0
200040012,[],2,-1,20004,-1,6|111501|1,999,1,200012,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040013,[],2,-1,20004,-1,6|111502|1,999,1,200013,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040014,[],2,-1,20004,-1,6|111503|1,999,1,200014,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040015,[],2,-1,20004,-1,6|210029|1,999,1,200015,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040016,[],2,-1,20004,-1,6|210023|1,999,1,200016,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040017,[],2,-1,20004,-1,6|210030|1,999,1,200017,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040018,[],2,-1,20004,-1,6|210018|1,999,1,200018,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040019,[],2,-1,20004,-1,6|20003|1,999,1,200019,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040020,[],2,-1,20004,-1,6|109501|1,999,1,200020,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040021,[],2,-1,20004,-1,6|110501|1,999,1,200021,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040022,[],2,-1,20004,-1,6|110502|1,999,1,200022,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040023,[],2,-1,20004,-1,6|113501|1,999,1,200023,2|1004|1000,,10,-1,-1,[],,,,-1,10
200040024,[],2,-1,20004,-1,6|10022|1,999,1,200001,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040025,[],2,-1,20004,-1,6|20004|1,999,1,200002,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040026,[],2,-1,20004,-1,6|30002|1,999,1,200003,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040027,[],2,-1,20004,-1,6|104501|1,999,1,200004,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040028,[],2,-1,20004,-1,6|105501|1,999,1,200005,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040029,[],2,-1,20004,-1,6|106501|1,999,1,200006,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040030,[],2,-1,20004,-1,6|107501|1,999,1,200007,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040031,[],2,-1,20004,-1,6|107402|1,999,1,200008,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040032,[],2,-1,20004,-1,6|20002|1,999,1,200009,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040033,[],2,-1,20004,-1,6|108501|1,999,1,200010,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040034,[],2,-1,20004,-1,6|108502|1,999,1,200011,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,2
200040035,[],2,-1,20004,-1,6|111501|1,999,1,200012,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040036,[],2,-1,20004,-1,6|111502|1,999,1,200013,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040037,[],2,-1,20004,-1,6|111503|1,999,1,200014,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040038,[],2,-1,20004,-1,6|210029|1,999,1,200015,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040039,[],2,-1,20004,-1,6|210023|1,999,1,200016,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040040,[],2,-1,20004,-1,6|210030|1,999,1,200017,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040041,[],2,-1,20004,-1,6|210018|1,999,1,200018,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040042,[],2,-1,20004,-1,6|20003|1,999,1,200019,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040043,[],2,-1,20004,-1,6|109501|1,999,1,200020,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040044,[],2,-1,20004,-1,6|110501|1,999,1,200021,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040045,[],2,-1,20004,-1,6|110502|1,999,1,200022,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200040046,[],2,-1,20004,-1,6|113501|1,999,1,200023,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
300030001,[],2,-1,30003,-1,6|10009|1,999,1,300001,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030002,[],2,-1,30003,-1,6|10010|1,999,1,300002,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030003,[],2,-1,30003,-1,6|10012|1,999,1,300003,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030004,[],2,-1,30003,-1,6|10014|1,999,1,300004,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030005,[],2,-1,30003,-1,6|10018|1,999,1,300005,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030006,[],2,-1,30003,-1,6|10019|1,999,1,300006,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030007,[],2,-1,30003,-1,6|10020|1,999,1,300007,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030008,[],2,-1,30003,-1,6|10021|1,999,1,300008,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030009,[],2,-1,30003,-1,6|20005|1,999,1,300009,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030010,[],2,-1,30003,-1,6|30001|1,999,1,300010,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030011,[],2,-1,30003,-1,6|30003|1,999,1,300011,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030012,[],2,-1,30003,-1,6|30004|1,999,1,300012,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030013,[],2,-1,30003,-1,6|30005|1,999,1,300013,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030014,[],2,-1,30003,-1,6|104401|1,999,1,300014,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030015,[],2,-1,30003,-1,6|104402|1,999,1,300015,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030016,[],2,-1,30003,-1,6|104403|1,999,1,300016,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030017,[],2,-1,30003,-1,6|104404|1,999,1,300017,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030018,[],2,-1,30003,-1,6|105401|1,999,1,300018,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030019,[],2,-1,30003,-1,6|105402|1,999,1,300019,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030020,[],2,-1,30003,-1,6|105403|1,999,1,300020,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030021,[],2,-1,30003,-1,6|105404|1,999,1,300021,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030022,[],2,-1,30003,-1,6|106401|1,999,1,300022,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030023,[],2,-1,30003,-1,6|106402|1,999,1,300023,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030024,[],2,-1,30003,-1,6|106403|1,999,1,300024,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030025,[],2,-1,30003,-1,6|106404|1,999,1,300025,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030026,[],2,-1,30003,-1,6|107401|1,999,1,300026,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030027,[],2,-1,30003,-1,6|107403|1,999,1,300027,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030028,[],2,-1,30003,-1,6|107404|1,999,1,300028,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030029,[],2,-1,30003,-1,6|109401|1,999,1,300029,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030030,[],2,-1,30003,-1,6|109402|1,999,1,300030,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030031,[],2,-1,30003,-1,6|109403|1,999,1,300031,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030032,[],2,-1,30003,-1,6|110401|1,999,1,300032,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030033,[],2,-1,30003,-1,6|110402|1,999,1,300033,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030034,[],2,-1,30003,-1,6|113401|1,999,1,300034,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030035,[],2,-1,30003,-1,6|113402|1,999,1,300035,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030036,[],2,-1,30003,-1,6|113403|1,999,1,300036,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030073,[],2,-1,30003,-1,6|113403|1,999,1,300037,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300030037,[],2,-1,30003,-1,6|10009|1,999,1,300001,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030038,[],2,-1,30003,-1,6|10010|1,999,1,300002,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030039,[],2,-1,30003,-1,6|10012|1,999,1,300003,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030040,[],2,-1,30003,-1,6|10014|1,999,1,300004,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030041,[],2,-1,30003,-1,6|10018|1,999,1,300005,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030042,[],2,-1,30003,-1,6|10019|1,999,1,300006,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030043,[],2,-1,30003,-1,6|10020|1,999,1,300007,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030044,[],2,-1,30003,-1,6|10021|1,999,1,300008,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030045,[],2,-1,30003,-1,6|20005|1,999,1,300009,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030046,[],2,-1,30003,-1,6|30001|1,999,1,300010,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030047,[],2,-1,30003,-1,6|30003|1,999,1,300011,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030048,[],2,-1,30003,-1,6|30004|1,999,1,300012,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030049,[],2,-1,30003,-1,6|30005|1,999,1,300013,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030050,[],2,-1,30003,-1,6|104401|1,999,1,300014,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030051,[],2,-1,30003,-1,6|104402|1,999,1,300015,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030052,[],2,-1,30003,-1,6|104403|1,999,1,300016,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030053,[],2,-1,30003,-1,6|104404|1,999,1,300017,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030054,[],2,-1,30003,-1,6|105401|1,999,1,300018,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030055,[],2,-1,30003,-1,6|105402|1,999,1,300019,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030056,[],2,-1,30003,-1,6|105403|1,999,1,300020,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030057,[],2,-1,30003,-1,6|105404|1,999,1,300021,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030058,[],2,-1,30003,-1,6|106401|1,999,1,300022,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030059,[],2,-1,30003,-1,6|106402|1,999,1,300023,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030060,[],2,-1,30003,-1,6|106403|1,999,1,300024,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030061,[],2,-1,30003,-1,6|106404|1,999,1,300025,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030062,[],2,-1,30003,-1,6|107401|1,999,1,300026,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030063,[],2,-1,30003,-1,6|107403|1,999,1,300027,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030064,[],2,-1,30003,-1,6|107404|1,999,1,300028,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030065,[],2,-1,30003,-1,6|109401|1,999,1,300029,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030066,[],2,-1,30003,-1,6|109402|1,999,1,300030,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030067,[],2,-1,30003,-1,6|109403|1,999,1,300031,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030068,[],2,-1,30003,-1,6|110401|1,999,1,300032,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030069,[],2,-1,30003,-1,6|110402|1,999,1,300033,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030070,[],2,-1,30003,-1,6|113401|1,999,1,300034,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030071,[],2,-1,30003,-1,6|113402|1,999,1,300035,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030072,[],2,-1,30003,-1,6|113403|1,999,1,300036,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300030074,[],2,-1,30004,-1,6|110403|1,999,1,300037,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
300040001,[],2,-1,30004,-1,6|10009|1,999,1,300001,2|1004|250,,10,-1,-1,[],,,,-1,0
300040002,[],2,-1,30004,-1,6|10010|1,999,1,300002,2|1004|250,,10,-1,-1,[],,,,-1,0
300040003,[],2,-1,30004,-1,6|10012|1,999,1,300003,2|1004|250,,10,-1,-1,[],,,,-1,0
300040004,[],2,-1,30004,-1,6|10014|1,999,1,300004,2|1004|250,,10,-1,-1,[],,,,-1,0
300040005,[],2,-1,30004,-1,6|10018|1,999,1,300005,2|1004|250,,10,-1,-1,[],,,,-1,0
300040006,[],2,-1,30004,-1,6|10019|1,999,1,300006,2|1004|250,,10,-1,-1,[],,,,-1,0
300040007,[],2,-1,30004,-1,6|10020|1,999,1,300007,2|1004|250,,10,-1,-1,[],,,,-1,0
300040008,[],2,-1,30004,-1,6|10021|1,999,1,300008,2|1004|250,,10,-1,-1,[],,,,-1,0
300040009,[],2,-1,30004,-1,6|20005|1,999,1,300009,2|1004|250,,10,-1,-1,[],,,,-1,0
300040010,[],2,-1,30004,-1,6|30001|1,999,1,300010,2|1004|250,,10,-1,-1,[],,,,-1,0
300040011,[],2,-1,30004,-1,6|30003|1,999,1,300011,2|1004|250,,10,-1,-1,[],,,,-1,0
300040012,[],2,-1,30004,-1,6|30004|1,999,1,300012,2|1004|250,,10,-1,-1,[],,,,-1,0
300040013,[],2,-1,30004,-1,6|30005|1,999,1,300013,2|1004|250,,10,-1,-1,[],,,,-1,0
300040014,[],2,-1,30004,-1,6|104401|1,999,1,300014,2|1004|250,,10,-1,-1,[],,,,-1,0
300040015,[],2,-1,30004,-1,6|104402|1,999,1,300015,2|1004|250,,10,-1,-1,[],,,,-1,0
300040016,[],2,-1,30004,-1,6|104403|1,999,1,300016,2|1004|250,,10,-1,-1,[],,,,-1,0
300040017,[],2,-1,30004,-1,6|104404|1,999,1,300017,2|1004|250,,10,-1,-1,[],,,,-1,0
300040018,[],2,-1,30004,-1,6|105401|1,999,1,300018,2|1004|250,,10,-1,-1,[],,,,-1,10
300040019,[],2,-1,30004,-1,6|105402|1,999,1,300019,2|1004|250,,10,-1,-1,[],,,,-1,10
300040020,[],2,-1,30004,-1,6|105403|1,999,1,300020,2|1004|250,,10,-1,-1,[],,,,-1,10
300040021,[],2,-1,30004,-1,6|105404|1,999,1,300021,2|1004|250,,10,-1,-1,[],,,,-1,10
300040022,[],2,-1,30004,-1,6|106401|1,999,1,300022,2|1004|250,,10,-1,-1,[],,,,-1,10
300040023,[],2,-1,30004,-1,6|106402|1,999,1,300023,2|1004|250,,10,-1,-1,[],,,,-1,10
300040024,[],2,-1,30004,-1,6|106403|1,999,1,300024,2|1004|250,,10,-1,-1,[],,,,-1,10
300040025,[],2,-1,30004,-1,6|106404|1,999,1,300025,2|1004|250,,10,-1,-1,[],,,,-1,10
300040026,[],2,-1,30004,-1,6|107401|1,999,1,300026,2|1004|250,,10,-1,-1,[],,,,-1,10
300040027,[],2,-1,30004,-1,6|107403|1,999,1,300027,2|1004|250,,10,-1,-1,[],,,,-1,10
300040028,[],2,-1,30004,-1,6|107404|1,999,1,300028,2|1004|250,,10,-1,-1,[],,,,-1,10
300040029,[],2,-1,30004,-1,6|109401|1,999,1,300029,2|1004|250,,10,-1,-1,[],,,,-1,10
300040030,[],2,-1,30004,-1,6|109402|1,999,1,300030,2|1004|250,,10,-1,-1,[],,,,-1,10
300040031,[],2,-1,30004,-1,6|109403|1,999,1,300031,2|1004|250,,10,-1,-1,[],,,,-1,10
300040032,[],2,-1,30004,-1,6|110401|1,999,1,300032,2|1004|250,,10,-1,-1,[],,,,-1,10
300040033,[],2,-1,30004,-1,6|110402|1,999,1,300033,2|1004|250,,10,-1,-1,[],,,,-1,10
300040034,[],2,-1,30004,-1,6|113401|1,999,1,300034,2|1004|250,,10,-1,-1,[],,,,-1,10
300040035,[],2,-1,30004,-1,6|113402|1,999,1,300035,2|1004|250,,10,-1,-1,[],,,,-1,10
300040036,[],2,-1,30004,-1,6|113403|1,999,1,300036,2|1004|250,,10,-1,-1,[],,,,-1,10
300040073,[],2,-1,30004,-1,6|110403|1,999,1,300037,2|1004|250,,10,-1,-1,[],,,,-1,10
300040037,[],2,-1,30004,-1,6|10009|1,999,1,300001,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040038,[],2,-1,30004,-1,6|10010|1,999,1,300002,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040039,[],2,-1,30004,-1,6|10012|1,999,1,300003,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040040,[],2,-1,30004,-1,6|10014|1,999,1,300004,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040041,[],2,-1,30004,-1,6|10018|1,999,1,300005,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040042,[],2,-1,30004,-1,6|10019|1,999,1,300006,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040043,[],2,-1,30004,-1,6|10020|1,999,1,300007,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040044,[],2,-1,30004,-1,6|10021|1,999,1,300008,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040045,[],2,-1,30004,-1,6|20005|1,999,1,300009,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040046,[],2,-1,30004,-1,6|30001|1,999,1,300010,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040047,[],2,-1,30004,-1,6|30003|1,999,1,300011,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040048,[],2,-1,30004,-1,6|30004|1,999,1,300012,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040049,[],2,-1,30004,-1,6|30005|1,999,1,300013,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040050,[],2,-1,30004,-1,6|104401|1,999,1,300014,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040051,[],2,-1,30004,-1,6|104402|1,999,1,300015,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040052,[],2,-1,30004,-1,6|104403|1,999,1,300016,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040053,[],2,-1,30004,-1,6|104404|1,999,1,300017,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,2
300040054,[],2,-1,30004,-1,6|105401|1,999,1,300018,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040055,[],2,-1,30004,-1,6|105402|1,999,1,300019,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040056,[],2,-1,30004,-1,6|105403|1,999,1,300020,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040057,[],2,-1,30004,-1,6|105404|1,999,1,300021,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040058,[],2,-1,30004,-1,6|106401|1,999,1,300022,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040059,[],2,-1,30004,-1,6|106402|1,999,1,300023,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040060,[],2,-1,30004,-1,6|106403|1,999,1,300024,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040061,[],2,-1,30004,-1,6|106404|1,999,1,300025,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040062,[],2,-1,30004,-1,6|107401|1,999,1,300026,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040063,[],2,-1,30004,-1,6|107403|1,999,1,300027,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040064,[],2,-1,30004,-1,6|107404|1,999,1,300028,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040065,[],2,-1,30004,-1,6|109401|1,999,1,300029,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040066,[],2,-1,30004,-1,6|109402|1,999,1,300030,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040067,[],2,-1,30004,-1,6|109403|1,999,1,300031,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040068,[],2,-1,30004,-1,6|110401|1,999,1,300032,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040069,[],2,-1,30004,-1,6|110402|1,999,1,300033,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040070,[],2,-1,30004,-1,6|113401|1,999,1,300034,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040071,[],2,-1,30004,-1,6|113402|1,999,1,300035,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040072,[],2,-1,30004,-1,6|113403|1,999,1,300036,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
300040074,[],2,-1,30004,-1,6|110403|1,999,1,300037,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,0
400030001,[],2,-1,40003,-1,6|10001|1,999,1,400001,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030002,[],2,-1,40003,-1,6|10002|1,999,1,400002,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030003,[],2,-1,40003,-1,6|10003|1,999,1,400003,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030004,[],2,-1,40003,-1,6|10004|1,999,1,400004,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030005,[],2,-1,40003,-1,6|10005|1,999,1,400005,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030006,[],2,-1,40003,-1,6|10006|1,999,1,400006,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030007,[],2,-1,40003,-1,6|10007|1,999,1,400007,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030008,[],2,-1,40003,-1,6|10008|1,999,1,400008,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030009,[],2,-1,40003,-1,6|10011|1,999,1,400009,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030010,[],2,-1,40003,-1,6|10013|1,999,1,400010,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
400030011,[],2,-1,40003,-1,6|10015|1,999,1,400011,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
