id,iconAtlas,area,atlas,attibute,attrs,desc,drop_exist_time,fight,fly_bag,fun_offset,funOffset,head,icon,icon_big_scale,is_show,lvup_num,maxlv,model,name,quality,res_offset,resoffset,reward,size,suit_id
135601,Atlas/Building_DIY,[3|3],,[1019|6],[[1019|6]],citybuilding_DIY_des_135601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_135601,zsw_135601,120,1,410295004,13,Building/Building_DIY/Building_diy_135601,citybuilding_DIY_name_135601,6,[0.12|1.7],"(0.1, 1.7)",,"(3, 3)",35
135602,Atlas/Building_DIY,[4|4],,[19|200|21013|134],[[19|200]|[21013|134]],citybuilding_DIY_des_135602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_135602,zsw_135602,120,1,410295004,13,Building/Building_DIY/Building_diy_135602,citybuilding_DIY_name_135602,6,[0.22|2.35],"(0.2, 2.4)",,"(4, 4)",35
137601,Atlas/Building_DIY,[2|2],,[10103|500],[[10103|500]],citybuilding_DIY_des_137601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137601,zsw_137601,120,1,-1,13,Building/Building_DIY/Building_diy_137601,citybuilding_DIY_name_137601,6,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137602,Atlas/Building_DIY,[2|2],,[10104|500],[[10104|500]],citybuilding_DIY_des_137602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137602,zsw_137602,120,1,-1,13,Building/Building_DIY/Building_diy_137602,citybuilding_DIY_name_137602,6,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137501,Atlas/Building_DIY,[2|2],,[13104|300],[[13104|300]],citybuilding_DIY_des_137501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137501,zsw_137501,120,1,-1,13,Building/Building_DIY/Building_diy_137501,citybuilding_DIY_name_137501,5,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137401,Atlas/Building_DIY,[2|2],,[13103|200],[[13103|200]],citybuilding_DIY_des_137401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137401,zsw_137401,120,1,-1,13,Building/Building_DIY/Building_diy_137401,citybuilding_DIY_name_137401,4,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137502,Atlas/Building_DIY,[2|2],,[14104|300],[[14104|300]],citybuilding_DIY_des_137502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137502,zsw_137502,120,1,-1,13,Building/Building_DIY/Building_diy_137502,citybuilding_DIY_name_137502,5,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137402,Atlas/Building_DIY,[2|2],,[14103|200],[[14103|200]],citybuilding_DIY_des_137402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137402,zsw_137402,120,1,-1,13,Building/Building_DIY/Building_diy_137402,citybuilding_DIY_name_137402,4,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137503,Atlas/Building_DIY,[2|2],,[15104|300],[[15104|300]],citybuilding_DIY_des_137503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137503,zsw_137503,120,1,-1,13,Building/Building_DIY/Building_diy_137503,citybuilding_DIY_name_137503,5,[0|0],"(0.0, 0.0)",,"(2, 2)",37
137403,Atlas/Building_DIY,[2|2],,[15103|200],[[15103|200]],citybuilding_DIY_des_137403,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_137403,zsw_137403,120,1,-1,13,Building/Building_DIY/Building_diy_137403,citybuilding_DIY_name_137403,4,[0|0],"(0.0, 0.0)",,"(2, 2)",37
138601,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_138601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_138601,zsw_138601,120,1,410295004,13,Building/Building_DIY/Building_diy_138601,citybuilding_DIY_name_138601,6,[0|0],"(0.0, 0.0)",,"(3, 3)",38
138602,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_138602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_138602,zsw_138602,120,1,410295004,13,Building/Building_DIY/Building_diy_138602,citybuilding_DIY_name_138602,6,[0|0],"(0.0, 0.0)",,"(3, 3)",38
138501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_138501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_138603,zsw_138603,120,1,410295003,13,Building/Building_DIY/Building_diy_138501,citybuilding_DIY_name_138501,5,[0|0],"(0.0, 0.0)",,"(2, 2)",38
138502,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_138502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_138604,zsw_138604,120,1,410295003,13,Building/Building_DIY/Building_diy_138502,citybuilding_DIY_name_138502,5,[0|0],"(0.0, 0.0)",,"(2, 2)",38
138503,Atlas/Building_DIY,[3|2],,,[],citybuilding_DIY_des_138503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_138605,zsw_138605,120,1,410295003,13,Building/Building_DIY/Building_diy_138503,citybuilding_DIY_name_138503,5,[0|0],"(0.0, 0.0)",,"(3, 2)",38
139501,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_139501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_139501,zsw_139501,120,1,410295003,13,Building/Building_DIY/Building_diy_139501,citybuilding_DIY_name_139501,5,[0|0],"(0.0, 0.0)",,"(3, 3)",41
139502,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_139502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_139502,zsw_139502,120,1,410295003,13,Building/Building_DIY/Building_diy_139502,citybuilding_DIY_name_139502,5,[0|0],"(0.0, 0.0)",,"(3, 3)",41
139401,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_139401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_139401,zsw_139401,120,1,410295002,13,Building/Building_DIY/Building_diy_139401,citybuilding_DIY_name_139401,4,[0|0],"(0.0, 0.0)",,"(2, 2)",41
139402,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_139402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_139402,zsw_139402,120,1,410295002,13,Building/Building_DIY/Building_diy_139402,citybuilding_DIY_name_139402,4,[0|0],"(0.0, 0.0)",,"(2, 2)",41
134501,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_134501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_134501,zsw_134501,120,1,410295003,13,Building/Building_DIY/Building_diy_134501,citybuilding_DIY_name_134501,5,[0.19|1.05],"(0.2, 1.1)",,"(3, 3)",44
134502,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_134502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_134502,zsw_134502,120,1,410295003,13,Building/Building_DIY/Building_diy_134502,citybuilding_DIY_name_134502,5,[0.19|1.05],"(0.2, 1.1)",,"(3, 3)",44
134503,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_134503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_134503,zsw_134503,120,1,410295003,13,Building/Building_DIY/Building_diy_134503,citybuilding_DIY_name_134503,5,[0.19|1.05],"(0.2, 1.1)",,"(3, 3)",44
502514,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502514,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502514,zsw_502514,120,1,410295003,13,Building/Building_DIY/Building_diy_502514,citybuilding_DIY_name_502514,5,[0|0],"(0.0, 0.0)",,"(2, 2)",44
502515,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502515,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502515,zsw_502515,120,1,410295003,13,Building/Building_DIY/Building_diy_502515,citybuilding_DIY_name_502515,5,[0|0],"(0.0, 0.0)",,"(2, 2)",44
502511,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502511,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502511,zsw_502511,120,1,410295003,13,Building/Building_DIY/Building_diy_502511,citybuilding_DIY_name_502511,5,[0|0],"(0.0, 0.0)",,"(2, 2)",42
502512,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_502512,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502512,zsw_502512,120,1,410295003,13,Building/Building_DIY/Building_diy_502512,citybuilding_DIY_name_502512,5,[0|0],"(0.0, 0.0)",,"(3, 3)",42
502513,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_502513,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502513,zsw_502513,120,1,410295003,13,Building/Building_DIY/Building_diy_502513,citybuilding_DIY_name_502513,5,[0|0],"(0.0, 0.0)",,"(3, 3)",42
502516,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502516,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502516,zsw_502516,120,1,410295003,13,Building/Building_DIY/Building_diy_502516,citybuilding_DIY_name_502516,5,[0|0],"(0.0, 0.0)",,"(2, 2)",42
502517,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502517,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502517,zsw_502517,120,1,410295003,13,Building/Building_DIY/Building_diy_502517,citybuilding_DIY_name_502517,5,[0|0],"(0.0, 0.0)",,"(2, 2)",42
502518,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_502518,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502518,zsw_502518,120,1,410295003,13,Building/Building_DIY/Building_diy_502518,citybuilding_DIY_name_502518,5,[0|0],"(0.0, 0.0)",,"(1, 1)",43
502519,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_502519,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502519,zsw_502519,120,1,410295003,13,Building/Building_DIY/Building_diy_502519,citybuilding_DIY_name_502519,5,[0|0],"(0.0, 0.0)",,"(3, 3)",43
502520,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_502520,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502520,zsw_502520,120,1,410295003,13,Building/Building_DIY/Building_diy_502520,citybuilding_DIY_name_502520,5,[0|0],"(0.0, 0.0)",,"(3, 3)",43
143501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_143501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_143501,zsw_143501,120,1,410295003,13,Building/Building_DIY/Building_diy_143501,dark_introduce_title9,5,[0|0],"(0.0, 0.0)",,"(2, 2)",43
143502,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_143501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_143502,zsw_143502,120,1,410295003,13,Building/Building_DIY/Building_diy_143502,dark_introduce_title14,5,[0|0],"(0.0, 0.0)",,"(2, 2)",43
145601,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_145601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_145601,zsw_145601,120,1,410295004,13,Building/Building_DIY/Building_diy_145601,citybuilding_DIY_name_145601,6,[0|0],"(0.0, 0.0)",,"(2, 2)",45
145602,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_145602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_145602,zsw_145602,120,1,410295004,13,Building/Building_DIY/Building_diy_145602,citybuilding_DIY_name_145602,6,[0|0],"(0.0, 0.0)",,"(3, 3)",45
145501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_145501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_145501,zsw_145501,120,1,410295003,13,Building/Building_DIY/Building_diy_145501,citybuilding_DIY_name_145501,5,[0|0],"(0.0, 0.0)",,"(2, 2)",45
145502,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_145502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_145502,zsw_145502,120,1,410295003,13,Building/Building_DIY/Building_diy_145502,citybuilding_DIY_name_145502,5,[0|0],"(0.0, 0.0)",,"(2, 2)",45
145503,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_145503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_145503,zsw_145503,120,1,410295003,13,Building/Building_DIY/Building_diy_145503,citybuilding_DIY_name_145503,5,[0|0],"(0.0, 0.0)",,"(2, 2)",45
146501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_146501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_146501,zsw_146501,120,1,410295003,13,Building/Building_DIY/Building_diy_146501,citybuilding_DIY_name_146501,5,[0|0],"(0.0, 0.0)",,"(2, 2)",46
146502,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_146502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_146502,zsw_146502,120,1,410295003,13,Building/Building_DIY/Building_diy_146502,citybuilding_DIY_name_146502,5,[0|0],"(0.0, 0.0)",,"(3, 3)",46
146503,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_146503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_146503,zsw_146503,120,1,410295003,13,Building/Building_DIY/Building_diy_146503,citybuilding_DIY_name_146503,5,[0|0],"(0.0, 0.0)",,"(2, 2)",46
147601,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_147601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_147601,zsw_147601,120,1,410295004,13,Building/Building_DIY/Building_diy_147601,crossover_rss_name8,6,[0|0],"(0.0, 0.0)",,"(2, 2)",47
147602,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_147602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_147602,zsw_147602,120,1,410295004,13,Building/Building_DIY/Building_diy_147602,crossover_rss_name9,6,[0|0],"(0.0, 0.0)",,"(2, 2)",47
147603,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_147603,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_147603,zsw_147603,120,1,410295004,13,Building/Building_DIY/Building_diy_147603,crossover_rss_name10,6,[0|0],"(0.0, 0.0)",,"(2, 2)",47
147501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_147501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_147501,zsw_147501,120,1,410295003,13,Building/Building_DIY/Building_diy_147501,crossover_rss_name11,5,[0|0],"(0.0, 0.0)",,"(2, 2)",47
147502,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_147502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_147502,zsw_147502,120,1,410295003,13,Building/Building_DIY/Building_diy_147502,crossover_rss_name12,5,[0|0],"(0.0, 0.0)",,"(2, 2)",47
147503,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_147503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_147503,zsw_147503,120,1,410295003,13,Building/Building_DIY/Building_diy_147503,crossover_rss_name13,5,[0|0],"(0.0, 0.0)",,"(2, 2)",47
148401,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_148401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_148401,zsw_148401,120,1,410295002,13,Building/Building_DIY/Building_diy_148401,citybuilding_DIY_name_148401,4,[0|0],"(0.0, 0.0)",,"(2, 2)",48
148402,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_148402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_148402,zsw_148402,120,1,410295002,13,Building/Building_DIY/Building_diy_148402,citybuilding_DIY_name_148402,4,[0|0],"(0.0, 0.0)",,"(2, 2)",48
148501,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_148501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_148501,zsw_148501,120,1,410295003,13,Building/Building_DIY/Building_diy_148501,citybuilding_DIY_name_148501,5,[0|0],"(0.0, 0.0)",,"(3, 3)",48
148502,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_148502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_148502,zsw_148502,120,1,410295003,13,Building/Building_DIY/Building_diy_148502,citybuilding_DIY_name_148502,5,[0|0],"(0.0, 0.0)",,"(3, 3)",48
148601,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_148601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_148601,zsw_148601,120,1,410295004,13,Building/Building_DIY/Building_diy_148601,citybuilding_DIY_name_148601,6,[0|0],"(0.0, 0.0)",,"(3, 3)",48
148602,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_148602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_148602,zsw_148602,120,1,410295004,13,Building/Building_DIY/Building_diy_148602,citybuilding_DIY_name_148602,6,[0|0],"(0.0, 0.0)",,"(3, 3)",48
149501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_149501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_149501,zsw_149501,120,1,410295003,13,Building/Building_DIY/Building_diy_149501,citybuilding_DIY_name_149501,5,[0|0],"(0.0, 0.0)",,"(2, 2)",49
149502,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_149502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_149502,zsw_149502,120,1,410295003,13,Building/Building_DIY/Building_diy_149502,citybuilding_DIY_name_149502,5,[0|0],"(0.0, 0.0)",,"(2, 2)",49
149503,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_149503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_149503,zsw_149503,120,1,410295003,13,Building/Building_DIY/Building_diy_149503,citybuilding_DIY_name_149503,5,[0|0],"(0.0, 0.0)",,"(3, 3)",49
149504,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_149504,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_149504,zsw_149504,120,1,410295003,13,Building/Building_DIY/Building_diy_149504,citybuilding_DIY_name_149504,5,[0|0],"(0.0, 0.0)",,"(2, 2)",49
149505,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_149505,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_149505,zsw_149505,120,1,410295003,13,Building/Building_DIY/Building_diy_149505,citybuilding_DIY_name_149505,5,[0|0],"(0.0, 0.0)",,"(2, 2)",49
150501,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_150501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_150501,zsw_150501,120,1,410295003,13,Building/Building_DIY/Building_diy_150501,citybuilding_DIY_name_150501,5,[0|0],"(0.0, 0.0)",,"(2, 2)",50
150502,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_150502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_150502,zsw_150502,120,1,410295003,13,Building/Building_DIY/Building_diy_150502,citybuilding_DIY_name_150502,5,[0|0],"(0.0, 0.0)",,"(2, 2)",50
150503,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_150503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_150503,zsw_150503,120,1,410295003,13,Building/Building_DIY/Building_diy_150503,citybuilding_DIY_name_150503,5,[0|0],"(0.0, 0.0)",,"(2, 2)",50
150601,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_150601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_150601,zsw_150601,120,1,410295004,13,Building/Building_DIY/Building_diy_150601,citybuilding_DIY_name_150601,6,[0|0],"(0.0, 0.0)",,"(3, 3)",50
150602,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_150602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_150602,zsw_150602,120,1,410295004,13,Building/Building_DIY/Building_diy_150602,citybuilding_DIY_name_150602,6,[0|0],"(0.0, 0.0)",,"(2, 2)",50
1001001,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1001001,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",stone_1,stone_1,120,1,-1,4,Building/Building_DIY/stone_1,collection_name_1001001,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1001002,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001002,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",wangzuo,wangzuo,120,1,-1,4,Building/Building_DIY/wangzuo,collection_name_1001002,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001003,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1001003,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",bei_1,bei_1,120,1,-1,4,Building/Building_DIY/bei_1,collection_name_1001003,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1001004,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001004,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_coral1,fieldmap6_dec_coral1,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_coral1,collection_name_1001004,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001005,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001005,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_coral2,fieldmap6_dec_coral2,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_coral2,collection_name_1001005,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001006,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001006,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_decorate,fieldmap6_dec_decorate,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_decorate,collection_name_1001006,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001007,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001007,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_house4,fieldmap6_dec_house4,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_house4,collection_name_1001007,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001008,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001008,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_sign,fieldmap6_dec_sign,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_sign,collection_name_1001008,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001009,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001009,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_ground_flower3,fieldmap6_ground_flower3,120,1,-1,4,Building/Building_DIY/fieldmap6_ground_flower3,collection_name_1001009,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001010,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001010,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap100_dec_mine1,fieldmap100_dec_mine1,120,1,-1,4,Building/Building_DIY/fieldmap100_dec_mine1,collection_name_1001010,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001011,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001011,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap100_dec_mine2,fieldmap100_dec_mine2,120,1,-1,4,Building/Building_DIY/fieldmap100_dec_mine2,collection_name_1001011,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001012,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001012,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",stone_4,stone_4,120,1,-1,4,Building/Building_DIY/stone_4,collection_name_1001012,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001013,Atlas/Building_DIY,[2|3],,,[],citybuilding_DIY_des_1001013,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",door_4,door_4,120,1,-1,4,Building/Building_DIY/door_4,collection_name_1001013,3,[0|0],"(0.0, 0.0)",,"(2, 3)",9999
1001014,Atlas/Building_DIY,[3|2],,,[],citybuilding_DIY_des_1001014,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",door_1,door_1,120,1,-1,4,Building/Building_DIY/door_1,collection_name_1001014,3,[0|0],"(0.0, 0.0)",,"(3, 2)",9999
1001015,Atlas/Building_DIY,[3|2],,,[],citybuilding_DIY_des_1001015,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",door_3,door_3,120,1,-1,4,Building/Building_DIY/door_3,collection_name_1001015,3,[0|0],"(0.0, 0.0)",,"(3, 2)",9999
1001016,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001016,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",penquan,penquan,120,1,-1,4,Building/Building_DIY/penquan,collection_name_1001016,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001017,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001017,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",dec_2,dec_2,120,1,-1,4,Building/Building_DIY/dec_2,collection_name_1001017,3,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001018,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001018,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",kuangdong,kuangdong,120,1,-1,4,Building/Building_DIY/kuangdong,collection_name_1001018,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001019,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001019,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap5_dec_house1,fieldmap5_dec_house1,120,1,-1,4,Building/Building_DIY/fieldmap5_dec_house1,collection_name_1001019,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001020,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001020,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap5_dec_house2,fieldmap5_dec_house2,120,1,-1,4,Building/Building_DIY/fieldmap5_dec_house2,collection_name_1001020,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001021,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001021,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_crystal,fieldmap6_dec_crystal,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_crystal,collection_name_1001021,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001022,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001022,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_house1,fieldmap6_dec_house1,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_house1,collection_name_1001022,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001023,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001023,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_house3,fieldmap6_dec_house3,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_house3,collection_name_1001023,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
